 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12
5001,309.304,330.753,322.419,331.565,331.319,324.002,318.166,322.961,327.670,326.351,328.678,315.397
5002,309.578,330.100,321.514,330.864,330.615,323.559,317.507,324.177,328.705,326.686,328.828,315.506
5003,309.647,329.496,321.035,330.374,329.840,323.408,317.322,324.947,329.767,327.062,328.954,315.745
5004,309.441,329.054,320.828,330.180,329.468,323.399,317.715,325.145,330.326,327.590,329.148,316.064
5005,308.842,328.569,320.744,329.721,329.446,323.167,318.134,325.065,330.207,328.153,329.265,316.532
5006,308.252,328.049,320.766,328.782,329.245,322.439,317.980,325.133,329.733,328.508,329.137,316.985
5007,308.040,327.512,320.872,328.003,328.474,321.446,317.412,325.545,329.436,328.533,328.823,316.727
5008,308.021,327.176,320.874,327.799,327.483,320.677,317.059,326.292,329.530,328.164,328.647,315.794
5009,307.945,327.252,320.722,327.973,326.968,320.198,317.051,327.280,329.949,327.605,328.589,314.674
5010,307.614,327.550,320.466,327.925,327.112,319.802,317.176,328.332,330.230,327.281,328.459,313.944
5011,307.103,327.827,320.221,327.602,327.425,319.172,317.107,329.060,330.215,327.299,328.252,313.581
5012,306.751,327.976,319.982,327.231,327.405,318.233,316.827,329.199,329.802,327.304,328.074,313.730
5013,306.854,327.848,319.731,327.051,327.021,317.161,316.161,328.870,329.083,327.031,327.962,314.146
5014,307.426,327.786,319.442,327.116,326.589,316.497,315.137,328.429,328.240,326.525,327.706,314.622
5015,308.328,327.867,319.260,327.156,326.189,316.684,314.378,328.131,327.661,325.819,327.441,315.139
5016,309.052,327.808,319.344,326.918,325.621,317.533,314.227,328.198,327.462,324.922,327.310,315.622
5017,309.103,327.612,319.671,326.531,324.906,318.406,314.449,328.429,327.194,324.251,327.238,315.936
5018,308.647,327.133,319.762,326.201,324.428,318.465,314.700,328.612,326.601,324.131,327.189,316.086
5019,308.310,326.507,319.450,325.905,324.436,317.720,314.822,328.392,326.198,324.661,327.248,316.124
5020,308.389,325.875,318.885,325.500,324.793,316.823,314.788,327.926,326.548,325.338,327.553,315.981
5021,308.635,325.488,318.388,325.160,325.190,316.536,314.478,327.641,327.845,325.970,328.168,315.622
5022,308.891,325.241,317.985,324.837,325.307,317.030,314.180,327.904,329.633,326.748,328.959,315.438
5023,309.283,324.935,317.693,324.228,325.153,317.811,314.246,328.467,331.378,328.075,329.682,315.749
5024,309.733,324.772,317.634,323.306,324.877,318.095,314.585,329.091,332.894,330.018,330.277,316.382
5025,309.936,325.152,317.790,322.915,324.567,317.759,314.817,329.622,334.201,332.145,330.876,316.831
5026,309.350,325.762,317.954,323.310,324.160,316.936,314.990,329.908,335.257,333.922,331.749,316.663
5027,308.076,326.141,317.934,324.095,323.515,315.960,315.095,330.083,335.859,335.067,332.771,316.318
5028,306.538,326.233,317.936,324.779,322.488,315.193,314.941,330.230,336.187,335.649,333.617,315.831
5029,304.957,326.268,318.318,325.207,321.163,314.668,314.398,330.532,336.565,335.891,333.908,315.225
5030,303.486,326.195,318.865,325.667,320.153,314.290,313.939,330.919,336.965,336.038,333.698,314.573
5031,302.574,326.149,319.073,326.088,320.232,313.712,313.963,331.023,337.232,335.925,333.171,314.449
5032,302.523,326.352,318.717,326.422,321.187,313.026,314.429,330.583,337.521,335.461,332.575,314.783
5033,302.830,326.556,318.144,326.544,322.095,312.340,315.149,329.907,337.955,334.984,332.334,315.333
5034,302.872,326.734,317.377,326.680,322.313,311.925,315.785,329.529,338.395,334.644,332.584,315.622
5035,302.675,326.688,316.391,326.510,322.101,311.965,316.005,329.553,338.610,334.483,332.978,315.577
5036,302.584,326.642,315.303,326.105,321.752,312.340,315.710,329.636,338.702,334.367,333.117,315.169
5037,302.638,326.751,314.567,325.568,321.230,312.618,314.927,329.430,338.991,334.402,332.914,314.667
5038,303.012,326.843,314.280,325.190,320.225,312.569,314.029,329.020,339.379,334.404,332.444,314.719
5039,303.468,326.669,314.170,325.020,319.511,312.384,313.417,328.645,339.358,334.301,332.021,315.419
5040,303.821,326.425,314.126,325.187,319.913,312.689,313.302,328.562,338.730,334.100,331.775,316.513
5041,303.708,326.130,314.181,325.867,321.340,313.863,313.312,328.414,337.713,333.946,331.601,317.075
5042,303.255,325.743,314.431,327.065,322.753,315.476,312.922,328.102,336.896,333.889,331.349,316.423
5043,303.073,325.482,315.101,328.588,323.531,317.280,312.127,327.522,336.642,333.975,330.910,315.015
5044,303.337,325.493,315.991,330.207,324.120,319.385,311.656,327.203,336.725,334.043,330.323,313.955
5045,303.717,326.149,316.614,331.381,324.887,321.590,312.185,327.363,336.846,333.801,329.945,314.007
5046,304.167,326.949,316.654,332.010,325.776,323.281,313.220,327.717,336.863,333.034,330.081,314.880
5047,304.787,327.016,316.300,332.259,326.583,324.281,314.180,327.930,337.029,331.906,330.665,316.034
5048,305.158,326.019,315.901,332.228,327.390,324.724,314.476,328.070,337.442,331.005,331.131,316.880
5049,304.578,324.732,315.770,331.952,328.270,325.075,314.120,328.150,337.747,330.783,331.143,316.835
5050,303.404,323.913,315.850,331.514,329.058,325.288,313.288,328.062,337.728,330.970,330.828,315.820
5051,302.541,323.962,315.748,331.276,329.293,324.911,312.271,327.599,337.349,331.066,330.377,314.566
5052,302.432,324.336,315.223,331.728,328.882,323.972,311.480,327.055,336.525,330.762,329.821,313.903
5053,302.854,324.599,314.682,332.939,328.060,323.113,311.237,326.824,335.359,330.063,329.075,314.382
5054,303.371,324.729,314.707,334.262,327.460,322.931,311.463,326.885,334.352,329.348,328.383,315.670
5055,303.717,325.073,315.146,334.823,327.371,323.441,312.063,326.871,333.779,329.010,328.156,316.708
5056,304.003,325.374,315.327,334.340,327.779,324.439,312.798,326.448,333.670,329.208,328.574,316.742
5057,304.435,325.444,315.218,333.690,328.546,325.698,313.434,325.893,333.982,329.863,329.320,315.906
5058,304.681,325.146,315.309,334.180,329.748,327.059,313.680,325.581,334.564,330.629,329.832,315.360
5059,304.447,324.737,315.958,335.891,331.357,328.375,313.632,325.637,335.346,331.308,330.030,315.453
5060,303.900,324.325,317.051,337.942,332.831,329.778,313.680,325.752,336.233,331.766,330.229,315.734
5061,303.368,323.865,318.216,339.313,333.702,331.155,314.146,325.736,336.793,331.762,330.596,315.625
5062,302.897,323.176,319.274,339.755,334.081,332.130,314.515,325.383,336.596,331.318,331.095,315.356
5063,302.207,322.656,320.329,339.388,334.466,332.682,314.107,324.785,335.771,330.670,331.473,315.345
5064,301.456,323.125,321.183,338.857,335.044,333.182,313.000,324.557,334.911,330.212,331.592,315.625
5065,301.070,324.480,321.580,338.806,335.868,333.634,312.100,324.928,334.313,330.017,331.446,316.135
5066,301.264,325.837,321.614,339.259,336.819,333.663,312.315,325.401,333.892,330.031,330.904,316.831
5067,301.754,326.282,321.563,339.990,337.595,332.970,313.493,325.689,333.628,330.171,330.242,317.524
5068,302.343,325.594,321.742,340.935,338.005,332.099,314.932,325.779,333.633,330.158,329.851,317.798
5069,303.027,324.528,322.245,342.082,338.086,331.757,315.932,325.702,333.978,329.765,329.802,317.760
5070,303.748,324.003,322.803,342.942,338.058,331.958,316.451,325.664,334.487,329.313,329.817,317.873
5071,303.997,323.924,323.020,343.303,337.956,332.181,316.534,325.907,335.000,329.034,329.467,318.071
5072,303.593,323.946,322.662,343.554,337.836,332.062,316.120,326.269,335.178,328.806,328.937,318.101
5073,302.830,324.192,322.117,344.221,337.696,331.583,315.554,326.325,334.814,328.519,328.649,317.966
5074,302.173,324.715,321.495,344.915,337.505,331.144,315.456,325.775,334.192,328.122,328.739,317.940
5075,301.568,325.244,321.040,345.143,337.112,330.694,316.037,324.907,333.691,327.809,329.033,318.049
5076,300.967,325.621,320.898,344.847,336.544,330.002,316.632,324.171,333.567,327.678,329.218,318.247
5077,300.474,325.745,321.112,344.418,335.940,329.175,316.724,323.516,333.570,327.585,329.087,318.558
5078,300.407,325.279,321.612,343.840,335.544,328.769,316.527,322.770,333.264,327.410,328.779,318.925
5079,300.705,324.526,322.254,342.878,335.322,328.977,316.290,322.077,332.421,327.105,328.408,319.202
5080,300.720,324.588,322.651,341.745,335.077,329.345,316.180,321.797,331.363,326.796,328.082,319.509
5081,300.377,325.808,322.640,341.000,334.988,329.266,315.922,322.133,330.588,326.532,327.768,319.712
5082,300.346,327.130,322.441,340.673,335.176,328.726,315.649,322.651,330.409,326.251,327.509,319.790
5083,301.100,327.604,321.936,340.633,335.660,328.200,315.812,322.880,330.702,325.845,327.121,319.670
5084,302.228,327.255,321.122,340.704,336.072,327.941,316.261,322.702,331.028,325.520,326.695,319.266
5085,302.824,326.182,320.073,340.636,336.008,327.865,316.605,322.471,331.120,325.439,326.510,318.371
5086,302.726,324.954,319.071,340.643,335.644,327.936,316.688,322.547,331.084,325.565,326.613,317.333
5087,302.544,324.160,318.143,341.048,335.236,328.181,316.515,323.073,331.269,325.691,326.834,316.704
5088,302.666,323.726,317.676,342.078,334.825,328.731,315.932,324.102,331.558,325.640,327.085,316.974
5089,302.745,323.688,317.790,343.595,334.607,329.448,315.361,325.560,331.788,325.514,327.321,317.993
5090,302.650,324.133,318.181,345.245,334.615,330.033,315.207,326.954,331.845,325.464,327.699,319.139
5091,302.611,324.789,318.241,346.306,334.848,330.373,315.361,327.882,331.883,325.576,328.157,320.075
5092,302.912,325.160,317.874,346.476,335.038,330.639,315.724,328.525,332.008,325.992,328.398,320.779
5093,303.289,325.011,317.389,346.160,334.971,331.146,316.505,329.245,332.060,326.642,328.148,321.566
5094,303.067,324.434,317.364,345.810,334.672,331.686,317.332,329.962,332.022,327.120,327.579,322.165
5095,301.930,323.775,317.786,345.391,334.187,331.870,317.527,330.346,331.966,326.950,327.144,322.363
5096,300.796,323.333,318.097,345.054,333.606,331.632,316.832,330.459,331.912,326.334,327.060,322.161
5097,300.374,322.875,317.894,345.065,333.081,331.080,315.976,330.526,331.748,325.825,327.292,322.049
5098,300.830,322.382,317.537,345.612,332.698,330.229,315.593,330.728,331.284,325.768,327.637,321.831
5099,301.571,321.995,317.302,346.503,332.207,328.920,315.646,330.712,330.814,325.990,327.929,321.476
5100,302.301,321.808,317.420,347.204,331.480,327.273,315.424,330.641,330.657,326.211,328.011,321.468
5101,302.778,321.767,317.921,347.354,330.765,325.807,314.827,330.775,330.716,326.292,327.626,321.996
5102,302.845,321.932,318.510,346.966,330.356,325.179,314.280,330.911,330.579,326.248,326.903,322.288
5103,302.590,322.103,319.029,346.153,330.422,325.547,314.068,330.717,330.241,326.141,326.174,321.906
5104,302.283,321.932,319.303,345.044,330.629,326.441,313.944,330.476,330.012,325.810,325.767,321.326
5105,302.015,321.350,319.300,343.782,330.666,327.344,313.671,330.544,329.925,325.246,325.573,321.079
5106,301.708,320.818,318.980,342.755,330.601,327.972,313.546,330.712,329.962,324.671,325.361,321.026
5107,301.511,320.797,318.782,342.469,330.775,328.042,313.739,330.733,330.100,324.347,325.104,320.532
5108,301.942,321.409,319.208,342.701,331.173,327.717,313.944,330.701,330.276,324.246,324.961,319.663
5109,302.660,322.014,320.095,342.571,331.222,327.168,313.924,330.827,330.336,324.083,325.090,318.959
5110,302.979,322.003,320.989,341.646,330.712,326.517,313.820,330.993,330.086,323.702,325.363,318.974
5111,302.824,321.244,321.596,340.646,329.847,326.062,313.695,330.949,329.530,323.238,325.572,319.734
5112,302.614,320.339,321.898,340.075,328.650,325.934,313.466,330.966,328.982,322.966,325.676,320.753
5113,302.520,319.959,322.011,340.092,327.344,325.767,313.259,331.227,328.530,322.925,325.729,321.333
5114,302.356,320.068,322.000,340.537,326.627,325.056,313.093,331.491,328.247,322.690,325.815,321.172
5115,301.872,320.306,321.768,341.020,326.748,323.955,312.990,331.346,328.223,322.223,325.930,320.528
5116,301.106,320.732,321.430,341.323,327.380,322.984,312.880,330.824,328.361,322.040,326.012,320.109
5117,300.429,321.409,321.329,341.296,327.781,322.259,313.168,330.195,328.166,322.589,325.924,320.277
5118,300.310,321.740,321.665,340.707,327.716,321.696,313.780,329.736,327.725,323.547,325.608,320.581
5119,300.517,321.263,321.888,339.483,327.282,321.231,313.990,329.376,327.255,324.116,325.149,320.794
5120,300.717,320.398,321.762,338.160,326.739,320.865,313.461,328.905,327.092,323.981,324.812,320.689
5121,300.863,319.949,321.441,337.204,326.278,320.849,312.863,328.350,327.261,323.516,324.682,320.161
5122,301.216,319.973,321.234,336.881,326.037,321.363,312.859,327.926,327.501,323.048,324.558,319.637
5123,301.881,320.035,321.080,337.408,325.827,321.981,313.171,327.828,327.588,322.646,324.464,319.663
5124,302.736,320.089,320.852,338.173,325.690,322.144,313.427,328.047,327.522,322.167,324.539,320.082
5125,303.623,320.320,320.497,338.473,325.574,321.569,313.385,328.376,327.379,321.648,324.647,320.453
5126,304.243,320.569,320.261,338.170,325.310,320.802,312.902,328.403,327.244,321.317,324.673,320.094
5127,304.486,320.678,320.272,337.901,325.009,320.432,312.298,327.974,327.318,321.326,324.741,319.045
5128,304.271,320.547,320.479,338.061,324.799,320.460,312.200,327.349,327.782,321.471,324.733,317.813
5129,303.696,320.192,320.523,338.211,324.531,320.318,312.546,326.628,328.292,321.364,324.623,317.292
5130,302.878,319.602,320.172,338.082,323.985,319.694,313.129,326.165,328.329,321.210,324.444,317.768
5131,302.185,319.176,319.541,337.354,323.267,318.958,313.968,326.284,327.946,321.264,324.427,318.888
5132,301.948,319.420,319.038,336.320,322.813,318.663,314.880,326.977,327.568,321.502,324.419,320.075
5133,302.222,320.033,318.707,335.241,322.776,318.802,315.217,327.605,327.364,321.635,324.217,320.693
5134,302.307,320.225,318.399,334.303,322.706,318.833,314.471,327.970,327.160,321.647,323.890,320.783
5135,302.018,319.973,318.122,333.966,322.419,318.521,313.371,328.030,326.977,321.524,323.524,320.603
5136,301.875,319.881,318.042,334.245,322.153,317.915,312.429,327.850,326.974,321.220,323.278,320.457
5137,302.137,320.190,318.146,334.908,322.169,317.363,311.817,327.484,327.005,320.916,323.226,320.082
5138,302.416,320.553,318.240,335.163,322.199,317.057,311.610,327.191,326.786,320.815,323.432,319.311
5139,302.122,320.799,318.225,334.548,321.883,317.014,311.849,327.034,326.370,321.040,323.665,318.431
5140,301.295,320.916,318.314,333.340,321.270,317.141,312.159,326.838,325.997,321.428,323.670,318.094
5141,300.845,320.965,318.676,332.238,320.718,317.130,312.202,326.650,325.719,321.790,323.262,318.262
5142,301.219,321.095,319.091,331.755,320.339,316.663,312.056,326.529,325.573,322.008,322.750,318.423
5143,301.967,321.341,319.313,331.857,320.267,315.884,311.505,326.525,325.756,321.907,322.462,318.311
5144,302.368,321.569,319.040,332.129,320.393,315.311,310.700,326.605,326.140,321.565,322.516,318.004
5145,302.225,321.751,318.574,332.228,320.607,314.979,310.115,326.587,326.496,321.075,322.700,317.607
5146,301.492,321.908,318.355,332.190,320.592,314.658,310.137,326.294,326.363,320.533,322.740,317.378
5147,300.596,322.060,318.479,332.051,320.293,314.146,310.388,325.786,325.659,320.019,322.857,317.318
5148,299.836,321.840,318.470,331.459,319.986,313.564,310.659,325.386,324.908,319.463,323.124,317.648
5149,299.529,321.336,318.238,330.340,319.787,313.181,311.139,325.253,324.851,318.996,323.203,318.386
5150,299.717,321.206,318.049,329.422,319.914,313.118,311.707,325.349,325.573,318.891,322.959,319.165
5151,300.009,321.621,317.879,329.065,320.173,312.962,311.741,325.533,326.344,319.141,322.667,319.277
5152,300.225,321.935,317.422,329.214,320.302,312.549,311.168,325.758,326.358,319.570,322.566,318.532
5153,300.432,321.621,316.795,329.412,320.067,312.108,310.646,325.905,325.708,320.066,322.688,317.386
5154,300.654,320.770,316.316,329.133,319.802,311.776,310.595,325.858,325.009,320.646,322.829,316.034
5155,300.602,320.027,316.267,328.633,319.962,311.747,310.932,325.517,324.574,321.078,322.711,315.022
5156,300.122,319.786,316.658,328.252,320.540,312.092,311.120,324.972,324.487,321.027,322.535,315.041
5157,299.574,319.935,317.112,328.177,321.241,312.606,310.849,324.452,324.559,320.600,322.479,316.131
5158,299.593,319.976,317.408,327.922,321.590,312.934,310.168,324.007,324.418,320.233,322.517,317.333
5159,300.030,319.940,317.327,327.384,321.468,312.929,309.444,323.606,324.000,320.101,322.570,317.876
5160,300.319,320.087,316.828,327.017,321.055,312.620,309.076,323.184,323.699,320.052,322.612,317.618
5161,300.249,320.255,316.126,327.248,320.502,312.299,309.310,322.798,323.853,319.999,322.750,317.007
5162,300.128,320.092,315.212,327.663,319.810,312.078,309.910,322.700,324.187,319.982,323.103,316.375
5163,300.137,319.572,314.320,327.782,319.256,311.884,310.512,323.110,324.266,319.955,323.430,315.891
5164,300.441,319.336,313.823,327.514,319.207,311.741,310.666,323.690,324.187,319.897,323.518,315.794
5165,300.924,319.870,313.594,327.082,319.592,311.514,310.237,324.089,324.171,319.824,323.421,316.255
5166,301.219,320.775,313.389,326.551,319.577,311.241,309.580,324.307,324.369,319.758,323.172,317.438
5167,301.088,321.298,313.367,325.976,319.126,310.981,309.168,324.429,324.539,319.748,322.846,318.554
5168,300.763,321.363,313.737,325.789,318.676,310.752,309.046,324.571,324.548,319.755,322.504,318.577
5169,300.517,321.276,314.336,326.313,318.337,310.726,308.956,324.658,324.412,319.748,322.062,317.704
5170,300.435,321.366,314.835,326.997,317.902,310.880,308.844,324.667,324.339,319.785,321.674,316.854
5171,300.465,321.575,315.101,326.881,317.567,310.821,309.127,324.461,324.399,319.850,321.596,316.708
5172,300.821,321.859,315.133,326.065,317.340,310.075,309.566,323.995,324.459,319.642,321.892,317.000
5173,301.617,322.073,314.989,325.340,316.905,308.927,309.898,323.406,324.372,318.885,322.346,317.419
5174,302.562,322.011,314.618,325.109,316.198,308.116,309.963,322.928,323.997,317.978,322.550,317.963
5175,303.152,321.713,314.285,325.435,315.554,307.849,309.612,322.582,323.404,317.375,322.451,318.790
5176,302.912,320.986,314.190,325.867,315.417,307.995,309.117,322.325,322.991,317.330,322.207,319.772
5177,301.845,319.905,314.229,325.847,315.739,308.286,309.005,322.258,323.049,317.693,322.017,320.318
5178,300.477,318.889,313.993,325.092,316.587,308.616,309.559,322.498,323.634,318.092,321.932,320.135
5179,299.681,318.436,313.603,323.861,317.445,308.936,310.583,322.931,324.449,318.467,321.815,319.727
5180,299.845,318.669,313.417,322.854,317.649,309.207,311.400,323.341,325.009,319.076,321.500,319.816
5181,300.334,319.266,313.293,322.704,317.161,309.241,311.480,323.537,324.992,319.713,321.102,320.712
5182,300.699,319.680,313.082,323.000,316.633,309.182,310.966,323.520,324.416,320.027,320.882,321.790
5183,300.942,319.542,313.000,323.082,316.660,309.314,310.310,323.165,323.442,320.056,321.048,321.861
5184,301.073,319.366,313.190,322.946,317.048,309.842,309.863,322.739,322.441,320.072,321.550,320.813
5185,300.869,319.371,313.552,322.765,317.288,310.238,309.524,322.601,321.943,320.027,322.153,319.285
5186,300.264,319.491,313.771,322.306,316.830,309.918,309.154,322.828,322.008,319.633,322.493,317.899
5187,299.699,319.526,313.686,321.524,315.905,308.898,308.834,323.066,322.207,318.975,322.526,316.993
5188,299.498,319.295,313.298,320.823,315.429,307.767,309.022,322.966,322.366,318.473,322.260,316.712
5189,299.666,318.867,312.697,320.718,315.824,307.003,309.817,322.557,322.508,318.238,321.897,316.831
5190,300.024,318.401,312.079,321.065,316.351,306.807,310.973,321.954,322.677,318.190,321.406,316.970
5191,300.498,318.076,311.773,321.626,316.267,306.993,311.839,321.467,322.762,318.321,320.991,316.940
5192,300.900,317.710,311.762,322.282,315.695,307.238,312.022,321.369,322.862,318.616,320.732,316.906
5193,301.462,317.228,311.744,322.656,315.236,307.222,311.468,321.683,323.086,319.049,320.601,316.667
5194,301.991,316.688,311.695,322.881,315.278,307.038,310.471,322.226,323.292,319.555,320.553,316.449
5195,302.164,316.279,312.007,322.980,315.561,306.943,309.749,322.536,323.407,320.075,320.746,316.457
5196,301.693,315.965,312.543,323.170,315.580,307.099,309.578,322.567,323.521,320.409,321.354,317.116
5197,300.988,316.035,312.868,323.361,315.293,307.146,309.659,322.617,323.711,320.440,322.310,318.217
5198,300.386,316.588,312.680,323.395,314.794,307.066,309.832,322.930,323.602,320.176,323.455,319.180
5199,300.362,317.301,312.205,323.129,314.344,307.214,309.900,323.185,323.244,319.858,324.495,319.547
5200,300.897,317.873,311.812,322.724,314.278,307.642,309.641,323.070,323.025,319.806,325.171,319.097
5201,301.456,318.271,311.762,322.201,314.678,308.092,309.178,322.850,323.384,320.094,325.592,318.097
5202,301.462,318.453,312.027,321.619,315.153,308.274,309.334,323.045,324.281,320.708,325.979,317.090
5203,301.131,318.214,312.329,321.418,315.529,308.434,310.198,323.627,325.275,321.516,326.463,316.532
5204,300.915,317.626,312.386,321.813,315.770,308.741,311.093,324.179,325.888,322.194,327.037,316.288
5205,300.690,317.163,312.331,322.082,315.920,309.012,311.361,324.429,326.181,322.604,327.556,315.813
5206,300.337,317.084,312.093,321.503,315.733,309.010,310.951,324.557,326.329,322.770,327.886,315.176
5207,299.839,317.228,311.806,320.459,314.948,308.901,310.473,324.792,326.280,322.700,328.021,315.026
5208,299.644,317.369,311.777,319.915,313.796,308.858,310.505,324.919,326.078,322.128,328.057,315.551
5209,300.030,317.322,312.007,320.218,312.808,308.825,311.054,324.658,326.080,321.151,328.036,316.333
5210,300.924,317.138,312.250,320.782,312.390,308.595,311.546,324.081,326.152,320.283,327.964,316.831
5211,301.660,316.721,312.148,321.160,312.321,308.361,311.259,323.475,325.794,319.959,327.737,316.734
5212,302.070,316.320,311.505,321.503,312.330,308.259,309.993,323.206,324.905,320.191,327.500,316.341
5213,302.052,316.192,310.452,321.779,312.354,308.276,308.532,323.344,323.989,320.590,327.473,316.150
5214,301.726,316.488,309.629,321.796,312.689,308.472,307.824,323.608,323.533,320.856,327.744,316.157
5215,301.076,316.900,309.355,321.469,313.336,308.939,308.193,323.614,323.613,320.780,328.098,316.348
5216,300.508,317.084,309.567,320.871,314.126,309.325,309.139,323.405,324.032,320.472,328.201,316.581
5217,300.313,316.984,309.934,320.228,314.660,309.233,309.905,323.380,324.559,320.251,328.143,316.562
5218,300.517,316.656,310.335,319.891,314.750,309.066,310.039,323.490,325.018,320.181,328.167,316.610
5219,300.818,316.412,310.676,319.929,314.518,309.384,309.732,323.579,325.206,320.296,328.228,316.918
5220,301.398,316.271,310.865,319.912,314.399,310.264,309.354,323.516,325.140,320.604,328.144,317.131
5221,302.030,316.005,310.914,319.969,314.406,311.010,309.090,323.365,324.843,320.783,327.962,316.828
5222,302.292,315.425,310.969,320.303,314.380,311.398,309.110,323.276,324.375,320.546,327.800,316.206
5223,302.240,314.808,311.066,320.619,314.189,311.280,309.305,323.219,323.897,320.098,327.648,315.536
5224,302.377,314.491,311.168,320.629,313.747,310.651,309.632,323.137,323.541,319.678,327.267,315.064
5225,302.854,314.455,311.208,320.347,313.199,309.694,309.920,323.108,323.396,319.444,326.683,314.787
5226,303.137,314.496,311.080,319.976,312.937,308.967,309.954,323.231,323.470,319.549,326.171,314.993
5227,302.781,314.599,310.667,319.844,313.248,308.788,309.759,323.410,323.470,319.819,326.047,315.438
5228,302.085,315.014,310.271,319.932,313.887,308.936,309.351,323.639,323.361,319.968,326.311,315.753
5229,301.657,315.293,310.055,320.003,314.549,308.903,308.800,324.020,323.353,319.900,326.801,315.528
5230,301.702,315.154,309.974,319.748,315.011,308.693,308.322,324.520,323.519,319.692,327.273,315.191
5231,302.088,314.992,309.839,319.122,315.219,308.806,308.166,324.896,323.722,319.495,327.444,315.067
5232,302.696,315.328,309.797,318.480,315.044,309.365,308.568,325.032,323.811,319.397,327.087,315.187
5233,303.544,315.965,309.938,318.000,314.586,309.993,309.500,325.112,323.690,319.617,326.393,315.288
5234,304.271,316.515,309.952,317.711,314.293,310.266,310.710,325.272,323.378,319.952,325.924,315.491
5235,304.729,316.908,309.697,317.667,314.232,310.019,312.007,325.411,323.137,320.136,325.935,316.041
5236,304.848,317.095,309.572,317.946,314.034,309.550,313.041,325.448,323.058,320.034,326.036,316.839
5237,304.954,317.111,310.004,318.439,313.429,309.149,313.168,325.411,323.134,319.832,325.824,317.150
5238,305.064,316.851,310.653,319.085,312.755,308.957,312.124,325.468,323.372,319.776,325.369,316.371
5239,304.884,316.154,310.909,319.673,312.419,308.924,310.546,325.627,323.783,319.855,325.138,315.105
5240,304.176,315.271,310.664,319.820,312.518,308.790,309.351,325.714,324.220,319.853,325.433,314.363
5241,303.112,315.043,310.291,319.554,312.788,308.462,308.954,325.683,324.677,319.713,325.999,313.959
5242,302.535,316.035,310.075,319.299,313.037,308.266,309.059,325.514,325.005,319.462,326.308,313.371
5243,302.894,317.485,309.733,319.231,313.216,308.766,309.180,325.378,325.023,319.229,326.229,312.678
5244,303.559,318.339,309.214,319.415,313.436,309.908,309.432,325.352,324.653,318.999,326.143,312.423
5245,303.690,318.417,308.715,319.769,313.463,310.852,310.154,325.513,323.995,318.900,326.209,313.131
5246,303.274,318.041,308.349,320.265,313.319,311.040,311.105,325.723,323.255,318.899,326.274,314.176
5247,302.845,317.504,308.174,320.779,313.357,310.587,311.785,325.765,322.802,319.019,325.880,314.779
5248,302.559,316.962,307.984,320.861,313.690,309.903,312.080,325.802,322.863,319.287,325.056,314.543
5249,302.647,316.753,307.739,320.548,314.055,309.333,312.324,326.074,323.338,319.749,324.243,314.045
5250,303.046,317.049,307.581,319.963,313.963,308.953,312.732,326.321,323.866,320.109,323.882,314.105
5251,303.502,317.897,307.707,319.085,313.592,308.859,313.105,326.402,324.276,320.290,323.897,314.663
5252,303.492,318.927,308.214,318.170,313.212,309.021,312.971,326.480,324.524,320.263,324.160,315.097
5253,302.872,319.623,308.766,317.612,313.008,309.252,312.256,326.725,324.441,320.026,324.651,315.067
5254,302.137,319.694,308.779,317.690,312.934,309.439,311.546,327.073,324.049,319.611,325.149,315.213
5255,301.815,319.577,308.293,317.976,313.012,309.158,311.483,327.277,323.578,318.983,325.462,315.903
5256,302.009,319.542,307.894,318.194,313.075,308.840,312.229,327.131,323.240,318.388,325.421,316.491
5257,302.334,319.650,308.119,318.211,313.017,309.139,313.383,326.690,322.885,318.264,324.971,316.678
5258,302.267,319.702,308.931,318.143,312.975,310.028,314.171,326.296,322.479,318.647,324.364,316.573
5259,301.483,319.748,309.609,317.908,313.238,310.620,313.900,326.204,321.880,319.198,323.987,316.345
5260,300.553,319.648,309.629,317.544,313.790,310.469,312.437,326.286,321.410,319.507,323.826,316.318
5261,300.012,319.160,308.973,317.425,314.377,309.833,310.402,326.245,321.404,319.342,323.597,316.442
5262,300.283,318.341,308.223,317.741,314.640,309.356,308.941,326.028,321.691,318.833,323.159,316.858
5263,300.942,317.883,307.684,318.422,314.216,309.259,308.720,325.797,321.828,318.471,322.804,317.225
5264,301.435,318.182,307.225,318.861,313.794,309.460,309.310,325.702,321.865,318.382,322.910,317.150
5265,301.471,318.938,306.642,319.020,314.046,309.382,309.854,325.468,322.054,318.642,323.570,316.472
5266,301.243,319.306,306.402,319.041,314.779,308.941,310.173,324.886,322.512,319.145,324.281,315.715
5267,300.860,318.892,306.852,318.748,315.172,308.649,310.471,324.032,323.060,319.761,324.571,315.371
5268,300.362,318.106,307.724,317.667,314.862,308.557,310.741,323.242,323.307,320.021,324.321,315.356
5269,299.985,317.496,308.353,316.024,314.150,308.358,311.027,322.835,323.343,319.750,323.824,315.375
5270,300.040,317.417,308.640,314.772,313.548,307.773,311.222,322.922,323.350,319.239,323.430,315.390
5271,300.486,317.808,308.729,314.663,313.285,307.019,311.141,323.424,323.339,318.871,323.271,315.798
5272,300.763,318.033,308.640,315.405,313.248,306.613,311.010,324.034,323.233,318.736,323.274,316.637
5273,300.410,317.558,308.316,316.347,313.112,306.778,310.995,324.355,323.022,318.787,323.242,317.551
