 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9
2356,775.346,749.754,754.779,732.055,722.800,710.453,724.426,719.444,726.519
2357,776.516,749.735,754.292,731.740,722.388,711.148,724.538,718.324,725.654
2358,777.468,750.064,754.303,729.835,722.971,711.163,724.426,716.398,725.692
2359,777.681,749.755,754.302,728.596,721.958,711.634,724.589,715.370,725.113
2360,778.247,748.859,753.782,729.732,720.048,711.974,724.694,715.759,725.072
2361,779.930,748.219,752.810,730.227,719.648,710.687,724.456,716.824,725.958
2362,781.691,748.186,751.681,729.191,719.936,708.844,724.383,717.611,725.914
2363,782.177,747.803,750.862,728.592,719.580,708.620,724.190,717.210,724.412
2364,782.259,746.876,750.713,728.417,719.945,709.962,723.564,716.062,723.946
2365,782.833,745.924,751.572,728.460,721.599,711.274,723.572,715.235,724.529
2366,782.824,745.297,753.022,728.079,722.340,711.538,723.656,715.389,724.656
2367,781.687,744.777,753.858,726.409,721.766,711.100,723.372,716.559,725.688
2368,781.434,744.212,753.558,724.839,720.857,710.350,723.691,717.275,726.471
2369,781.844,743.346,752.737,725.228,720.506,710.893,722.850,716.287,726.296
2370,782.002,741.685,751.836,726.229,720.918,711.645,721.385,716.861,724.934
2371,781.605,740.609,751.503,726.063,721.130,711.391,721.679,718.580,724.602
2372,781.741,740.152,752.427,725.859,720.740,711.469,722.221,719.253,725.199
2373,781.933,740.091,753.395,726.271,720.625,712.158,722.208,718.923,724.972
2374,781.287,740.836,753.518,725.184,720.784,711.907,721.925,718.827,724.765
2375,780.181,742.334,753.713,723.557,719.915,711.567,720.981,719.219,725.451
2376,779.053,744.713,753.491,723.517,718.922,711.735,719.738,720.142,726.680
2377,778.000,747.074,753.474,723.445,718.943,711.601,719.257,721.083,727.199
2378,777.299,748.482,754.444,722.419,719.397,711.931,719.534,720.102,726.433
2379,776.381,749.734,755.114,721.947,719.614,712.946,720.214,717.423,726.356
2380,775.078,751.247,754.591,722.133,719.550,713.911,720.951,715.435,726.783
2381,773.588,752.168,753.730,722.080,719.288,714.427,720.452,714.787,727.207
2382,772.892,753.433,753.926,721.412,719.032,714.708,719.357,715.985,727.734
2383,773.234,754.873,754.395,719.760,719.382,715.966,719.840,718.327,727.380
2384,774.114,755.055,753.941,719.065,720.060,717.894,720.549,719.645,726.328
2385,775.589,754.608,752.997,719.759,719.786,718.315,719.814,719.130,726.394
2386,777.042,754.483,751.593,719.572,719.549,717.501,719.321,718.120,726.738
2387,776.754,754.250,750.033,717.915,720.855,716.261,720.082,718.549,726.441
2388,775.019,753.644,749.098,716.837,721.945,715.602,720.747,719.741,726.517
2389,773.859,752.999,748.453,717.280,721.189,716.704,720.164,719.839,728.032
2390,773.843,753.073,747.620,717.728,720.613,717.809,720.391,718.025,729.499
2391,774.375,753.854,747.340,717.576,721.202,717.342,721.005,717.086,729.728
2392,775.968,754.590,748.287,717.549,721.473,716.556,720.734,719.349,728.547
2393,777.556,755.010,749.986,717.999,721.699,716.786,721.111,721.633,726.962
2394,777.264,755.866,750.872,719.572,721.511,717.421,721.040,721.438,724.712
2395,776.588,757.406,749.956,720.724,720.756,717.163,719.415,719.120,723.243
2396,777.302,757.951,747.873,720.315,720.404,715.970,718.350,717.568,724.024
2397,777.742,757.812,746.409,719.933,720.820,714.866,719.561,717.617,725.203
2398,776.989,758.427,746.277,720.104,721.285,714.760,721.750,718.238,725.924
2399,776.195,758.617,746.290,720.320,721.216,715.490,722.279,719.540,726.394
2400,776.298,758.536,745.660,720.123,721.249,716.163,721.413,719.093,726.924
2401,776.640,759.054,744.367,720.195,721.764,715.820,720.646,717.957,727.151
2402,776.414,759.365,743.215,719.704,721.059,715.180,720.413,718.574,726.817
2403,776.224,758.577,742.607,719.103,719.934,715.701,720.578,719.395,726.270
2404,776.663,757.284,742.255,719.612,720.312,717.034,721.425,719.247,725.519
2405,776.790,756.479,741.970,720.779,721.650,716.997,722.305,717.642,725.151
2406,776.693,755.981,740.782,722.284,722.518,715.451,722.255,716.339,725.968
2407,777.090,756.012,739.307,724.101,722.374,715.431,722.303,716.951,726.755
2408,776.981,756.471,739.037,725.037,721.578,716.523,723.260,717.015,725.700
2409,776.412,756.874,740.004,725.433,720.993,715.542,724.583,715.781,724.579
2410,776.368,756.846,741.400,725.512,720.865,714.066,725.189,715.235,725.030
2411,777.167,756.920,742.266,725.193,721.222,713.165,725.489,715.768,725.819
2412,777.900,757.103,742.280,724.433,721.252,712.359,725.962,715.920,725.757
2413,777.186,756.705,741.776,723.909,720.829,712.528,725.896,715.574,725.586
2414,775.858,755.462,740.957,723.839,721.015,713.294,725.174,715.954,725.334
2415,775.335,754.141,740.215,723.448,721.214,713.195,724.960,716.247,725.101
2416,775.568,753.553,740.196,723.380,720.986,712.953,725.221,716.469,725.151
2417,776.091,754.190,740.206,723.643,720.754,714.211,725.538,717.012,725.427
2418,776.180,755.855,739.975,723.196,720.534,716.029,725.357,717.898,725.467
2419,776.169,757.463,740.377,722.337,720.162,716.989,724.956,717.367,725.237
2420,776.620,758.355,741.343,722.296,719.878,717.012,724.227,715.509,725.266
2421,776.964,758.449,741.874,722.376,719.067,716.269,723.504,716.191,725.547
2422,777.481,758.363,742.034,721.659,717.902,715.542,722.887,718.398,725.491
2423,779.223,757.632,741.703,720.780,717.765,716.023,722.609,718.444,725.501
2424,781.210,756.324,741.402,720.928,718.678,717.283,723.281,716.167,725.513
2425,782.559,755.365,741.686,722.224,718.994,717.265,724.266,715.460,726.081
2426,783.390,754.641,741.858,723.252,719.008,716.254,724.038,717.380,726.761
2427,784.037,753.797,742.299,723.731,719.778,716.221,723.257,717.608,726.847
2428,785.420,752.961,742.912,723.235,720.585,716.975,723.322,717.318,726.384
2429,786.954,752.525,743.240,722.580,720.313,716.368,723.548,717.852,726.089
2430,787.426,751.946,743.600,722.967,719.273,714.911,723.617,718.460,726.250
2431,787.052,751.995,743.794,722.700,718.963,713.724,723.566,718.895,726.412
2432,786.562,752.603,743.056,721.767,718.989,713.324,723.036,718.213,726.139
2433,784.529,753.245,742.059,720.825,718.399,713.300,722.668,716.633,725.425
2434,782.282,754.046,741.343,720.021,717.466,712.767,723.076,717.065,725.630
2435,781.645,754.272,740.349,720.060,716.487,711.781,723.307,718.485,725.761
2436,781.165,754.645,739.472,719.776,716.471,710.900,723.041,717.843,724.626
2437,779.392,754.998,738.669,719.845,716.674,710.505,722.351,716.997,724.765
2438,777.609,754.585,738.370,720.420,716.349,710.705,722.246,717.951,726.417
2439,777.246,754.056,738.293,720.183,716.887,711.449,722.952,719.293,727.117
2440,776.926,753.669,738.200,719.556,718.280,711.879,724.101,718.904,726.135
2441,775.488,753.690,738.978,718.960,718.540,711.549,724.225,718.127,724.722
2442,774.979,753.761,739.785,718.829,718.203,711.171,722.951,717.438,723.972
2443,775.816,752.686,739.970,719.357,718.013,710.540,722.072,716.472,724.091
2444,777.265,751.346,740.678,719.777,717.793,709.549,722.235,715.670,725.241
2445,778.714,751.599,741.521,719.449,717.599,709.916,722.739,714.707,726.072
2446,779.234,752.604,741.950,719.408,716.782,710.224,723.225,713.938,725.803
2447,778.553,752.717,742.389,719.737,716.221,709.830,721.822,715.404,725.565
2448,777.598,752.157,742.422,719.971,716.048,710.228,720.224,717.768,725.109
2449,777.113,751.363,742.260,720.273,715.831,710.664,720.531,717.546,724.111
2450,776.570,750.893,742.702,720.583,715.492,709.852,720.499,716.639,723.225
2451,776.300,751.028,744.079,720.739,715.374,709.086,719.352,717.302,722.398
2452,777.292,750.268,745.299,720.997,716.224,709.748,718.074,717.787,722.060
2453,779.241,748.829,745.473,721.452,716.777,711.184,717.836,717.358,722.909
2454,780.179,749.195,745.698,720.984,716.483,711.908,718.966,716.759,722.865
2455,779.815,750.415,745.876,719.660,716.161,712.695,719.880,715.491,722.004
2456,779.803,750.452,745.217,718.304,716.480,713.672,719.359,713.957,721.922
2457,779.457,750.165,744.142,717.760,717.656,713.678,718.462,713.512,723.569
2458,778.029,750.117,743.200,718.459,718.643,713.728,717.973,713.911,725.095
2459,776.669,750.232,743.062,719.561,718.706,714.962,717.560,714.099,723.726
2460,776.313,750.063,743.793,719.692,717.955,715.944,717.016,714.991,722.567
2461,775.545,750.098,744.064,719.417,716.927,716.466,717.444,716.809,723.294
2462,774.160,750.483,743.005,719.552,716.069,716.697,719.202,717.472,724.209
2463,772.377,750.381,741.295,718.896,715.069,715.864,719.590,717.173,724.254
2464,770.823,749.801,739.562,718.351,714.122,714.625,718.731,716.759,723.618
2465,770.001,749.367,738.448,719.012,714.006,714.418,719.092,716.324,723.250
2466,768.518,749.675,738.227,719.459,713.917,714.790,720.866,716.176,723.819
2467,767.897,750.677,738.212,719.212,713.716,715.292,722.239,715.775,723.606
2468,769.105,751.461,738.079,718.600,713.390,715.568,722.440,715.698,722.249
2469,770.651,751.589,737.367,718.187,712.913,714.809,722.660,715.114,721.537
2470,770.526,751.544,736.382,717.713,712.799,713.953,722.475,713.704,722.149
2471,768.609,751.818,735.347,716.397,712.706,714.491,722.424,712.852,723.205
2472,766.732,752.424,734.444,715.596,712.208,715.846,722.266,712.346,724.187
2473,766.285,752.722,733.899,716.329,711.748,716.632,721.631,712.185,723.650
2474,767.449,752.114,733.958,717.455,711.439,717.007,721.055,712.694,721.616
2475,768.912,751.313,734.344,717.840,711.211,716.797,721.153,712.833,720.656
2476,769.786,750.881,734.414,717.785,710.902,716.789,721.365,712.781,721.292
2477,769.698,749.741,734.403,718.020,710.471,716.871,721.328,714.485,721.103
2478,769.369,747.771,734.563,718.769,709.914,716.668,720.926,713.839,720.187
2479,770.601,746.063,734.837,719.587,710.507,716.449,720.306,710.920,720.829
2480,773.178,745.083,735.030,720.197,711.926,716.403,720.183,710.275,722.326
2481,775.371,744.385,735.370,719.491,712.016,716.074,720.152,712.654,723.394
2482,777.042,743.317,736.448,718.447,711.433,715.749,719.798,713.818,724.177
2483,778.504,742.177,738.016,718.899,711.716,716.036,719.526,711.815,724.668
2484,778.948,741.525,738.648,719.263,712.327,716.995,719.044,710.105,723.716
2485,778.424,741.870,737.994,719.000,712.442,718.185,719.171,711.102,722.046
2486,778.054,743.244,737.470,718.880,711.794,718.547,720.314,712.268,721.583
2487,778.085,743.430,737.368,719.716,710.698,717.901,720.579,711.574,721.559
2488,778.080,742.336,737.208,720.392,709.833,717.460,719.716,710.352,720.706
2489,777.993,741.586,736.593,719.612,709.820,717.790,719.933,710.290,720.668
2490,777.618,741.135,735.582,718.563,710.573,718.277,720.246,709.537,721.885
2491,776.836,740.954,734.823,718.416,711.765,717.625,719.977,709.130,722.336
2492,776.576,740.859,734.414,718.639,713.123,717.551,720.142,709.744,721.594
2493,776.982,740.454,734.485,719.185,714.524,718.602,720.510,711.380,721.235
2494,776.632,740.484,735.566,719.805,715.789,719.166,720.146,712.926,721.155
2495,775.323,740.929,737.013,719.997,717.243,718.535,720.602,712.198,720.938
2496,773.255,740.834,737.989,720.321,717.981,716.933,721.108,711.605,721.302
2497,771.126,740.099,738.666,720.473,717.182,715.676,720.969,712.914,721.406
2498,770.221,739.755,739.465,720.744,717.366,715.025,720.986,713.191,721.845
2499,770.259,739.457,740.432,720.753,719.416,714.052,720.439,712.602,723.710
2500,770.654,738.617,741.397,719.425,720.099,713.510,719.945,712.299,724.441
2501,771.163,738.364,741.999,718.992,718.906,713.401,720.324,712.420,723.734
2502,771.177,737.937,742.484,720.424,718.347,713.357,721.526,714.123,722.191
2503,770.634,737.152,742.779,721.323,718.774,713.680,722.169,716.068,720.847
2504,770.746,736.354,742.492,721.915,719.065,714.698,721.745,715.086,721.215
2505,771.737,735.325,742.319,722.460,718.867,715.549,721.183,712.867,721.459
2506,772.620,734.319,742.775,721.965,718.285,715.963,720.101,711.423,720.539
2507,773.022,734.097,743.619,721.413,718.603,716.739,719.261,710.617,719.728
2508,773.649,735.210,744.242,721.641,719.264,717.455,719.705,710.765,720.101
2509,773.952,736.694,744.500,722.843,719.140,717.608,719.962,711.728,721.344
2510,773.855,737.699,744.393,724.103,719.008,717.444,718.986,712.015,721.600
2511,774.388,738.777,743.377,725.167,719.287,715.789,718.361,710.920,721.048
2512,775.737,739.934,742.113,725.707,719.451,714.513,718.684,709.370,721.093
2513,777.341,741.096,741.211,725.656,719.283,715.464,718.367,709.451,721.253
2514,777.981,742.564,740.635,726.592,718.476,716.988,717.945,711.657,721.167
2515,776.952,743.642,739.806,727.153,717.496,717.016,718.592,715.278,722.517
2516,775.945,744.459,738.407,725.800,717.392,716.785,719.757,717.293,724.064
2517,775.773,745.597,737.229,724.648,717.614,717.266,719.924,716.028,723.268
2518,775.244,746.340,737.205,725.652,717.791,717.786,719.850,713.364,722.099
2519,774.154,746.011,738.378,726.899,717.831,718.469,720.540,711.552,722.451
2520,774.282,744.310,739.508,727.847,717.531,719.661,720.262,710.704,722.932
2521,775.869,742.585,740.029,727.903,717.090,720.627,718.902,711.509,723.137
2522,776.165,742.585,740.752,727.324,716.992,720.315,718.179,713.268,723.378
2523,775.128,743.672,742.131,727.155,717.154,719.524,718.199,714.216,724.195
2524,775.023,744.128,744.283,727.627,717.831,719.132,718.029,715.373,725.592
2525,775.682,743.877,747.397,728.795,718.835,718.870,718.392,715.052,725.579
2526,776.156,743.844,750.555,729.280,719.158,717.763,719.393,712.855,724.318
2527,776.099,744.372,753.480,728.847,718.301,716.498,719.419,711.531,723.113
2528,775.529,744.867,756.205,728.692,717.918,716.550,718.305,713.235,722.899
2529,775.533,745.085,758.002,728.460,718.882,717.888,717.616,715.244,722.650
2530,776.036,744.907,759.710,727.816,720.057,718.763,717.760,715.130,721.626
2531,776.712,744.556,761.866,727.932,721.433,718.820,717.978,714.562,720.447
2532,777.031,744.587,764.089,728.208,722.500,719.342,717.727,715.139,721.187
2533,776.086,743.986,765.682,727.633,722.409,719.977,716.592,715.543,723.314
2534,775.134,742.814,766.509,726.377,721.998,719.931,715.602,715.411,724.231
2535,774.631,742.295,766.780,725.013,721.792,719.634,716.029,716.849,724.445
2536,774.245,742.545,767.623,725.043,721.773,719.587,716.443,717.661,723.787
2537,773.440,742.968,769.299,726.965,721.504,719.598,716.228,716.972,722.382
2538,772.507,742.914,770.738,728.423,721.249,719.244,716.208,716.580,722.867
2539,772.589,742.370,771.878,728.416,721.439,719.230,716.107,715.546,723.920
2540,773.931,742.277,772.705,728.472,721.194,719.964,715.755,713.985,724.284
2541,775.780,742.566,773.423,728.759,720.685,721.295,715.833,713.836,725.286
2542,777.091,742.495,774.332,729.320,719.944,721.587,715.503,714.299,726.147
2543,777.630,742.331,774.150,730.947,719.608,720.465,715.081,714.790,725.487
2544,777.731,741.901,773.149,731.996,719.770,719.130,715.154,715.568,723.555
2545,778.399,740.972,772.515,731.479,720.243,717.704,714.691,715.222,723.074
2546,778.713,740.194,771.830,730.599,720.879,716.568,714.661,715.018,723.926
2547,778.091,740.110,770.507,730.129,721.136,716.203,715.914,715.664,723.555
2548,778.480,740.332,768.856,730.449,721.509,717.202,715.951,717.157,723.127
2549,780.264,739.930,767.678,731.321,721.348,718.066,715.695,717.969,723.982
2550,782.988,738.977,767.705,731.672,719.811,717.529,716.549,716.608,724.312
2551,785.211,739.266,768.267,730.377,718.278,716.669,717.357,714.528,723.926
2552,784.701,740.320,768.983,729.637,717.863,716.329,718.373,714.262,723.342
2553,783.359,741.259,769.234,731.383,717.918,715.864,717.988,715.244,723.076
2554,781.771,741.720,769.146,734.304,718.327,715.214,715.410,715.809,723.028
2555,780.479,741.717,768.557,735.905,718.817,716.218,713.163,715.028,723.648
2556,780.511,742.561,767.299,735.751,718.760,717.911,712.837,714.364,724.557
2557,780.819,744.346,765.488,734.947,718.277,717.883,713.309,716.123,723.936
2558,780.896,745.918,763.891,734.553,718.098,716.639,713.523,717.534,723.239
2559,780.912,747.839,762.965,734.429,718.200,715.919,713.333,716.114,722.535
2560,780.296,749.915,762.549,734.275,718.572,716.108,713.117,714.889,721.493
2561,779.990,751.306,762.612,734.679,719.112,716.849,712.814,715.080,720.797
2562,780.547,751.841,763.185,735.245,719.689,716.905,712.613,713.975,720.505
2563,782.056,751.275,763.440,735.013,720.749,716.505,713.413,712.420,721.284
2564,783.613,750.917,763.398,734.500,721.799,716.808,714.406,711.901,721.875
2565,784.118,750.810,763.909,734.909,722.542,717.413,714.877,711.932,721.592
2566,783.911,750.519,764.736,736.809,723.044,718.096,714.919,712.664,722.111
2567,784.303,751.178,765.648,738.313,723.185,718.849,714.579,714.151,723.179
2568,785.195,752.850,766.910,738.201,722.620,718.738,714.143,715.574,723.384
2569,785.776,754.415,767.729,738.199,721.891,717.846,714.227,716.028,722.684
2570,785.864,754.823,767.857,738.888,722.066,716.661,714.272,715.870,721.618
2571,785.729,754.396,767.586,739.505,723.200,716.839,714.690,715.130,720.775
2572,785.885,753.703,767.322,739.465,725.178,717.215,715.798,714.417,720.972
2573,785.711,753.670,767.070,739.705,726.565,716.204,716.325,713.670,721.137
2574,785.797,754.872,766.367,739.944,726.313,715.857,714.792,713.154,721.056
2575,786.623,755.982,765.705,739.244,726.164,716.590,713.096,713.028,721.179
2576,788.016,756.652,765.521,738.100,725.889,717.140,713.193,714.401,721.565
2577,789.105,756.671,765.755,737.235,725.325,717.067,714.775,715.682,723.306
2578,789.628,755.875,766.041,736.309,725.436,716.992,715.710,714.904,724.400
2579,789.434,754.808,766.582,735.613,725.759,717.128,714.783,713.472,722.219
2580,788.932,753.977,767.427,735.571,725.419,717.466,713.964,713.361,720.370
2581,789.086,753.628,768.321,735.873,724.632,718.121,713.896,714.028,720.169
2582,789.180,754.024,768.753,735.692,724.068,718.235,714.212,714.633,720.372
2583,789.179,754.641,768.674,736.557,724.349,717.436,714.511,715.170,721.207
2584,789.610,754.580,768.327,738.024,725.422,716.132,715.146,716.636,722.666
2585,790.535,755.303,767.758,737.884,726.167,715.421,716.403,717.796,723.680
2586,790.526,757.571,767.172,736.865,726.269,716.103,716.363,717.022,724.097
2587,789.907,759.694,766.507,736.680,726.167,716.809,714.710,716.358,724.495
2588,789.902,760.005,765.608,736.544,726.190,717.037,713.533,716.302,724.048
2589,790.406,759.472,764.605,735.635,726.195,717.145,713.292,717.056,722.879
2590,790.782,759.619,763.734,735.179,725.474,717.432,713.826,718.531,722.889
2591,790.906,759.574,762.776,735.767,724.643,717.564,715.014,719.389,723.054
2592,789.777,758.491,761.869,735.921,724.909,717.483,715.443,718.877,722.245
2593,788.607,756.857,761.439,734.788,725.731,718.232,715.021,717.938,722.704
2594,788.949,755.775,760.847,733.193,726.151,718.738,715.030,717.346,724.730
2595,789.381,755.609,760.042,731.765,725.669,718.067,714.571,716.349,725.914
2596,788.942,755.018,760.022,730.559,724.829,718.163,714.183,714.398,725.115
2597,788.598,753.972,760.153,729.979,723.929,718.373,714.892,713.454,724.350
2598,788.433,752.832,760.092,729.988,723.894,718.449,716.601,714.596,724.113
2599,788.237,750.874,760.316,730.068,725.036,718.815,718.833,716.988,724.189
2600,788.471,748.959,759.943,729.628,725.807,718.621,718.489,717.083,724.710
2601,788.323,748.026,758.049,728.735,726.087,718.831,716.413,714.284,725.414
2602,787.469,748.688,756.371,727.548,727.002,718.709,716.127,712.793,726.402
2603,786.746,750.272,756.307,726.073,727.815,718.144,716.163,714.176,726.887
2604,786.742,751.514,756.620,725.813,727.507,718.357,715.581,715.836,726.489
2605,788.027,752.375,755.894,727.177,726.536,719.074,714.769,716.133,724.292
2606,790.437,753.133,755.449,727.224,725.895,718.632,714.776,715.268,722.002
2607,791.657,753.813,755.765,726.367,726.115,718.193,715.566,715.046,721.513
2608,790.711,754.869,756.124,725.533,726.997,718.579,715.131,716.312,722.469
2609,790.088,756.282,756.617,723.929,727.465,719.767,713.501,718.111,724.278
2610,790.872,757.312,757.608,722.624,727.070,721.262,711.936,718.247,725.058
2611,791.826,757.639,758.907,722.000,726.419,722.472,711.280,717.164,724.761
2612,792.473,757.183,760.244,721.208,725.923,723.372,711.592,716.824,724.950
2613,793.663,756.610,761.097,721.136,725.363,724.738,711.415,716.966,725.364
2614,795.559,756.175,760.938,722.277,725.312,725.818,711.570,716.966,724.769
2615,796.846,755.819,759.703,722.580,726.378,725.889,711.963,716.244,723.068
2616,796.593,755.595,758.762,721.516,728.157,725.632,711.820,714.448,721.958
2617,795.251,755.904,758.373,720.160,730.021,725.221,711.820,712.392,721.877
2618,794.229,756.589,757.264,719.199,731.032,724.667,712.978,712.043,722.322
2619,794.043,756.776,755.771,718.704,730.740,725.615,715.161,712.722,723.201
2620,794.623,756.325,755.044,718.640,730.630,727.012,716.419,713.278,724.211
2621,795.395,755.572,755.068,718.363,731.181,726.842,715.781,714.759,724.602
2622,794.957,755.456,754.432,718.205,731.303,726.155,714.794,716.336,724.431
2623,793.229,756.130,753.055,718.376,730.626,725.896,714.683,716.614,724.455
2624,790.889,756.654,752.035,718.836,729.967,725.379,714.251,715.707,724.219
2625,789.685,756.023,752.070,718.963,729.654,724.975,713.578,714.133,723.412
2626,790.082,754.579,752.982,718.452,729.521,724.882,713.911,714.509,722.674
2627,790.784,753.589,753.529,718.000,728.986,726.158,714.292,716.747,722.857
2628,791.730,753.375,753.591,717.657,728.065,727.683,713.309,717.620,723.179
2629,792.603,753.445,754.389,716.783,727.576,726.864,712.228,716.614,722.914
2630,793.581,754.311,755.125,715.756,727.392,725.204,711.863,716.127,723.125
2631,793.721,755.439,755.731,715.055,727.150,723.587,711.930,716.225,723.288
2632,792.410,756.660,757.157,714.679,726.971,722.346,712.464,715.272,722.974
2633,791.009,757.713,758.623,715.335,727.092,721.750,713.213,714.018,722.966
2634,789.702,758.367,759.509,716.275,727.494,721.506,713.657,713.870,722.676
2635,788.056,758.991,759.939,716.980,727.376,721.760,713.873,715.028,722.638
2636,787.491,758.897,759.998,717.429,727.081,721.874,713.690,715.444,723.686
2637,787.631,758.277,759.586,717.209,726.645,722.155,714.806,715.228,724.740
2638,787.349,757.531,759.287,717.704,726.113,722.482,717.179,716.089,724.253
2639,787.466,756.201,759.471,718.393,726.320,722.342,718.637,715.509,723.775
2640,788.585,755.028,760.108,718.807,727.158,721.187,718.471,713.373,724.197
2641,789.906,754.784,761.290,719.391,727.208,720.276,718.545,713.040,724.308
2642,790.954,754.905,762.821,719.708,726.878,720.464,718.836,714.580,724.068
2643,792.440,754.090,764.746,719.380,727.210,720.757,718.441,715.287,724.209
2644,794.014,753.317,766.077,718.803,728.266,721.339,717.918,715.306,724.217
2645,794.043,754.366,766.331,718.012,728.430,722.226,717.974,715.985,724.451
2646,793.196,756.539,766.777,717.572,728.620,722.289,718.963,716.611,724.823
2647,792.737,758.319,768.274,717.732,730.040,721.671,720.150,716.482,724.742
2648,792.330,759.413,769.605,717.773,730.875,722.132,720.393,716.089,724.903
2649,791.879,760.215,770.502,716.537,730.519,723.224,720.549,714.889,724.825
2650,793.140,760.380,770.843,715.259,730.162,722.503,720.906,713.830,723.835
2651,795.999,760.023,770.233,715.605,729.518,720.358,720.505,714.358,723.119
2652,797.543,760.092,769.522,717.761,728.365,718.476,720.376,714.457,723.002
2653,796.555,760.238,768.961,719.913,727.486,718.252,721.425,713.756,722.300
2654,795.237,760.053,768.747,720.059,727.365,719.155,722.094,713.552,721.813
2655,795.360,760.303,769.205,719.515,726.828,719.860,721.512,713.389,722.036
2656,796.007,760.836,769.531,720.029,726.082,719.170,721.250,712.802,722.093
2657,795.038,760.345,769.317,720.205,725.637,718.066,721.981,712.444,723.189
2658,792.773,759.657,769.170,719.983,724.725,717.509,721.880,713.639,724.380
2659,791.613,759.675,769.305,720.463,723.755,717.342,720.753,714.701,725.654
2660,791.989,759.348,768.872,720.837,723.526,716.768,721.021,714.309,726.266
2661,791.586,758.250,767.855,720.436,723.322,716.406,722.960,712.710,724.588
2662,790.675,756.548,766.821,719.644,722.303,715.505,724.328,710.985,723.173
2663,789.611,754.836,765.543,719.752,721.489,713.844,724.701,709.756,723.310
2664,787.856,753.495,763.897,721.204,722.118,713.337,724.783,710.509,723.750
2665,787.415,752.345,762.948,721.440,723.755,714.012,725.005,713.833,723.913
2666,788.153,751.146,761.972,720.831,724.446,714.137,725.276,715.877,723.278
2667,787.637,749.865,760.347,721.195,724.442,714.567,724.837,714.583,723.187
2668,786.516,748.509,759.451,721.532,725.693,715.726,723.290,713.698,723.290
2669,786.082,747.289,759.407,720.865,726.951,715.455,721.937,713.278,723.312
2670,785.229,746.694,758.980,719.969,726.152,714.745,721.306,713.000,722.775
2671,784.083,747.330,758.182,720.383,724.535,715.527,721.296,714.312,721.732
2672,783.505,749.490,757.620,721.279,724.605,716.464,721.623,715.389,722.266
2673,782.265,752.055,757.326,722.336,725.463,716.549,722.224,714.725,724.189
2674,781.316,753.715,757.106,723.592,726.237,716.178,723.060,713.086,726.078
2675,781.070,754.724,757.312,724.463,726.461,715.417,723.613,712.559,725.773
2676,780.256,755.626,757.419,724.587,725.811,714.180,723.676,712.500,722.670
2677,779.610,756.134,757.035,724.549,725.625,713.974,723.473,712.380,721.141
2678,779.878,755.714,756.467,725.300,726.351,715.182,723.348,712.790,722.183
2679,781.124,754.626,756.236,726.177,727.343,716.252,722.951,713.756,722.919
2680,782.586,753.555,756.463,726.921,727.500,717.077,722.272,713.982,722.135
2681,782.666,752.540,756.524,727.972,726.825,717.667,722.179,713.102,721.417
2682,781.162,751.546,756.495,728.495,726.160,716.866,722.582,711.349,721.505
2683,780.107,751.092,756.558,728.511,725.899,715.993,722.852,710.873,721.720
2684,780.716,751.465,756.845,728.405,725.910,715.871,723.057,710.904,721.801
2685,781.554,751.941,757.756,728.805,725.914,715.798,723.881,710.704,721.380
2686,782.174,752.677,758.825,729.203,726.266,715.960,723.635,711.268,720.974
2687,781.767,754.449,759.284,729.121,726.915,716.890,721.639,713.469,722.324
2688,780.878,755.804,758.954,729.664,727.615,718.461,719.693,716.198,724.396
2689,780.603,755.280,758.720,731.133,727.863,720.117,718.456,717.448,724.237
2690,780.706,754.217,758.603,732.375,727.041,721.753,717.229,715.889,722.493
2691,781.253,753.494,758.578,733.043,726.561,722.291,717.392,713.661,721.390
2692,782.414,753.081,759.560,733.203,727.261,721.960,719.179,713.472,720.501
2693,782.929,752.874,760.506,733.301,727.795,722.067,720.798,713.077,719.901
2694,782.790,752.353,760.414,732.811,727.351,722.043,721.107,712.679,720.175
2695,783.469,751.285,759.797,732.381,726.428,721.700,721.152,713.704,720.652
2696,784.398,750.623,759.410,732.437,725.478,721.635,721.398,714.133,719.917
2697,785.258,750.693,759.907,732.248,724.615,721.945,721.481,713.503,720.819
2698,785.951,750.357,760.961,731.356,724.416,722.486,720.710,714.407,722.481
2699,786.645,750.058,761.323,730.749,724.663,721.369,719.514,715.719,722.598
2700,787.531,750.960,760.609,730.239,724.545,720.122,719.085,714.611,721.644
2701,788.434,752.171,759.338,729.251,724.414,720.794,719.174,712.920,720.433
2702,789.041,752.855,758.810,729.299,724.730,721.364,719.840,712.062,720.352
2703,788.752,753.753,759.426,729.359,725.240,720.546,720.202,711.972,721.728
2704,788.370,754.709,760.512,727.749,725.519,719.805,720.128,712.444,722.109
2705,788.135,754.904,761.124,727.528,725.192,720.321,719.899,713.253,721.020
2706,786.697,754.919,761.452,729.043,724.566,720.870,719.264,712.719,720.370
2707,784.837,754.905,761.930,730.471,723.986,720.986,719.981,712.346,720.590
2708,784.091,754.478,761.998,730.397,723.798,720.989,720.999,714.173,720.789
2709,783.473,754.504,761.091,729.321,724.392,720.649,720.862,715.114,721.535
2710,783.342,755.530,759.447,729.301,724.701,719.512,719.990,713.589,721.473
2711,784.143,756.573,757.890,729.905,724.777,718.676,718.813,712.571,720.060
2712,784.491,756.545,757.160,730.295,725.534,718.615,718.690,712.642,719.038
