 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9
1413,804.151,784.368,798.754,740.419,750.360,739.100,720.446,744.549,686.612
1414,804.464,783.906,798.282,741.003,750.837,739.396,721.344,744.926,686.667
1415,804.144,782.998,797.683,741.528,751.465,739.846,722.346,745.186,686.998
1416,803.328,782.117,797.008,741.926,751.594,740.717,722.719,744.857,687.471
1417,802.349,781.658,796.430,742.399,751.176,741.917,722.306,743.803,687.713
1418,801.522,781.740,796.096,742.775,750.742,742.892,721.458,742.771,687.441
1419,800.615,782.134,795.954,742.859,750.477,743.477,720.605,742.549,686.779
1420,799.227,782.578,795.871,742.780,750.013,744.198,719.986,742.805,686.111
1421,797.448,782.904,795.559,743.035,749.393,745.316,719.688,742.871,685.795
1422,795.481,783.149,794.923,743.479,748.845,746.531,719.574,742.961,685.971
1423,793.467,783.221,794.304,743.662,748.546,746.978,719.462,743.342,686.455
1424,791.817,782.901,793.952,743.700,748.069,746.689,719.310,744.000,686.856
1425,790.914,782.121,793.703,743.944,747.365,746.575,719.251,744.736,686.958
1426,790.779,781.056,793.472,744.256,746.869,747.264,719.418,745.375,686.874
1427,791.156,780.010,793.424,744.484,747.015,748.490,719.972,745.537,686.751
1428,791.815,778.829,793.773,744.830,747.813,749.571,720.519,745.367,686.637
1429,792.872,777.451,794.510,745.144,748.569,750.231,720.578,745.348,686.615
1430,794.176,775.930,795.090,745.332,748.428,750.473,720.130,745.664,686.584
1431,795.348,774.727,795.025,745.486,747.573,750.046,719.552,745.711,686.361
1432,796.090,774.349,794.333,745.609,746.926,749.011,719.271,744.908,686.068
1433,796.378,774.833,793.289,745.604,747.013,747.633,719.664,743.820,686.171
1434,796.539,775.683,792.062,745.398,747.473,746.218,720.525,743.363,686.819
1435,796.998,776.508,790.782,744.918,747.530,745.369,721.193,743.574,687.549
1436,797.738,777.413,789.529,744.266,746.953,745.331,721.110,744.309,687.882
1437,798.302,778.522,788.111,743.443,746.147,745.673,720.515,745.486,687.556
1438,798.419,779.637,786.583,742.578,745.504,745.433,719.861,746.891,686.815
1439,798.267,780.549,785.273,741.964,745.467,744.388,719.285,748.254,686.137
1440,798.166,781.212,784.427,741.719,746.002,743.317,719.330,749.148,685.872
1441,798.038,781.952,783.621,741.988,746.751,743.011,720.214,749.469,686.014
1442,797.706,783.061,782.336,742.577,747.493,743.085,721.314,749.486,686.213
1443,797.015,784.399,780.730,742.851,747.926,742.765,721.892,749.607,686.086
1444,796.356,785.720,779.154,742.469,747.942,741.953,721.876,749.740,685.776
1445,795.947,786.999,777.684,741.697,747.213,741.345,721.481,749.381,685.820
1446,795.852,788.328,776.308,741.250,745.882,740.920,720.756,748.531,686.437
1447,795.854,789.478,775.311,741.325,744.564,740.312,719.570,747.771,686.984
1448,795.992,789.973,774.899,741.725,743.816,739.557,718.181,747.637,687.053
1449,796.301,789.410,774.845,742.246,744.006,738.984,717.318,747.994,686.959
1450,796.566,788.017,774.877,742.505,745.037,738.757,717.489,748.111,687.110
1451,796.620,786.452,774.931,742.361,746.271,738.542,718.246,748.066,687.292
1452,796.727,785.330,774.869,742.167,747.252,738.306,719.096,748.223,687.313
1453,797.003,784.564,774.973,742.144,747.832,738.038,719.752,748.258,686.869
1454,797.370,783.756,775.463,742.505,747.813,737.359,720.096,747.672,686.126
1455,797.706,782.810,776.191,743.171,747.192,736.272,720.228,747.150,685.661
1456,798.168,782.236,776.841,744.085,746.790,735.237,720.511,747.287,685.804
1457,798.853,782.228,777.497,745.266,747.092,734.684,720.890,747.807,686.063
1458,799.628,782.508,778.550,746.882,747.709,734.862,721.147,748.277,685.985
1459,800.410,782.593,779.852,748.772,747.937,735.675,721.132,748.463,685.659
1460,801.224,782.235,780.959,750.212,747.522,736.769,720.827,747.881,685.434
1461,802.222,781.420,781.492,751.002,746.866,737.644,720.360,746.570,685.426
1462,803.529,780.494,781.312,751.407,745.932,738.422,719.972,745.299,685.703
1463,804.647,779.793,780.645,751.498,745.068,739.462,719.418,744.803,686.059
1464,805.161,779.163,780.070,751.214,744.708,740.477,718.778,744.881,686.275
1465,805.100,778.546,779.769,750.693,745.073,740.923,718.471,744.990,686.496
1466,804.835,777.887,779.502,750.149,745.556,741.113,718.686,744.750,686.856
1467,804.251,777.423,778.816,749.801,745.635,741.532,718.892,744.508,687.019
1468,803.140,777.354,777.671,749.434,745.157,741.969,718.939,744.648,686.738
1469,801.687,777.591,776.506,748.669,744.449,742.135,719.120,744.955,686.257
1470,800.562,778.071,775.734,747.859,743.997,742.228,719.322,745.234,686.167
1471,799.981,778.794,775.205,747.542,744.317,742.440,719.206,745.893,686.561
1472,799.566,779.499,774.437,747.654,745.260,743.108,718.941,747.273,686.704
1473,798.994,779.934,773.089,747.950,746.008,744.272,718.984,748.420,686.386
1474,798.216,780.138,771.598,748.093,746.087,745.433,719.454,748.385,686.197
1475,797.443,780.276,770.339,748.090,745.693,746.289,719.925,747.426,686.410
1476,796.966,780.299,769.331,748.176,745.441,746.975,720.285,746.424,686.900
1477,796.974,780.177,768.463,748.492,745.816,747.545,720.552,745.969,687.151
1478,797.439,780.037,767.850,748.863,746.688,747.488,720.747,745.699,686.958
1479,797.995,780.147,767.591,748.920,747.498,746.950,720.896,745.283,686.568
1480,798.324,780.534,767.809,748.422,747.667,746.608,720.933,744.969,686.373
1481,798.814,780.902,768.559,747.681,747.142,746.743,720.542,744.859,686.394
1482,799.947,781.163,769.550,747.144,746.659,747.152,719.733,744.883,686.485
1483,801.179,781.293,770.354,746.815,746.491,748.000,719.102,745.221,686.597
1484,801.881,781.109,770.939,746.523,746.210,749.206,719.173,745.822,686.667
1485,802.171,780.558,771.573,746.338,745.331,750.119,719.851,746.234,686.614
1486,802.443,779.640,772.389,746.193,744.055,750.334,720.529,745.910,686.541
1487,802.679,778.604,773.341,746.055,743.078,750.179,720.583,744.969,686.318
1488,802.924,777.618,774.314,745.892,742.743,749.711,719.998,744.539,685.891
1489,803.245,776.776,775.290,745.639,743.087,749.088,719.014,745.193,685.503
1490,803.752,776.207,776.353,745.220,743.769,748.523,718.147,746.203,685.431
1491,804.631,775.829,777.599,744.531,744.628,748.100,717.959,746.828,685.452
1492,805.577,775.327,778.826,743.648,745.355,747.724,718.363,746.891,685.419
1493,806.111,774.451,779.579,742.813,746.024,747.556,718.919,746.580,685.610
1494,806.463,773.316,779.723,742.549,746.594,747.925,719.312,745.963,686.052
1495,807.053,772.061,779.705,743.053,747.086,748.719,719.420,745.602,686.601
1496,807.753,770.710,780.237,743.810,747.313,749.515,719.497,745.621,686.982
1497,808.171,769.363,781.172,744.238,747.039,749.857,719.405,745.604,686.941
1498,808.395,768.115,781.828,744.571,746.457,749.860,718.621,745.049,686.603
1499,808.289,766.907,781.893,745.126,746.084,749.912,717.407,744.006,686.353
1500,807.638,766.121,781.765,745.639,746.178,750.303,716.666,742.959,686.410
1501,806.858,766.111,781.990,745.857,746.477,750.884,716.623,742.352,686.611
1502,806.761,766.702,782.663,745.860,746.667,751.436,717.067,742.121,686.822
1503,807.425,767.548,783.533,745.947,746.546,751.874,717.831,742.264,686.986
1504,807.899,768.764,784.373,745.812,746.129,751.975,718.599,742.652,687.073
1505,807.584,770.355,784.967,745.281,745.856,751.581,719.024,743.037,686.848
1506,806.914,771.824,785.363,744.989,746.058,750.856,718.819,743.467,686.043
1507,806.540,772.664,785.795,745.191,746.792,750.166,718.051,743.967,685.069
1508,806.691,772.855,786.472,745.317,747.782,749.447,717.375,744.170,684.615
1509,807.196,772.779,787.503,744.789,748.431,748.655,717.495,744.025,684.900
1510,807.393,772.760,788.267,744.215,748.031,748.264,718.489,743.832,685.428
1511,807.108,772.523,788.345,744.042,746.670,748.755,719.440,743.816,685.824
1512,806.706,771.942,788.042,744.055,745.079,749.754,719.627,743.648,686.170
1513,806.363,771.354,787.884,743.923,744.170,750.639,719.220,743.021,686.458
1514,805.888,770.713,788.005,743.622,744.321,751.179,718.633,742.010,686.425
1515,805.439,769.735,788.395,743.332,745.223,751.708,717.931,740.943,686.282
1516,805.591,768.340,789.047,743.159,746.281,752.380,717.332,740.348,686.288
1517,806.396,767.029,790.006,743.030,747.024,752.958,717.008,740.539,686.224
1518,807.102,766.386,791.397,742.716,747.367,753.121,716.690,741.084,685.876
1519,806.966,766.613,793.171,742.255,747.462,753.105,716.132,741.670,685.348
1520,806.072,767.510,794.947,742.165,747.706,753.077,715.642,742.125,684.963
1521,805.089,768.500,796.365,742.472,748.520,753.419,715.401,742.297,685.012
1522,804.432,769.136,797.163,742.598,749.514,753.994,715.365,742.162,685.357
1523,804.048,769.408,797.161,742.253,749.901,754.619,715.202,742.281,685.789
1524,803.947,769.634,796.898,741.587,749.590,755.232,714.939,742.934,686.139
1525,804.096,770.037,796.991,740.715,749.052,755.717,714.931,743.420,686.457
1526,804.365,770.318,797.660,739.941,748.504,756.017,715.273,743.373,686.946
1527,804.440,770.333,798.594,739.616,747.838,756.074,716.041,743.615,687.408
1528,804.096,770.220,799.587,739.437,747.417,756.024,717.059,744.305,687.343
1529,803.432,770.165,800.408,738.988,747.216,755.736,717.931,744.479,686.767
1530,802.801,770.232,801.003,738.343,747.082,754.992,718.373,743.646,686.493
1531,802.382,770.221,801.269,737.737,747.141,753.650,718.263,742.662,686.581
1532,802.158,770.068,801.296,737.454,747.407,752.104,717.656,742.629,686.410
1533,802.376,770.207,801.095,737.508,747.577,750.810,717.214,743.785,685.879
1534,803.206,771.105,800.797,737.953,747.346,750.091,717.139,745.092,685.536
1535,804.044,772.664,800.370,738.882,746.816,749.882,716.965,745.545,685.657
1536,804.391,773.927,799.797,739.785,746.318,749.906,716.536,745.299,686.185
1537,804.280,774.239,799.149,739.870,746.089,749.650,716.116,745.021,686.929
1538,804.261,773.566,798.571,739.379,746.047,748.889,715.770,744.875,687.326
1539,804.618,772.798,798.017,739.305,745.795,747.670,715.900,744.363,686.869
1540,805.191,772.716,797.420,739.613,745.297,746.372,716.595,743.570,685.936
1541,805.749,773.376,796.801,739.586,744.732,745.254,717.102,743.090,685.192
1542,806.083,774.200,796.276,738.947,744.632,744.210,716.992,743.521,684.902
1543,806.122,774.542,795.902,738.127,745.116,743.118,716.487,744.420,684.950
1544,805.864,774.378,795.591,737.687,745.824,742.097,716.363,745.406,685.148
1545,805.436,774.062,795.288,737.915,746.365,741.455,716.542,746.176,685.394
1546,805.097,773.993,794.869,738.853,746.950,741.284,716.741,746.266,685.702
1547,805.007,774.206,794.300,739.968,747.330,741.521,717.075,745.373,686.028
1548,804.757,774.242,793.503,740.804,746.805,741.917,717.587,744.268,686.214
1549,804.122,773.760,792.542,741.487,745.628,742.188,717.792,743.664,686.054
1550,803.349,773.106,791.504,742.049,744.622,742.320,717.695,743.451,685.604
1551,803.002,772.913,790.480,742.334,744.008,742.578,717.819,743.588,685.408
1552,803.035,773.524,789.350,742.388,743.674,743.069,717.969,744.184,685.770
1553,803.073,774.579,787.819,742.680,743.667,743.810,717.688,744.795,686.476
1554,802.936,775.326,785.954,743.194,743.858,744.444,717.314,745.008,687.058
1555,802.874,775.543,784.017,743.577,743.973,744.570,717.196,744.830,687.312
1556,803.160,775.905,782.223,743.759,743.756,744.133,717.466,744.209,687.186
1557,803.766,776.843,780.509,743.725,743.326,743.662,717.978,743.436,686.985
1558,804.502,778.108,779.114,743.419,742.931,743.761,718.369,742.986,686.943
1559,805.243,779.233,778.297,743.044,742.780,744.305,718.432,742.889,687.038
1560,805.967,780.061,778.183,742.850,742.717,744.994,718.515,742.672,687.129
1561,806.557,780.714,778.745,742.742,742.956,745.732,718.717,741.959,687.165
1562,806.800,781.193,779.706,742.554,743.480,746.124,718.676,741.182,686.942
1563,806.757,781.614,780.613,742.651,743.808,745.962,718.625,740.877,686.652
1564,806.690,782.168,781.148,743.299,743.580,745.473,718.859,741.170,686.422
1565,806.421,783.117,781.180,743.901,742.814,745.104,718.796,741.623,686.105
1566,805.709,784.397,780.731,743.857,741.884,744.743,717.882,741.818,685.601
1567,805.075,785.557,779.951,743.322,741.246,744.278,716.519,741.732,685.201
1568,805.323,786.251,779.517,742.927,741.184,744.088,715.570,741.613,685.148
1569,806.336,786.659,780.101,742.929,741.336,744.220,715.310,741.699,685.335
1570,807.159,787.242,781.785,743.351,741.336,744.042,715.530,742.209,685.639
1571,807.586,788.297,783.952,744.005,741.220,742.867,715.680,742.805,686.073
1572,807.788,789.684,785.888,744.525,741.499,740.932,715.804,742.918,686.594
1573,808.005,790.974,787.232,744.633,742.465,739.195,716.075,742.518,687.008
1574,808.256,792.134,787.939,744.463,743.632,738.046,716.650,742.080,687.052
1575,808.430,793.714,788.225,744.419,744.249,737.609,717.118,742.051,686.688
1576,808.364,795.897,788.322,745.053,744.452,737.867,717.652,741.947,686.005
1577,808.376,798.205,788.238,746.105,744.801,738.424,718.503,740.801,685.362
1578,808.675,800.093,787.878,747.044,745.328,738.735,719.371,739.264,685.072
1579,808.943,801.076,787.090,747.619,745.378,739.075,719.583,739.117,685.271
1580,808.808,801.099,785.861,747.962,744.766,740.133,718.947,740.314,685.639
1581,808.551,800.849,784.374,748.325,744.047,741.881,718.102,741.793,685.592
1582,808.557,800.822,783.037,748.724,743.766,743.495,717.809,742.580,685.012
1583,808.991,800.911,782.036,749.123,743.931,744.203,718.051,742.250,684.494
1584,809.529,800.879,781.152,749.443,744.407,744.477,718.336,741.059,684.598
1585,809.653,800.839,780.004,749.797,744.964,744.991,718.118,739.799,685.273
1586,809.302,801.006,778.331,750.190,745.420,745.791,717.513,738.990,686.185
1587,808.972,801.356,776.431,750.370,745.667,746.422,717.403,738.664,686.782
1588,809.093,801.540,774.756,750.097,745.869,746.747,718.037,739.039,686.639
1589,809.227,801.275,773.529,749.552,746.107,746.570,718.939,739.850,685.827
1590,808.648,800.357,772.882,749.173,746.496,745.793,719.623,740.387,685.054
1591,807.376,799.095,772.845,748.895,747.034,744.909,719.721,740.266,685.063
1592,806.077,797.803,773.225,748.405,747.498,744.370,719.297,740.170,685.769
1593,805.095,796.532,773.912,747.619,747.698,743.901,718.890,740.539,686.373
1594,804.458,795.328,774.820,746.923,747.758,743.100,718.959,740.998,686.414
1595,803.650,794.422,775.873,746.737,748.003,742.289,719.505,741.113,686.051
1596,802.420,794.311,776.985,746.921,748.622,741.975,720.191,740.854,685.681
1597,801.049,795.239,778.168,747.176,749.330,741.896,720.674,740.666,685.695
1598,800.270,796.680,779.415,747.557,749.869,741.725,720.965,740.396,686.069
1599,800.404,797.756,780.554,748.566,750.291,741.738,720.998,739.711,686.353
1600,801.108,798.367,781.530,750.155,750.386,742.273,720.684,738.633,686.206
1601,801.671,799.052,782.447,751.662,750.071,743.058,720.216,737.637,685.825
1602,801.812,799.718,783.471,752.713,749.451,743.735,719.855,737.307,685.613
1603,801.780,799.887,784.654,753.322,748.653,744.093,719.876,737.822,685.618
1604,801.980,799.426,785.596,753.332,748.047,743.923,720.228,738.775,685.651
1605,802.340,798.663,785.908,752.769,747.866,743.520,720.656,739.508,685.766
1606,802.644,798.123,785.962,752.006,747.992,743.036,720.835,739.750,685.847
1607,802.834,798.247,786.225,751.429,747.984,742.383,720.864,739.592,685.791
1608,802.811,798.837,786.652,751.323,747.819,741.634,720.870,739.523,685.877
1609,802.690,799.036,786.780,751.454,747.654,741.276,720.800,739.785,686.069
1610,802.683,798.400,786.404,751.347,747.541,741.295,720.546,740.021,686.100
1611,802.753,797.452,785.910,750.721,747.294,741.612,720.020,740.051,685.905
1612,802.789,796.687,785.933,749.983,746.696,742.292,719.187,739.840,685.686
1613,802.876,795.951,786.607,749.876,745.935,743.127,718.320,740.061,685.661
1614,803.268,795.273,787.392,750.785,745.586,743.752,717.837,741.170,685.744
1615,804.124,795.008,787.942,751.948,745.992,744.000,717.766,742.666,685.774
1616,805.108,795.240,788.273,752.426,746.430,744.008,717.957,743.529,685.835
1617,805.876,795.713,788.506,751.915,745.751,744.301,718.244,743.893,686.316
1618,806.405,796.164,788.703,751.132,744.220,744.862,718.226,744.256,687.190
1619,806.892,796.503,789.046,751.182,742.926,745.215,717.929,744.664,688.020
1620,807.113,796.657,789.527,752.502,742.730,744.601,717.591,744.486,688.313
1621,806.845,796.714,789.871,753.822,743.562,743.049,717.648,743.896,687.856
1622,806.160,796.917,789.778,753.750,744.709,741.763,718.041,743.967,686.837
1623,805.305,797.392,789.393,752.607,745.428,741.397,718.426,744.846,685.960
1624,804.658,797.774,789.090,751.848,745.643,741.538,718.572,745.369,685.692
1625,804.549,797.600,788.921,752.009,745.265,741.721,718.527,745.117,685.861
1626,804.658,796.873,788.494,752.187,744.225,741.680,718.426,744.428,685.932
1627,804.812,796.153,787.628,751.924,742.777,741.400,718.189,743.865,685.917
1628,804.949,795.780,786.729,751.560,741.754,740.904,717.719,743.564,685.983
1629,805.148,795.541,786.183,751.390,741.654,740.403,717.360,743.410,686.145
1630,805.545,795.441,786.061,751.115,742.210,740.268,717.395,743.023,686.260
1631,806.053,795.787,786.276,750.344,742.472,740.317,717.782,742.432,686.399
1632,806.247,796.299,786.680,749.214,741.866,739.992,718.067,742.010,686.682
1633,805.666,796.517,787.161,748.153,741.092,739.036,718.102,742.037,686.788
1634,804.461,796.449,787.638,747.267,740.911,737.582,718.218,742.615,686.787
1635,803.236,796.379,788.360,746.662,741.066,736.344,718.656,743.584,687.045
1636,802.514,796.538,789.327,746.297,741.113,735.992,719.136,744.678,687.352
1637,802.248,796.961,790.144,745.901,741.066,736.361,719.263,745.713,687.252
1638,802.314,797.787,790.533,745.267,741.179,736.892,718.943,746.080,686.766
1639,802.581,798.956,790.793,744.727,741.622,737.422,718.257,745.445,686.385
1640,802.900,800.212,791.295,744.568,742.100,738.294,717.448,744.377,686.245
1641,803.071,801.225,791.875,744.542,742.208,739.460,716.853,743.557,686.034
1642,803.006,802.028,792.297,744.390,741.822,740.689,716.874,743.424,685.602
1643,802.774,802.909,792.340,744.090,740.906,741.537,717.403,743.879,685.258
1644,802.514,803.740,791.992,743.487,739.898,741.606,717.998,744.467,685.207
1645,802.457,804.075,791.363,742.728,739.544,741.234,718.420,744.373,685.268
1646,802.523,803.690,790.556,742.303,739.746,741.053,718.487,743.619,685.282
1647,802.594,802.718,789.737,742.100,739.750,741.554,718.375,742.844,685.191
1648,802.812,801.625,789.214,741.618,738.994,742.366,718.259,742.182,685.050
1649,803.160,800.761,789.157,741.039,737.853,742.808,718.216,741.414,684.867
1650,803.327,799.906,789.635,741.273,736.809,742.460,718.326,740.760,684.725
1651,803.332,798.707,790.625,742.587,735.960,741.664,718.448,740.309,684.663
1652,803.388,797.111,791.674,744.351,735.370,740.791,718.175,740.127,684.792
1653,803.069,795.711,792.124,745.589,735.279,740.235,717.530,740.293,685.188
1654,802.097,795.221,791.674,745.986,735.666,740.151,717.065,740.996,685.767
1655,800.923,795.735,790.584,745.992,735.940,740.201,717.204,742.209,686.405
1656,800.229,796.905,789.437,745.876,735.879,740.088,717.929,743.725,686.887
1657,800.074,798.207,788.745,745.549,736.108,739.906,718.825,745.068,686.984
1658,799.869,799.587,788.534,744.997,736.834,740.031,719.426,745.637,686.660
1659,799.115,800.891,788.427,744.607,737.638,740.699,719.656,745.549,686.144
1660,798.010,801.466,788.254,744.469,738.478,741.542,719.542,744.959,685.593
1661,797.097,800.913,788.177,744.328,739.714,742.110,719.216,743.965,685.167
1662,796.795,799.639,788.159,744.123,741.029,742.196,719.130,742.502,685.024
1663,797.122,798.460,787.856,743.947,741.664,741.956,719.295,741.012,685.223
1664,797.596,797.714,787.195,743.819,741.181,741.545,719.238,740.494,685.427
1665,797.451,797.163,786.620,743.393,740.204,741.105,718.884,741.309,685.215
1666,796.598,796.210,786.361,742.446,739.565,740.724,718.560,742.795,684.545
1667,795.566,794.494,786.312,741.363,739.551,740.468,718.312,744.070,684.110
1668,795.054,792.488,786.267,740.739,739.617,740.524,718.138,744.725,684.285
1669,795.086,791.184,786.078,740.511,739.249,740.487,718.083,744.943,684.999
1670,795.305,791.231,785.639,740.256,738.486,739.813,718.151,744.957,685.870
1671,795.230,792.224,785.060,739.915,738.113,738.749,718.306,744.994,686.628
1672,794.790,793.197,784.407,739.747,738.389,737.981,718.426,745.092,687.035
1673,794.423,793.465,783.644,740.108,738.680,737.557,718.519,745.146,687.136
1674,794.352,793.230,782.844,740.766,738.423,737.041,718.760,744.928,687.143
1675,794.274,792.913,782.084,741.331,737.761,736.206,719.198,744.600,687.128
1676,794.172,792.590,781.696,741.800,737.246,735.549,719.183,744.184,686.948
1677,794.327,791.876,781.827,742.042,737.013,735.518,718.633,743.951,686.668
1678,794.933,790.544,782.229,741.942,736.877,735.727,718.041,744.049,686.510
1679,795.470,789.037,782.558,741.731,736.624,735.648,717.758,744.283,686.325
1680,795.400,788.038,782.882,741.783,736.103,735.312,717.525,744.457,685.776
1681,794.856,787.678,783.612,741.759,735.564,734.951,717.275,744.746,685.015
1682,794.474,787.765,784.915,741.446,735.389,734.744,717.367,745.584,684.748
1683,794.639,788.054,786.518,741.146,735.360,734.369,718.104,746.629,685.233
1684,795.067,788.244,787.820,741.316,734.874,733.637,718.996,747.283,685.982
1685,795.643,788.160,788.327,741.678,734.197,732.713,719.220,747.260,686.556
1686,796.408,787.706,788.327,741.910,733.679,732.154,718.646,746.697,686.653
1687,796.939,786.883,788.207,742.121,733.092,731.841,717.917,745.902,686.280
1688,796.762,785.924,788.137,742.308,732.658,731.510,717.890,745.543,685.638
1689,796.069,785.286,788.049,742.276,732.771,731.141,718.212,746.104,685.020
1690,795.325,785.275,787.930,741.844,732.929,731.028,718.387,747.352,684.760
1691,794.910,785.751,787.963,741.024,732.612,731.300,718.383,748.646,685.142
1692,794.753,786.184,788.150,740.369,732.097,731.874,718.387,749.625,686.123
1693,794.463,786.139,788.453,740.486,732.003,732.234,718.434,750.201,687.090
1694,793.833,785.880,789.007,741.284,732.472,731.964,718.548,750.033,687.411
1695,793.053,785.964,789.933,742.006,733.273,731.367,718.638,749.246,687.243
1696,792.411,786.563,791.196,742.372,734.050,730.777,718.648,748.928,687.021
1697,791.766,787.484,792.584,742.780,734.225,730.295,718.754,749.668,687.007
1698,790.951,788.201,793.580,743.405,733.609,729.950,718.939,750.809,686.882
1699,789.914,788.364,793.931,743.783,732.737,729.805,718.660,751.172,686.199
1700,788.917,788.201,793.729,743.707,732.118,729.615,717.697,750.416,685.326
1701,788.262,788.151,793.179,743.347,731.758,729.375,716.283,749.586,684.796
1702,788.326,788.146,792.436,743.064,731.620,729.316,715.132,749.639,684.825
1703,789.003,787.693,791.456,743.097,731.808,729.548,715.116,750.400,685.407
1704,789.746,786.673,790.180,743.079,732.149,729.818,716.126,751.000,686.263
1705,790.156,785.430,788.617,742.589,732.459,729.710,716.988,751.053,686.604
1706,790.268,784.338,786.844,741.879,732.609,729.411,716.735,750.883,686.231
1707,790.219,783.356,785.029,741.300,732.598,729.339,716.037,750.947,685.760
1708,789.998,782.328,783.555,741.020,731.922,729.593,715.809,751.492,685.764
1709,789.517,781.327,782.469,740.765,731.018,729.967,715.849,752.328,686.089
1710,788.892,780.477,781.314,740.519,730.775,730.441,715.538,753.174,686.319
1711,788.071,779.592,779.854,740.355,731.439,730.890,714.855,753.816,686.327
1712,787.130,778.417,778.508,740.446,732.076,731.187,714.692,754.182,686.047
1713,786.132,777.101,777.876,740.747,732.036,731.330,715.367,754.262,685.497
1714,785.229,776.299,777.920,741.079,732.055,731.593,716.250,754.152,685.255
1715,784.173,776.341,778.035,741.351,732.793,732.444,716.593,753.771,685.671
1716,782.615,776.591,777.968,741.678,733.336,733.871,716.409,752.789,686.340
1717,780.877,776.686,777.764,742.083,732.785,734.956,716.157,751.691,686.615
1718,779.798,777.172,777.242,742.094,731.598,734.727,715.880,751.367,686.393
1719,779.664,778.445,776.250,741.316,730.653,733.619,715.682,751.564,686.074
1720,780.049,780.294,774.897,740.297,730.499,732.630,715.652,751.539,686.086
1721,780.443,782.384,773.478,739.915,731.288,732.323,715.898,751.352,686.331
1722,780.592,784.556,772.133,740.174,732.845,732.637,716.163,751.324,686.409
1723,780.428,786.464,771.107,740.481,734.315,733.179,716.462,751.420,686.188
1724,780.179,788.002,770.893,740.344,735.063,733.664,716.967,751.422,685.796
1725,779.909,789.285,771.542,740.018,735.680,734.457,717.138,751.586,685.378
1726,779.722,790.407,772.658,739.907,736.499,735.531,716.542,751.988,685.128
1727,779.636,791.056,773.838,739.651,736.976,736.466,715.644,752.301,685.131
1728,779.493,791.141,774.703,738.835,736.688,737.047,715.214,752.271,685.330
1729,778.932,790.852,775.150,737.863,735.908,737.119,715.529,751.918,685.684
1730,778.026,790.344,775.209,737.108,735.113,736.637,715.904,751.305,686.038
1731,777.252,789.755,775.034,736.481,734.367,736.071,716.004,750.889,686.331
1732,777.435,789.105,774.707,735.868,733.683,735.761,716.318,750.777,686.445
1733,778.813,788.291,774.393,735.744,733.498,735.689,716.906,750.551,686.384
1734,780.658,787.256,774.464,736.554,733.704,735.342,717.075,749.871,686.181
1735,781.963,786.375,775.005,737.727,733.677,734.683,716.866,748.695,685.927
1736,782.357,785.970,775.761,738.829,733.074,734.088,716.921,747.492,685.726
1737,782.273,786.039,776.381,739.791,732.221,733.953,717.285,746.967,685.420
1738,782.518,786.121,776.693,740.739,731.569,734.209,717.725,747.176,685.072
1739,783.368,786.121,776.622,741.566,730.827,734.578,717.817,747.746,684.985
1740,784.405,786.307,776.302,741.932,729.964,734.838,717.291,748.490,685.232
1741,785.476,786.553,776.084,741.888,729.176,734.779,716.297,749.184,685.491
1742,786.721,786.349,776.338,741.847,728.850,734.386,715.731,749.346,685.651
1743,787.824,785.604,776.784,741.862,728.908,733.614,716.020,748.939,686.064
1744,788.045,784.773,777.039,741.862,729.477,732.705,716.640,748.396,686.865
1745,787.285,784.125,776.999,742.219,730.552,732.014,716.782,747.984,687.497
1746,785.901,783.471,776.709,743.080,731.782,731.774,716.057,747.670,687.346
1747,784.265,782.559,776.327,744.086,732.559,731.804,714.853,747.771,686.567
1748,783.028,781.329,775.870,744.300,732.779,731.659,714.171,748.426,685.919
1749,782.491,779.901,775.150,743.478,732.701,730.780,714.591,748.854,685.896
1750,782.238,778.503,774.111,742.124,732.452,729.565,715.529,748.625,686.242
1751,781.918,777.512,773.050,741.055,731.960,728.922,716.139,748.152,686.326
1752,781.624,776.786,772.219,740.605,731.279,729.259,716.263,747.924,686.162
1753,781.345,775.987,771.354,740.675,730.473,730.301,716.405,748.049,686.131
1754,780.815,775.093,770.167,740.857,729.551,731.115,716.513,748.736,686.347
1755,779.918,774.416,768.752,740.804,728.698,731.347,716.403,749.426,686.620
1756,778.605,774.147,767.502,740.322,728.052,730.878,715.833,749.420,686.644
1757,777.183,774.319,766.571,739.663,727.480,729.922,715.183,748.744,686.364
1758,776.203,774.891,765.611,739.158,726.556,729.171,714.853,747.643,686.266
1759,776.304,775.458,764.457,738.791,725.527,728.909,714.882,746.377,686.654
1760,777.175,775.637,763.271,738.294,725.082,728.854,714.638,745.414,687.232
1761,777.811,775.384,762.192,738.086,725.412,728.876,714.029,744.877,687.698
1762,777.686,774.826,761.389,738.108,725.895,728.900,713.864,744.447,688.058
1763,777.157,774.195,760.805,737.897,726.090,729.273,714.815,744.367,688.058
1764,776.726,773.688,760.173,737.228,726.205,730.118,716.039,744.910,687.454
1765,776.460,773.663,759.216,736.398,726.637,731.179,716.415,745.484,686.497
1766,776.310,774.444,758.008,735.892,727.195,732.044,715.717,745.436,685.806
1767,776.459,776.362,756.586,736.049,727.431,732.763,714.872,744.848,685.677
1768,777.313,778.854,754.930,736.713,727.304,733.727,715.024,744.568,685.744
1769,778.758,780.917,753.199,737.402,727.191,735.414,715.984,744.971,685.629
