 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
2607,695.293,656.981,686.909,676.456,688.792,715.685,707.887,703.653,698.518,695.901,688.251,683.279,693.658,674.079,668.320,685.003
2608,695.440,657.549,686.481,676.355,688.334,715.492,707.716,703.645,698.805,695.007,687.956,683.053,693.701,673.901,667.974,684.312
2609,695.455,658.511,685.334,676.223,687.894,715.152,707.622,703.981,699.596,693.687,687.786,682.960,694.544,674.211,667.401,684.684
2610,695.398,659.835,683.561,676.554,688.163,714.704,707.401,704.212,700.275,692.520,687.590,683.170,696.060,674.938,667.108,685.698
2611,695.287,661.038,681.988,677.223,689.262,714.326,707.453,703.973,700.684,692.047,687.465,683.489,697.299,675.312,667.758,686.750
2612,695.151,661.690,681.565,677.721,690.427,714.084,707.962,703.579,700.927,692.313,687.574,683.563,697.925,674.921,669.060,687.257
2613,695.233,661.481,682.327,677.560,690.738,713.862,708.380,703.378,701.219,692.606,687.728,683.149,698.196,674.151,670.108,687.316
2614,695.673,660.707,683.343,676.671,689.982,713.711,707.822,703.487,701.453,692.076,687.757,682.827,698.093,673.766,670.338,687.649
2615,696.597,660.074,683.631,675.841,688.804,713.569,706.218,703.745,701.311,690.941,687.893,683.183,697.644,674.168,670.082,688.236
2616,698.091,660.120,683.065,675.650,687.853,713.428,704.824,703.788,700.628,690.549,688.352,683.845,696.929,675.079,669.914,688.410
2617,700.048,660.981,682.287,675.854,687.521,713.295,704.427,703.680,699.686,691.313,688.932,684.418,696.466,675.911,669.546,688.080
2618,701.739,661.983,681.780,675.891,687.639,713.181,704.714,703.479,698.791,692.325,689.392,684.706,696.278,676.470,668.900,688.010
2619,702.784,662.538,681.596,675.870,688.077,713.073,705.425,703.402,698.363,692.616,689.543,684.830,695.918,676.816,668.119,688.507
2620,703.582,662.622,681.339,676.058,688.777,712.937,706.732,703.807,698.248,692.133,689.146,684.771,695.509,677.306,667.271,689.076
2621,704.284,662.454,681.128,676.082,689.528,712.803,708.275,705.143,698.141,691.687,688.355,684.037,695.317,677.720,666.885,689.288
2622,704.980,661.800,681.259,675.377,689.892,712.790,709.087,706.807,697.698,691.909,687.713,682.542,695.075,677.467,666.926,689.097
2623,705.588,660.648,681.365,674.151,689.831,712.958,708.897,707.656,697.066,692.862,687.546,681.254,694.751,676.562,667.364,688.715
2624,706.131,659.475,680.811,673.215,689.440,713.138,708.150,706.981,696.251,693.751,687.420,681.505,694.505,675.566,668.156,688.153
2625,706.651,658.876,679.575,673.106,688.865,713.032,707.596,704.981,695.431,693.660,687.154,683.146,694.388,675.112,668.978,687.316
2626,706.974,658.960,678.203,673.642,688.113,712.505,707.183,703.008,694.937,692.569,686.775,684.687,694.292,675.158,669.268,686.483
2627,706.605,659.692,677.365,674.064,687.332,711.865,706.732,701.799,694.691,691.340,686.295,685.115,694.367,675.204,668.528,685.944
2628,705.330,660.797,677.290,674.199,686.819,711.554,706.322,701.058,694.350,690.973,685.627,684.542,694.260,675.086,667.349,685.809
2629,703.310,661.325,678.037,674.523,687.000,711.693,705.918,700.552,693.645,691.621,684.958,683.594,693.327,675.003,666.796,685.962
2630,701.412,660.776,679.367,674.804,688.221,712.028,705.493,700.753,692.895,692.623,684.953,682.731,691.904,674.984,667.613,686.372
2631,700.335,659.724,680.348,674.708,690.530,712.210,705.354,701.544,692.572,693.291,685.689,682.111,690.932,674.477,669.401,686.858
2632,700.378,659.072,680.453,674.618,693.176,712.064,705.509,702.274,692.552,693.411,686.650,681.467,691.032,673.671,671.275,686.875
2633,701.136,659.281,680.058,674.833,695.336,711.729,705.608,702.513,692.504,693.224,687.170,681.186,691.427,672.911,672.520,686.521
2634,701.966,660.093,680.182,674.973,696.436,711.508,705.523,702.108,692.158,693.158,687.123,681.474,690.936,672.730,673.100,686.462
2635,702.361,661.194,681.051,674.700,696.670,711.476,705.202,701.764,691.535,693.377,687.005,682.632,689.658,673.332,673.249,686.799
2636,702.520,662.335,682.171,673.939,696.406,711.451,704.829,702.031,690.861,693.384,687.219,684.706,688.544,674.158,673.100,687.049
2637,702.523,662.951,682.902,673.130,695.896,711.298,704.312,702.583,690.253,692.781,687.559,687.207,688.135,674.536,672.881,687.253
2638,702.159,662.536,683.301,672.576,695.465,711.137,703.972,702.981,690.085,692.002,687.470,689.344,688.149,674.645,673.364,687.663
2639,701.534,661.329,683.554,672.491,695.296,711.069,704.031,703.000,690.613,691.899,686.930,690.885,688.060,675.118,674.625,688.403
2640,701.213,659.905,683.794,672.703,695.086,711.160,704.418,702.598,691.328,692.717,686.164,692.115,687.943,675.882,675.732,689.014
2641,701.804,658.660,683.986,673.149,694.693,711.344,704.892,702.251,691.740,694.328,685.587,692.984,688.299,676.602,675.825,689.108
2642,703.091,657.707,684.383,674.040,694.187,711.647,705.061,702.722,692.063,696.416,685.554,692.842,689.160,677.355,675.041,688.812
2643,704.205,657.192,684.977,675.544,693.632,712.010,704.805,704.050,692.618,698.729,685.789,691.944,689.872,678.066,674.056,688.528
2644,704.415,657.304,685.388,677.435,692.993,712.152,704.293,705.178,693.343,700.941,685.877,691.102,689.854,678.066,673.472,688.736
2645,703.810,657.850,685.297,679.337,692.686,711.885,703.965,705.378,693.779,702.498,685.781,690.712,689.416,677.434,673.063,689.458
2646,703.105,658.228,685.110,680.613,692.905,711.423,704.087,704.865,693.633,702.793,685.809,690.437,689.057,676.829,672.561,690.201
2647,702.690,658.312,685.044,680.923,693.605,711.041,704.542,704.625,693.088,702.155,686.167,689.963,688.690,676.438,672.149,690.410
2648,702.477,658.333,684.783,680.398,694.569,710.790,705.009,704.757,692.426,701.729,686.658,689.576,688.153,676.168,671.926,690.062
2649,702.460,658.399,683.881,679.820,695.702,710.637,705.124,704.930,691.742,702.478,686.992,689.464,687.498,675.924,671.796,689.681
2650,702.685,658.063,682.395,679.631,696.542,710.568,704.427,704.695,690.800,703.781,687.193,689.418,686.733,675.836,671.613,689.396
2651,703.020,657.295,680.995,679.873,696.740,710.568,703.176,703.865,689.876,704.480,687.230,689.638,686.125,675.776,671.524,689.080
2652,703.082,656.646,680.570,680.361,696.508,710.626,702.120,702.834,689.491,704.273,687.042,689.988,685.797,675.474,671.375,689.035
2653,702.625,656.551,681.537,680.748,696.223,710.760,701.779,702.371,689.783,703.480,686.666,690.025,685.491,674.862,671.468,689.653
2654,702.088,656.819,683.505,680.854,696.038,710.958,701.908,702.745,690.314,702.670,686.496,689.502,685.174,674.243,671.532,690.639
2655,701.741,656.779,685.787,680.544,695.503,711.087,702.427,703.606,690.360,702.268,686.629,688.839,685.452,673.984,671.234,691.031
2656,701.577,656.557,687.285,679.743,694.528,711.034,703.345,704.301,689.900,702.047,687.008,688.142,686.488,674.072,670.647,690.201
2657,701.554,656.743,687.285,678.586,693.418,710.903,704.214,704.463,689.547,701.416,687.248,687.616,688.167,674.388,670.353,688.528
2658,701.284,657.205,686.530,677.451,692.675,710.948,704.636,704.143,689.915,700.638,687.454,687.533,689.772,674.977,670.420,687.250
2659,700.435,657.515,686.257,676.870,692.560,711.152,704.547,703.734,690.956,700.145,687.668,688.266,690.552,675.707,670.494,687.118
2660,699.338,657.308,686.579,676.989,692.765,711.265,703.944,703.892,692.200,699.921,687.948,689.084,690.623,676.283,670.416,687.622
2661,698.790,656.726,687.007,677.493,693.264,711.155,703.164,704.815,692.971,699.791,688.590,688.975,690.872,676.888,670.435,688.403
2662,698.977,656.040,687.243,677.759,693.971,711.106,703.040,706.116,692.983,699.931,689.410,688.022,691.858,677.829,670.684,689.566
2663,699.321,655.498,687.346,677.674,694.381,711.342,703.646,707.166,692.258,700.207,689.919,686.740,693.253,678.809,671.052,690.705
2664,699.145,654.962,687.075,677.509,694.185,711.754,704.441,707.336,691.367,700.209,689.893,685.105,694.146,679.309,670.888,690.722
2665,698.662,654.504,686.495,677.626,693.526,712.134,705.230,706.683,691.054,700.118,689.407,682.997,694.331,678.924,669.881,689.858
2666,698.511,654.572,686.276,677.690,692.497,712.427,705.998,705.579,691.253,700.399,688.632,681.520,693.968,677.931,668.520,689.104
2667,698.622,655.302,686.811,677.188,691.291,712.475,706.458,704.070,691.511,701.089,687.775,681.808,693.616,676.980,667.784,688.885
2668,698.642,656.420,687.540,676.334,690.309,712.310,706.408,702.297,691.873,701.594,687.266,683.625,693.708,676.543,668.067,688.934
2669,698.318,657.224,687.500,675.735,689.754,712.043,705.852,701.197,692.307,701.635,687.355,685.443,694.502,676.674,669.219,689.066
2670,697.616,657.428,686.596,675.809,689.217,711.896,705.016,701.525,692.577,701.121,687.653,686.508,695.996,677.405,670.539,689.292
2671,696.531,657.367,685.252,676.390,688.413,711.848,704.270,702.830,692.521,700.204,687.757,686.984,697.377,678.382,671.435,689.726
2672,695.270,657.477,684.178,676.931,687.867,711.770,703.981,704.313,692.280,698.884,687.789,686.842,698.039,679.178,671.766,689.642
2673,694.372,658.021,683.785,676.716,688.341,711.552,704.026,705.228,692.068,697.429,687.922,686.567,698.267,679.543,671.862,688.941
2674,694.176,658.998,683.633,675.772,689.695,711.265,704.066,705.618,692.168,696.281,688.029,686.724,698.680,679.747,671.729,687.934
2675,694.591,660.146,682.918,674.801,691.063,711.129,704.045,705.737,692.888,695.926,687.997,687.402,699.463,679.770,671.539,686.993
2676,694.892,660.757,681.460,674.432,691.571,711.380,704.000,705.761,693.783,696.498,687.794,687.913,700.110,679.694,670.952,686.618
2677,694.764,660.376,680.026,674.706,690.792,712.047,704.113,705.579,694.119,697.362,687.191,687.406,700.302,679.812,670.030,687.097
2678,694.881,659.352,679.507,675.072,689.165,712.875,704.559,704.965,694.044,697.808,686.060,686.096,700.057,680.635,668.985,688.469
2679,695.787,658.352,680.040,674.719,687.914,713.674,705.455,704.212,694.280,697.618,685.110,684.659,699.747,681.783,668.695,690.094
2680,696.906,657.764,681.224,673.700,687.860,714.509,706.326,703.900,694.985,697.039,684.705,683.737,699.708,682.253,669.439,690.830
2681,697.253,657.707,682.301,672.995,688.336,715.280,706.364,704.236,695.477,696.320,684.723,683.536,700.174,681.704,670.747,690.090
2682,696.315,657.829,682.972,673.475,688.226,715.822,705.387,704.784,695.253,695.557,684.554,684.053,700.751,680.500,671.639,688.420
2683,695.054,657.947,683.357,674.769,687.129,716.002,704.188,705.012,694.547,694.980,683.864,684.811,700.730,679.155,671.416,687.024
2684,694.682,657.730,683.486,675.605,685.686,715.889,703.423,704.498,693.864,695.086,682.948,685.381,700.335,677.717,670.074,686.413
2685,695.491,657.137,682.928,675.740,684.594,715.769,703.122,703.510,693.151,695.700,682.655,685.836,699.818,676.243,668.338,686.552
2686,696.406,656.690,681.465,675.761,684.223,715.843,703.315,702.560,692.180,696.079,683.256,686.195,699.377,675.138,666.784,687.167
2687,696.514,656.979,679.645,676.276,684.747,715.905,703.918,702.093,691.409,695.751,684.394,686.232,698.936,674.734,665.684,687.906
2688,696.048,657.464,678.322,676.708,685.738,715.738,704.089,702.120,691.248,695.086,685.347,686.012,698.274,674.984,665.208,688.326
2689,695.679,657.403,677.843,676.403,686.576,715.320,703.411,702.243,691.484,694.537,685.846,685.520,697.466,675.579,665.539,688.479
2690,695.440,656.996,677.745,675.591,687.014,714.744,702.157,701.946,691.611,693.983,686.000,684.734,696.637,675.822,666.152,688.424
2691,695.429,656.880,677.568,674.862,687.246,714.077,701.190,700.842,691.752,693.409,686.240,683.545,695.918,675.549,666.677,688.042
2692,695.557,656.977,677.266,674.228,687.336,713.446,701.009,699.220,691.742,693.212,686.812,682.294,695.192,674.993,666.788,687.497
2693,695.276,656.797,677.229,673.594,687.567,713.101,701.254,697.892,691.056,693.640,687.441,681.731,694.335,674.378,666.874,686.990
2694,694.250,656.314,677.762,673.324,688.336,713.237,701.303,697.483,689.920,694.296,687.796,682.046,693.541,673.747,667.045,686.472
2695,693.017,656.086,678.245,673.676,689.508,713.628,701.200,697.911,689.336,694.697,687.977,682.545,693.228,673.474,667.353,686.135
2696,692.156,656.430,678.091,674.202,690.589,713.841,701.239,698.822,689.759,694.707,688.217,682.724,693.018,674.053,667.677,686.247
2697,691.810,657.251,677.885,674.294,691.023,713.682,701.613,699.680,690.567,694.539,688.849,682.579,692.480,675.128,667.900,686.896
2698,691.943,658.445,678.210,674.236,690.379,713.277,702.258,700.131,690.859,694.830,689.867,682.167,691.587,675.760,668.208,687.917
2699,692.673,659.443,678.897,674.284,689.043,712.815,702.876,700.070,690.684,695.746,690.974,682.050,691.025,675.720,668.784,689.389
2700,693.761,659.696,679.122,674.340,687.517,712.443,703.059,699.610,690.533,696.640,691.598,682.502,691.036,675.737,669.442,690.774
2701,694.699,659.177,678.869,674.180,686.138,712.282,702.761,699.166,690.457,697.241,691.379,683.111,691.395,676.339,670.089,691.483
2702,695.247,658.435,678.865,673.708,685.381,712.331,702.415,699.127,690.584,697.855,690.527,683.115,691.915,677.043,670.398,691.104
2703,695.514,658.188,679.437,672.918,685.275,712.499,702.406,699.568,690.842,698.603,689.674,682.514,692.189,677.243,669.803,689.799
2704,695.724,658.508,680.220,672.088,685.686,712.699,702.688,700.035,691.002,698.995,688.995,681.954,691.854,677.053,668.457,688.448
2705,695.935,659.042,680.645,671.838,686.284,712.852,703.110,699.969,691.153,698.599,688.525,681.789,691.132,676.734,667.361,688.226
2706,695.798,659.517,680.507,672.215,687.115,712.908,703.634,699.792,691.513,697.424,688.399,681.892,690.423,676.704,667.342,689.378
2707,694.946,659.751,679.731,672.727,687.948,712.914,704.296,700.054,691.898,696.071,688.804,681.966,689.552,677.062,668.074,690.674
2708,693.366,659.578,678.535,672.963,688.391,712.922,704.984,700.784,692.010,694.916,689.507,682.186,688.609,677.464,668.309,690.962
2709,691.946,659.097,677.224,672.745,688.573,712.848,705.671,701.367,691.689,694.010,689.940,682.520,687.598,677.181,667.320,690.365
2710,691.679,658.747,676.327,672.446,689.088,712.629,706.401,701.201,691.085,693.409,690.052,682.464,686.883,675.914,665.881,690.010
2711,692.707,658.643,676.061,672.414,690.108,712.385,707.202,700.232,690.258,693.182,690.201,682.034,686.381,674.161,665.060,690.194
2712,694.474,658.487,676.173,672.607,691.129,712.364,707.937,698.896,689.265,693.586,690.684,681.820,686.199,672.898,665.483,690.535
2713,696.588,658.042,676.626,672.658,691.871,712.535,708.265,697.907,688.246,694.746,691.475,681.904,686.416,672.490,666.628,690.701
2714,698.943,657.800,677.332,672.491,692.332,712.533,708.068,697.861,687.467,696.212,692.107,682.303,687.189,672.582,667.714,690.573
2715,701.219,657.878,677.965,672.236,692.765,712.169,707.681,698.263,687.241,696.985,692.146,682.653,688.142,672.747,668.431,689.778
2716,703.131,657.890,678.610,672.013,692.977,711.771,707.322,698.089,686.964,696.665,691.619,682.604,688.566,672.671,668.520,688.455
2717,704.756,657.633,679.404,672.156,692.790,711.650,706.770,697.467,686.367,695.663,691.154,682.158,688.423,672.365,667.885,687.292
2718,705.969,657.403,680.215,672.438,692.381,711.692,706.183,697.568,685.793,694.574,691.060,681.409,688.082,672.289,666.721,686.524
2719,706.776,657.439,680.769,672.422,692.219,711.542,706.305,698.803,685.764,694.071,690.836,680.678,687.694,672.997,665.825,686.188
2720,707.125,657.766,681.122,671.796,692.368,711.098,707.610,700.205,686.027,694.377,689.815,680.347,686.968,673.964,665.799,686.722
2721,707.017,657.886,681.315,670.806,692.564,710.702,709.782,700.672,685.917,695.170,688.151,680.758,686.014,674.592,666.665,687.997
2722,706.523,657.468,681.600,670.180,692.334,710.602,712.005,700.147,685.518,695.643,686.627,681.802,685.292,675.062,667.777,689.448
2723,705.878,656.973,682.002,670.493,691.885,710.806,713.770,699.239,685.367,695.335,685.841,682.440,685.249,675.701,668.721,690.677
2724,705.361,657.044,682.505,671.554,692.106,711.129,715.221,698.552,685.392,694.665,685.428,682.139,685.317,676.359,668.892,691.517
2725,705.267,657.793,682.974,672.541,693.488,711.328,716.491,698.054,685.165,694.167,685.055,681.111,685.103,676.773,668.409,692.378
2726,705.386,658.502,683.119,672.737,695.391,711.301,717.002,697.548,684.448,693.938,685.023,680.161,684.715,676.595,667.989,693.292
2727,705.395,658.705,682.804,672.355,697.043,711.032,716.629,696.965,683.516,693.623,685.702,679.758,684.456,676.023,667.773,694.062
2728,704.915,659.095,682.278,672.029,698.395,710.525,715.667,696.440,683.058,693.283,686.914,679.873,684.370,675.615,667.758,694.503
2729,703.972,660.316,681.666,671.912,699.700,709.882,714.474,696.405,683.348,693.204,688.021,680.440,684.438,675.737,668.353,694.382
2730,703.355,661.635,681.187,672.069,701.214,709.412,713.568,696.973,683.776,693.234,688.595,680.969,684.776,675.954,669.584,693.847
2731,703.628,662.000,680.974,672.321,702.388,709.302,713.127,697.826,683.844,693.212,688.535,680.926,684.979,675.530,670.591,693.267
2732,704.199,661.156,680.984,672.761,702.619,709.255,713.512,697.977,683.708,693.192,688.321,680.368,684.776,674.263,670.435,692.854
2733,704.173,659.793,681.332,673.719,702.257,709.073,714.225,696.923,683.920,693.953,688.679,679.944,684.509,673.043,669.223,692.465
2734,703.591,658.508,682.255,675.210,702.086,708.859,714.653,694.741,684.494,695.645,689.426,679.938,684.619,672.793,667.981,691.878
2735,703.102,657.513,683.582,676.740,702.549,708.783,714.345,692.811,685.039,697.365,689.807,680.081,685.423,673.395,667.825,691.438
2736,703.094,656.958,684.449,677.817,703.379,708.809,713.479,692.089,685.457,698.771,689.204,680.214,686.274,674.243,668.550,691.372
2737,703.332,656.960,684.304,678.363,704.041,708.897,712.481,692.290,685.818,700.160,687.935,680.582,686.221,674.658,669.320,691.392
2738,703.537,657.407,683.551,678.637,704.422,709.046,711.974,692.398,686.095,701.781,686.760,681.161,685.402,674.322,669.216,691.250
2739,703.560,657.631,682.713,678.939,704.783,709.465,712.477,692.286,686.114,703.163,686.674,681.520,684.719,673.582,668.357,690.979
2740,702.929,657.333,682.278,679.531,705.178,710.571,713.664,692.749,686.263,703.759,687.569,681.752,684.708,673.026,667.758,690.500
2741,701.409,656.631,682.187,680.820,705.352,712.472,714.908,694.143,686.584,703.685,688.689,682.365,684.840,673.339,667.558,689.726
2742,699.733,656.013,682.234,682.631,705.479,714.703,715.984,695.764,686.818,703.453,689.292,683.406,684.633,674.312,667.647,689.319
2743,698.642,655.612,682.332,683.836,705.980,716.528,716.845,697.081,687.054,703.554,689.258,684.288,684.004,674.957,667.621,689.712
2744,698.037,655.232,682.430,683.515,706.813,717.684,717.589,697.734,687.496,703.995,688.799,684.204,682.851,674.783,667.691,690.535
2745,697.676,654.962,682.558,682.186,707.415,718.338,718.207,697.915,688.054,704.345,688.039,683.254,681.769,674.280,668.260,691.097
2746,697.247,655.143,682.465,681.308,707.052,718.793,718.695,697.911,688.450,704.278,687.402,682.167,681.541,673.938,669.204,691.135
2747,696.866,655.515,681.991,681.533,706.018,719.106,719.305,697.884,688.533,704.057,686.838,681.508,682.189,674.059,669.740,690.743
2748,696.969,655.357,681.042,682.016,704.977,719.216,720.218,697.568,688.640,703.798,686.138,681.359,682.947,674.681,669.703,690.205
2749,697.571,654.977,680.079,681.973,704.609,719.246,721.408,696.892,689.049,703.350,685.144,681.721,683.548,675.188,670.086,689.674
2750,698.259,654.922,680.070,681.546,704.993,719.346,722.411,696.139,689.484,702.473,684.282,682.421,684.420,675.214,671.558,689.458
2751,698.381,655.179,681.652,680.904,705.278,719.705,722.509,695.158,689.642,701.456,683.663,682.929,685.516,675.385,673.439,689.476
2752,698.082,655.051,684.283,680.414,705.372,720.516,721.392,693.637,689.995,700.507,683.332,683.220,686.598,676.168,674.955,689.986
2753,698.014,654.291,686.988,680.096,706.034,721.867,720.005,692.166,691.141,699.714,683.614,683.477,687.310,676.970,675.989,691.135
2754,698.460,653.409,689.285,679.907,707.860,723.496,719.847,691.629,692.796,699.293,684.708,684.232,688.014,676.859,676.639,692.823
2755,698.685,653.133,691.306,679.812,710.305,724.849,720.880,692.378,694.258,699.195,686.282,685.393,689.544,675.737,676.639,694.823
2756,698.412,653.437,693.079,679.706,712.393,725.666,721.596,693.900,695.085,699.273,687.836,686.381,691.947,674.921,676.558,696.476
2757,698.210,653.705,694.528,680.053,713.880,726.328,720.862,695.421,695.859,699.406,688.958,686.796,694.249,675.572,677.175,697.351
2758,698.369,653.373,695.710,680.822,714.946,727.391,719.333,696.456,697.316,699.389,688.963,686.594,695.253,677.026,678.420,697.694
2759,698.810,652.618,696.519,682.013,715.747,728.917,718.387,697.247,699.151,699.182,687.893,686.272,694.854,678.043,679.431,698.073
2760,699.045,651.878,697.079,683.239,716.758,730.545,718.486,698.093,700.718,698.672,686.473,686.647,693.719,678.266,679.643,698.868
2761,699.375,651.662,698.033,684.557,718.212,732.132,719.636,698.900,701.616,698.392,685.493,688.195,692.594,678.368,678.836,699.767
2762,700.099,651.922,700.217,685.729,719.946,733.859,722.085,699.568,702.141,699.202,684.927,690.471,691.641,678.658,676.929,700.510
2763,701.321,652.038,703.521,686.446,721.336,735.706,725.509,699.942,702.333,701.291,684.768,692.582,690.747,678.964,674.680,700.663
2764,702.060,651.570,707.009,686.942,722.108,737.209,728.824,699.842,702.146,704.007,684.820,693.675,690.210,678.586,673.164,700.302
2765,701.540,650.892,709.544,687.438,722.603,737.894,731.265,699.166,701.771,706.527,684.898,694.022,690.637,677.112,672.851,699.785
2766,700.188,650.388,710.710,687.751,723.332,737.861,732.791,697.988,701.594,708.419,684.901,694.533,691.950,675.303,673.327,699.823
2767,698.994,649.468,710.610,687.780,724.196,737.380,733.777,696.745,702.182,709.411,684.739,695.666,693.089,674.059,673.628,700.670
2768,698.418,648.116,710.019,688.032,724.865,736.795,734.324,695.544,703.457,709.470,684.457,696.687,693.406,673.490,673.677,701.681
2769,698.537,647.319,709.650,688.761,725.300,736.160,734.439,694.359,704.752,709.148,684.097,696.836,693.552,673.243,673.327,701.958
2770,699.207,647.935,709.572,689.737,725.442,735.517,734.195,693.313,705.457,709.268,683.838,696.724,694.174,673.220,672.736,701.205
2771,699.844,649.489,709.498,690.483,725.095,734.770,733.962,692.367,705.460,709.857,683.778,696.984,694.925,673.168,672.446,699.986
2772,699.778,650.989,709.168,690.668,724.456,733.883,733.890,691.104,704.912,710.401,683.687,697.557,695.758,673.253,672.658,699.403
2773,699.193,652.030,708.582,690.321,724.077,732.868,733.746,689.741,704.036,710.596,683.491,698.204,696.883,673.750,673.030,699.854
2774,698.915,652.901,708.058,689.836,723.883,731.775,733.352,689.259,703.518,710.195,683.321,698.406,698.068,674.273,672.978,700.792
2775,699.043,653.648,707.766,689.347,723.555,730.685,732.526,689.718,703.616,708.926,683.418,697.988,699.274,674.118,672.509,701.743
2776,698.855,654.234,707.600,688.777,722.959,729.819,731.331,690.367,704.119,707.224,683.864,697.186,700.014,673.549,672.208,702.274
2777,698.295,654.268,706.724,687.968,722.388,729.417,730.150,690.930,704.552,705.980,684.475,696.105,700.263,673.441,672.770,702.181
2778,697.855,653.781,705.248,687.117,721.749,729.374,729.570,691.799,704.650,705.680,684.786,694.628,699.907,673.895,674.048,701.441
2779,697.713,653.331,704.058,686.515,720.968,729.317,729.704,692.537,704.358,705.975,684.587,693.146,699.324,674.253,674.933,700.455
2780,697.574,653.080,703.804,686.252,719.876,728.948,729.754,692.544,703.876,706.840,684.397,692.381,699.050,674.194,674.703,699.420
2781,697.631,653.160,704.135,685.897,718.567,728.322,729.331,692.073,703.387,707.995,684.901,692.520,698.826,674.197,673.710,698.243
2782,698.071,653.559,704.140,684.926,717.079,727.571,728.256,691.614,703.034,708.631,685.911,692.957,698.441,674.914,672.703,697.247
2783,698.429,654.285,703.327,683.210,715.727,726.813,726.850,691.116,702.805,708.310,686.721,693.093,697.630,676.516,672.160,696.868
2784,698.043,654.871,702.250,681.371,714.609,726.126,725.798,690.525,702.696,707.574,686.953,692.464,696.818,678.289,672.115,697.521
2785,697.432,654.922,701.624,680.143,713.456,725.493,725.638,689.946,702.268,707.096,686.668,691.396,696.149,679.141,672.602,698.830
2786,697.017,654.437,701.813,679.732,712.122,724.860,725.728,689.826,701.392,706.916,686.170,690.898,695.605,679.010,673.301,700.101
2787,696.864,653.721,702.589,679.690,710.919,724.137,725.000,689.988,700.136,706.596,685.512,691.341,695.434,678.872,673.900,700.858
2788,696.659,653.139,703.428,679.767,710.093,723.373,723.038,690.127,698.793,705.813,684.640,691.904,695.345,679.602,673.993,701.056
2789,696.651,653.013,703.820,679.865,709.842,722.671,720.404,690.054,697.346,704.653,683.815,691.734,695.171,680.727,673.465,701.139
2790,696.980,653.321,703.544,679.960,709.648,722.022,717.793,690.124,695.968,703.507,683.775,691.084,695.139,681.553,672.558,701.333
2791,697.514,653.970,702.942,680.143,709.235,721.374,715.772,690.618,695.190,702.877,684.535,690.322,695.057,681.888,671.777,701.361
2792,698.162,654.726,702.591,680.194,708.817,720.736,714.491,691.220,695.092,703.005,685.488,689.663,694.310,682.105,671.595,700.906
2793,698.435,655.572,702.680,680.000,708.395,720.113,713.951,691.687,695.462,703.283,686.044,689.050,692.758,682.184,672.082,699.955
2794,698.085,656.243,703.058,679.613,707.837,719.547,714.068,691.996,696.017,702.692,686.394,688.765,690.715,682.234,672.632,698.958
2795,697.429,656.867,703.292,679.212,707.068,719.103,714.455,691.811,696.270,701.256,686.778,689.071,688.907,682.421,672.859,698.469
2796,696.835,657.635,703.009,679.005,706.070,718.717,714.634,690.826,696.212,699.722,686.768,689.412,687.883,682.658,672.944,698.736
2797,696.105,658.253,702.341,679.271,705.284,718.418,715.026,689.463,696.046,698.798,685.927,689.471,688.078,682.967,673.126,699.295
2798,695.281,658.179,701.643,679.806,704.765,718.235,716.519,688.521,696.007,698.635,684.679,689.362,688.932,683.750,673.636,699.538
2799,694.872,657.631,701.306,680.525,704.777,718.076,718.984,688.784,695.852,698.865,683.977,689.449,689.498,684.743,674.108,699.639
2800,695.375,657.247,701.519,680.875,705.167,717.727,721.209,690.158,695.538,698.924,684.423,689.588,689.904,685.115,674.309,699.844
2801,696.114,657.030,702.040,680.119,705.515,717.077,722.505,691.162,695.299,698.695,685.397,689.715,690.893,684.286,674.078,700.066
2802,696.239,656.671,702.301,678.544,705.190,716.332,723.350,690.695,695.372,698.406,685.997,689.656,692.498,682.349,673.610,700.028
2803,695.781,656.496,702.065,677.186,704.059,715.823,724.138,689.120,695.689,698.101,686.104,689.325,694.018,679.783,673.375,699.420
2804,695.253,657.032,701.657,676.796,702.397,715.657,724.620,687.977,696.287,697.833,686.042,688.882,694.555,677.382,673.513,698.215
2805,694.960,657.947,701.173,676.952,700.856,715.667,724.573,688.031,696.781,697.653,686.154,688.433,694.160,676.069,673.461,696.934
2806,694.682,658.705,700.554,677.263,699.887,715.750,723.981,688.602,696.949,697.542,686.535,687.820,693.459,676.053,672.892,696.222
2807,694.378,659.011,699.914,677.409,699.587,715.896,723.122,689.120,696.676,697.397,687.172,687.062,693.345,676.951,672.033,696.007
2808,694.199,659.110,699.234,677.451,699.731,716.027,722.232,689.737,695.981,697.384,687.671,686.523,693.975,677.872,671.427,695.472
2809,694.466,659.023,698.535,677.488,700.000,715.972,721.749,690.656,695.248,697.776,688.013,686.115,695.107,677.931,671.435,694.472
2810,695.097,658.466,698.257,677.560,699.603,715.608,721.538,691.637,694.978,698.700,688.734,685.706,696.174,677.273,671.944,693.809
2811,695.634,657.738,698.582,677.509,698.354,715.058,720.988,691.830,695.226,699.392,690.089,685.337,696.883,676.865,672.439,693.694
2812,695.949,657.454,699.238,677.212,696.898,714.503,719.732,691.487,695.426,699.118,691.324,685.192,697.021,676.753,672.576,693.698
2813,695.889,657.827,700.051,676.660,695.856,714.054,718.089,691.224,695.394,698.022,692.023,685.242,696.456,676.470,672.450,693.774
