 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13
1610,680.898,693.086,709.187,701.275,690.081,707.279,694.788,693.960,704.516,680.007,685.302,687.706,763.025
1611,681.234,693.248,709.992,701.681,690.652,707.168,694.985,693.745,703.829,678.941,687.468,688.376,760.662
1612,681.250,693.819,710.958,702.007,691.097,707.798,695.996,694.159,703.475,678.043,688.529,689.425,759.709
1613,680.901,694.238,711.623,701.734,691.075,708.542,697.023,694.558,703.661,677.206,688.655,689.566,759.872
1614,680.711,694.148,711.995,700.998,690.543,708.892,697.814,694.777,704.248,676.399,688.235,688.701,760.101
1615,681.158,693.893,712.307,700.082,689.878,708.997,698.780,694.884,704.870,675.959,687.556,687.959,759.601
1616,681.467,693.855,712.354,699.188,689.339,708.926,700.227,695.299,705.047,675.705,687.147,688.049,758.397
1617,680.865,693.945,711.721,698.396,688.894,708.737,701.871,696.179,704.879,675.150,687.409,688.291,757.089
1618,679.717,693.698,710.985,697.773,688.367,708.482,703.625,697.307,704.419,674.087,688.217,688.153,756.204
1619,678.954,693.348,711.192,697.316,687.912,708.111,705.352,698.562,703.684,672.863,689.134,688.286,755.964
1620,678.714,693.362,712.204,697.406,687.416,707.155,706.720,700.016,702.437,671.989,689.861,689.396,756.358
1621,678.520,693.545,712.865,698.155,686.790,705.630,706.989,701.622,701.071,671.759,690.350,690.939,757.017
1622,677.803,693.562,712.314,699.249,685.799,704.138,706.106,702.968,699.997,671.863,690.545,692.223,757.447
1623,677.197,693.540,710.915,700.498,684.896,703.192,704.886,703.900,699.460,671.790,691.128,692.971,757.439
1624,677.385,693.681,709.623,701.623,684.611,702.673,704.288,704.267,699.106,671.371,692.433,693.328,757.109
1625,678.533,693.840,708.880,702.203,684.785,701.916,704.712,704.167,698.909,670.887,693.612,693.133,756.475
1626,680.030,693.724,708.489,702.184,685.260,700.680,705.727,703.482,698.555,670.744,693.762,692.401,755.575
1627,681.046,693.521,708.244,702.053,685.977,699.317,706.311,702.653,698.053,670.948,693.099,691.172,754.930
1628,681.010,693.293,707.621,702.201,686.559,698.202,706.049,702.442,697.183,671.236,692.634,689.896,754.528
1629,680.059,693.057,706.559,702.155,686.747,697.461,705.144,702.757,695.776,671.738,692.642,688.993,754.335
1630,678.789,692.824,705.576,701.729,686.937,697.155,704.125,703.143,694.454,672.659,693.088,688.738,754.634
1631,677.875,692.638,704.988,701.278,687.353,697.219,703.216,702.960,693.897,673.564,693.848,689.075,755.193
1632,677.201,692.155,704.943,700.952,687.676,697.475,702.648,702.219,694.071,673.857,694.845,689.643,755.251
1633,676.395,691.410,705.404,700.587,687.681,697.683,702.799,701.008,694.611,673.666,695.914,690.316,754.240
1634,675.681,691.321,705.766,700.000,687.500,697.919,703.500,699.303,695.277,673.260,696.743,690.757,752.575
1635,675.467,692.231,705.272,699.630,687.690,698.323,703.712,698.096,695.729,672.566,697.160,690.658,751.355
1636,676.023,693.429,703.855,699.848,688.873,698.892,702.693,698.378,696.233,671.883,697.203,690.138,751.207
1637,677.109,693.898,702.237,699.911,691.057,699.441,701.330,699.598,697.006,671.597,696.960,689.983,751.637
1638,678.118,693.517,701.070,699.157,693.471,699.872,700.864,700.430,697.773,671.677,696.382,690.442,752.120
1639,678.507,693.217,700.728,698.355,695.489,700.135,701.292,700.207,697.802,671.514,695.556,691.073,752.411
1640,678.355,693.617,700.733,698.659,697.032,700.034,701.761,698.968,697.035,670.816,694.508,691.238,752.869
1641,677.829,694.314,700.259,699.652,698.373,699.229,701.519,697.303,696.327,670.046,693.725,690.847,753.606
1642,676.809,694.417,698.843,700.372,699.301,698.199,700.231,695.861,696.177,669.705,692.987,690.002,754.246
1643,675.464,693.859,697.075,700.428,699.577,697.616,698.269,695.020,696.145,669.833,692.198,688.772,754.615
1644,674.207,693.486,695.723,700.297,699.597,697.549,696.428,695.128,695.897,670.026,691.578,687.495,754.718
1645,673.194,693.657,695.017,700.227,699.742,697.421,695.538,695.582,695.531,670.187,691.529,686.473,754.550
1646,672.523,693.914,695.047,700.167,700.290,696.721,695.292,695.952,695.136,670.232,691.754,685.723,754.106
1647,672.530,693.845,695.756,699.896,701.047,696.158,695.110,695.900,694.537,670.221,691.679,685.357,753.450
1648,673.224,693.388,696.935,699.676,701.238,696.067,694.731,695.653,694.074,669.837,691.364,685.677,752.525
1649,673.957,692.926,698.112,699.676,700.398,695.896,694.795,695.191,694.024,669.011,691.251,686.262,751.542
1650,674.036,692.683,699.197,699.911,699.097,695.101,695.788,694.677,694.295,667.996,691.198,686.367,750.534
1651,673.678,692.790,700.581,700.217,697.810,694.084,697.451,694.422,694.437,667.518,690.791,685.883,749.469
1652,673.484,692.950,702.120,700.420,696.645,693.515,698.724,694.351,694.212,668.035,690.008,685.439,748.413
1653,673.737,692.933,702.955,700.449,695.760,693.731,699.178,694.203,693.811,669.052,689.275,685.500,747.894
1654,674.266,692.864,702.965,700.244,695.679,694.168,698.996,693.701,693.782,669.629,688.981,686.092,747.874
1655,675.066,692.898,702.798,699.688,696.443,694.323,698.720,693.112,694.192,669.508,688.979,686.495,747.880
1656,676.211,693.193,702.895,699.169,697.122,694.010,698.693,692.988,694.711,669.004,688.845,686.308,747.316
1657,677.303,693.690,702.963,698.966,697.007,693.626,699.099,693.179,695.012,668.341,688.385,685.774,746.464
1658,678.026,694.243,702.776,698.944,696.364,693.468,699.803,693.040,694.953,667.276,687.898,685.852,745.662
1659,677.684,695.150,702.651,698.940,695.880,692.916,700.136,692.888,694.366,665.848,687.866,686.896,744.587
1660,676.569,696.162,702.766,699.027,695.762,691.242,699.644,693.355,693.499,664.688,688.348,688.306,742.863
1661,675.875,696.748,702.820,699.138,696.043,689.407,698.383,693.837,692.711,664.241,688.904,688.976,740.955
1662,676.717,696.560,702.820,699.242,696.645,688.973,697.004,693.275,692.021,664.150,688.955,688.660,739.704
1663,678.862,695.621,702.878,699.729,697.183,689.643,696.224,692.028,691.168,664.102,688.492,688.024,739.461
1664,681.132,694.455,703.057,700.734,697.319,689.872,696.409,691.215,690.366,664.213,687.717,687.750,739.492
1665,682.780,693.738,703.092,701.771,696.968,689.549,697.220,691.076,690.118,664.809,687.008,687.728,739.120
1666,683.638,693.626,702.910,702.048,696.557,689.576,697.905,690.964,690.726,665.898,686.655,687.643,738.486
1667,683.997,693.702,702.738,701.691,696.339,689.912,698.155,690.805,691.628,666.911,686.992,687.398,738.017
1668,684.306,693.917,703.135,701.543,695.830,689.646,698.133,690.880,692.201,667.276,687.690,687.175,738.000
1669,684.615,694.726,704.000,702.027,694.706,688.044,697.852,691.092,692.319,667.165,688.160,687.243,738.246
1670,684.569,696.426,704.342,702.575,693.523,685.714,697.205,691.179,692.024,666.922,688.037,687.357,738.374
1671,683.875,698.817,703.591,702.843,692.873,684.273,696.208,691.279,691.501,666.688,687.516,687.141,738.240
1672,682.845,701.183,702.247,703.080,692.756,684.717,695.265,691.689,690.947,666.484,687.008,686.876,738.254
1673,682.497,702.724,701.314,703.297,692.930,686.822,695.049,692.187,690.814,666.536,686.995,686.852,738.511
1674,683.158,703.452,700.992,703.135,693.333,689.232,695.583,692.187,691.463,666.740,687.067,687.068,738.385
1675,683.905,704.060,700.778,702.751,693.733,690.872,696.042,691.761,692.496,667.024,686.727,687.498,737.346
1676,684.125,704.869,700.519,702.350,693.591,692.111,695.580,691.554,693.386,667.495,686.246,688.277,735.746
1677,684.013,705.619,700.035,702.060,692.706,693.397,694.678,691.797,693.714,667.742,686.040,689.146,734.302
1678,683.934,705.924,699.436,701.874,691.586,694.683,694.595,692.394,693.670,667.091,686.302,689.245,733.408
1679,683.730,706.069,699.294,702.068,691.050,695.397,695.545,693.287,693.268,665.625,686.767,688.430,733.156
1680,682.888,706.560,699.860,702.558,691.296,695.471,696.511,694.259,692.673,664.056,687.326,687.376,733.841
1681,681.536,707.105,700.686,703.169,691.670,694.983,696.542,694.944,691.776,662.944,687.837,686.908,735.332
1682,680.701,706.798,700.788,703.715,691.760,694.461,695.648,694.920,690.879,662.245,687.864,687.126,736.598
1683,680.536,705.533,699.529,703.841,692.029,694.417,694.167,694.012,690.493,661.972,687.078,687.595,736.947
1684,680.332,704.019,697.429,703.399,692.505,694.576,692.705,692.167,690.764,662.354,685.786,687.891,736.145
1685,679.655,703.374,695.541,702.531,692.760,694.296,691.830,689.837,691.094,662.957,684.698,687.871,734.659
1686,678.816,703.619,694.561,701.601,692.382,693.370,691.602,688.693,690.988,663.150,684.350,687.488,733.126
1687,678.257,703.974,694.314,700.961,691.740,692.269,692.004,688.908,690.557,662.907,684.797,687.248,732.162
1688,678.303,704.012,694.185,700.804,691.326,691.545,693.026,689.386,690.324,663.111,685.321,687.796,731.601
1689,678.793,703.964,694.047,701.181,691.256,691.704,694.064,689.279,690.136,663.872,685.337,689.286,731.196
1690,679.003,704.207,694.012,701.647,691.251,692.229,694.417,689.219,689.560,664.887,685.139,690.917,731.626
1691,678.635,704.698,694.040,701.701,691.247,692.350,693.936,690.040,688.366,665.839,685.257,691.765,732.969
1692,677.852,705.164,693.853,701.353,691.179,691.902,693.167,691.371,686.988,666.950,685.241,691.896,734.771
1693,677.237,705.141,692.953,701.130,690.584,691.263,692.629,692.339,685.838,668.230,684.971,691.784,736.137
1694,676.760,704.510,691.377,701.242,689.376,690.468,692.693,692.777,685.027,669.670,684.989,691.519,737.003
1695,676.595,703.526,689.823,701.126,688.432,689.657,692.849,692.813,684.428,671.156,685.471,690.971,737.640
1696,677.062,702.419,689.155,700.493,688.572,689.094,692.739,692.446,684.324,672.590,685.928,690.483,738.285
1697,677.977,701.498,689.419,699.746,689.643,688.885,692.151,691.721,684.286,673.820,685.979,690.430,739.078
1698,678.385,700.838,690.040,699.345,690.817,688.788,691.693,691.179,684.139,674.590,685.709,690.864,740.235
1699,677.921,700.076,690.551,699.384,691.244,688.374,691.583,691.406,683.894,674.681,685.559,691.308,741.804
1700,677.487,699.269,691.262,699.882,690.808,687.599,691.883,692.267,684.047,674.228,685.783,691.265,743.575
1701,678.109,699.000,692.162,700.201,690.088,686.842,692.356,693.430,684.466,673.839,686.259,690.864,744.939
1702,679.944,699.198,692.800,700.010,689.575,686.811,692.542,694.359,684.549,674.228,686.484,690.490,745.380
1703,682.428,699.190,692.601,699.819,689.251,687.764,692.182,694.279,683.994,675.783,686.332,690.226,744.966
1704,684.664,698.874,691.978,699.872,688.794,689.172,691.591,693.235,682.956,678.284,685.997,689.760,744.785
1705,685.641,698.743,691.599,699.628,688.140,690.104,691.508,692.271,682.153,681.139,685.286,688.942,745.791
1706,685.523,698.781,691.781,698.804,687.738,689.721,692.193,691.849,681.841,683.371,684.086,688.255,747.553
1707,685.178,698.633,692.025,698.007,687.658,688.303,693.038,691.920,681.661,684.597,682.874,688.364,748.852
1708,685.319,698.024,691.631,697.717,687.516,687.020,692.970,692.239,681.277,685.187,682.107,689.044,748.559
1709,685.901,697.590,690.820,697.756,687.362,686.387,692.178,692.390,681.227,685.536,682.136,689.614,746.869
1710,686.359,697.891,690.147,698.000,687.199,686.384,691.371,691.888,681.852,685.642,682.535,689.660,745.226
1711,686.487,698.676,689.703,698.640,686.801,686.394,691.640,690.912,682.826,685.790,682.834,689.466,744.489
1712,686.641,699.143,689.060,699.531,685.896,686.165,692.394,689.741,683.499,686.312,683.168,689.401,744.372
1713,686.967,698.936,688.269,700.396,685.222,686.151,692.856,688.701,683.926,687.061,683.623,689.403,744.349
1714,687.339,698.486,687.783,701.007,685.654,686.923,692.614,688.116,684.805,687.866,683.794,689.369,744.154
1715,687.424,698.224,687.848,701.394,687.018,688.141,692.288,688.028,686.248,688.724,683.158,689.175,743.709
1716,687.086,698.533,688.195,701.737,688.005,689.576,692.026,688.275,687.814,689.382,681.904,688.619,743.251
1717,686.618,699.119,688.269,701.655,687.781,691.000,692.000,688.446,689.124,689.356,680.722,687.995,742.684
1718,686.513,699.371,688.147,701.213,686.740,691.993,692.170,688.546,690.676,688.549,680.078,687.723,742.101
1719,686.128,699.276,688.364,700.860,686.115,692.535,692.322,688.936,692.702,687.262,679.960,687.973,741.631
1720,684.595,698.995,689.003,701.118,686.557,693.195,692.276,690.163,694.271,685.870,680.334,688.539,741.299
1721,682.411,698.776,689.010,702.051,687.928,694.340,692.197,691.912,694.711,684.805,681.257,688.675,741.067
1722,681.033,698.560,687.838,703.761,689.688,695.714,692.269,693.167,694.015,684.143,682.452,688.075,740.486
1723,681.306,698.210,686.324,706.109,691.285,696.529,692.197,693.020,693.186,683.772,683.404,687.252,739.807
1724,682.391,697.769,685.526,708.372,691.783,696.529,691.500,691.426,692.643,683.542,683.655,687.223,739.763
1725,683.069,697.576,685.506,710.242,690.882,696.320,690.386,689.462,692.121,683.111,683.155,688.117,740.109
1726,682.977,697.429,685.828,711.758,689.600,696.387,689.670,688.438,691.351,682.618,681.872,688.968,740.061
1727,682.707,696.895,686.539,712.937,688.848,696.616,690.080,688.422,690.835,682.304,679.872,689.044,739.352
1728,682.694,696.029,687.796,713.691,688.658,696.596,691.837,688.610,691.109,681.993,678.000,688.490,738.746
1729,682.980,695.481,688.925,714.111,688.471,696.151,693.974,688.773,692.086,681.382,677.254,687.995,738.888
1730,683.270,695.405,689.287,714.464,687.912,695.950,695.197,689.458,692.838,680.714,677.564,687.405,739.464
1731,683.026,695.560,689.145,714.768,687.256,696.465,694.837,690.550,692.826,680.744,678.529,686.949,739.698
1732,682.309,695.814,689.112,714.633,687.018,697.377,693.220,691.319,692.319,681.304,679.390,686.667,739.522
1733,681.572,696.400,689.628,713.891,687.138,697.599,691.557,691.438,691.628,681.410,679.928,686.524,739.081
1734,681.033,697.283,690.429,712.814,687.269,696.721,690.530,690.924,691.112,680.659,679.922,686.415,738.142
1735,680.520,697.950,690.990,711.882,687.837,695.434,690.254,690.398,690.944,679.627,679.642,686.502,736.492
1736,679.842,698.314,690.988,711.524,689.226,694.586,690.508,690.072,691.204,678.566,679.532,686.672,734.682
1737,679.066,698.307,690.678,711.585,691.480,694.495,690.875,689.733,691.643,677.330,680.088,686.575,733.838
1738,678.434,697.826,691.130,712.575,694.050,694.822,691.526,689.482,692.254,676.291,681.326,686.070,735.673
1739,678.500,697.169,693.451,716.114,696.629,695.414,693.133,689.578,693.056,675.800,683.222,684.811,742.073
1740,679.753,696.874,697.569,723.790,699.075,696.007,696.477,690.143,694.209,676.239,686.142,682.755,753.980
1741,681.875,696.748,702.618,734.664,701.070,696.966,701.803,690.988,696.089,677.861,690.206,680.352,769.958
1742,684.204,696.152,707.943,745.514,702.640,698.518,707.360,691.781,698.531,680.410,694.805,678.211,786.128
1743,686.576,694.857,712.968,753.988,704.113,700.626,711.182,692.239,700.835,683.076,698.821,676.551,799.020
1744,688.911,693.336,717.130,760.063,705.747,702.700,712.932,692.494,702.386,685.134,701.586,675.539,807.528
1745,690.668,692.238,719.728,764.758,707.414,704.401,713.629,692.936,702.885,686.338,703.209,675.000,813.182
1746,691.214,691.950,720.731,768.268,708.405,705.279,713.966,693.665,702.283,686.820,704.310,674.782,817.802
1747,690.661,692.317,720.786,770.568,708.256,705.283,714.458,694.167,701.068,686.770,705.332,674.847,822.017
1748,689.862,692.717,720.756,771.867,707.355,704.936,715.280,694.183,700.080,686.432,706.225,675.083,825.170
1749,689.658,692.445,720.928,772.111,706.656,704.552,716.091,694.112,699.794,685.941,706.626,675.119,826.651
1750,690.016,691.550,721.070,770.672,706.403,704.300,716.651,694.414,700.112,685.423,706.503,674.663,826.606
1751,690.342,690.631,720.923,767.674,705.796,704.529,716.845,694.709,700.372,684.857,705.893,674.058,825.277
1752,690.490,690.188,720.257,764.229,704.409,705.317,716.439,694.175,700.460,684.356,704.997,673.796,823.511
1753,690.526,689.969,719.190,761.220,702.710,705.367,715.159,693.486,700.605,684.148,704.048,674.279,821.950
1754,690.099,689.731,718.057,758.650,701.502,704.155,713.250,693.865,700.614,684.343,703.118,675.216,820.162
1755,688.865,689.838,717.516,756.109,700.898,702.717,711.678,695.251,700.257,684.826,702.366,676.061,817.221
1756,687.836,690.843,717.756,753.365,700.371,702.966,711.322,696.713,699.794,685.132,701.848,676.604,812.975
1757,687.812,692.740,717.965,751.039,699.706,704.455,711.981,697.402,699.693,684.967,701.481,676.726,808.567
1758,688.385,695.214,717.431,749.826,698.912,705.613,712.633,696.912,699.805,684.202,701.201,676.609,805.061
1759,688.503,697.705,716.506,749.746,698.278,705.892,712.663,695.853,699.687,683.052,700.639,677.126,802.408
1760,687.911,699.593,716.042,749.517,697.706,706.209,712.466,695.339,699.581,681.599,700.179,678.750,799.754
1761,687.016,700.840,716.504,747.964,696.783,707.286,712.224,695.948,699.681,679.861,700.604,680.284,796.964
1762,686.046,701.786,717.436,745.027,695.647,708.737,711.549,696.988,699.619,678.189,702.021,680.471,794.193
1763,685.164,702.750,717.968,741.705,694.898,709.370,710.076,697.725,698.832,677.137,703.481,679.544,791.358
1764,684.405,703.579,717.566,738.785,694.771,708.872,708.133,697.932,697.852,676.963,704.150,678.944,788.176
1765,683.622,704.133,716.409,736.244,694.645,708.091,706.538,697.797,697.165,677.570,703.933,679.430,784.774
1766,682.882,704.407,715.090,733.872,694.222,707.734,705.621,697.606,696.820,678.302,703.487,680.420,781.715
