 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7
1499,664.534,650.324,626.751,660.223,645.863,631.613,640.592
1500,665.694,650.937,627.584,657.542,645.901,632.094,640.975
1501,666.548,650.771,628.883,656.115,645.954,632.264,641.547
1502,666.330,650.326,630.214,655.726,646.058,631.995,642.219
1503,665.586,649.818,631.027,655.836,646.127,631.746,642.635
1504,665.032,649.109,631.051,655.950,646.327,631.466,642.950
1505,664.806,648.397,630.467,655.849,646.640,630.424,643.491
1506,664.652,648.052,629.615,655.770,646.752,629.000,644.191
1507,664.506,648.068,629.327,655.830,646.457,627.975,644.640
1508,664.694,648.247,629.883,655.855,645.896,628.089,644.569
1509,665.536,648.542,630.907,655.520,645.390,629.276,644.113
1510,667.064,649.186,631.576,654.915,645.120,630.768,643.834
1511,668.652,650.175,631.665,654.380,644.901,631.707,643.783
1512,669.522,650.791,631.533,654.368,644.451,631.975,643.927
1513,669.486,650.619,631.440,654.894,643.498,631.788,644.038
1514,669.262,649.730,631.599,655.377,642.446,631.392,643.776
1515,669.494,648.877,632.292,655.653,641.752,630.847,643.053
1516,670.146,648.533,633.121,655.991,641.599,630.323,641.811
1517,670.702,648.791,633.521,656.630,641.688,629.798,640.395
1518,670.710,649.138,632.996,657.314,642.076,629.672,639.531
1519,670.288,649.175,631.833,657.862,642.977,630.273,639.486
1520,669.806,648.966,630.689,658.564,644.248,631.345,640.133
1521,669.372,649.030,629.689,659.871,645.347,632.330,640.851
1522,669.084,649.259,628.428,661.789,645.730,632.865,641.159
1523,669.058,649.619,627.261,663.511,645.359,633.246,641.219
1524,669.368,650.066,626.743,663.733,644.492,633.512,641.315
1525,669.684,650.460,627.012,662.174,643.627,633.123,641.534
1526,669.602,650.515,627.654,660.253,643.181,631.921,641.698
1527,669.066,650.651,628.039,658.955,643.360,630.493,641.751
1528,668.210,651.125,628.027,658.150,644.151,629.613,641.965
1529,667.376,651.657,628.027,657.376,644.878,629.515,642.234
1530,667.104,651.535,628.136,656.742,644.873,629.783,642.207
1531,667.386,650.773,627.953,656.448,643.785,630.017,642.030
1532,668.098,650.027,627.537,656.577,642.169,630.268,642.295
1533,668.840,649.767,626.949,656.671,641.007,630.589,642.975
1534,669.200,649.844,625.864,656.489,640.689,630.667,644.071
1535,669.094,650.032,624.160,656.268,641.046,630.207,645.476
1536,668.618,650.413,622.840,656.155,641.579,629.328,646.524
1537,667.862,650.939,622.646,656.008,641.995,628.623,646.436
1538,666.894,651.123,623.506,655.656,642.151,628.855,645.773
1539,665.962,650.805,624.665,655.309,642.206,629.695,645.627
1540,665.678,650.606,625.658,655.349,642.336,630.234,646.078
1541,666.160,650.885,625.992,655.712,642.868,630.273,646.267
1542,666.778,651.415,625.708,656.324,643.706,630.135,645.736
1543,666.746,651.689,625.510,656.732,644.554,629.887,645.076
1544,666.272,651.581,625.770,656.636,645.382,629.305,644.635
1545,666.170,651.061,626.191,656.452,646.140,628.328,644.474
1546,666.620,650.036,626.206,657.247,646.408,627.416,644.252
1547,667.296,648.615,625.813,659.538,646.030,626.835,643.708
1548,667.812,647.519,625.506,662.147,645.464,626.845,642.849
1549,668.056,647.349,625.848,663.033,645.268,627.510,641.816
1550,667.984,647.950,626.868,661.573,645.655,628.387,640.869
1551,667.864,648.950,628.012,659.203,646.054,628.897,640.443
1552,668.036,650.107,628.549,657.371,645.970,628.879,640.715
1553,668.462,651.168,628.494,656.383,645.766,628.924,641.383
1554,668.546,651.762,628.315,655.915,646.012,629.305,641.678
1555,668.034,651.868,628.304,655.462,646.775,630.145,641.131
1556,667.144,652.002,628.770,654.809,647.711,631.256,639.884
1557,666.284,652.454,629.564,654.388,648.405,632.099,638.375
1558,665.598,653.140,630.233,654.536,648.561,632.012,637.159
1559,664.858,653.911,630.634,654.939,648.276,631.145,636.736
1560,664.340,654.136,630.685,655.071,647.939,630.276,637.383
1561,664.282,653.782,629.957,654.844,647.946,629.773,638.715
1562,664.488,653.333,628.479,654.603,648.245,629.722,639.670
1563,664.484,653.447,627.109,654.641,648.615,629.835,639.632
1564,664.068,653.624,626.872,654.989,648.903,630.042,639.277
1565,663.274,653.036,627.735,655.577,649.127,630.340,639.642
1566,662.118,651.742,628.887,656.042,649.539,630.510,641.161
1567,661.078,650.349,629.541,656.017,650.077,630.362,642.987
1568,660.796,649.379,629.903,655.802,650.104,629.951,644.078
1569,661.242,648.750,630.626,655.808,649.633,629.663,643.864
1570,661.922,648.403,631.872,656.576,649.410,629.589,642.882
1571,662.560,648.186,632.875,658.438,649.696,629.901,642.003
1572,663.054,647.710,633.167,661.021,650.041,630.549,641.753
1573,663.484,646.894,633.167,662.741,649.942,631.106,641.947
1574,663.902,646.549,633.284,662.448,649.512,631.150,642.307
1575,664.212,647.025,633.342,660.621,649.390,630.719,642.577
1576,664.400,647.746,632.770,658.829,649.604,630.369,642.395
1577,664.684,648.143,631.681,658.156,649.742,630.589,641.874
1578,665.146,648.184,630.455,658.423,649.658,631.372,641.448
1579,665.348,648.243,629.572,658.808,649.502,632.145,641.584
1580,664.878,648.685,629.603,658.729,649.359,632.126,642.048
1581,663.918,649.179,630.405,658.248,649.230,631.315,642.194
1582,662.958,648.996,631.272,657.880,649.173,630.293,641.489
1583,662.538,648.025,631.486,657.648,649.413,629.709,640.343
1584,662.398,647.102,631.198,657.682,650.000,630.177,639.622
1585,661.960,646.592,630.883,657.715,650.393,631.658,639.562
1586,661.126,646.302,630.700,657.662,650.183,633.431,639.829
1587,660.594,646.206,630.809,657.761,649.643,634.766,640.272
1588,660.760,646.698,630.891,658.215,649.441,635.860,640.458
1589,661.186,647.576,630.549,658.626,649.613,636.911,640.101
1590,661.452,648.324,629.922,658.342,649.735,637.631,639.270
1591,661.520,648.639,629.973,657.458,649.594,637.382,638.270
1592,661.286,648.739,630.992,656.938,649.186,636.300,637.642
1593,660.332,648.683,632.467,657.151,648.801,635.187,637.650
1594,658.900,648.372,633.245,657.548,648.982,634.475,637.872
1595,657.954,647.780,633.342,657.886,649.951,634.249,637.728
1596,658.470,647.027,632.918,659.017,651.015,634.268,637.403
1597,660.306,646.315,632.611,661.458,651.393,634.670,637.632
1598,661.936,646.020,632.420,663.861,651.104,635.401,638.411
1599,662.042,646.283,632.381,664.241,650.551,636.305,639.164
1600,660.462,646.703,632.440,662.476,650.076,637.172,639.567
1601,658.414,646.630,632.533,660.077,649.719,638.096,639.660
1602,656.806,646.011,632.218,658.530,649.528,638.901,639.489
1603,655.962,645.370,631.257,658.071,649.660,639.271,639.270
1604,655.842,645.227,630.545,658.106,650.005,638.882,639.141
1605,656.498,645.429,630.895,657.782,650.184,637.786,639.300
1606,657.532,645.621,632.105,656.812,649.921,636.552,639.912
1607,658.482,645.540,633.249,655.741,649.526,635.869,640.836
1608,658.972,645.435,633.708,655.268,649.188,635.754,641.778
1609,658.834,645.537,633.802,655.576,648.558,635.988,642.494
1610,658.368,645.665,633.914,656.203,647.439,636.229,642.698
1611,658.016,645.526,634.000,657.006,646.544,636.195,642.259
1612,658.410,645.290,633.883,657.941,646.645,635.926,641.882
1613,659.320,645.651,633.724,658.862,647.607,635.729,641.851
1614,660.102,646.753,633.883,659.211,648.742,635.677,641.942
1615,660.224,647.852,634.140,659.059,649.385,635.549,641.773
1616,660.052,648.462,634.704,658.714,649.332,635.342,641.584
1617,660.062,648.857,635.603,658.391,649.066,635.416,641.116
1618,660.586,649.327,636.432,658.136,649.039,635.544,640.194
1619,661.256,649.583,636.786,657.968,649.074,635.128,639.239
1620,662.026,649.200,636.409,658.048,649.151,634.034,638.937
1621,663.342,648.115,635.669,658.723,649.337,632.958,639.360
1622,665.086,646.504,634.611,660.291,649.523,632.525,639.965
1623,666.508,644.733,633.210,662.424,649.613,632.791,640.499
1624,666.944,643.403,631.813,663.812,649.781,633.596,641.013
1625,666.414,642.667,630.626,663.376,650.089,634.448,641.499
1626,665.500,642.479,629.798,661.392,650.510,634.916,641.912
1627,665.034,642.571,628.961,659.050,650.697,634.877,642.078
1628,665.492,642.447,628.082,657.426,650.441,634.433,642.060
1629,666.524,641.821,627.883,656.871,649.801,634.084,642.156
1630,667.270,640.952,628.712,657.142,649.181,634.005,642.662
1631,667.200,640.229,630.012,657.792,649.039,634.062,643.514
1632,666.358,639.721,630.840,658.373,649.192,634.239,644.128
1633,665.242,639.222,631.086,658.485,649.322,634.672,644.370
1634,664.816,638.789,630.996,658.074,649.289,635.399,644.479
1635,665.348,638.506,630.646,657.397,649.220,635.874,644.312
1636,666.138,638.258,629.650,656.802,649.113,635.687,643.718
1637,666.844,637.952,628.222,656.183,648.730,634.973,642.864
1638,667.702,637.778,627.292,655.539,647.918,634.369,642.181
1639,668.810,637.979,627.058,655.215,647.110,634.259,641.657
1640,669.510,638.487,627.218,655.470,646.678,634.463,641.509
1641,669.388,639.410,627.471,655.982,646.954,634.424,641.698
1642,668.550,640.771,627.700,656.233,647.237,633.855,641.730
1643,667.624,642.370,627.918,656.176,647.117,632.667,641.237
1644,667.012,644.032,628.218,655.923,646.686,631.185,640.844
1645,666.404,645.429,628.665,656.065,646.418,630.012,641.317
1646,665.656,646.148,629.027,657.312,646.543,629.507,642.365
1647,665.090,645.950,629.280,659.665,647.026,629.382,643.365
1648,664.924,645.220,629.510,661.495,647.605,629.310,643.975
1649,664.662,645.231,629.467,661.220,647.954,629.273,644.277
1650,664.176,646.372,629.327,659.398,647.928,628.988,644.050
1651,663.678,647.565,629.482,657.788,647.824,628.276,643.370
1652,663.474,647.640,630.163,656.968,647.786,627.640,642.499
1653,663.416,646.644,630.942,656.186,647.706,627.904,642.018
1654,663.192,645.592,631.521,655.289,647.559,629.094,642.091
1655,662.756,645.208,631.996,654.597,647.400,630.823,642.219
1656,662.164,645.377,632.595,654.099,647.250,632.448,641.975
1657,661.780,645.415,633.019,653.833,647.130,633.347,641.670
1658,661.956,645.148,632.872,653.811,647.204,633.131,642.045
1659,662.640,645.052,632.132,654.126,647.556,632.278,643.093
1660,663.578,645.376,631.163,654.662,647.893,631.399,644.219
1661,664.280,645.739,630.545,654.974,647.651,630.751,644.494
1662,664.310,645.621,630.292,654.841,646.801,630.266,643.662
1663,663.820,644.986,630.233,654.614,645.798,630.005,642.287
1664,663.506,644.256,630.288,654.823,645.234,629.938,641.204
1665,663.946,643.757,630.689,655.365,645.186,629.941,641.083
1666,665.004,643.690,631.518,655.668,645.319,629.788,641.708
1667,666.144,643.939,632.331,655.623,645.436,629.500,642.418
1668,667.080,644.363,632.732,655.421,645.832,629.172,642.846
1669,667.674,644.726,632.623,655.252,646.605,628.948,643.146
1670,667.968,644.769,632.311,655.109,647.289,629.121,643.262
1671,668.110,644.576,631.969,655.570,647.469,629.584,642.990
1672,668.314,644.755,631.677,657.045,647.270,630.155,642.338
1673,668.790,645.565,630.844,658.988,647.234,630.394,641.390
1674,668.924,647.172,629.475,659.918,647.467,630.409,640.209
1675,668.192,649.276,628.362,659.088,647.637,630.877,639.249
1676,667.204,650.866,628.144,657.268,647.383,632.202,638.889
1677,666.804,651.191,628.696,655.697,647.008,633.874,639.111
1678,666.828,650.560,629.346,655.005,646.855,634.946,639.637
1679,666.288,649.882,629.654,654.955,647.021,635.153,640.219
1680,665.012,649.614,629.829,655.177,647.505,635.185,640.829
1681,663.672,649.665,630.366,655.329,648.212,635.512,641.128
1682,663.172,649.986,631.062,655.159,648.521,636.150,641.146
1683,663.214,650.485,631.486,654.688,647.931,636.409,641.189
1684,663.120,651.061,631.354,653.971,646.663,635.963,641.461
1685,662.346,651.349,630.786,653.223,645.490,634.990,641.907
1686,660.956,651.304,630.475,652.929,644.747,633.830,642.139
1687,659.640,651.283,630.658,653.633,644.227,632.862,642.214
1688,659.110,651.301,631.140,655.061,643.618,632.451,642.267
1689,659.510,650.945,631.911,656.359,642.885,632.515,642.353
1690,660.090,650.485,632.560,656.930,642.316,632.596,642.254
1691,660.202,650.530,632.576,656.782,642.158,632.355,641.826
1692,659.706,650.821,631.833,656.297,642.530,632.126,641.456
1693,659.184,650.678,630.914,655.603,643.160,632.047,641.524
1694,658.964,650.088,630.288,654.679,643.724,632.204,642.176
1695,659.150,649.639,629.743,653.803,644.275,632.500,643.169
1696,660.068,649.233,629.179,653.623,644.771,633.015,643.519
1697,661.692,648.449,628.872,654.664,644.811,633.800,643.033
1698,663.606,647.524,629.226,656.570,644.419,634.283,642.259
1699,665.040,646.970,629.658,658.295,643.794,634.037,641.897
1700,665.642,647.256,629.518,658.879,643.340,633.401,641.982
1701,665.624,648.154,629.039,658.108,643.197,632.978,642.196
1702,665.446,649.168,629.097,656.670,643.135,632.532,642.204
1703,665.312,650.120,629.825,655.548,642.967,631.911,642.008
1704,665.222,650.966,630.755,654.795,642.844,631.308,641.776
1705,665.136,651.370,631.327,654.094,642.988,631.126,641.680
1706,665.152,651.401,631.642,653.359,643.370,631.219,641.413
1707,665.384,651.517,631.732,652.876,643.651,631.687,640.713
1708,665.720,651.807,631.642,652.717,643.701,632.419,639.980
1709,665.896,652.047,631.486,652.447,643.683,633.441,640.131
1710,665.804,651.962,631.311,651.841,643.465,634.426,641.028
1711,665.790,651.742,630.977,651.198,643.054,634.943,641.882
1712,666.130,651.369,630.564,651.127,642.724,634.926,642.458
1713,666.812,650.932,630.405,651.688,642.605,635.079,642.917
1714,667.604,650.606,630.510,652.400,642.775,635.768,642.867
1715,668.316,650.563,630.755,652.705,643.363,636.305,642.043
1716,668.956,650.866,631.039,652.464,644.365,636.207,640.718
1717,669.600,651.229,631.307,652.065,645.482,635.537,639.844
1718,670.142,651.526,631.716,651.927,646.676,634.608,639.476
1719,670.574,651.748,632.525,651.973,647.586,633.293,639.330
1720,670.830,651.916,633.125,652.074,647.669,631.931,639.370
1721,670.830,652.038,632.973,652.744,646.951,631.202,639.597
1722,670.634,651.962,632.377,654.538,646.132,630.988,639.806
1723,670.476,651.631,631.541,657.236,645.859,630.542,640.076
1724,670.482,651.193,631.012,659.509,646.084,629.764,640.612
1725,670.510,651.190,631.327,659.906,646.263,629.633,641.693
1726,670.270,651.739,632.389,658.109,646.102,630.490,642.877
1727,669.702,652.413,633.875,655.591,645.702,631.350,643.557
1728,669.192,652.767,635.070,653.668,645.447,631.333,643.403
1729,669.068,653.113,635.233,652.229,645.707,630.685,642.914
1730,669.298,653.635,634.175,650.870,646.508,630.431,642.705
1731,669.714,654.240,632.829,650.008,647.265,630.904,642.882
1732,670.072,654.696,632.257,650.042,647.556,631.276,643.093
1733,670.144,654.859,632.300,650.512,647.551,631.027,642.965
1734,669.824,654.589,632.039,650.862,647.734,630.594,642.489
1735,669.402,654.030,631.288,651.217,648.271,630.800,641.836
1736,669.364,653.415,630.638,651.871,648.867,631.714,641.317
1737,669.812,652.962,630.926,652.558,649.049,632.495,641.358
1738,670.306,652.488,631.957,652.870,648.903,632.367,641.899
1739,670.428,651.760,633.144,652.658,648.597,631.485,642.730
1740,670.158,650.733,634.175,652.467,648.350,630.773,643.564
1741,669.472,649.714,634.693,652.636,648.304,631.219,644.048
1742,668.398,648.919,634.599,653.176,648.201,632.461,643.683
1743,667.098,648.660,633.961,653.606,647.615,633.510,642.481
1744,666.028,649.156,633.230,653.589,646.824,633.956,641.101
1745,665.718,649.953,632.934,653.349,646.352,634.195,640.166
1746,666.188,650.313,633.148,653.371,646.332,634.140,639.879
1747,667.028,650.199,633.545,653.845,646.196,633.729,639.688
1748,668.056,650.122,633.385,654.980,645.602,633.424,639.292
1749,669.240,650.277,632.673,656.515,645.105,633.414,638.637
1750,670.216,650.519,631.973,657.633,645.359,633.562,638.010
1751,670.266,650.900,632.113,657.379,646.327,633.357,637.839
1752,669.248,651.250,632.798,656.024,647.025,632.803,638.322
1753,668.104,651.059,633.214,654.508,646.775,632.340,639.098
1754,667.198,650.064,633.163,653.235,646.189,632.365,639.844
1755,666.428,648.801,633.000,652.258,646.186,632.988,640.340
1756,665.538,647.882,633.339,651.477,646.865,633.709,640.408
1757,664.700,647.549,634.222,650.624,647.595,634.123,639.982
1758,664.302,647.317,634.798,649.726,647.837,633.904,639.443
1759,664.532,646.844,634.304,649.092,647.561,632.892,639.350
1760,665.200,646.256,633.206,649.099,647.158,631.446,639.695
1761,666.044,645.782,632.868,649.570,647.253,630.357,640.224
1762,666.930,645.503,633.712,650.192,647.919,630.384,640.980
1763,667.724,645.358,634.588,650.508,648.360,631.005,641.856
1764,668.340,644.930,634.261,650.342,647.753,631.384,642.597
1765,668.844,644.125,632.770,649.942,646.459,631.175,643.093
1766,669.366,643.437,631.195,649.765,645.299,631.101,643.662
1767,669.970,643.140,630.564,650.058,644.615,631.606,644.695
1768,670.408,643.088,630.938,650.679,644.380,632.308,646.000
1769,670.268,643.109,632.027,651.423,644.566,633.044,646.892
1770,669.514,643.403,633.082,652.171,645.008,633.869,647.217
1771,668.586,643.866,633.405,653.200,645.339,634.599,647.139
1772,668.332,644.084,633.163,654.888,645.419,634.766,646.645
1773,669.324,643.862,633.206,657.021,645.215,634.271,645.741
1774,671.038,643.487,633.490,658.482,645.156,633.562,645.005
1775,672.316,643.415,633.385,658.151,645.566,633.150,645.330
1776,672.666,644.016,632.661,656.206,646.197,633.293,646.559
1777,672.498,645.188,632.093,654.291,646.470,633.576,647.761
1778,672.168,646.637,632.132,653.141,646.247,633.603,648.554
1779,671.722,647.989,632.078,652.329,645.903,633.133,648.831
1780,671.070,648.891,631.502,651.726,645.684,632.308,648.133
1781,670.336,649.326,630.572,651.258,645.625,631.677,646.836
1782,669.568,649.506,629.654,650.888,645.436,631.751,645.867
1783,668.756,649.438,628.945,650.627,645.020,632.291,645.773
1784,668.006,648.807,628.389,650.548,644.520,632.584,646.043
1785,667.668,647.508,627.895,650.642,644.155,632.187,645.867
1786,667.784,646.129,627.595,650.736,644.081,631.539,645.040
1787,668.016,645.322,627.412,650.802,644.314,631.219,644.038
1788,668.212,645.084,627.160,650.977,644.488,631.271,643.511
1789,668.402,645.115,627.163,651.367,644.513,631.249,643.725
1790,668.574,645.320,627.724,651.545,644.510,631.298,644.572
1791,668.864,645.585,628.770,651.092,644.595,631.879,645.705
1792,669.328,645.905,629.720,650.297,644.676,632.631,646.635
1793,670.032,646.503,630.300,649.962,644.539,632.887,647.106
1794,670.648,647.440,630.405,650.277,644.118,632.490,646.924
1795,671.110,648.710,629.945,650.950,643.689,631.887,645.952
1796,671.746,649.916,629.261,651.565,643.615,631.310,644.466
1797,672.626,650.574,628.875,652.427,644.002,630.608,642.932
1798,673.506,650.458,628.969,654.306,644.462,629.924,641.932
1799,674.136,650.023,629.673,656.988,644.615,629.640,641.698
1800,674.192,649.712,630.510,658.695,644.347,630.116,641.980
1801,673.614,649.569,630.541,658.151,643.783,630.906,642.264
1802,672.904,649.324,629.720,656.173,643.102,631.175,642.373
1803,672.338,648.945,628.992,654.512,642.600,631.264,642.524
1804,671.950,648.674,628.743,653.806,642.660,631.217,642.491
1805,671.590,648.737,628.840,653.377,643.206,631.150,641.811
1806,670.956,649.052,629.125,652.615,643.799,630.771,640.667
1807,669.856,649.606,629.401,651.620,643.837,629.904,639.950
1808,668.876,650.156,629.599,650.698,643.457,628.914,639.909
1809,668.900,650.327,629.463,650.198,643.262,628.586,640.048
1810,669.694,650.193,628.957,650.153,643.454,629.291,640.000
1811,670.268,650.236,628.424,650.492,643.840,630.539,639.786
1812,670.402,650.732,628.436,651.153,644.465,631.833,639.494
1813,670.434,651.623,629.222,651.958,645.150,632.722,639.496
1814,670.732,652.732,630.331,652.592,645.766,633.106,640.184
1815,671.108,653.807,631.268,652.911,645.997,632.796,641.133
1816,671.066,654.630,631.665,652.970,645.811,632.103,641.441
1817,670.484,655.256,631.377,652.874,645.387,631.655,640.834
1818,670.018,655.376,630.451,652.780,645.166,631.613,639.738
1819,670.154,654.644,628.949,652.774,645.301,631.884,638.872
1820,670.690,653.179,627.607,653.258,645.554,632.310,638.345
1821,671.480,651.574,627.066,654.527,645.475,632.399,637.965
1822,672.466,650.243,627.062,656.597,645.041,631.933,637.496
1823,673.164,649.381,626.977,658.602,644.747,631.113,636.884
1824,673.128,648.961,627.093,659.503,644.839,630.227,636.630
1825,672.414,649.084,627.837,658.868,645.225,629.377,636.872
1826,671.450,649.721,628.817,657.456,645.615,628.862,637.599
1827,670.126,650.499,629.292,656.014,645.863,628.798,638.506
1828,668.754,650.885,629.160,654.789,646.099,628.860,639.380
1829,667.686,650.748,629.222,653.558,646.232,628.547,639.914
1830,666.882,650.492,629.479,652.141,646.380,628.113,639.907
1831,666.030,650.352,629.759,650.862,646.635,628.116,639.433
1832,665.332,650.358,630.253,650.182,646.873,628.687,638.642
1833,665.168,650.115,631.074,650.071,646.595,629.264,637.844
1834,665.740,649.310,631.887,650.156,645.919,629.330,637.746
1835,666.548,648.233,632.615,650.083,645.301,629.207,638.320
1836,667.344,647.506,633.311,649.838,644.918,629.495,638.826
1837,667.980,647.213,633.961,649.282,644.758,629.956,638.987
1838,668.798,646.875,634.529,648.692,644.691,630.232,639.343
1839,669.750,646.596,635.062,648.439,644.571,630.512,640.267
1840,670.672,646.658,635.630,648.797,644.653,631.347,641.292
1841,671.232,647.050,636.292,649.438,645.033,632.665,641.861
1842,671.154,647.501,636.720,649.791,645.622,633.707,641.967
1843,670.626,647.859,636.669,649.523,645.962,633.988,641.723
1844,670.502,648.181,636.315,649.127,645.980,633.892,641.212
1845,671.130,648.122,636.136,649.548,645.604,633.537,640.567
1846,671.780,647.410,636.160,651.558,645.087,632.791,640.038
1847,671.754,646.259,635.755,654.674,644.789,631.466,639.736
1848,671.266,645.168,634.821,657.023,644.862,629.611,639.471
1849,670.884,644.306,633.782,657.056,645.141,627.626,639.393
1850,670.624,643.696,633.230,655.088,645.520,626.337,639.673
1851,670.290,643.338,633.642,652.638,645.724,626.293,640.123
1852,670.032,643.211,634.479,650.947,645.752,627.333,640.428
1853,670.118,642.945,635.012,650.509,645.592,628.648,640.544
1854,670.342,642.522,634.895,650.870,645.336,629.638,640.980
1855,670.404,642.113,634.416,651.295,645.382,630.000,641.594
1856,670.124,641.868,633.778,651.423,645.967,629.618,642.103
1857,669.356,641.601,632.903,651.250,646.931,629.259,642.521
1858,668.132,641.254,632.506,651.050,647.678,629.697,643.040
1859,666.704,640.966,632.553,651.362,647.980,631.054,643.602
1860,665.536,640.428,632.304,651.956,647.832,632.475,643.899
1861,664.804,639.771,631.689,652.441,647.472,633.333,643.474
1862,664.530,639.530,631.284,652.368,647.230,633.527,642.275
1863,664.714,640.107,631.160,651.962,647.248,633.660,640.904
1864,665.026,641.159,630.770,651.385,647.645,633.904,640.322
1865,665.110,642.034,630.016,650.792,648.035,634.123,640.710
1866,664.980,642.589,629.549,650.324,648.243,634.111,641.481
1867,664.708,643.116,629.700,650.058,648.375,634.034,642.096
1868,664.292,643.780,629.957,649.974,648.689,634.012,642.552
1869,664.004,644.390,629.872,650.111,649.260,633.973,642.884
1870,664.128,644.526,629.389,650.792,650.036,633.749,643.149
1871,664.374,644.127,629.167,652.517,650.852,633.355,643.312
1872,664.256,643.313,629.241,655.139,651.482,632.828,643.131
1873,663.728,642.420,629.432,656.950,651.910,632.224,642.814
1874,663.232,641.998,629.595,656.411,652.049,631.828,642.856
1875,663.196,642.242,629.724,654.039,652.102,631.906,643.464
1876,663.124,642.816,629.891,651.626,652.089,632.377,643.987
1877,662.532,643.177,629.965,650.067,651.952,632.638,644.139
1878,661.508,643.218,629.914,649.017,651.487,632.448,643.547
1879,660.728,643.202,630.163,648.065,650.877,632.099,642.577
1880,660.794,643.111,630.724,647.194,650.607,632.143,641.859
1881,661.808,642.458,631.136,646.291,650.786,632.589,641.829
1882,662.634,641.460,630.949,645.483,651.095,633.431,642.383
1883,662.384,640.639,630.654,645.118,651.100,634.342,643.194
1884,661.168,640.517,630.774,645.165,650.867,635.025,644.003
1885,660.224,641.004,631.206,645.503,650.715,635.502,644.395
1886,660.018,641.900,631.751,645.974,650.831,635.751,644.151
1887,660.190,642.952,632.494,646.420,650.896,635.394,643.521
1888,660.528,644.111,633.409,646.720,650.722,634.163,642.849
1889,661.026,645.032,633.981,646.873,650.258,632.729,642.212
1890,661.454,645.458,633.471,647.012,649.725,631.855,641.899
1891,661.444,645.481,631.615,647.092,649.288,631.389,642.010
1892,661.038,645.723,629.591,647.053,649.051,630.931,642.524
1893,660.418,646.553,628.759,647.091,649.039,630.411,643.222
1894,660.146,647.592,629.230,647.308,648.941,630.118,643.892
1895,661.042,648.104,630.171,647.835,648.521,630.323,644.297
1896,662.952,647.574,630.712,648.855,648.146,630.761,644.136
1897,664.822,646.093,630.564,650.424,648.270,630.847,643.622
1898,665.754,644.753,630.311,651.682,648.752,630.256,643.141
1899,665.722,644.608,630.553,651.448,648.888,629.493,643.048
1900,665.602,645.342,630.891,649.758,648.194,629.101,643.330
1901,665.640,645.995,630.957,648.089,647.122,629.096,643.904
1902,665.586,646.411,631.451,647.462,646.475,629.212,644.841
1903,665.334,646.887,633.089,647.582,646.587,629.500,646.101
1904,665.322,647.483,635.241,647.427,647.035,629.988,646.879
1905,665.658,648.052,636.529,646.756,647.273,630.911,646.549
1906,665.716,648.540,636.381,645.959,647.058,631.919,645.436
1907,665.454,649.143,635.521,645.362,646.500,632.724,644.612
1908,665.384,649.868,634.728,644.927,645.934,632.815,644.559
1909,665.842,650.340,633.981,644.665,645.469,632.374,644.768
1910,666.220,650.111,633.226,644.791,645.008,631.931,644.733
1911,665.866,649.492,632.992,645.235,644.834,631.815,644.259
1912,664.786,649.082,633.696,645.647,645.217,631.938,643.678
1913,663.678,648.968,634.961,645.908,645.868,632.022,643.486
1914,663.366,649.161,635.809,646.135,646.143,632.025,643.756
1915,663.912,649.853,635.922,646.603,646.036,632.495,644.096
1916,664.804,650.916,635.700,647.371,645.992,633.315,644.481
1917,665.672,652.002,635.447,648.352,646.309,633.579,644.965
1918,666.384,652.587,634.977,649.191,646.594,632.667,645.416
1919,666.854,652.474,634.012,649.786,646.411,631.108,645.607
1920,667.294,651.651,632.588,650.500,645.821,630.232,645.360
1921,667.966,650.685,631.117,651.858,645.201,630.483,644.710
1922,668.686,650.170,629.914,653.503,644.717,631.032,644.171
1923,668.872,650.569,629.202,654.142,644.342,631.209,643.713
1924,668.374,651.821,628.887,653.130,644.115,630.505,643.350
1925,667.694,653.392,628.661,651.550,644.238,629.337,642.927
1926,667.158,654.832,628.751,650.367,644.785,628.586,642.574
1927,666.586,656.154,629.140,649.476,645.237,628.690,642.471
1928,665.974,657.021,629.747,648.552,645.158,629.259,642.521
1929,665.416,656.912,630.405,647.930,644.553,629.855,642.224
1930,664.880,655.868,630.938,647.945,643.923,630.739,641.234
1931,664.232,654.469,631.004,648.405,643.745,631.956,639.632
1932,663.500,653.574,630.895,648.747,643.919,632.889,638.141
1933,662.970,653.637,631.031,648.808,644.049,632.818,637.542
1934,662.984,654.479,631.918,648.747,643.719,631.909,637.957
1935,663.698,655.481,633.553,648.712,643.026,630.764,638.957
1936,664.746,656.190,635.770,648.641,642.242,629.855,640.131
1937,665.552,656.685,637.428,648.467,641.760,629.453,640.897
1938,666.042,657.213,637.335,648.500,641.684,629.724,641.010
1939,666.388,657.792,635.521,649.045,641.865,630.118,641.015
1940,666.510,658.036,633.409,649.898,642.567,630.362,641.315
1941,666.212,657.692,631.770,650.400,643.442,630.372,641.826
1942,665.728,656.950,630.665,650.523,644.056,630.394,642.267
1943,665.772,656.374,630.109,650.650,644.352,630.606,642.166
1944,666.510,656.211,630.311,651.285,644.556,630.931,641.310
1945,667.524,655.814,630.848,652.635,644.763,631.340,640.018
1946,668.328,654.472,630.926,654.367,644.666,631.993,639.023
1947,668.490,652.571,630.755,655.639,644.613,632.682,638.617
1948,667.684,651.401,630.576,655.645,644.865,633.042,638.904
