 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
4784,613.787,624.168,654.506,854.239,625.932,758.705,839.903,769.311,600.811,641.315,579.421,615.664,562.774,611.833,681.870,614.493,624.378
4785,614.066,624.010,656.397,856.859,628.216,760.082,839.419,769.262,600.865,641.195,579.877,614.626,562.629,612.458,682.511,614.890,624.837
4786,613.993,624.087,656.592,857.170,628.919,760.407,839.107,768.859,600.004,641.017,580.908,613.600,562.387,613.064,681.989,614.733,624.766
4787,613.201,624.490,654.667,853.865,627.504,759.221,838.738,768.304,598.853,640.861,581.262,613.351,562.215,613.179,680.581,614.021,624.346
4788,612.114,625.029,651.835,849.979,625.606,757.716,838.405,767.701,598.710,640.725,580.631,613.747,562.661,612.576,679.964,613.407,623.772
4789,611.682,625.458,650.375,848.730,624.898,757.161,838.334,767.207,599.552,640.674,579.549,614.060,563.016,611.492,681.074,613.450,623.013
4790,612.211,625.794,650.921,850.072,625.325,757.370,838.546,767.068,599.857,640.733,578.554,614.162,562.849,610.617,682.713,613.920,622.118
4791,613.007,626.010,651.667,850.962,625.373,757.248,838.859,767.430,599.212,640.752,577.800,614.389,562.790,610.285,682.959,613.962,621.026
4792,613.104,626.055,651.184,849.488,624.193,756.260,838.950,767.908,598.170,640.378,577.415,615.106,563.097,610.347,681.717,613.244,620.010
4793,612.716,625.787,649.989,847.791,622.705,755.144,838.893,768.172,597.556,639.774,577.759,615.551,563.468,610.550,680.504,612.381,619.470
4794,613.045,625.439,649.719,848.899,622.474,755.361,838.995,768.254,597.699,639.444,578.938,615.045,563.801,610.710,680.451,612.227,619.617
4795,614.505,625.368,650.640,852.555,623.481,757.011,839.342,768.303,598.595,639.595,580.328,613.641,564.258,610.854,681.280,612.817,620.407
4796,616.164,625.735,651.783,855.086,624.292,758.406,839.622,768.287,599.544,639.861,581.333,612.359,564.995,611.155,681.959,613.567,621.058
4797,617.128,626.426,652.142,853.929,623.702,758.442,839.622,768.181,600.019,639.893,581.985,611.898,565.473,611.714,681.908,613.855,620.997
4798,617.318,627.035,652.008,850.824,622.391,757.954,839.618,768.367,600.147,639.861,582.610,612.234,565.516,612.432,681.354,614.028,620.383
4799,617.455,627.068,652.360,849.710,622.084,758.521,840.093,769.073,600.456,640.098,583.062,612.823,565.543,612.879,681.377,614.801,619.927
4800,617.972,626.581,653.940,852.113,623.430,760.485,841.116,770.050,600.699,640.414,583.262,613.302,565.892,613.056,682.628,616.095,620.058
4801,618.557,626.216,656.644,856.108,625.363,762.798,842.283,771.038,600.178,640.402,583.779,613.525,566.586,613.002,684.649,617.092,620.381
4802,618.910,626.319,659.202,859.296,626.848,764.390,843.062,771.710,599.023,640.165,584.462,613.521,567.790,612.701,686.439,617.545,620.701
4803,619.083,626.716,660.551,861.501,628.018,765.299,843.397,771.859,598.340,640.062,584.113,613.189,568.909,612.164,687.964,617.839,621.357
4804,619.024,626.935,660.824,864.151,629.911,766.393,843.530,771.722,599.046,640.318,582.841,612.758,569.167,611.765,689.784,618.408,622.517
4805,618.927,626.877,660.749,867.187,632.493,767.861,843.644,771.384,600.788,641.047,581.810,612.509,568.715,611.656,691.766,619.054,623.793
4806,619.092,626.826,660.588,868.478,633.883,768.791,843.689,770.742,602.286,642.118,581.708,612.849,567.849,611.595,692.471,618.957,624.441
4807,619.476,627.187,660.367,866.182,632.749,768.107,843.535,769.913,602.317,642.941,581.795,614.042,566.796,611.432,690.915,617.655,624.076
4808,619.626,627.726,659.813,861.286,629.926,765.950,843.084,769.293,600.718,643.078,581.221,615.589,565.688,611.332,687.968,616.106,623.100
4809,619.431,628.090,658.869,857.345,627.695,763.878,842.636,768.689,598.815,642.745,580.292,616.532,564.849,611.351,685.641,615.678,622.381
4810,619.370,627.929,657.802,856.683,627.531,763.193,842.374,767.838,597.687,642.449,579.677,616.298,564.602,611.360,685.133,616.655,622.252
4811,619.569,627.519,656.903,858.106,628.680,763.597,842.107,766.990,597.135,642.369,579.400,615.608,564.882,611.223,685.756,618.005,622.630
4812,619.780,627.194,656.037,858.230,629.136,763.441,841.590,766.812,596.726,642.308,579.144,615.513,565.172,610.820,685.696,618.544,623.155
4813,619.922,627.219,654.940,855.732,627.927,761.855,840.845,767.529,596.598,642.119,579.062,616.653,564.823,610.309,684.253,617.823,623.745
4814,619.927,627.571,654.479,853.135,626.218,759.874,840.180,768.489,596.703,641.911,579.615,618.430,563.667,610.063,682.761,616.528,624.612
4815,619.559,627.848,655.184,853.625,625.817,759.457,840.007,768.833,596.896,641.933,580.528,620.026,562.167,610.184,683.262,615.562,625.388
4816,618.701,627.419,656.251,856.316,626.695,760.772,840.477,768.377,597.197,642.051,581.077,620.555,561.323,610.632,685.750,615.351,625.504
4817,617.727,626.403,656.292,857.399,627.120,761.973,841.250,767.510,597.656,641.906,580.574,620.192,561.097,611.360,687.679,615.613,624.903
4818,617.237,625.552,654.772,854.889,625.904,761.484,841.723,766.743,597.811,641.360,579.169,619.577,561.247,612.132,686.682,615.793,624.108
4819,617.427,625.152,652.697,851.234,624.103,760.087,841.553,766.350,597.564,640.717,577.897,619.053,561.382,612.584,683.595,615.661,623.753
4820,618.038,625.187,651.442,850.196,623.556,759.624,841.075,766.398,597.556,640.492,577.810,618.479,561.823,612.536,681.419,615.655,624.071
4821,618.761,625.510,651.850,852.454,624.499,760.426,840.779,766.581,597.888,640.891,578.769,617.513,562.339,612.111,681.260,615.960,624.651
4822,619.173,626.155,652.798,855.040,625.241,761.240,840.692,766.742,598.313,641.410,579.831,616.638,562.489,611.647,681.717,616.251,624.906
4823,618.784,627.026,652.734,854.808,624.296,761.121,840.517,766.921,598.556,641.535,580.103,616.494,561.833,611.489,681.321,616.129,624.504
4824,617.727,627.597,651.700,852.157,622.346,760.618,840.135,767.226,598.969,641.410,580.154,616.928,560.667,611.619,680.277,615.795,623.491
4825,616.855,627.494,651.198,850.426,621.380,761.057,840.115,767.690,599.637,641.486,581.041,617.419,560.226,612.048,679.862,615.882,622.638
4826,616.855,626.977,651.779,851.628,622.365,762.747,840.704,768.116,600.151,641.867,582.605,617.758,560.790,612.505,680.697,616.248,622.656
4827,617.431,626.910,652.753,854.097,624.345,764.291,841.404,768.428,599.737,642.391,583.441,618.143,561.581,612.658,681.991,616.254,623.399
4828,617.908,627.664,653.360,854.772,625.571,764.085,841.372,768.502,598.332,642.720,583.149,618.536,561.925,612.477,682.484,615.815,623.958
4829,617.986,628.584,653.408,853.083,625.011,762.355,840.824,768.536,596.776,642.534,582.564,618.694,562.140,612.094,682.003,615.618,623.940
4830,617.685,629.213,653.438,851.790,623.728,761.083,840.704,768.848,596.363,641.705,582.436,618.419,562.263,611.623,681.548,616.212,623.675
4831,617.282,629.394,653.768,853.588,623.695,761.925,841.608,769.664,597.286,640.760,582.533,617.736,562.027,611.233,681.682,617.255,623.764
4832,616.900,629.100,654.034,857.953,625.158,764.136,842.992,770.966,598.942,640.170,582.344,617.083,561.780,611.144,682.100,617.895,623.961
4833,616.336,628.558,653.768,861.545,626.594,765.704,844.087,772.260,600.463,640.059,581.892,617.019,561.914,611.402,682.256,617.819,623.982
4834,615.668,628.303,653.221,863.078,627.041,765.951,844.700,772.961,601.525,640.361,582.231,617.740,562.602,611.878,682.363,617.555,623.640
4835,615.123,628.094,653.315,864.903,627.598,766.486,844.973,772.922,601.992,640.965,583.585,618.294,563.640,612.320,683.191,617.906,623.428
4836,614.884,627.410,654.071,869.260,629.391,768.388,844.890,772.634,602.116,641.431,584.754,617.747,564.290,612.544,684.955,619.003,623.696
4837,615.355,626.461,654.933,874.263,631.547,770.408,844.456,772.428,602.050,641.435,584.354,616.283,564.097,612.455,686.655,619.859,623.801
4838,616.197,626.061,655.105,876.018,632.036,770.678,843.631,772.258,601.614,641.170,582.380,615.306,563.376,612.050,686.923,619.635,622.837
4839,616.891,626.435,654.603,873.218,630.330,769.274,842.728,771.881,601.012,641.143,580.128,615.457,562.581,611.437,685.472,618.680,621.165
4840,617.303,626.984,654.363,868.755,628.110,768.049,842.020,771.292,600.371,641.553,578.949,616.234,562.742,610.866,683.587,617.916,619.827
4841,617.682,626.919,655.064,866.561,627.333,768.231,841.727,770.479,599.815,642.180,579.472,616.875,564.000,610.681,682.905,617.878,619.601
4842,617.865,626.294,656.210,867.167,628.115,769.208,841.839,769.687,599.710,642.770,581.169,617.589,565.258,610.854,683.864,618.474,620.021
4843,617.460,625.939,656.446,867.615,628.621,769.600,842.148,769.222,600.185,643.141,582.508,618.483,565.226,610.938,684.829,618.973,620.100
4844,616.396,626.552,654.992,865.418,627.369,768.653,842.202,769.198,600.124,643.315,582.672,619.185,564.027,610.618,684.203,618.790,619.711
4845,615.431,627.652,652.715,861.729,625.372,766.971,841.829,769.416,598.660,643.431,582.046,619.317,562.414,610.249,682.366,618.085,619.144
4846,615.294,628.261,651.401,860.116,624.659,765.876,841.408,769.568,596.780,643.784,581.344,618.849,560.661,610.167,681.183,617.540,619.071
4847,615.801,628.110,651.569,862.226,625.792,766.061,841.114,769.338,596.066,644.397,580.774,618.136,559.430,610.097,681.560,617.530,619.911
4848,616.216,627.868,652.112,865.590,627.077,766.445,840.809,768.851,596.367,644.764,580.436,617.491,559.048,609.767,682.477,617.591,621.346
4849,616.254,627.845,651.599,866.022,626.635,765.593,840.288,768.516,596.795,644.302,580.174,617.260,559.005,609.365,682.135,617.189,622.220
4850,616.192,627.674,650.371,862.675,624.593,763.708,839.852,768.449,597.301,643.184,579.795,617.472,558.763,609.419,680.218,616.375,621.990
4851,616.244,626.981,649.704,859.136,622.702,762.495,840.043,768.504,598.012,642.367,579.436,617.577,558.973,609.872,678.575,615.859,621.063
4852,616.400,626.116,650.472,858.762,622.463,763.033,841.022,768.522,598.815,642.352,579.482,617.155,560.285,610.365,678.766,616.028,620.021
4853,616.481,625.403,651.918,860.816,623.344,764.290,842.120,768.571,598.896,642.739,579.815,616.177,561.898,610.613,680.026,616.485,619.496
4854,616.145,625.361,652.446,861.594,623.549,764.304,842.376,768.621,597.730,642.797,579.790,615.106,562.263,610.357,680.557,616.522,619.916
4855,615.334,626.019,651.558,859.593,622.003,762.618,841.696,768.531,596.305,642.284,579.318,614.555,561.446,609.572,679.560,616.044,621.399
4856,614.351,626.948,649.955,857.216,619.852,760.885,841.077,768.318,596.124,641.660,578.646,614.834,560.763,608.697,678.154,615.706,623.100
4857,613.585,627.374,649.004,857.537,619.129,760.838,841.244,768.256,597.205,641.408,578.482,615.770,561.005,608.112,677.890,615.972,624.047
4858,613.040,627.481,649.367,860.161,620.303,761.985,841.911,768.381,598.653,641.472,578.877,616.762,561.242,607.811,678.747,616.377,623.727
4859,612.801,627.664,650.270,861.499,621.571,762.420,842.384,768.219,599.247,641.460,579.451,617.366,560.651,607.686,679.230,616.393,622.226
4860,613.147,627.845,650.697,859.288,621.414,761.186,842.340,767.346,599.000,640.990,580.236,617.762,559.828,607.853,678.321,616.000,620.504
4861,614.033,627.603,651.090,855.573,620.448,759.498,842.200,766.159,598.259,640.452,581.385,618.200,559.581,608.272,676.825,615.655,619.509
4862,614.983,626.561,652.172,854.413,620.539,758.948,842.470,765.462,597.680,640.393,582.426,618.483,560.113,608.878,676.295,615.712,619.451
4863,615.694,624.939,653.464,856.704,622.106,759.634,843.219,765.459,597.483,640.940,582.508,618.317,560.699,609.442,677.012,615.997,619.709
4864,615.815,623.874,653.498,859.410,623.658,760.224,843.915,765.978,597.479,641.492,581.615,617.989,560.538,610.072,677.676,616.120,619.948
4865,615.128,624.277,652.154,860.090,624.026,759.938,844.278,766.980,597.073,641.369,580.759,617.857,559.823,610.334,677.484,615.960,620.276
4866,614.145,625.784,650.742,860.383,624.023,759.784,844.555,768.199,596.413,640.670,580.697,617.906,559.183,609.865,677.657,616.030,620.979
4867,613.630,627.323,650.596,863.419,625.306,761.332,845.073,769.108,596.232,639.947,581.395,617.800,559.000,608.962,679.785,617.174,622.105
4868,614.028,628.097,651.824,868.922,628.136,764.381,845.590,769.380,597.324,639.727,582.446,617.347,558.914,608.412,683.472,619.056,622.971
4869,614.976,628.261,653.581,872.860,630.507,766.529,845.742,768.990,598.710,639.980,583.185,616.521,558.935,608.573,686.348,620.422,622.958
4870,615.690,628.545,654.738,871.969,630.635,765.862,845.458,768.172,599.050,640.166,582.841,615.717,558.957,609.105,686.575,620.303,621.803
4871,615.595,629.336,655.180,867.615,628.774,763.050,845.004,767.346,598.185,639.922,581.097,614.781,559.543,609.542,684.637,619.184,620.381
4872,614.879,629.784,655.360,864.109,626.968,760.676,844.730,766.839,596.977,639.501,578.749,613.702,560.608,609.785,682.835,618.279,619.478
4873,614.325,629.235,655.708,864.133,626.731,760.305,844.806,766.443,596.328,639.325,576.733,612.706,561.516,610.103,682.943,618.295,619.378
4874,614.467,628.197,655.843,865.813,627.378,761.363,845.131,766.170,596.081,639.458,575.533,612.321,562.016,610.405,684.280,618.500,619.478
4875,614.908,627.658,654.652,865.265,627.195,761.977,845.149,766.257,595.568,639.588,575.723,612.830,562.290,610.366,684.651,618.091,619.241
4876,615.277,627.600,652.270,861.762,625.794,761.322,844.517,766.761,594.811,639.522,577.251,613.709,562.237,610.044,682.903,617.120,618.837
4877,615.600,627.177,650.607,858.402,624.685,760.283,843.702,767.287,594.382,639.219,579.138,614.332,561.753,609.735,680.312,616.419,618.874
4878,615.813,626.332,650.891,858.063,625.245,760.118,843.436,767.321,594.425,639.034,580.262,614.570,561.231,609.783,679.020,616.647,619.412
4879,615.765,625.539,652.225,859.822,626.975,760.792,843.568,766.728,594.332,639.060,580.221,614.740,560.769,610.074,679.331,617.382,619.953
4880,615.491,625.542,652.697,860.200,627.962,761.067,843.475,766.031,593.710,638.983,579.872,615.200,560.075,610.299,679.452,617.456,620.108
4881,615.190,626.287,651.884,857.159,627.152,759.990,842.967,765.678,592.633,638.692,580.051,616.268,559.140,610.329,678.130,616.423,619.764
4882,614.628,626.974,650.768,852.763,625.390,758.204,842.505,765.573,591.614,638.624,580.395,617.581,558.489,610.557,676.245,615.059,619.570
4883,614.088,626.965,650.730,850.875,624.373,757.210,842.578,765.373,591.274,639.106,580.795,618.611,558.430,611.141,675.775,614.484,619.614
4884,613.756,626.258,651.933,852.407,624.459,757.553,843.112,765.144,591.707,639.705,581.513,619.328,558.586,611.839,677.177,614.777,619.491
4885,613.630,625.429,652.880,854.324,624.599,758.140,843.565,764.698,592.405,639.998,582.277,619.992,558.806,612.068,678.921,615.138,619.213
4886,613.427,625.284,652.483,853.603,623.760,757.777,843.446,763.971,592.842,639.840,582.380,620.509,559.376,611.648,679.415,614.992,619.134
4887,613.126,625.819,650.985,850.760,622.417,756.781,842.890,763.068,592.927,639.347,581.318,620.366,560.199,610.785,678.489,614.678,619.457
4888,612.744,626.506,649.670,848.851,621.969,756.436,842.283,762.362,592.977,639.166,579.641,619.064,560.613,610.106,677.455,614.822,619.759
4889,612.441,626.735,649.198,849.618,622.936,757.031,841.841,762.148,593.147,639.484,578.277,616.781,560.312,610.008,677.463,615.375,619.816
4890,612.495,626.555,649.434,851.486,623.961,757.441,841.647,762.416,593.124,640.024,577.892,614.936,559.538,610.303,678.130,615.727,619.530
4891,612.780,626.377,649.472,851.607,623.513,756.579,841.670,762.812,592.552,640.134,578.333,614.408,558.704,610.636,678.150,615.375,618.898
4892,612.825,626.358,648.794,849.417,621.729,754.778,841.809,763.054,591.525,639.581,578.713,615.177,558.785,610.907,677.135,614.629,618.255
4893,612.517,626.300,648.607,847.704,620.402,753.588,842.032,763.044,590.521,638.588,578.651,616.185,560.376,611.205,676.342,614.523,617.824
4894,611.962,626.300,649.659,848.924,620.720,753.875,842.467,762.986,590.116,637.842,578.021,616.234,562.532,611.434,676.991,615.294,617.696
4895,611.249,626.306,651.214,851.865,621.910,754.813,843.056,763.020,590.494,637.740,577.395,615.577,563.828,611.563,678.552,616.116,617.882
4896,610.502,625.919,651.513,853.660,622.418,755.227,843.372,763.294,591.228,638.000,577.395,615.340,563.919,611.650,679.661,616.254,618.039
4897,610.235,625.313,650.352,853.972,622.285,755.116,843.313,763.892,591.857,637.998,578.338,615.917,563.694,611.727,680.174,615.942,617.711
4898,610.806,624.703,649.161,855.523,623.206,755.751,843.110,764.678,592.220,637.694,579.554,616.449,564.204,611.825,681.584,615.992,617.255
4899,612.133,624.452,649.288,860.178,626.114,757.909,843.060,765.308,592.483,637.412,580.272,616.155,565.145,611.730,684.614,616.816,617.268
4900,613.600,624.713,650.652,866.048,629.359,760.625,843.166,765.378,592.749,637.323,580.513,615.430,565.747,611.409,687.935,617.781,617.735
4901,614.389,625.439,652.026,868.904,630.545,762.095,843.201,765.139,592.722,637.243,580.538,615.596,565.801,610.989,689.262,618.022,618.268
4902,614.102,626.384,652.625,866.786,629.343,761.568,842.989,764.641,592.247,637.258,580.692,616.819,565.694,610.646,688.175,617.382,618.604
4903,612.922,627.016,652.685,862.606,627.810,760.213,842.726,763.836,591.413,637.419,580.820,618.162,565.661,610.458,686.699,616.876,618.588
4904,611.801,627.142,652.786,861.081,627.906,759.868,842.523,762.666,590.541,637.774,581.323,618.445,565.505,610.408,686.856,617.087,618.252
4905,611.211,626.781,653.124,862.956,628.928,760.896,842.274,761.497,590.467,638.388,582.523,617.528,564.941,610.451,688.408,617.548,617.745
4906,610.936,626.210,653.704,864.553,628.717,761.966,841.977,760.589,590.977,639.057,583.682,616.619,563.925,610.323,689.168,617.229,617.509
4907,610.808,625.784,654.449,862.701,626.472,761.880,841.873,759.993,591.541,639.239,583.256,617.004,562.952,609.951,687.820,616.009,617.703
4908,610.839,625.623,655.150,858.784,624.094,760.828,842.151,759.603,591.618,638.833,580.949,618.479,562.581,609.615,685.495,614.632,618.286
4909,611.130,625.674,655.614,856.784,623.621,760.107,842.820,759.480,591.398,638.615,578.308,619.434,563.215,609.419,684.587,614.001,618.913
4910,611.507,625.971,655.921,857.884,624.886,760.426,843.820,759.562,591.228,638.897,576.754,619.291,564.376,609.226,685.946,614.198,619.711
4911,611.737,626.652,655.854,859.275,625.642,760.990,844.680,759.750,591.328,639.508,576.359,618.721,565.371,609.131,687.962,614.578,620.533
4912,611.810,627.581,654.828,857.775,624.272,760.386,845.075,759.971,591.417,640.019,576.251,618.800,566.091,609.419,688.431,614.496,620.801
4913,611.455,628.419,652.970,853.907,621.501,758.448,845.249,760.274,591.351,640.160,576.297,619.287,566.651,610.013,686.882,613.934,620.058
4914,610.860,628.945,651.682,851.257,619.660,756.594,845.816,760.721,591.181,639.888,576.749,619.298,566.909,610.459,684.915,613.442,618.722
4915,610.877,628.639,651.719,852.169,619.981,756.265,846.826,761.026,591.201,639.559,577.272,618.619,566.548,610.580,684.206,613.438,617.472
4916,611.671,627.632,652.479,854.813,621.330,757.132,847.611,760.894,591.274,639.555,577.759,618.234,565.952,610.276,684.896,613.792,616.698
4917,612.365,627.119,652.517,855.283,621.525,757.512,847.470,760.511,591.012,639.707,578.164,619.030,565.462,609.796,685.483,613.900,616.630
4918,612.301,627.435,651.764,852.269,619.974,756.425,846.499,760.244,590.116,639.872,578.287,620.340,565.430,609.439,685.036,613.563,616.840
4919,611.922,627.981,651.243,848.835,618.324,755.109,845.565,760.369,589.031,639.934,578.097,621.057,565.790,609.308,684.464,613.347,616.966
4920,612.076,627.758,651.861,848.398,618.505,755.160,845.256,760.816,588.764,640.037,578.328,620.777,566.005,609.381,684.710,613.815,617.084
4921,612.893,627.171,653.236,850.586,620.088,756.214,845.302,761.372,590.096,640.101,579.062,620.400,565.941,609.346,685.266,614.595,617.420
4922,613.607,626.500,654.273,851.715,621.210,756.603,845.161,761.856,592.328,639.955,579.518,620.389,565.839,609.098,685.033,614.742,617.984
4923,613.898,625.526,654.187,849.683,620.701,755.604,844.782,762.081,593.992,639.595,579.200,620.411,565.720,608.817,683.722,613.806,618.304
4924,613.912,623.868,653.052,846.575,619.576,754.216,844.577,762.001,594.263,639.143,578.579,620.204,565.215,608.722,682.175,612.473,618.360
4925,614.024,622.274,651.697,846.102,619.537,754.094,845.024,761.938,593.761,638.835,578.036,620.060,564.392,608.895,681.533,611.940,618.438
4926,613.957,621.935,650.966,849.242,621.150,755.586,846.258,762.064,593.487,638.467,577.154,620.502,564.102,609.226,682.219,612.768,618.727
4927,613.536,623.035,651.090,853.461,623.085,757.714,847.824,762.288,593.610,637.864,575.913,621.366,564.962,609.512,683.654,614.227,619.168
4928,613.206,624.500,651.828,856.130,624.269,759.159,849.020,762.519,593.938,637.172,574.800,622.136,566.591,609.599,684.560,615.274,619.415
4929,613.566,625.394,652.786,857.438,625.165,759.940,849.489,762.738,594.552,636.958,574.021,622.517,567.973,609.296,684.906,615.669,619.659
4930,614.450,625.623,653.667,859.090,626.725,760.726,849.422,762.740,595.703,637.589,573.749,622.366,568.403,608.704,685.903,615.791,620.239
4931,615.246,625.594,654.562,861.106,628.663,761.454,849.083,762.576,596.645,638.862,574.092,621.706,567.930,608.198,687.808,615.996,621.218
4932,615.443,625.639,655.139,861.380,629.272,761.394,848.627,762.517,596.413,639.849,574.800,620.717,566.661,608.039,689.129,616.081,621.816
4933,614.848,625.819,654.431,858.456,627.694,760.114,848.041,762.599,595.293,640.053,575.364,620.117,564.833,608.285,688.442,615.634,621.310
4934,613.680,625.955,652.539,853.925,624.936,758.437,847.342,762.512,594.487,639.764,575.764,620.317,563.065,608.720,686.321,614.653,620.152
4935,612.822,626.074,651.109,851.266,623.378,757.526,846.653,762.166,594.838,639.575,576.133,620.958,562.468,609.222,685.002,613.776,619.593
4936,612.991,625.952,651.195,851.929,624.061,757.694,846.230,761.841,595.992,639.703,576.600,621.109,563.172,609.630,685.575,613.268,620.197
4937,613.912,625.419,652.064,853.682,625.421,758.207,846.008,761.573,596.811,639.982,576.974,620.630,563.812,609.729,686.661,612.873,621.278
4938,614.713,624.742,652.281,853.028,625.257,757.918,845.656,761.269,596.251,640.425,577.041,620.200,563.538,609.624,686.234,612.237,621.745
4939,614.742,624.326,651.266,849.323,623.208,756.281,845.124,761.021,594.880,640.918,576.856,620.525,562.919,609.484,684.092,611.465,621.522
4940,613.991,624.229,649.798,845.621,621.148,754.355,844.655,760.959,593.819,641.286,577.164,621.162,563.167,609.224,682.154,611.011,620.955
4941,613.038,624.581,649.333,844.982,620.830,753.771,844.486,760.956,593.803,641.418,578.528,621.332,564.113,608.901,681.918,611.111,620.247
4942,612.424,625.336,650.154,846.669,621.874,754.590,844.545,760.790,594.649,641.189,580.251,621.132,565.108,608.808,683.015,611.593,619.672
4943,612.100,625.948,650.876,847.344,622.324,755.113,844.560,760.414,595.471,640.444,580.949,621.143,565.376,608.974,683.560,611.795,619.444
4944,611.836,626.058,650.341,845.202,621.177,754.138,844.663,759.931,595.653,639.340,580.195,621.483,564.855,609.358,682.507,611.587,619.176
4945,611.576,626.026,648.813,842.289,619.732,752.631,844.999,759.507,595.351,638.481,578.995,622.140,563.952,609.834,680.812,611.533,618.753
4946,611.780,626.242,647.521,841.889,619.958,752.218,845.484,759.409,594.892,638.344,578.323,622.611,563.360,610.251,680.245,612.117,618.766
4947,612.808,626.323,647.000,843.915,621.676,753.409,845.788,759.469,594.371,638.866,578.272,622.581,563.833,610.422,681.021,612.798,619.417
4948,614.071,626.000,646.712,845.078,623.044,754.837,845.637,759.317,593.915,639.420,578.231,621.974,565.097,610.171,681.753,612.690,620.047
4949,614.737,625.345,645.685,842.998,622.775,754.928,844.970,759.003,593.734,639.149,577.631,621.004,566.005,609.765,681.284,611.801,620.115
4950,614.822,624.971,643.918,839.610,621.537,753.767,844.076,758.833,593.795,638.013,576.513,620.019,566.140,609.768,680.389,611.007,619.874
4951,614.822,624.803,642.326,838.486,621.079,752.994,843.364,758.716,594.232,636.791,575.133,619.713,565.882,610.385,680.381,611.080,619.766
4952,614.848,624.726,642.056,840.394,621.805,753.269,843.155,758.611,595.147,636.312,574.067,620.045,565.941,610.979,681.257,611.776,619.879
4953,614.661,624.800,643.292,842.463,622.458,753.674,843.357,758.510,596.058,636.593,573.785,620.713,566.280,610.882,681.694,612.242,619.984
4954,614.171,624.913,644.888,842.023,621.752,753.076,843.590,758.409,596.170,636.958,574.395,621.192,566.484,610.164,680.927,611.799,619.966
4955,613.623,625.442,645.708,839.875,620.220,751.585,843.629,758.364,595.394,636.839,575.687,621.555,566.516,609.582,679.646,610.810,619.869
4956,613.273,626.126,645.438,839.256,619.432,750.737,843.686,758.482,594.668,636.338,576.856,622.034,566.747,609.574,679.126,610.423,619.745
4957,613.344,626.526,645.082,841.939,620.299,751.556,844.081,758.726,594.930,636.094,577.887,622.536,567.473,610.002,679.717,611.092,619.808
4958,613.858,626.352,645.352,846.345,622.190,753.418,844.802,758.969,595.849,636.273,578.882,622.694,568.392,610.393,680.672,612.198,620.184
4959,614.358,625.765,646.079,850.195,623.815,755.092,845.580,759.279,596.467,636.689,580.041,622.340,569.258,610.508,681.150,612.931,620.472
4960,614.900,624.952,646.659,853.393,624.881,756.037,846.249,759.739,596.417,637.148,580.923,621.755,569.925,610.347,681.463,613.320,620.415
4961,615.848,623.990,646.783,857.237,626.218,756.800,846.674,760.229,596.301,637.600,580.836,621.683,569.914,610.005,682.632,613.757,620.262
4962,617.225,623.071,647.041,861.564,628.276,757.628,846.752,760.394,596.641,637.952,579.364,621.951,569.048,609.674,684.761,614.375,620.302
4963,618.424,622.890,647.258,864.197,629.997,758.058,846.653,760.004,596.969,638.177,577.467,621.702,567.532,609.634,686.598,614.853,620.475
4964,618.934,623.577,646.614,862.792,629.796,757.447,846.636,759.236,596.456,638.225,576.123,620.819,565.898,609.931,686.720,614.739,620.604
4965,618.886,624.484,645.135,857.932,627.610,755.813,846.672,758.729,595.039,638.069,575.328,619.860,564.280,610.106,685.006,613.818,620.388
4966,618.630,624.652,644.225,853.378,625.406,754.268,846.618,758.600,593.189,637.716,574.482,619.102,563.215,610.234,682.871,612.511,619.979
4967,618.514,623.855,644.506,852.438,625.033,753.991,846.475,758.458,591.749,637.425,573.964,618.679,563.409,610.433,682.212,611.746,619.748
4968,618.770,622.823,645.296,854.488,626.133,754.713,846.327,758.024,591.220,637.251,574.185,618.713,564.656,610.722,682.941,611.815,619.808
4969,619.386,622.461,645.610,855.707,626.762,754.962,845.954,757.611,591.714,637.156,574.482,618.743,565.559,610.675,683.015,612.002,620.055
4970,619.787,622.923,645.360,853.612,625.695,753.789,845.135,757.762,592.560,637.132,574.338,618.347,564.753,610.143,681.265,611.497,620.189
4971,619.578,623.742,645.258,850.017,623.890,751.958,844.241,758.276,592.915,637.297,574.113,617.638,562.532,609.365,679.110,610.532,620.105
4972,619.028,624.542,646.011,848.604,623.209,751.151,843.851,758.416,593.151,637.723,574.487,617.060,560.441,608.696,678.534,610.268,619.997
4973,618.493,624.765,647.120,849.942,624.148,751.964,844.047,757.973,593.494,638.424,575.549,616.898,559.919,608.396,679.461,610.980,620.171
4974,617.917,624.535,647.243,850.801,625.067,753.070,844.349,757.342,593.637,639.203,576.538,617.117,560.763,608.414,680.324,611.650,620.467
4975,617.107,624.700,645.929,848.793,624.317,752.870,844.234,756.936,593.676,639.668,577.272,617.815,562.016,608.801,679.953,611.321,620.333
4976,616.445,625.261,644.056,845.419,622.274,751.508,843.733,756.763,594.224,639.773,578.123,618.445,563.124,609.310,678.821,610.511,620.105
4977,616.282,625.461,643.300,844.088,621.060,750.655,843.327,756.788,595.371,639.960,578.862,618.766,563.882,609.566,678.266,610.330,620.163
4978,616.294,624.826,644.300,845.679,621.647,751.252,843.272,756.673,596.710,640.630,578.667,618.683,564.177,609.273,679.107,610.924,620.323
