 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
4511,657.869,705.690,790.678,662.411,667.895,766.310,611.429,751.002,855.060,834.684,682.403,622.078,617.621,626.500,598.049,603.105
4512,658.913,705.934,788.841,662.787,667.548,766.828,610.592,750.503,854.262,835.189,681.878,621.083,617.908,626.475,598.348,602.321
4513,659.863,705.882,786.261,663.182,667.256,766.870,609.406,749.688,852.924,835.366,681.714,620.064,617.681,626.574,597.982,601.712
4514,659.984,705.684,785.206,662.782,667.487,766.596,608.899,749.351,852.331,834.926,681.667,619.451,617.201,626.892,596.977,601.671
4515,659.475,705.528,785.950,661.818,667.981,766.469,609.370,749.698,852.707,834.282,681.536,619.462,617.034,627.191,595.807,602.319
4516,659.232,705.580,786.357,660.957,668.001,766.645,609.976,750.024,852.825,833.956,681.403,619.630,617.371,626.750,595.044,602.987
4517,659.646,705.860,784.523,660.644,667.039,766.644,609.950,749.666,851.652,834.189,681.336,619.336,618.004,625.293,594.941,603.015
4518,660.182,706.152,781.575,661.144,665.506,766.089,609.163,748.883,849.740,834.804,681.392,618.577,618.237,623.377,595.271,602.596
4519,660.172,706.322,780.229,662.136,664.384,765.358,608.427,748.388,848.526,835.266,681.095,617.913,617.675,622.114,595.632,602.807
4520,659.559,706.673,781.238,662.844,664.175,765.141,608.220,748.468,848.501,835.426,680.169,617.743,616.815,621.843,596.028,603.869
4521,658.803,707.133,782.466,662.871,664.485,765.468,608.122,748.647,848.636,835.643,679.095,617.963,616.512,622.389,596.387,604.684
4522,658.497,707.466,781.506,662.522,664.647,765.677,607.786,748.264,847.784,836.278,678.926,618.071,616.750,623.343,596.551,604.576
4523,658.562,707.518,778.821,662.110,664.526,765.308,607.587,747.374,846.166,836.989,679.568,617.876,617.090,624.488,596.471,603.995
4524,658.571,707.373,777.218,661.940,664.693,764.619,607.875,746.670,845.125,837.031,680.595,617.770,617.358,625.441,596.294,603.774
4525,658.184,707.344,778.225,662.098,665.477,764.196,608.660,746.652,845.384,836.284,681.541,618.149,617.751,625.707,596.212,604.080
4526,657.721,707.981,780.135,662.495,666.178,764.061,609.186,747.116,846.321,835.483,682.052,618.533,618.243,625.435,596.474,604.332
4527,657.456,709.266,780.234,662.734,665.898,763.707,608.743,747.388,846.487,835.433,681.793,618.375,618.424,624.772,597.106,604.021
4528,657.388,710.644,778.403,662.474,664.697,762.870,607.535,747.332,845.529,836.052,681.333,617.998,618.250,624.219,597.647,603.401
4529,657.198,711.627,776.997,661.895,663.703,762.109,606.674,747.393,844.753,836.489,681.505,618.166,618.235,624.018,597.693,602.938
4530,656.781,711.908,777.997,661.476,663.816,762.056,607.161,747.902,845.550,836.122,682.363,618.798,618.428,623.982,597.422,602.838
4531,656.436,711.582,780.927,661.359,664.774,762.718,608.759,748.591,847.685,834.965,683.007,619.253,618.509,624.210,597.237,602.956
4532,656.500,711.090,783.820,661.763,665.641,763.526,610.399,749.080,849.708,833.855,683.128,619.239,618.042,624.861,597.399,603.018
4533,656.891,710.660,785.287,662.404,665.949,763.848,611.410,749.367,850.639,833.393,683.536,619.080,617.482,625.472,597.799,603.121
4534,657.213,710.301,785.772,662.775,666.071,763.901,611.894,749.645,850.815,833.081,684.140,618.779,617.400,625.633,597.931,603.470
4535,657.152,709.951,786.438,662.450,666.366,764.100,612.323,750.122,851.025,832.180,684.450,618.186,618.166,625.741,597.444,604.134
4536,656.827,709.579,787.532,661.548,666.533,764.682,612.384,750.495,851.316,830.994,684.396,617.356,619.136,625.719,596.659,604.653
4537,656.644,709.418,787.530,660.768,666.233,765.267,611.582,750.377,850.792,830.448,684.509,616.370,619.510,625.327,596.515,604.756
4538,656.677,709.373,785.344,660.292,665.752,765.386,610.304,749.692,849.078,831.008,684.989,615.441,619.205,624.639,597.108,604.535
4539,656.736,709.222,782.656,659.873,665.596,764.976,609.639,748.820,847.346,831.993,685.550,614.933,618.597,624.321,597.881,604.324
4540,656.646,708.953,781.789,659.337,665.672,764.553,610.274,748.334,846.926,832.368,685.935,614.977,617.977,624.704,598.008,604.332
4541,656.511,708.973,782.784,658.861,665.708,764.569,611.318,748.208,847.640,832.187,686.119,615.793,617.761,625.059,597.554,604.465
4542,656.420,709.608,783.045,658.354,665.489,764.910,611.427,747.952,848.047,832.448,686.502,617.117,617.782,624.759,597.033,604.326
4543,656.308,710.613,780.981,658.029,665.102,765.342,610.465,747.239,847.218,833.579,687.586,618.274,618.214,624.093,596.855,603.681
4544,656.022,711.693,778.055,658.323,664.816,765.767,609.594,746.417,845.829,834.774,689.000,618.708,619.019,624.062,596.989,602.987
4545,655.553,712.713,777.101,658.978,664.843,766.326,609.691,746.076,845.361,834.874,689.651,618.531,619.769,624.839,597.165,602.373
4546,655.087,713.660,778.497,659.452,665.032,766.875,610.250,746.257,846.115,833.986,688.698,617.846,620.076,625.843,597.243,601.954
4547,655.106,714.449,779.757,659.464,665.111,767.343,610.222,746.359,846.820,833.248,686.615,616.651,619.977,626.568,597.382,601.571
4548,655.834,714.913,778.517,659.354,664.913,767.787,609.115,745.957,846.393,833.469,684.800,615.418,619.860,626.559,597.959,601.355
4549,656.925,714.930,775.846,659.218,664.630,768.053,607.538,745.209,845.317,834.145,683.858,614.772,619.845,625.982,598.660,601.694
4550,657.729,714.499,774.781,658.840,664.588,767.943,606.693,744.660,844.964,834.345,683.158,614.784,619.690,625.361,598.938,602.242
4551,657.813,713.896,776.425,658.179,665.072,767.657,606.887,744.638,845.754,833.705,682.313,615.002,619.359,625.225,598.701,602.738
4552,657.311,713.639,778.611,657.598,665.768,767.521,607.408,745.013,846.553,832.881,681.824,614.899,619.325,625.627,598.358,602.871
4553,656.899,713.820,778.754,657.555,666.094,767.607,607.608,745.422,846.172,832.629,682.513,614.407,620.025,625.781,598.320,602.512
4554,657.018,714.061,776.974,658.179,665.801,767.547,607.651,745.702,844.948,833.073,684.122,614.002,620.964,625.346,598.542,601.784
4555,657.323,714.284,775.792,659.010,665.408,767.194,607.976,746.205,844.456,833.427,685.387,614.152,620.910,625.068,598.776,600.997
4556,657.287,714.787,777.151,659.727,665.706,766.907,608.899,747.083,845.603,833.109,685.824,614.802,619.851,625.451,598.935,600.596
4557,657.071,715.673,780.473,660.134,666.722,766.954,610.116,748.133,847.756,832.314,685.606,615.372,618.851,625.914,598.951,600.774
4558,657.128,716.682,783.614,660.514,667.596,767.125,611.283,748.972,849.616,831.817,684.973,615.600,618.350,625.645,599.015,601.255
4559,657.346,717.502,785.554,660.933,667.736,767.223,612.104,749.608,850.675,831.902,684.428,615.722,618.027,625.028,599.029,601.712
4560,657.290,717.816,787.129,661.079,667.523,767.346,612.571,750.282,851.621,832.029,684.682,616.117,617.669,624.735,598.796,602.064
4561,656.566,717.547,789.057,660.792,667.517,767.565,612.790,750.913,853.079,831.705,685.883,616.669,617.518,625.253,598.283,602.332
4562,655.458,716.939,790.292,660.443,667.751,767.850,612.550,751.227,854.296,831.016,686.653,616.926,617.503,626.154,598.044,602.319
4563,654.710,716.454,789.186,660.687,667.630,768.001,611.517,750.954,854.015,830.685,686.318,616.782,617.776,626.802,598.358,601.997
4564,654.798,716.307,786.074,661.335,667.023,767.970,610.363,750.356,852.189,831.203,685.450,616.359,618.713,626.815,598.841,601.730
4565,655.328,716.551,783.589,661.825,666.526,767.922,610.285,749.831,850.613,832.086,685.059,615.738,620.231,626.380,599.093,601.715
4566,655.734,717.228,783.712,662.034,666.760,768.076,611.366,749.685,850.790,832.552,685.207,615.345,621.323,626.219,599.106,601.992
4567,656.049,718.151,785.209,662.589,667.305,768.359,612.387,749.875,852.098,832.634,685.090,615.021,621.119,626.571,599.252,602.566
4568,656.519,718.835,785.011,663.842,667.231,768.566,612.248,749.907,852.531,833.091,684.110,614.451,620.262,626.978,599.574,603.298
4569,656.953,718.868,782.073,665.237,666.358,768.359,611.085,749.451,851.235,834.295,682.977,613.612,619.927,626.611,600.026,603.776
4570,657.022,718.071,778.884,665.828,665.442,767.869,609.861,748.936,849.479,835.500,682.552,612.720,620.298,625.518,600.552,603.434
4571,656.710,716.924,778.431,665.421,665.258,767.409,609.465,749.042,848.802,835.792,682.529,612.182,620.658,624.627,600.678,602.416
4572,656.505,716.193,780.089,664.612,665.624,767.028,609.748,749.723,849.293,835.065,682.288,612.262,620.407,624.599,600.049,601.545
4573,656.671,716.271,780.600,663.993,665.778,766.488,609.892,750.078,849.401,834.258,681.921,612.938,619.774,624.978,599.005,601.039
4574,656.750,716.707,778.155,663.888,665.374,765.904,609.274,749.393,848.214,834.224,681.921,613.908,618.887,624.636,598.075,600.861
4575,656.198,716.731,774.806,663.900,664.878,765.476,608.309,748.057,846.640,834.678,682.203,615.080,617.870,623.349,597.761,600.846
4576,655.212,716.209,773.717,663.440,664.836,765.311,608.082,746.990,846.199,834.800,682.302,616.428,617.071,622.105,598.052,601.278
4577,654.633,715.570,775.192,662.215,665.339,765.306,608.849,746.578,847.047,834.446,681.923,617.577,616.730,622.040,598.675,601.779
4578,654.834,715.115,776.775,660.871,665.964,765.466,609.576,746.483,847.804,834.222,681.191,617.526,616.803,623.204,599.384,601.815
4579,655.339,714.586,776.254,660.615,666.154,765.723,609.210,746.132,847.375,834.835,680.387,616.039,617.206,624.213,600.129,601.308
4580,655.557,713.969,774.283,661.687,665.889,765.685,608.184,745.571,846.123,835.876,679.477,614.145,617.983,624.392,600.600,600.740
4581,655.273,713.767,773.325,663.100,665.783,765.293,607.842,745.393,845.429,836.383,678.716,612.779,618.694,624.114,600.299,600.596
4582,654.715,714.219,774.442,663.711,666.098,764.863,608.920,745.929,846.031,836.013,678.631,612.175,619.161,624.299,599.420,600.949
4583,654.412,714.987,776.324,663.622,666.482,764.803,610.363,746.717,847.144,835.563,679.707,612.120,619.937,624.932,598.564,601.542
4584,654.413,715.641,777.262,663.452,666.583,765.108,610.740,747.111,847.728,835.832,681.737,612.676,621.021,625.293,598.343,601.907
4585,654.279,716.026,777.930,663.237,666.432,765.525,610.109,747.056,848.002,836.455,683.561,613.880,621.765,625.157,598.734,601.997
4586,653.708,715.954,780.637,662.495,666.632,765.801,609.828,747.224,849.020,836.298,684.198,615.303,621.772,625.151,599.310,602.010
4587,653.001,715.624,785.654,661.469,667.389,765.790,610.469,748.018,850.989,834.837,683.653,616.524,621.224,625.682,599.729,601.951
4588,652.669,715.788,790.076,660.864,668.255,765.650,611.306,748.893,852.761,832.974,682.851,617.572,620.298,626.296,600.075,601.784
4589,652.825,716.670,791.129,660.988,668.510,765.699,611.576,749.021,853.238,832.284,682.365,618.589,619.323,626.213,600.641,601.604
4590,653.250,717.332,789.230,661.644,668.004,766.123,611.231,748.389,852.685,833.126,682.200,619.246,618.864,625.722,601.407,601.468
4591,653.674,716.922,787.304,662.292,667.389,766.814,610.856,747.805,852.409,834.060,682.270,619.246,618.929,625.775,601.752,601.393
4592,653.948,715.732,787.253,662.598,667.395,767.447,610.575,747.837,853.069,833.658,682.387,618.690,618.910,626.414,601.541,601.501
4593,654.015,714.387,788.184,662.565,667.936,767.792,610.009,748.141,853.801,832.308,682.394,618.117,618.300,626.768,601.150,601.730
4594,654.106,713.412,787.656,662.191,668.205,767.736,609.281,748.151,853.266,831.450,682.495,617.839,617.558,626.204,601.007,601.640
4595,654.412,713.008,785.140,661.462,667.729,767.202,608.698,747.722,851.449,831.801,682.617,617.784,617.453,625.114,601.109,601.296
4596,654.607,713.055,782.779,660.526,667.252,766.516,608.717,747.359,849.938,832.554,682.768,617.533,618.040,624.315,601.033,600.684
4597,654.313,713.421,782.792,659.725,667.593,766.185,609.597,747.692,850.163,832.747,682.932,617.002,618.660,624.648,600.541,600.067
4598,653.701,713.886,784.069,659.139,668.445,766.364,610.894,748.454,851.594,832.203,683.070,616.614,618.914,626.009,599.954,599.558
4599,653.418,714.200,783.650,658.978,668.668,766.599,611.523,748.858,852.444,831.719,683.077,616.625,619.076,627.617,599.904,599.375
4600,653.787,714.454,780.423,659.368,667.752,766.584,610.984,748.484,851.761,831.994,683.200,616.290,619.522,628.762,600.358,599.745
4601,654.321,714.721,777.198,660.017,666.488,766.447,609.724,747.828,850.519,832.677,683.509,615.634,620.245,629.312,600.858,600.303
4602,654.300,714.801,776.827,660.294,666.086,766.190,608.750,747.665,850.281,832.817,683.669,615.195,620.939,628.867,601.275,600.509
4603,653.646,714.601,778.747,660.129,666.732,765.699,608.377,748.012,851.083,832.182,683.586,615.129,621.224,627.482,601.758,600.059
4604,652.890,714.180,780.030,660.036,667.510,765.125,608.035,748.269,851.388,831.573,683.390,614.674,621.304,625.907,602.198,599.653
4605,652.582,713.725,779.085,660.254,667.737,764.802,607.285,748.076,850.297,831.789,683.275,613.885,621.514,625.089,602.204,599.943
4606,652.684,713.508,777.535,660.330,667.582,764.798,606.707,747.739,848.857,832.488,683.128,613.644,621.539,625.312,601.887,600.766
4607,652.832,713.676,777.975,660.110,667.470,764.940,606.998,747.795,848.932,832.846,683.194,614.469,620.973,626.068,601.539,601.586
4608,653.027,714.087,780.831,659.852,667.398,765.135,608.049,748.362,850.712,832.706,683.687,615.862,620.040,626.491,601.490,601.805
4609,653.498,714.279,783.595,659.931,667.078,765.416,608.875,748.935,852.508,832.504,684.185,616.703,619.641,625.732,601.766,601.206
4610,654.098,714.111,783.739,660.483,666.494,765.713,608.736,749.099,852.765,832.759,684.149,616.747,620.340,624.383,602.119,600.216
4611,654.281,713.502,782.043,661.148,666.274,765.910,608.196,748.955,851.984,833.383,683.948,616.143,621.734,623.522,602.155,599.686
4612,653.824,712.628,781.623,661.230,666.912,766.131,608.444,749.092,851.973,833.818,684.000,615.653,622.690,623.306,601.797,600.116
4613,652.946,711.874,784.345,660.306,668.389,766.523,609.903,749.943,853.487,833.307,684.092,615.701,622.721,622.985,601.317,601.113
4614,652.332,711.526,788.842,659.201,670.043,766.971,611.741,751.357,855.513,831.814,683.914,616.276,622.352,622.880,601.025,601.895
4615,652.471,711.641,792.375,659.244,670.927,767.150,613.181,752.682,856.633,830.411,683.511,616.986,622.076,623.265,601.152,601.892
4616,653.257,712.084,793.770,660.354,670.778,766.894,614.184,753.277,856.449,829.919,683.216,617.605,622.119,623.827,601.693,601.414
4617,653.857,712.543,794.409,661.215,670.281,766.391,614.998,753.313,855.936,829.994,683.304,617.837,622.382,624.454,602.565,600.735
4618,653.739,712.676,795.617,660.689,670.109,765.916,615.613,753.269,856.075,829.806,683.563,617.777,622.398,625.111,603.314,600.131
4619,653.292,712.496,796.448,659.297,669.898,765.554,615.417,753.219,856.574,829.343,683.748,617.517,622.101,625.552,603.461,599.645
4620,653.342,712.310,794.837,658.093,669.040,765.175,614.168,752.651,856.255,829.455,683.867,616.784,621.719,625.339,603.178,599.301
4621,653.691,712.295,791.055,657.931,667.523,764.861,612.745,751.540,854.842,830.404,684.259,616.113,621.394,624.830,603.064,599.213
4622,653.638,712.152,788.067,658.543,666.246,764.837,612.436,750.624,853.682,831.111,685.126,616.191,621.002,624.889,603.178,599.447
4623,652.892,711.852,788.091,659.289,666.008,764.965,613.863,750.622,853.911,830.861,686.311,616.703,620.683,625.886,603.142,599.810
4624,652.208,711.590,789.718,659.380,666.515,764.879,615.757,751.234,854.884,830.199,686.991,616.354,620.600,626.978,602.766,600.113
4625,652.245,711.512,789.707,658.797,666.747,764.640,616.493,751.525,854.846,830.059,686.874,614.653,620.480,627.306,602.284,600.452
4626,652.956,711.628,787.138,658.261,666.381,764.400,615.602,750.974,853.334,830.562,686.511,612.520,620.363,626.515,601.830,601.015
4627,653.921,711.823,784.522,658.103,666.229,763.960,614.168,750.090,851.706,830.978,686.477,611.274,620.711,625.216,601.451,601.573
4628,654.640,712.025,784.521,658.098,666.815,763.313,613.450,749.601,851.462,830.701,686.588,611.752,621.577,624.339,601.270,601.951
4629,654.829,712.376,786.486,657.773,667.687,762.624,613.280,749.494,852.164,830.178,686.137,613.297,622.119,624.052,601.440,602.126
4630,654.663,713.174,787.371,657.163,667.876,762.008,612.689,749.155,852.202,830.261,685.252,614.308,621.962,623.839,602.225,601.943
4631,654.308,714.400,785.389,656.840,667.170,761.319,611.460,748.276,850.784,831.177,684.671,614.228,621.692,623.716,603.659,601.437
4632,653.686,715.373,782.296,656.931,666.327,760.642,610.753,747.385,849.107,831.924,684.773,613.830,621.983,624.207,604.792,600.997
4633,652.755,715.605,781.171,657.122,666.322,760.187,611.356,747.215,848.655,831.579,685.005,613.857,622.581,625.241,604.508,600.830
4634,651.961,715.283,782.493,657.069,667.129,760.184,612.521,747.674,849.385,830.462,684.860,614.195,622.964,626.151,602.910,600.722
4635,651.884,715.069,783.625,656.423,667.840,760.497,613.031,748.087,849.943,829.733,684.586,614.660,623.023,626.537,601.278,600.653
4636,652.647,715.309,782.337,655.342,667.928,760.720,612.675,747.999,849.373,830.168,684.820,615.044,623.271,626.472,600.541,600.627
4637,653.540,715.594,780.067,654.237,667.510,760.695,612.245,747.735,848.311,831.507,685.667,615.262,623.650,626.238,600.629,600.815
4638,653.747,715.413,779.617,653.577,666.991,760.636,612.651,748.023,848.210,832.775,686.694,615.446,623.627,625.982,600.838,601.136
4639,653.112,714.786,781.658,653.184,666.577,760.675,613.788,748.939,849.681,833.291,687.725,615.563,622.837,625.586,600.938,601.571
4640,652.144,714.259,784.082,652.966,666.347,760.812,614.649,749.891,851.657,833.272,688.777,615.467,621.725,625.207,601.466,601.769
4641,651.431,714.090,785.051,653.340,666.434,760.829,614.753,750.429,852.893,833.225,689.561,615.161,621.050,625.105,602.609,601.154
4642,650.867,714.253,785.551,654.349,666.891,760.830,614.622,750.692,853.601,833.295,689.980,615.202,621.130,625.256,603.685,599.949
4643,650.095,714.537,787.754,655.600,667.830,760.818,615.139,751.331,854.909,832.935,690.025,615.761,621.719,625.475,604.013,599.015
4644,649.429,715.146,791.650,656.165,668.931,760.655,616.132,752.470,856.830,832.194,689.637,616.407,622.168,625.633,603.856,599.252
4645,649.547,716.091,794.397,655.955,669.619,760.337,616.608,753.337,857.970,831.848,689.180,616.510,622.302,625.985,603.588,600.509
4646,650.407,717.256,793.741,655.622,669.626,760.001,616.155,753.177,857.265,832.439,689.577,616.060,622.271,626.426,603.381,601.717
4647,651.207,718.129,790.828,655.780,669.611,759.732,615.398,752.186,855.430,833.511,690.707,615.572,622.243,626.435,602.990,602.015
4648,651.324,718.180,788.854,656.244,670.435,759.535,615.377,751.513,854.249,834.103,691.239,615.513,622.294,625.802,602.193,601.537
4649,650.956,717.507,789.317,656.325,671.927,759.553,616.354,751.710,854.395,833.825,690.534,615.749,622.434,624.988,601.351,600.771
4650,650.717,716.879,790.359,655.933,672.826,759.684,617.297,752.112,854.832,833.261,689.493,615.738,622.444,624.528,600.837,600.247
4651,651.296,716.829,789.293,655.610,672.301,759.645,616.984,751.793,854.044,833.356,688.903,615.437,622.145,624.531,600.856,600.221
4652,652.495,717.221,786.094,655.844,670.788,759.312,615.556,750.808,852.079,834.408,688.910,615.340,621.530,624.864,601.144,600.458
4653,653.387,717.560,783.637,656.828,669.408,758.989,614.332,749.985,850.576,835.443,689.322,615.876,620.799,625.543,601.422,600.818
4654,653.497,717.520,784.160,657.782,668.945,759.181,614.005,749.915,850.720,835.554,689.635,616.612,620.119,626.377,601.593,601.432
4655,653.281,717.250,786.391,658.311,669.092,759.970,614.212,750.172,851.660,834.907,689.435,617.021,619.652,627.009,601.730,602.144
4656,653.365,717.033,787.011,658.639,669.035,760.706,614.083,750.096,851.546,834.474,688.950,616.766,619.367,627.167,601.997,602.630
4657,653.685,716.939,784.614,659.115,668.310,760.781,613.516,749.576,849.804,834.703,688.755,616.136,619.038,627.068,602.307,602.668
4658,653.899,716.670,781.613,659.615,667.649,760.358,613.247,749.106,847.989,835.166,688.946,615.851,618.686,626.920,602.404,602.481
4659,653.597,716.149,781.130,659.926,667.876,760.329,613.665,749.172,847.776,835.339,689.196,616.255,618.589,626.559,602.444,601.997
4660,653.202,715.653,782.894,659.703,668.792,760.972,614.278,749.659,848.961,835.112,689.462,616.708,618.698,625.843,602.474,601.123
4661,653.156,715.492,784.063,658.892,669.302,761.625,614.406,749.954,849.767,834.940,689.536,616.634,619.161,625.012,602.477,600.118
4662,653.382,715.694,783.105,658.160,668.921,761.570,613.972,749.750,849.372,835.408,689.239,616.097,620.006,624.318,602.426,599.401
4663,653.417,715.677,781.506,658.026,668.366,760.924,613.510,749.526,848.832,836.233,688.255,615.908,620.922,624.469,602.018,599.242
4664,653.133,714.963,781.538,658.340,668.625,760.557,613.540,749.877,849.529,836.641,686.930,616.671,621.403,625.333,600.974,599.473
4665,652.846,714.014,783.361,658.426,669.694,760.752,613.901,750.646,851.386,836.403,686.020,618.186,621.250,626.210,600.008,599.512
4666,652.859,713.633,784.984,657.976,670.656,761.134,614.214,751.411,852.812,836.233,686.088,619.317,620.730,626.454,600.029,599.093
4667,652.889,714.170,784.941,657.490,670.966,761.513,614.339,751.779,852.996,836.541,686.574,619.294,620.092,626.448,600.899,598.388
4668,652.399,715.191,784.525,657.304,670.940,761.959,614.606,752.048,853.009,836.895,687.045,618.770,619.428,626.602,601.224,598.069
4669,651.348,716.050,786.193,657.179,671.041,762.643,615.344,752.632,854.505,836.462,687.513,618.862,618.910,626.880,600.546,598.486
4670,650.355,716.396,789.880,657.079,671.142,763.365,616.306,753.666,857.339,835.244,688.146,619.538,618.484,626.806,599.636,599.465
4671,650.014,716.389,792.660,657.215,670.779,763.877,616.587,754.560,859.755,834.154,688.917,620.046,618.281,625.972,599.219,600.270
4672,650.377,716.367,792.253,657.378,669.912,764.038,615.644,754.775,860.384,833.935,689.955,619.984,618.574,624.630,599.291,600.638
4673,651.173,716.312,789.884,657.249,669.044,764.034,614.035,754.563,859.483,834.335,691.016,619.437,619.250,623.688,599.426,601.018
4674,651.857,715.951,788.458,656.911,668.789,764.191,613.094,754.533,858.480,834.471,691.430,618.789,619.598,623.830,599.276,601.720
4675,652.035,715.290,788.758,656.722,669.167,764.578,613.502,754.912,858.396,834.016,691.124,618.230,618.998,624.651,598.845,602.404
4676,651.769,714.720,789.252,657.017,669.551,764.799,614.521,755.285,858.722,833.504,690.932,617.609,617.769,625.272,598.435,602.560
4677,651.395,714.788,788.094,657.670,669.344,764.596,614.924,755.119,858.170,833.735,691.437,616.630,617.000,625.272,598.219,601.918
4678,651.045,715.401,785.537,658.450,668.576,764.147,614.290,754.436,856.724,834.771,692.059,615.379,616.937,625.259,598.152,600.524
4679,650.659,715.836,784.054,659.122,667.846,763.812,613.569,753.783,855.802,835.828,691.932,614.533,616.992,626.077,597.864,599.242
4680,650.427,715.627,785.321,659.596,667.865,763.863,613.644,753.697,856.320,836.062,690.856,614.315,616.786,627.497,597.170,598.756
4681,650.814,714.975,787.783,659.926,668.522,764.142,614.283,754.027,857.340,835.593,689.311,614.428,616.744,628.293,596.691,599.206
4682,651.747,714.397,788.188,660.500,668.860,764.227,614.436,754.194,856.970,835.171,688.200,614.641,617.423,627.784,597.033,600.147
4683,652.587,714.165,785.577,661.325,668.270,763.960,613.682,753.909,854.942,835.145,688.011,615.080,618.566,626.846,598.100,601.262
4684,652.798,714.264,782.708,662.215,667.427,763.490,612.576,753.657,853.210,835.240,688.365,615.690,619.512,626.466,599.198,602.360
4685,652.439,714.639,782.551,662.935,667.172,763.144,612.083,753.905,853.419,835.036,688.505,615.968,619.845,626.571,599.866,603.224
4686,652.159,715.223,784.441,663.636,667.412,763.219,612.342,754.501,854.955,834.462,688.088,615.598,619.535,626.472,599.966,603.494
4687,652.397,715.756,785.132,663.890,667.614,763.642,612.623,754.758,855.847,833.952,687.324,614.745,618.845,626.052,599.358,603.226
4688,652.871,716.238,783.203,663.624,667.553,764.017,612.292,754.395,855.284,834.032,686.387,614.062,618.390,625.839,598.315,602.846
4689,653.077,716.907,781.103,663.263,667.363,764.094,611.818,753.945,854.487,834.335,685.577,614.131,618.606,626.105,597.469,602.620
4690,652.619,717.475,781.555,663.024,667.210,764.054,612.075,754.136,854.882,834.335,685.034,614.954,619.283,626.602,597.317,602.411
4691,651.732,717.413,784.050,662.132,667.109,764.115,613.476,754.791,856.142,834.048,684.631,615.789,620.040,626.898,597.877,601.923
4692,651.114,716.758,785.497,660.804,666.919,764.313,615.028,755.079,856.661,834.130,684.275,615.878,620.658,626.664,598.529,601.193
4693,651.030,716.046,784.221,660.074,666.558,764.493,615.675,754.647,855.624,834.788,683.980,615.255,621.038,626.216,598.807,600.488
4694,650.977,715.543,782.134,660.251,666.323,764.536,615.422,753.910,854.199,835.552,683.696,615.011,621.151,626.247,598.832,600.378
4695,650.516,715.195,782.628,660.289,666.598,764.599,615.694,753.630,854.262,835.745,683.399,615.894,620.901,627.034,599.018,600.596
4696,649.805,715.184,786.423,659.344,667.407,764.901,617.023,754.038,856.259,835.014,682.993,617.359,620.384,628.339,599.621,600.627
4697,649.230,715.551,790.652,658.038,668.240,765.466,618.592,754.604,858.637,833.942,682.376,618.294,619.813,629.373,600.123,600.296
4698,649.134,715.783,792.244,657.388,668.586,766.040,619.113,754.866,859.641,833.486,681.619,618.301,619.535,629.574,600.067,600.172
4699,649.378,715.524,791.195,657.438,668.527,766.496,618.543,754.976,859.228,833.629,681.198,617.694,619.621,628.799,599.577,600.640
4700,649.608,714.998,790.123,657.526,668.723,766.888,618.222,755.266,858.885,833.560,681.336,617.140,619.943,627.892,598.877,601.404
4701,649.817,714.585,790.560,657.354,669.307,767.156,618.826,755.751,859.510,832.873,681.757,616.731,619.822,627.735,598.186,601.946
4702,650.062,714.591,791.108,657.234,669.712,767.117,619.724,756.075,860.261,832.163,682.090,615.857,619.038,628.157,597.948,601.959
4703,650.596,715.108,789.600,657.665,669.388,766.934,619.741,756.015,859.922,832.145,681.818,614.331,618.126,628.435,598.252,601.422
4704,651.365,715.937,786.638,658.347,668.612,766.874,618.870,755.801,858.675,832.726,681.124,613.205,617.700,628.321,598.750,600.674
4705,651.841,716.764,785.181,658.694,668.100,767.068,618.134,755.815,857.930,833.161,680.971,613.437,617.954,628.056,599.026,600.249
4706,651.569,717.386,786.296,658.543,668.006,767.389,617.962,756.160,858.329,832.938,681.829,614.664,618.579,627.639,599.136,600.123
4707,650.895,717.760,787.716,658.165,667.764,767.611,617.516,756.370,858.877,832.335,683.216,615.632,619.004,627.096,599.157,599.985
4708,650.392,718.002,786.654,657.931,667.130,767.513,616.325,755.896,858.193,831.905,684.682,615.372,619.145,626.568,599.144,599.573
4709,650.237,718.441,783.327,657.943,666.384,767.028,615.099,754.809,856.384,831.843,685.854,614.205,619.235,626.074,599.232,599.147
4710,649.909,718.975,780.721,658.323,666.173,766.375,614.714,754.001,855.038,831.939,686.218,613.372,619.776,625.765,599.363,598.823
4711,649.218,719.391,780.939,658.653,666.589,765.915,615.339,754.288,855.130,831.820,685.718,613.660,620.396,625.494,599.529,598.568
4712,648.562,719.762,782.504,658.701,667.007,765.509,616.234,755.325,855.681,831.582,684.890,614.736,620.470,625.500,599.822,598.437
4713,648.411,720.405,782.260,658.732,666.799,764.835,616.370,756.096,855.064,831.721,684.038,615.575,619.902,625.707,599.972,598.481
4714,648.595,721.283,779.561,659.191,666.257,763.904,615.342,755.989,853.263,832.364,683.374,615.464,619.228,626.259,599.977,598.630
4715,648.814,721.866,777.070,659.952,666.226,763.217,613.736,755.604,851.925,832.917,682.914,614.857,618.836,626.806,599.902,598.550
4716,648.961,721.937,777.410,660.634,666.932,763.013,612.976,755.476,852.352,832.648,682.401,614.549,618.646,627.114,599.801,598.147
4717,649.314,721.766,779.816,660.938,667.752,763.011,613.283,755.626,853.868,831.919,681.860,615.030,618.717,627.012,599.507,597.784
