 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15
1343,400.635,380.675,454.776,417.339,396.187,412.702,385.486,369.232,386.540,384.305,369.830,400.560,363.649,392.906,377.579
1344,401.848,379.670,454.176,419.464,397.146,412.876,386.551,370.781,386.997,383.524,369.869,397.792,363.464,391.063,377.925
1345,401.856,379.979,453.991,421.179,397.402,413.824,386.465,371.717,386.988,382.881,369.722,395.662,365.072,390.848,377.003
1346,399.473,380.094,454.138,423.844,397.046,415.696,386.979,372.885,388.052,382.159,370.969,396.444,366.516,390.701,376.158
1347,396.144,378.738,453.406,425.682,396.324,418.006,387.292,373.661,389.123,382.089,371.719,396.940,366.410,388.777,376.438
1348,394.834,378.068,453.774,426.014,395.717,419.286,387.724,374.136,389.279,382.792,372.227,396.641,366.802,387.368,377.645
1349,394.415,379.529,456.462,424.734,395.237,419.101,388.107,374.995,389.574,383.603,373.898,397.194,369.230,387.510,378.102
1350,391.935,379.764,458.913,422.469,394.781,418.571,387.733,376.648,389.834,384.127,375.324,397.229,371.501,387.102,377.917
1351,392.090,378.576,460.253,421.682,393.443,418.380,387.045,378.851,390.653,384.627,375.284,395.838,372.042,384.860,378.247
1352,394.906,377.681,460.229,421.872,392.785,418.054,385.593,378.688,390.117,385.681,373.841,395.405,372.580,382.929,378.679
1353,395.599,376.544,458.301,421.079,394.137,416.794,385.239,377.811,387.408,386.173,373.443,395.711,373.212,382.604,378.396
1354,393.769,376.576,455.945,418.531,394.963,415.647,385.617,376.904,385.000,385.454,374.224,396.546,373.099,382.246,378.260
1355,391.924,376.440,454.619,416.037,393.877,414.972,384.959,374.656,384.798,384.995,373.602,397.944,372.442,382.322,377.443
1356,392.224,375.576,453.976,414.377,391.534,414.303,385.144,374.205,384.966,384.292,372.230,398.732,370.751,382.774,375.521
1357,391.903,374.974,453.035,413.298,389.032,413.887,386.325,375.256,384.926,383.197,371.884,398.046,368.931,381.723,373.875
1358,388.617,374.173,452.016,413.537,388.027,413.353,386.609,375.717,385.610,382.697,371.352,397.134,367.859,381.536,374.208
1359,386.509,373.864,451.491,414.417,388.169,412.127,385.576,375.403,384.365,381.619,370.759,396.173,367.259,382.777,376.551
1360,386.300,373.639,450.464,413.823,387.662,410.851,384.971,374.101,382.276,380.900,370.051,394.007,368.299,382.165,377.767
1361,385.935,372.613,448.817,412.108,388.352,410.060,384.868,372.848,381.788,380.443,369.952,391.810,370.178,379.744,377.931
1362,385.794,372.042,447.231,410.803,388.502,408.921,384.671,372.253,381.098,380.322,371.065,391.229,369.985,378.893,377.175
1363,386.614,372.366,445.366,410.162,385.648,408.139,385.263,371.901,379.733,380.932,371.349,391.838,368.691,379.261,375.693
1364,388.931,372.199,443.758,409.536,384.224,408.215,385.288,371.467,379.804,380.497,370.994,392.282,368.405,378.797,375.266
1365,390.051,371.435,442.427,408.412,386.192,407.786,384.720,371.643,380.669,379.686,371.591,391.567,368.904,378.640,376.255
1366,388.596,371.277,441.273,407.380,387.594,406.327,383.140,372.579,381.617,379.297,371.969,390.947,367.575,378.668,377.280
1367,386.892,372.005,439.595,407.101,386.922,404.654,381.914,373.189,382.543,378.414,371.026,390.891,364.595,378.124,376.285
1368,386.119,371.702,436.925,406.466,386.452,403.438,380.420,372.821,382.423,378.059,369.534,389.042,362.985,377.520,374.380
1369,384.993,371.209,434.927,404.945,387.114,402.516,379.457,371.717,380.755,377.638,369.619,386.194,364.454,377.137,372.936
1370,383.653,371.775,433.588,403.615,386.507,401.863,380.510,370.264,379.193,376.476,370.693,385.687,367.600,375.997,372.116
1371,384.040,372.738,432.347,402.646,384.155,401.232,379.909,370.579,379.264,374.286,370.750,386.528,369.746,375.459,371.831
1372,386.747,374.042,431.766,401.989,381.301,400.483,377.897,371.773,378.933,372.170,370.119,386.880,370.405,375.904,371.734
1373,388.051,373.895,431.259,400.795,380.598,399.547,377.469,371.176,377.794,371.900,370.526,385.915,370.178,375.096,371.396
1374,386.303,372.628,431.047,399.354,382.283,398.583,378.457,369.763,377.340,372.400,370.997,384.894,368.985,374.185,371.726
1375,384.310,373.262,430.446,398.597,383.306,398.810,378.490,370.205,376.607,372.108,370.969,383.317,367.805,373.490,372.321
1376,383.603,375.047,429.378,398.756,382.712,399.980,378.683,372.560,376.595,372.386,371.219,382.173,366.837,373.363,372.911
1377,384.220,374.743,428.630,399.275,381.151,399.761,380.877,374.688,378.169,372.992,370.415,382.120,366.005,374.109,373.565
1378,384.780,373.230,427.358,398.678,380.050,397.772,381.889,374.555,378.926,372.843,368.912,382.923,365.864,375.685,372.734
1379,385.643,371.728,425.870,397.148,379.676,395.977,381.025,373.075,378.862,372.519,368.057,384.377,366.410,377.096,370.457
1380,385.841,371.330,424.679,395.800,378.909,395.596,380.831,372.667,377.880,371.816,368.196,385.085,366.198,377.107,369.127
1381,384.440,372.581,423.330,394.834,379.123,395.899,380.868,373.243,377.264,370.889,368.861,384.570,366.128,376.327,369.524
1382,382.971,372.864,422.097,394.464,380.306,395.295,379.358,372.971,376.693,371.057,369.338,383.370,367.662,374.952,370.086
1383,381.801,372.131,420.615,394.220,379.361,393.600,377.671,370.915,375.273,372.300,369.724,381.669,369.277,373.373,369.543
1384,380.755,371.539,419.144,394.389,378.584,392.097,377.560,370.387,375.660,372.932,370.514,381.394,369.600,373.470,369.097
1385,381.184,372.168,419.049,394.896,380.767,392.244,378.724,371.368,376.675,373.551,370.812,383.130,370.553,374.693,368.945
1386,382.592,373.419,420.641,394.927,383.699,393.843,380.235,373.040,375.948,373.816,370.349,385.761,370.978,375.695,369.404
1387,383.105,374.597,423.000,393.890,385.365,394.839,381.675,375.912,375.837,374.197,371.324,387.835,369.484,376.972,369.745
1388,382.798,373.775,424.301,392.983,384.717,395.506,383.247,378.227,376.951,375.692,373.153,388.982,368.852,378.036,369.440
1389,382.607,371.990,425.091,393.188,382.616,396.368,384.757,379.448,377.426,376.178,374.233,389.785,369.430,379.294,370.626
1390,383.462,371.812,426.696,394.205,381.082,397.111,384.733,380.485,378.558,375.662,374.744,390.035,369.496,380.371,372.033
1391,384.303,372.628,428.050,395.814,381.744,397.649,383.527,381.197,379.874,375.651,374.222,390.067,369.289,381.629,372.319
1392,385.181,373.058,429.004,398.670,383.215,398.708,382.099,382.405,380.021,375.808,373.301,391.423,368.237,381.949,371.742
1393,387.607,373.157,429.322,400.908,383.626,400.679,381.650,383.141,378.583,377.124,373.378,393.056,367.163,381.942,371.704
1394,388.726,374.424,429.228,401.962,382.849,403.377,382.461,383.651,376.979,378.884,374.335,394.144,366.711,382.327,373.546
1395,388.083,376.304,429.669,403.678,381.123,405.782,383.325,383.811,375.880,378.600,373.719,394.521,365.958,382.246,375.640
1396,388.220,374.492,429.691,404.855,378.890,406.110,383.872,382.400,375.816,378.905,372.077,394.243,365.523,382.096,375.956
1397,389.473,372.246,430.156,404.638,377.352,405.633,384.494,379.368,377.018,381.249,371.264,393.743,366.462,382.439,376.501
1398,390.552,372.047,432.163,403.910,377.265,406.372,383.918,377.053,376.086,381.505,370.989,394.352,367.881,382.005,377.582
1399,390.690,370.194,434.166,402.878,378.438,406.665,382.650,376.984,374.012,379.716,370.938,393.708,368.412,380.485,377.524
1400,389.884,368.456,435.563,401.847,379.201,405.833,381.971,378.123,374.055,378.697,370.884,392.268,367.588,379.198,377.249
1401,389.697,370.005,435.903,401.325,379.329,404.823,382.337,379.155,375.224,379.049,370.560,392.014,366.296,378.175,377.856
1402,390.422,372.351,435.701,401.073,378.932,404.347,383.469,379.664,375.696,379.362,370.568,392.060,364.923,377.599,377.967
1403,389.675,371.440,435.485,400.600,378.694,404.852,384.202,378.939,375.034,377.581,370.932,391.493,363.847,378.820,376.044
1404,387.693,370.927,434.717,399.942,379.648,405.010,385.807,377.741,374.015,375.195,371.082,390.415,364.343,381.586,373.535
1405,386.134,371.749,434.041,399.933,380.311,404.378,386.881,376.416,374.362,373.981,370.872,390.285,364.602,382.561,372.964
1406,385.329,372.147,433.348,399.885,378.726,403.602,385.765,374.856,375.601,374.876,370.761,391.014,364.195,381.297,373.338
1407,385.668,373.042,432.685,399.447,377.584,403.137,383.066,374.464,376.540,376.514,371.162,390.662,365.430,380.371,373.421
1408,386.444,374.026,432.002,398.779,378.037,402.400,380.259,376.096,377.571,377.324,371.673,388.433,367.160,380.355,374.019
1409,386.715,374.162,430.593,398.743,378.895,401.341,379.049,378.085,377.702,376.827,371.619,385.792,366.923,379.566,375.825
1410,386.816,374.073,429.348,399.632,379.082,401.239,379.160,378.701,375.288,375.162,371.861,383.996,365.716,378.348,376.139
1411,386.347,373.524,428.151,399.466,378.005,400.934,379.683,377.451,371.877,373.965,371.662,384.289,365.272,378.198,374.471
1412,385.047,373.592,426.549,397.566,377.945,399.665,380.062,375.749,371.641,373.962,370.824,385.032,365.630,378.533,372.967
1413,383.563,374.010,425.269,396.021,378.466,398.365,380.815,375.763,373.632,374.776,369.878,383.849,365.822,378.180,372.357
1414,382.083,372.461,424.416,395.351,377.283,396.846,381.737,374.901,374.742,375.005,370.301,383.180,367.151,376.921,371.801
1415,381.487,371.927,424.112,395.240,376.808,395.548,382.189,372.963,373.331,373.914,370.926,384.391,367.988,376.962,371.008
1416,382.419,373.052,423.796,394.516,377.767,395.378,381.975,372.893,371.887,372.508,369.787,384.718,367.081,377.942,371.269
1417,383.646,373.424,423.214,393.017,378.397,395.916,381.329,373.731,371.939,371.743,368.926,383.116,365.736,377.086,372.762
1418,385.061,373.042,422.896,392.414,378.831,395.914,380.074,374.752,372.411,371.573,369.753,382.317,364.543,375.018,372.936
1419,384.357,372.696,422.030,392.864,379.283,395.148,378.465,375.347,372.270,371.670,370.727,383.718,365.319,373.536,370.898
1420,381.682,371.754,421.139,392.626,378.160,394.149,377.469,374.661,371.644,371.654,370.347,384.859,366.096,374.046,369.690
1421,379.531,369.639,420.564,391.890,376.274,393.728,377.136,373.477,371.837,371.595,369.977,383.451,364.578,376.701,370.668
1422,380.134,368.246,419.795,391.702,376.498,394.160,377.523,372.421,372.264,371.941,370.321,381.852,363.637,377.236,371.612
1423,382.318,368.518,419.364,392.092,377.265,394.431,377.704,371.803,371.294,372.549,370.193,382.602,363.679,375.236,371.834
1424,383.523,369.518,418.413,392.015,377.100,393.958,377.576,372.045,370.184,372.203,370.142,383.243,363.627,373.987,372.202
1425,384.004,370.911,416.680,390.647,376.306,393.381,377.531,373.080,370.147,370.943,369.693,382.993,363.306,374.355,372.202
1426,384.022,372.131,415.255,388.849,375.708,392.423,377.136,374.733,370.583,370.208,368.631,382.493,362.731,374.548,371.008
1427,382.599,371.743,414.319,387.812,375.717,391.303,377.852,374.725,372.086,370.541,368.665,380.930,363.010,373.536,369.792
1428,379.870,369.984,413.584,387.702,375.571,391.212,378.975,373.264,374.923,371.243,369.452,379.254,365.358,372.386,370.105
1429,377.477,368.508,412.896,388.108,375.324,391.578,377.564,372.285,376.166,371.438,369.653,378.824,366.825,372.195,370.432
1430,376.430,368.466,412.513,388.328,375.740,391.160,375.724,371.752,375.040,370.357,369.562,379.085,365.716,372.744,370.618
1431,376.899,367.942,412.634,387.075,376.452,390.244,375.683,372.136,374.061,369.308,369.097,379.947,364.402,372.949,370.252
1432,377.978,368.288,412.350,385.602,377.192,389.518,376.366,372.973,373.899,369.119,368.852,379.923,363.694,372.701,369.593
1433,378.708,369.749,411.842,385.519,377.566,388.926,376.926,373.677,373.012,368.243,368.861,379.239,363.247,372.525,369.582
1434,380.097,371.120,411.359,385.861,376.913,388.302,376.720,373.909,372.577,367.224,368.295,379.863,364.719,371.619,369.562
1435,381.401,371.005,410.749,386.041,375.041,388.305,376.774,372.763,373.224,367.224,368.210,379.683,366.094,370.675,369.504
1436,381.033,370.141,410.125,386.055,373.443,389.018,376.831,371.405,372.574,367.943,368.841,378.880,365.143,370.919,371.269
1437,379.379,370.241,409.507,385.948,373.215,389.137,375.675,371.627,370.840,368.827,369.298,379.518,365.262,371.411,372.172
1438,378.220,370.419,409.058,386.437,372.813,388.426,375.239,372.245,370.313,369.470,369.145,379.856,366.519,370.995,370.413
1439,377.964,370.785,408.624,386.582,371.758,388.438,375.543,372.219,369.997,370.268,368.074,377.954,366.956,371.129,368.679
1440,376.830,371.979,407.821,385.389,372.699,388.963,374.597,372.400,369.706,370.922,367.068,376.979,367.622,372.038,367.740
1441,375.986,372.283,406.974,383.908,373.753,388.495,372.930,372.891,369.951,370.230,367.793,378.141,368.121,372.949,367.327
1442,376.989,371.675,406.093,383.547,373.749,387.207,372.342,372.776,370.742,369.541,368.341,378.644,367.721,372.871,367.166
1443,377.484,371.377,405.831,383.537,373.073,386.465,373.004,373.067,371.586,370.173,367.389,378.056,366.417,372.398,367.235
1444,376.899,371.628,406.000,384.234,372.845,385.851,374.152,372.867,371.411,370.319,366.199,377.556,366.644,373.178,367.792
1445,377.585,370.597,406.008,385.047,374.023,385.474,374.527,372.699,370.374,369.457,366.602,377.743,368.119,373.970,367.402
1446,379.119,369.340,406.566,385.212,374.927,385.717,374.547,373.229,369.417,369.200,368.233,377.894,368.314,373.553,366.410
1447,379.325,371.099,406.730,383.881,375.123,385.401,375.601,372.632,369.457,369.532,367.111,376.831,367.311,373.315,367.169
1448,378.769,373.749,406.246,382.492,374.945,384.796,377.432,372.037,369.883,369.159,365.418,375.986,365.960,373.668,369.446
1449,378.527,374.157,406.108,382.360,374.936,384.944,377.379,371.776,369.816,367.922,366.540,375.803,364.785,373.467,370.291
1450,378.404,372.419,405.737,382.753,375.493,385.144,374.667,371.429,370.147,367.435,368.290,375.377,365.407,372.538,369.416
1451,378.321,370.937,404.862,381.884,375.721,384.369,374.070,371.925,370.638,367.797,368.364,374.342,366.017,371.650,368.454
1452,377.610,371.649,403.637,381.402,374.553,383.547,375.416,370.864,369.718,367.127,368.159,373.549,365.202,371.769,366.859
1453,376.123,371.780,402.984,382.727,373.982,383.686,375.560,369.067,369.469,366.195,368.793,373.954,365.363,373.500,365.332
1454,375.188,370.052,402.927,383.569,374.260,383.434,375.634,369.403,370.613,367.170,369.074,374.518,366.160,374.789,365.665
1455,376.314,369.199,402.381,382.453,372.703,382.351,375.366,369.576,371.003,368.730,368.628,373.954,366.748,374.510,367.025
1456,378.520,369.838,401.821,381.115,370.612,381.803,374.403,368.051,370.196,368.600,368.457,373.852,366.215,373.937,368.039
1457,378.700,370.257,401.715,380.707,371.032,381.964,373.095,367.328,368.491,367.197,368.358,374.303,365.817,373.299,367.211
1458,379.206,369.482,401.581,380.826,372.064,382.250,371.630,367.776,367.706,366.489,369.170,373.363,366.375,372.693,366.615
1459,380.787,368.120,401.206,381.090,372.753,382.447,371.523,369.053,370.055,365.830,369.733,372.363,366.227,370.901,367.884
1460,381.520,367.031,400.679,380.817,372.840,382.737,372.527,370.371,372.221,364.681,369.287,373.458,366.131,369.178,368.554
1461,380.101,368.052,400.454,380.415,372.726,383.146,372.687,370.584,371.890,365.219,368.284,374.930,366.620,370.325,367.388
1462,378.274,370.377,400.485,379.867,373.283,382.745,371.292,370.165,371.982,367.111,366.344,375.725,365.810,372.404,366.759
1463,376.913,370.550,400.675,379.600,373.699,382.008,370.045,370.333,371.693,367.376,364.608,376.486,363.889,372.997,366.579
1464,376.206,369.209,400.752,379.420,372.973,381.624,370.728,370.965,369.994,367.441,364.205,376.190,363.380,372.190,366.108
1465,376.780,368.948,400.196,380.041,372.251,381.414,372.457,370.093,369.172,368.465,364.440,375.137,364.435,370.404,365.066
1466,377.827,370.089,399.369,381.166,372.680,381.418,373.543,370.133,368.696,368.257,364.722,374.327,365.306,368.799,365.141
1467,377.722,371.775,398.589,381.311,373.023,381.264,374.123,371.251,368.156,366.386,366.185,375.197,365.415,368.398,367.003
1468,377.329,372.304,397.467,380.333,372.936,380.670,374.642,369.912,368.408,365.276,367.665,376.454,365.422,369.076,368.440
1469,376.783,371.560,396.647,379.595,373.215,380.447,374.712,368.096,369.316,365.757,368.369,376.401,365.719,370.063,369.360
1470,375.542,370.309,396.316,379.366,374.146,380.661,374.728,368.093,369.012,366.478,368.213,375.261,366.309,370.782,370.227
1471,375.823,369.607,396.646,379.420,374.256,380.601,374.988,369.715,368.313,367.205,368.111,373.004,366.822,370.028,370.643
1472,376.303,368.990,397.058,379.197,372.575,380.172,375.543,370.440,368.975,368.192,368.466,371.085,366.336,368.832,369.296
1473,374.087,368.796,397.094,379.124,371.667,379.546,376.374,369.504,369.592,367.816,368.622,372.130,367.037,369.919,367.657
1474,371.845,368.911,397.265,378.823,371.963,379.248,376.543,369.675,369.656,366.216,367.815,374.711,368.407,372.485,366.961
1475,371.982,368.890,397.313,378.598,372.475,380.075,375.658,370.851,370.564,365.335,366.696,374.673,368.262,373.513,366.474
1476,373.325,369.220,396.948,378.504,372.530,380.921,373.584,370.704,370.807,364.654,366.108,373.095,366.699,373.787,367.111
1477,375.079,369.382,396.534,377.731,372.256,380.516,372.757,370.576,369.488,364.900,365.878,372.338,365.541,374.769,369.543
1478,376.336,369.607,396.158,376.931,371.630,379.693,373.905,370.805,368.288,366.508,365.551,372.218,364.975,375.482,371.086
1479,376.054,370.827,395.909,376.811,372.032,379.257,375.399,371.741,368.693,368.162,364.366,372.479,364.017,375.533,370.150
1480,376.365,371.314,395.681,377.005,372.187,379.526,374.778,372.027,369.718,368.554,363.577,372.940,363.773,375.594,368.166
1481,376.419,371.435,395.343,377.128,372.018,380.230,372.292,370.933,369.025,368.046,363.747,374.465,365.143,376.046,366.587
1482,376.556,371.440,394.983,377.012,371.621,380.720,370.909,371.011,368.377,366.503,364.384,376.454,365.978,376.690,366.870
1483,376.264,369.843,394.496,376.373,370.685,380.321,370.189,371.165,369.261,365.392,363.872,375.609,366.153,376.536,367.648
1484,375.368,368.293,394.379,376.110,369.361,379.229,370.782,369.619,369.497,366.805,362.807,372.479,366.773,375.307,367.729
1485,374.877,367.618,394.339,376.215,368.155,379.339,372.235,368.635,368.282,368.173,363.003,370.662,367.183,373.921,367.637
1486,374.722,367.932,394.119,375.794,367.977,380.218,371.370,368.168,367.663,368.365,364.239,370.345,366.926,372.975,367.634
1487,374.188,371.147,394.314,375.756,368.909,380.148,370.082,368.368,368.092,368.630,365.773,370.553,366.074,373.216,367.366
1488,374.000,373.670,394.524,377.075,369.438,379.555,371.654,369.328,367.282,368.043,366.125,371.880,366.077,374.112,368.380
1489,374.007,372.927,394.668,378.887,369.648,379.061,373.424,370.424,367.417,367.241,365.611,373.630,366.840,374.744,369.526
1490,375.625,371.131,396.249,379.098,370.530,378.554,373.078,371.765,369.512,365.614,365.810,373.887,366.993,375.599,370.296
1491,380.220,369.738,402.207,377.821,371.301,377.828,372.008,373.667,371.307,362.938,366.702,372.680,366.225,377.647,370.435
1492,385.632,368.911,412.343,376.837,373.365,377.518,373.679,376.677,372.294,362.573,366.739,371.218,365.551,379.698,369.562
1493,388.657,368.063,420.657,377.151,375.799,378.559,377.144,378.304,373.344,365.181,366.213,370.859,365.859,380.104,368.806
1494,390.256,366.325,424.684,378.212,376.091,380.777,379.140,379.275,376.080,367.538,366.710,371.799,366.627,379.807,368.975
1495,391.054,365.544,426.981,379.121,376.881,383.309,379.226,380.440,378.791,367.765,366.224,373.454,366.620,380.317,370.319
1496,391.047,366.304,428.834,379.534,378.502,385.597,377.724,379.363,379.092,367.530,364.602,373.933,367.146,380.825,371.687
1497,392.148,367.602,430.917,378.795,378.795,387.080,377.037,377.789,377.512,369.097,363.494,374.482,367.941,380.612,371.388
1498,394.913,369.571,433.917,378.776,379.429,388.874,379.535,378.024,376.497,372.846,363.901,377.532,368.936,380.340,372.044
1499,397.217,371.346,437.850,381.768,380.831,391.905,383.243,379.741,378.423,375.184,364.875,380.063,370.296,380.911,373.596
1500,398.895,371.838,441.404,385.760,381.032,394.858,385.654,382.515,381.387,375.449,365.369,380.292,371.168,382.129,374.391
1501,399.946,372.754,443.188,388.827,380.662,397.356,387.572,383.920,382.313,375.614,365.974,381.415,370.901,383.891,374.751
1502,399.162,374.288,444.222,391.518,380.174,400.322,388.889,384.469,383.104,374.724,366.634,384.077,369.674,386.058,374.983
1503,398.130,375.529,444.586,394.125,381.265,403.810,388.317,384.915,385.279,372.954,366.812,387.208,368.316,386.449,375.050
1504,397.116,376.895,443.950,396.473,384.616,405.797,388.420,384.000,387.160,373.514,367.222,389.845,368.449,385.005,374.662
1505,396.181,378.686,443.711,398.171,387.201,405.835,389.481,382.083,387.865,375.054,368.182,391.046,369.607,384.132,375.208
1506,396.444,380.670,443.359,398.496,386.977,405.522,389.000,380.581,386.359,375.246,368.281,391.468,371.375,384.487,377.000
1507,397.105,382.126,443.337,398.882,386.913,405.471,389.325,380.712,384.752,375.697,368.125,392.729,372.662,384.848,378.108
1508,398.711,381.099,444.302,399.814,387.886,405.555,390.346,382.397,384.586,377.465,368.330,395.077,371.847,384.931,378.238
1509,401.513,380.277,445.563,399.902,387.018,405.766,389.930,383.224,384.613,379.108,367.858,396.532,370.748,385.716,378.222
1510,404.325,381.754,446.687,399.063,384.502,406.075,390.156,383.288,385.144,380.581,368.398,396.528,369.852,386.838,378.180
1511,405.578,382.906,445.992,397.649,383.283,405.282,388.909,382.157,384.699,382.354,370.486,396.581,368.632,387.297,378.446
1512,405.155,382.377,445.000,396.231,383.228,404.247,387.761,378.608,382.929,382.624,372.557,397.542,367.686,387.241,378.097
1513,403.603,380.099,445.793,395.460,382.630,404.536,388.893,375.432,381.666,381.954,373.256,398.046,367.005,386.586,377.175
1514,403.072,378.372,447.075,395.530,383.808,404.608,390.663,374.627,380.736,382.889,371.986,398.292,365.760,386.360,376.474
1515,404.390,379.953,449.447,395.571,386.301,404.646,391.868,375.448,380.626,382.486,370.938,399.602,365.200,386.937,375.465
1516,407.072,385.634,452.860,395.012,388.438,405.335,391.206,377.125,380.552,380.808,370.082,401.648,366.662,388.231,374.740
1517,410.458,391.162,456.538,394.765,390.968,405.471,390.868,378.179,379.500,379.676,369.472,402.715,367.183,389.256,376.011
1518,412.957,394.183,459.303,395.076,392.744,404.433,391.782,378.576,379.285,379.286,370.253,403.356,365.812,389.741,377.479
1519,413.917,395.995,459.599,394.481,393.105,403.118,390.835,378.040,380.074,379.341,371.486,404.356,364.580,390.127,376.510
1520,415.072,396.895,459.084,392.789,393.064,402.750,389.115,376.803,379.936,379.035,372.122,404.254,364.827,390.201,374.407
1521,416.469,394.702,458.495,391.369,392.215,402.714,389.630,374.853,379.298,377.997,371.759,403.655,366.054,390.736,373.061
1522,415.744,391.555,458.365,390.809,391.119,402.042,390.716,374.277,378.926,375.168,370.852,403.940,365.933,391.112,373.233
1523,413.462,392.639,460.170,392.220,391.548,401.989,390.835,375.536,378.601,373.505,370.977,405.430,364.126,390.807,373.576
1524,412.671,394.764,462.330,395.856,391.927,402.365,391.230,375.773,377.917,374.246,371.108,406.324,362.368,390.378,372.316
1525,414.321,394.932,462.983,399.576,392.187,402.053,391.490,374.419,378.009,375.146,370.134,405.694,362.960,389.178,371.255
1526,413.596,395.911,462.525,402.278,391.205,401.560,390.008,373.496,377.933,375.419,369.616,404.961,364.664,388.404,370.670
1527,410.733,398.094,462.398,404.846,389.744,401.891,387.959,373.128,376.969,375.051,369.770,405.268,365.072,388.825,371.368
1528,409.191,399.225,463.325,406.856,388.315,402.241,386.704,373.421,376.166,374.932,369.886,405.271,364.869,389.208,372.726
1529,408.910,398.775,464.242,406.829,386.557,402.507,386.165,373.653,376.218,374.603,369.793,404.658,365.180,389.414,372.934
1530,408.906,397.099,464.859,407.673,385.000,403.859,386.070,375.440,376.684,374.454,368.912,403.577,365.442,389.076,371.975
1531,409.022,395.461,464.513,410.754,384.123,405.172,387.650,378.552,375.224,373.803,368.372,402.289,366.736,388.185,371.197
1532,408.859,394.743,463.765,413.038,385.447,405.434,389.259,380.203,373.049,372.843,369.131,401.236,369.343,387.698,370.942
1533,408.729,394.089,464.198,413.884,387.881,405.309,389.568,380.373,373.337,372.149,371.099,400.901,371.227,388.018,370.684
1534,407.588,392.309,463.699,414.096,388.032,405.348,389.757,380.427,375.426,372.819,373.480,401.912,371.015,388.162,369.305
1535,405.848,391.335,462.102,414.206,385.808,405.979,391.354,381.019,376.472,372.916,375.009,403.426,369.694,387.013,367.909
1536,404.123,391.288,461.140,414.133,382.511,406.747,394.572,381.384,376.644,371.668,374.276,404.046,369.588,386.165,368.368
1537,403.664,391.419,460.321,413.133,381.073,407.052,397.477,381.192,376.896,372.076,373.398,405.007,370.000,386.556,368.623
1538,403.592,392.974,458.881,412.682,382.361,407.131,398.831,381.352,377.451,373.222,374.068,405.204,369.869,385.721,367.704
1539,402.386,393.660,455.880,412.595,383.575,406.986,398.379,380.595,377.531,373.476,375.219,402.891,370.820,384.401,367.717
1540,401.610,391.764,452.412,411.544,383.183,406.225,396.111,378.573,376.298,372.316,375.537,402.109,371.760,384.294,369.263
1541,401.116,389.351,450.502,410.656,382.804,405.089,393.700,377.208,374.939,370.554,374.966,404.144,372.160,385.216,369.989
1542,399.383,388.246,449.220,410.973,382.890,404.435,392.292,376.040,373.874,369.592,374.776,406.549,372.938,386.046,367.643
1543,396.538,388.890,448.159,411.359,382.361,404.613,391.366,375.728,374.620,369.208,376.295,406.257,372.844,386.284,364.856
1544,394.397,389.440,447.080,410.870,382.735,404.616,389.000,376.896,376.512,369.311,377.179,403.370,372.301,385.102,364.177
1545,394.426,388.843,445.974,409.415,384.128,404.168,387.510,377.363,376.561,370.130,377.071,402.261,372.499,383.652,364.529
1546,394.726,387.272,445.283,408.192,383.009,403.484,388.543,377.181,375.577,371.076,377.026,404.377,372.020,383.051,365.532
1547,395.755,386.052,443.889,408.008,379.457,401.814,389.354,376.784,375.702,372.159,376.165,405.574,370.938,382.947,366.906
1548,396.657,385.408,442.397,408.127,377.100,400.232,389.868,376.869,376.666,372.700,376.361,404.475,369.442,382.901,366.992
1549,395.877,384.571,441.076,406.858,378.068,399.788,390.835,376.877,377.064,372.362,377.148,402.630,368.625,383.233,367.114
1550,394.329,383.948,439.207,404.336,380.005,399.514,390.374,376.653,376.887,371.835,376.963,400.993,369.968,383.503,368.186
1551,392.819,383.408,437.601,403.537,381.192,399.055,388.626,377.155,376.506,370.981,377.017,400.866,371.037,383.104,368.964
1552,391.996,384.335,436.379,403.493,381.562,398.223,387.720,376.219,374.721,370.884,376.202,399.993,370.805,382.183,368.000
1553,390.505,385.178,434.966,402.310,380.648,397.820,388.070,374.605,373.313,371.414,374.199,398.669,370.521,381.767,366.651
1554,387.870,382.822,432.674,400.368,379.717,398.319,388.362,373.528,372.380,370.816,372.784,398.961,370.531,382.805,366.645
1555,386.953,380.597,431.124,398.715,379.251,398.171,387.461,373.045,370.248,370.108,372.071,400.032,370.407,383.810,366.817
1556,387.661,380.162,432.260,397.249,377.210,397.182,386.284,372.909,368.298,370.795,372.003,398.475,369.637,382.642,367.169
1557,388.325,377.749,434.657,395.449,375.037,396.990,385.086,373.083,369.411,371.670,371.940,395.102,369.096,381.376,367.188
1558,389.343,376.958,437.017,395.670,375.749,398.349,384.350,373.688,372.015,372.186,371.835,392.570,368.773,380.429,367.014
1559,389.282,378.602,438.795,397.394,378.443,399.578,384.609,373.731,373.580,372.027,371.472,391.930,367.825,378.987,367.391
1560,387.047,378.717,439.139,398.318,378.233,399.825,384.230,373.336,374.064,371.049,370.790,392.789,367.121,378.764,367.227
1561,385.242,378.000,439.552,397.881,376.767,399.105,383.288,373.739,374.009,371.705,370.443,392.739,366.933,379.970,365.900
1562,385.242,378.000,439.449,397.111,376.142,397.198,382.255,374.403,372.555,373.857,370.594,390.268,367.430,380.746,364.920
