 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13
4344,308.634,319.485,306.181,300.851,313.757,305.296,306.762,316.661,313.378,321.569,309.773,312.319,305.572
4345,308.752,319.533,306.202,301.261,313.535,305.262,306.781,316.759,313.557,321.631,309.525,312.461,305.364
4346,308.667,319.505,306.228,301.640,313.030,305.245,306.840,317.070,313.729,321.512,309.060,312.539,305.392
4347,308.430,319.421,306.157,301.821,312.540,305.333,306.870,317.391,313.846,321.241,308.693,312.652,305.675
4348,308.277,319.153,306.024,301.929,312.391,305.526,306.869,317.581,313.775,321.049,308.694,312.877,306.123
4349,308.339,318.740,305.970,302.028,312.776,305.674,306.840,317.446,313.583,321.155,308.823,313.010,306.410
4350,308.473,318.513,305.989,301.911,313.239,305.739,306.833,317.084,313.410,321.334,308.861,312.843,306.352
4351,308.576,318.302,305.994,301.326,313.428,305.717,306.781,316.738,313.412,321.295,308.728,312.476,306.160
4352,308.589,318.052,306.039,300.211,313.114,305.790,306.730,316.708,313.598,321.007,308.578,312.277,305.907
4353,308.462,317.897,306.167,299.110,312.647,306.048,306.743,317.003,313.771,320.894,308.570,312.268,305.523
4354,308.144,318.056,306.480,298.502,312.548,306.352,306.745,317.396,313.742,321.041,308.591,312.177,305.255
4355,307.941,318.425,306.801,298.651,312.981,306.432,306.656,317.627,313.463,321.103,308.532,311.895,305.226
4356,307.975,318.594,306.878,299.172,313.637,306.199,306.578,317.538,313.061,320.870,308.221,311.642,305.420
4357,308.057,318.475,306.676,299.778,314.050,305.925,306.623,317.203,312.855,320.320,307.740,311.549,305.541
4358,307.920,318.284,306.366,300.328,314.125,305.930,306.855,316.969,312.886,319.814,307.355,311.701,305.412
4359,307.718,318.235,306.242,300.645,314.168,306.297,307.106,316.994,312.996,319.545,307.204,312.127,305.107
4360,307.754,318.433,306.339,300.741,314.465,306.883,307.203,317.349,312.961,319.507,307.326,312.727,304.723
4361,308.061,318.853,306.656,300.601,314.839,307.388,307.209,317.788,312.929,319.553,307.422,313.264,304.545
4362,308.305,319.048,306.849,300.335,315.041,307.583,307.225,317.958,313.095,319.664,307.326,313.441,304.628
4363,308.271,318.915,306.803,300.000,314.942,307.591,307.327,317.787,313.319,319.757,307.100,313.226,304.743
4364,308.129,318.682,306.596,299.649,314.684,307.567,307.320,317.545,313.412,319.700,306.861,312.908,304.747
4365,307.934,318.596,306.178,299.665,314.536,307.501,307.010,317.440,313.283,319.512,306.815,312.705,304.669
4366,307.850,318.577,305.698,300.204,314.712,307.485,306.585,317.261,313.059,319.098,307.142,312.465,304.685
4367,307.852,318.531,305.339,300.982,314.931,307.525,306.575,316.745,312.888,318.592,307.585,311.963,304.715
4368,307.828,318.567,305.332,301.452,314.922,307.567,306.984,316.206,312.868,318.282,307.878,311.501,304.699
4369,307.958,318.575,305.453,301.431,314.593,307.552,307.337,316.073,313.021,318.334,307.952,311.420,304.547
4370,308.131,318.396,305.645,301.122,314.219,307.576,307.186,316.411,313.225,318.607,307.902,311.740,304.487
4371,308.250,318.117,305.740,300.991,313.912,307.664,306.802,316.897,313.373,318.956,307.775,312.144,304.604
4372,308.417,317.974,305.783,301.204,313.693,307.731,306.692,317.147,313.298,319.160,307.562,312.255,304.947
4373,308.830,318.135,305.743,301.638,313.447,307.774,306.884,317.046,313.036,319.104,307.307,312.014,305.574
4374,309.248,318.567,305.809,301.998,313.424,307.849,307.062,316.761,312.860,318.933,307.270,311.612,306.234
4375,309.261,319.097,305.827,301.970,313.647,307.961,307.095,316.631,312.970,318.780,307.358,311.293,306.461
4376,308.936,319.437,305.647,301.649,313.735,307.903,306.989,316.904,313.154,318.701,307.453,311.184,306.065
4377,308.699,319.535,305.411,301.344,313.447,307.776,306.649,317.364,313.170,318.772,307.526,311.169,305.416
4378,308.847,319.415,305.291,300.989,312.968,307.683,306.091,317.713,313.018,318.961,307.643,311.134,305.022
4379,309.095,319.266,305.372,300.596,312.710,307.664,305.617,317.649,312.937,319.023,307.811,311.110,304.919
4380,309.222,319.006,305.737,300.025,312.815,307.677,305.606,317.051,312.996,318.972,307.956,311.199,304.893
4381,309.242,318.592,306.380,299.477,313.254,307.674,305.889,316.327,313.079,319.086,307.927,311.345,304.873
4382,309.254,318.346,307.075,299.193,313.757,307.575,305.989,316.038,313.027,319.378,307.633,311.374,304.976
4383,309.316,318.439,307.496,299.610,314.004,307.299,305.912,316.345,312.889,319.661,307.118,311.247,305.364
4384,309.436,318.380,307.315,300.213,313.785,306.957,305.997,316.723,312.758,319.731,306.624,311.087,305.703
4385,309.578,317.938,306.591,300.518,313.209,306.752,306.257,316.675,312.843,319.551,306.263,311.010,305.539
4386,309.686,317.626,305.727,300.404,312.645,306.817,306.310,316.415,313.227,319.215,306.277,311.161,304.915
4387,309.612,317.877,305.197,300.145,312.542,306.957,305.956,316.201,313.845,318.825,306.665,311.642,304.402
4388,309.614,318.423,305.180,299.931,312.882,306.990,305.441,315.904,314.408,318.455,307.355,312.142,304.529
4389,309.807,318.911,305.377,299.791,313.284,306.808,305.053,315.439,314.691,318.148,307.938,312.350,305.010
4390,310.163,319.306,305.586,299.560,313.490,306.631,304.933,315.155,314.765,317.935,308.061,312.280,305.424
4391,310.301,319.573,305.631,299.291,313.621,306.720,305.118,315.274,314.802,318.008,307.830,312.265,305.675
4392,310.011,319.702,305.562,299.133,313.836,307.009,305.484,315.619,314.831,318.377,307.578,312.546,305.941
4393,309.369,319.730,305.403,299.179,313.789,307.243,305.724,315.949,314.862,318.987,307.373,313.010,306.212
4394,308.667,319.610,305.387,299.376,313.378,307.227,305.743,315.987,314.854,319.423,307.225,313.402,306.107
4395,308.259,319.072,305.735,299.661,312.942,307.005,305.611,315.792,314.728,319.550,307.306,313.385,305.679
4396,308.117,318.340,306.283,299.940,312.695,306.798,305.537,315.541,314.602,319.484,307.735,313.055,305.271
4397,308.116,317.652,306.483,300.057,312.660,306.803,305.590,315.499,314.605,319.480,308.147,312.615,305.063
4398,308.180,317.382,306.138,299.933,312.538,307.049,305.717,315.713,314.820,319.545,308.115,312.269,305.172
4399,308.403,317.668,305.624,299.546,312.359,307.286,305.880,315.958,315.133,319.538,307.571,312.076,305.406
4400,308.576,318.050,305.324,299.096,312.422,307.356,305.835,316.024,315.289,319.429,307.022,312.024,305.523
4401,308.746,318.330,305.377,298.892,312.791,307.216,305.639,316.049,315.237,319.168,306.701,312.196,305.242
4402,309.068,318.451,305.632,299.209,313.394,306.935,305.366,316.145,315.103,318.825,306.626,312.497,304.842
4403,309.508,318.497,305.714,299.812,313.742,306.729,305.134,316.330,314.902,318.608,306.670,312.815,304.715
4404,309.758,318.475,305.642,300.243,313.772,306.721,305.136,316.556,314.751,318.604,306.753,313.018,304.941
4405,309.716,318.535,305.618,300.257,313.535,306.816,305.295,316.702,314.720,318.592,306.860,313.084,305.349
4406,309.460,318.891,305.716,300.021,313.125,306.830,305.488,316.712,314.886,318.551,307.076,313.101,305.612
4407,309.074,319.310,305.620,299.798,312.886,306.708,305.660,316.462,315.263,318.555,307.376,312.955,305.824
4408,308.638,319.557,305.226,299.952,313.211,306.510,305.671,316.049,315.695,318.581,307.515,312.626,306.089
4409,308.428,319.531,304.873,300.245,314.065,306.292,305.617,315.631,316.052,318.493,307.423,312.269,306.475
4410,308.578,319.427,304.753,300.358,314.710,306.262,305.514,315.438,316.181,318.222,307.143,312.160,306.863
4411,308.767,319.231,304.838,300.195,314.778,306.490,305.539,315.513,315.992,317.858,306.771,312.385,307.172
4412,308.619,319.044,305.127,299.830,314.531,306.870,305.724,315.698,315.634,317.535,306.460,312.508,307.410
4413,308.280,318.978,305.331,299.539,314.535,307.200,306.056,315.698,315.432,317.305,306.405,312.424,307.693
4414,308.068,319.151,305.440,299.305,314.766,307.307,306.227,315.615,315.424,317.246,306.701,312.408,307.933
4415,308.087,319.421,305.541,299.372,314.916,307.136,306.127,315.644,315.470,317.499,307.195,312.539,308.129
4416,308.222,319.443,305.738,299.651,314.785,306.721,305.965,315.878,315.388,317.825,307.668,312.520,308.321
4417,308.394,319.173,305.864,299.817,314.409,306.254,306.038,316.214,315.110,318.085,307.982,312.276,308.568
4418,308.411,318.903,305.793,299.605,314.043,306.007,306.324,316.398,314.789,318.155,308.090,311.924,308.850
4419,308.549,318.915,305.409,299.273,313.869,306.138,306.620,316.322,314.585,318.139,307.970,311.852,309.042
4420,308.784,319.247,304.864,299.280,313.871,306.414,306.797,316.255,314.619,318.031,307.741,312.025,308.800
4421,308.981,319.628,304.340,299.775,313.671,306.549,306.663,316.223,314.713,317.807,307.557,312.270,308.305
4422,308.831,319.839,304.059,300.438,313.090,306.429,306.173,316.030,314.682,317.499,307.568,312.483,307.887
4423,308.210,319.728,304.149,300.872,312.523,306.174,305.611,315.591,314.509,317.352,307.698,312.773,307.733
4424,307.367,319.487,304.404,301.050,312.361,305.953,305.307,315.166,314.342,317.610,307.714,312.946,307.794
4425,306.767,319.326,304.711,301.037,312.641,305.914,305.248,315.118,314.271,318.093,307.550,312.757,307.988
4426,306.633,319.304,304.828,300.860,313.075,305.984,305.409,315.455,314.338,318.279,307.437,312.247,308.251
4427,306.881,319.272,304.790,300.564,313.236,306.051,305.602,315.848,314.476,318.080,307.544,311.744,308.507
4428,307.172,319.032,304.780,300.323,312.759,306.084,305.812,316.120,314.533,317.791,307.607,311.433,308.685
4429,307.492,318.573,305.055,300.112,312.069,306.067,305.905,316.214,314.356,317.651,307.366,311.234,308.669
4430,307.777,318.272,305.549,299.915,311.787,306.055,305.750,316.320,314.041,317.804,306.872,311.106,308.410
4431,308.117,318.268,306.059,299.640,312.181,306.099,305.336,316.379,313.914,318.122,306.624,311.083,308.141
4432,308.413,318.483,306.252,299.333,312.772,306.238,304.898,316.386,314.128,318.325,306.688,311.159,308.234
4433,308.657,318.748,306.055,299.032,312.991,306.227,304.661,316.453,314.494,318.359,306.906,311.121,308.752
4434,308.725,318.934,305.441,298.821,312.748,305.957,304.792,316.524,314.908,318.303,307.008,311.043,309.311
4435,308.616,319.101,304.709,298.677,312.434,305.659,305.181,316.329,315.449,318.357,306.989,311.135,309.396
4436,308.491,319.241,304.382,298.661,312.267,305.586,305.539,315.923,315.989,318.333,306.753,311.280,308.984
4437,308.415,319.336,304.515,298.716,312.258,305.818,305.690,315.722,316.580,318.083,306.419,311.371,308.319
4438,308.314,319.320,304.690,298.876,312.226,306.094,305.535,315.919,317.204,317.633,306.256,311.385,307.927
4439,308.140,319.258,304.618,298.826,312.308,306.059,305.306,316.280,317.860,317.328,306.307,311.396,308.123
4440,307.782,318.851,304.535,298.576,312.542,305.740,305.343,316.576,318.515,317.344,306.631,311.446,308.612
4441,307.453,318.203,304.793,298.296,312.832,305.368,305.677,316.707,319.178,317.711,306.853,311.478,309.127
4442,307.489,317.533,305.371,298.195,313.097,305.077,306.054,316.747,319.932,318.316,306.802,311.581,309.473
4443,307.964,317.072,305.909,298.397,313.327,304.909,306.365,316.782,320.817,319.082,306.682,311.685,309.626
4444,308.377,316.853,306.217,298.938,313.531,304.971,306.561,316.686,321.633,319.949,306.859,311.845,309.606
4445,308.519,316.811,306.371,299.603,313.587,305.422,306.760,316.690,322.171,320.971,307.379,312.156,309.648
4446,308.682,317.350,306.724,300.227,313.690,306.428,307.091,316.936,322.491,322.197,308.264,312.696,309.842
4447,309.117,318.734,307.608,300.933,313.869,308.309,307.839,317.540,322.896,323.370,309.585,313.366,310.139
4448,309.794,320.738,308.827,302.289,314.050,311.586,309.320,318.381,323.376,324.540,311.258,314.297,310.677
4449,310.619,322.724,309.767,304.291,314.364,316.022,311.644,319.276,323.826,325.550,312.771,315.412,311.566
4450,311.629,324.064,310.063,306.229,314.649,320.540,314.469,320.277,324.085,326.248,313.826,316.461,312.865
4451,312.494,324.769,310.252,307.495,314.847,324.112,317.365,321.282,324.244,326.488,314.308,317.222,314.224
4452,312.996,325.396,310.926,308.243,315.153,326.745,319.809,322.002,324.324,326.178,314.532,317.786,315.305
4453,313.188,326.159,312.384,308.908,315.662,328.686,321.523,322.310,324.338,325.772,314.644,318.388,316.018
4454,313.419,326.753,314.271,309.596,316.241,330.032,322.485,322.653,324.408,325.715,314.688,319.021,316.408
4455,313.909,327.010,316.112,310.211,316.374,330.941,323.051,323.127,324.525,326.145,314.789,319.533,316.574
4456,314.562,327.247,317.475,310.539,316.170,331.856,323.619,323.539,324.626,326.744,314.968,319.927,316.881
4457,315.146,327.791,318.103,310.683,316.045,332.987,324.391,323.714,324.616,327.197,315.041,320.243,317.420
4458,315.447,328.525,318.067,310.677,316.213,334.212,325.303,323.876,324.399,327.418,314.908,320.629,317.822
4459,315.578,329.127,317.849,310.711,316.561,335.142,326.225,324.080,324.024,327.277,314.700,320.930,317.778
4460,315.540,329.362,317.944,310.812,316.673,335.627,326.949,324.227,323.742,326.821,314.630,320.983,317.309
4461,315.358,329.370,318.486,311.073,316.520,335.786,327.386,324.082,323.663,326.197,314.883,320.644,316.895
4462,315.174,329.390,319.136,311.466,316.355,335.939,327.692,323.712,323.659,325.824,315.317,320.259,316.651
4463,315.114,329.376,319.441,311.885,316.391,336.323,327.951,323.381,323.604,325.900,315.643,320.125,316.642
4464,315.009,329.268,319.382,312.202,316.510,336.826,328.090,323.262,323.486,326.080,315.774,320.135,316.727
4465,314.866,328.978,319.083,312.206,316.316,337.139,327.919,323.192,323.304,325.931,315.774,320.139,316.875
4466,314.850,328.491,318.910,311.734,315.879,337.114,327.440,323.108,323.097,325.401,315.637,320.056,316.947
4467,314.856,328.266,319.047,311.057,315.305,336.877,326.779,323.108,322.871,324.881,315.308,319.769,316.899
4468,314.773,328.219,319.396,310.392,314.987,336.634,326.274,323.197,322.664,324.535,315.004,319.461,316.657
4469,314.330,328.153,319.701,309.837,315.222,336.570,326.202,323.261,322.367,324.488,314.691,319.167,316.317
4470,313.625,328.217,319.822,309.399,316.026,336.650,326.358,323.038,322.051,324.582,314.249,318.942,315.976
4471,313.242,328.585,319.652,309.255,316.879,336.851,326.468,322.683,322.180,324.760,313.982,318.783,315.828
4472,313.659,329.129,319.167,309.275,317.516,337.220,326.694,322.833,323.442,325.385,314.505,318.862,315.677
4473,314.778,329.618,318.785,309.305,318.464,337.940,327.842,324.350,326.509,327.220,316.350,319.150,315.481
4474,315.987,329.795,318.936,309.528,320.178,338.971,330.169,327.644,331.125,330.321,319.446,319.411,315.479
4475,316.676,329.630,319.517,310.092,322.376,339.984,333.201,332.096,336.039,333.907,323.085,319.570,315.970
4476,316.869,329.314,320.043,310.922,324.202,340.745,336.147,336.347,340.074,337.233,326.215,319.581,316.923
4477,316.979,329.042,320.417,311.599,325.282,341.245,338.517,339.441,342.787,339.891,328.284,319.261,317.895
4478,317.258,328.799,320.815,311.759,325.922,341.595,340.161,341.340,344.515,341.886,329.507,318.491,318.372
4479,317.631,328.489,321.029,311.459,326.652,341.935,341.424,342.633,345.903,343.238,330.411,317.629,318.325
4480,317.985,328.183,320.899,310.911,327.514,342.188,342.583,343.843,347.352,344.175,331.296,317.198,317.909
4481,318.301,328.006,320.631,310.509,328.322,342.313,343.672,344.950,348.804,344.891,332.075,317.205,317.608
4482,318.434,327.598,320.451,310.362,328.802,342.204,344.432,345.652,349.996,345.615,332.654,317.366,317.665
4483,318.375,327.048,320.210,310.436,329.247,341.833,344.891,345.849,350.948,346.351,333.096,317.568,317.840
4484,318.159,326.594,319.732,310.450,329.845,341.358,345.261,345.983,351.622,347.134,333.579,317.715,317.558
4485,318.011,326.475,319.209,310.255,330.527,340.995,345.672,346.402,352.005,347.768,334.036,317.672,316.808
4486,318.015,326.656,319.027,309.757,330.987,340.697,346.039,346.884,352.318,348.038,334.276,317.282,316.101
4487,318.068,326.877,319.177,309.138,330.742,340.334,346.369,347.059,352.711,347.961,334.251,316.902,315.897
4488,318.127,326.954,319.241,308.690,329.839,339.985,346.582,347.024,353.182,347.889,334.256,316.738,316.091
4489,318.121,326.650,318.960,308.523,328.996,340.051,346.499,346.987,353.491,347.883,334.419,316.791,316.321
4490,318.191,326.083,318.393,308.333,328.905,340.309,346.299,346.910,353.600,347.817,334.575,316.864,316.562
4491,318.472,325.640,318.027,308.007,329.564,340.327,346.078,346.692,353.502,347.551,334.528,317.028,316.646
4492,318.705,325.525,317.968,307.555,330.279,339.900,345.752,346.470,353.261,347.091,334.458,317.226,316.523
4493,318.581,325.509,317.950,307.147,330.533,339.279,345.159,346.278,352.897,346.711,334.615,317.232,316.123
4494,318.277,325.402,317.687,306.722,330.465,338.594,344.504,345.958,352.542,346.486,334.898,316.995,315.677
4495,318.104,325.097,317.281,306.433,330.596,337.878,344.163,345.421,352.193,346.372,335.016,316.551,315.368
4496,318.045,324.909,317.040,306.486,331.043,337.309,344.226,344.958,351.715,346.075,334.746,316.140,315.164
4497,317.920,324.873,317.003,306.534,331.454,336.998,344.474,344.685,351.110,345.641,334.159,315.940,314.937
4498,317.691,324.962,317.180,306.280,331.350,336.753,344.459,344.624,350.414,345.199,333.263,315.942,314.711
4499,317.623,325.070,317.562,306.014,330.789,336.340,343.731,344.503,349.860,345.038,332.392,316.010,314.535
4500,317.932,325.241,318.018,306.284,330.460,335.968,342.512,344.112,349.957,345.269,331.941,316.035,314.442
4501,318.570,325.509,318.299,306.800,330.658,336.319,341.382,343.432,351.119,346.008,332.284,316.047,314.592
4502,319.470,325.732,318.404,307.248,331.280,337.831,340.714,342.681,353.211,347.509,333.174,316.270,315.230
4503,320.504,326.123,318.514,307.553,331.951,340.194,340.386,342.072,355.476,349.680,333.838,316.600,316.216
4504,321.513,326.640,318.925,307.954,332.615,342.551,340.203,341.572,357.256,352.100,333.855,316.895,317.115
4505,322.377,327.195,319.571,308.443,332.987,344.376,340.041,340.920,358.417,354.140,333.581,317.080,317.723
4506,323.244,327.624,320.144,308.759,333.030,345.651,340.003,340.017,359.161,355.349,333.378,317.160,318.081
4507,324.379,328.197,320.472,308.855,332.789,346.717,340.220,339.118,359.417,355.529,333.468,317.181,318.313
4508,325.419,328.624,320.735,308.899,332.434,347.630,340.513,338.461,359.229,355.158,333.723,317.075,318.756
4509,326.091,328.722,321.050,308.922,332.151,348.243,340.555,337.948,358.890,354.982,333.834,316.634,319.479
4510,326.311,328.559,321.395,308.635,332.318,348.476,340.285,337.267,358.634,355.421,333.642,315.857,320.133
4511,326.057,328.529,321.387,308.255,332.935,348.602,339.822,336.517,358.507,356.096,333.211,315.217,320.366
4512,325.737,328.769,321.002,307.846,333.531,348.840,339.384,336.009,358.275,356.529,332.692,315.084,320.067
4513,325.864,329.074,320.514,307.571,333.535,349.171,339.005,335.776,357.730,356.471,332.020,315.445,319.459
4514,326.595,329.060,320.096,307.298,332.830,349.298,338.670,335.776,357.124,356.235,331.090,315.906,318.725
4515,327.369,328.700,319.746,306.968,331.841,349.147,338.299,335.813,356.676,355.987,330.140,316.000,318.166
4516,327.699,328.262,319.456,306.817,330.953,348.844,337.792,335.621,356.538,355.775,329.459,315.703,317.780
4517,327.502,327.887,319.347,306.982,330.338,348.553,337.109,335.149,356.696,355.595,328.928,315.437,317.537
4518,327.184,327.575,319.507,307.319,329.800,348.352,336.297,334.526,357.035,355.274,328.223,315.475,317.537
4519,326.945,327.262,319.562,307.697,329.024,348.075,335.364,333.807,357.261,354.873,327.395,315.617,317.618
4520,326.797,327.260,319.327,308.025,327.994,347.620,334.226,332.980,357.211,354.584,326.640,315.539,317.794
4521,326.784,327.644,318.854,307.901,326.968,347.014,333.074,332.161,356.932,354.494,326.145,315.272,318.156
4522,327.087,327.974,318.486,307.158,326.301,346.372,332.005,331.505,356.754,354.481,325.949,315.034,318.762
4523,327.587,327.577,318.376,306.147,326.329,345.887,330.980,331.086,356.777,354.119,325.937,314.772,319.285
4524,327.811,326.606,318.501,305.564,326.716,345.718,330.210,330.787,356.775,353.369,326.053,314.387,319.319
4525,327.314,325.777,318.613,305.599,326.637,345.764,329.877,330.325,356.446,352.457,325.964,313.958,318.535
4526,326.356,325.620,318.520,305.759,325.923,345.715,329.903,329.670,355.764,351.664,325.601,313.633,317.230
4527,325.491,325.936,318.281,305.713,324.888,345.446,329.932,329.067,354.908,351.033,325.035,313.668,316.372
4528,325.102,326.294,318.056,305.631,324.202,344.977,329.895,328.671,354.040,350.476,324.354,314.075,316.388
4529,325.100,326.288,317.714,305.633,324.279,344.406,329.829,328.475,353.285,350.114,323.729,314.623,316.949
4530,325.186,326.016,317.263,305.438,324.787,343.815,329.561,328.136,352.634,349.866,323.229,314.686,317.558
4531,325.244,325.903,316.698,305.009,325.239,343.240,328.964,327.475,351.979,349.538,322.711,314.217,317.907
4532,325.381,325.899,316.162,304.495,325.172,342.674,328.238,326.741,351.397,348.912,322.198,313.739,317.586
4533,325.511,325.789,315.891,304.053,324.755,342.163,327.506,326.324,351.100,348.155,321.851,313.572,316.782
4534,325.384,325.505,315.921,303.798,324.497,341.726,326.681,326.283,350.994,347.638,321.550,313.492,316.101
4535,325.123,325.107,315.827,304.078,324.660,341.473,325.748,326.301,350.747,347.622,321.124,313.488,315.978
4536,324.841,324.547,315.329,304.821,325.009,341.191,324.884,326.024,350.223,347.685,320.694,313.744,316.004
4537,324.360,323.984,314.732,305.654,325.236,340.771,324.237,325.536,349.525,347.372,320.387,314.147,315.927
4538,323.648,323.620,314.507,306.000,325.308,340.306,323.879,325.192,348.845,346.661,320.246,314.222,315.604
4539,322.841,323.425,314.570,305.727,325.164,339.865,323.711,325.232,348.188,346.008,320.061,313.749,315.168
4540,322.256,323.342,314.796,305.209,324.701,339.428,323.603,325.350,347.410,345.741,319.759,313.148,314.713
4541,321.828,323.316,314.970,304.651,323.936,339.065,323.379,325.196,346.482,345.555,319.263,312.786,314.416
4542,321.415,323.350,315.108,304.092,323.110,338.790,322.866,324.581,345.547,344.969,318.824,312.706,314.570
4543,321.066,323.350,315.165,303.741,322.776,338.562,322.154,323.834,344.766,344.005,318.505,312.820,314.859
4544,320.939,323.195,315.027,303.709,323.045,338.274,321.525,323.469,344.239,343.206,318.266,313.043,315.105
4545,321.047,322.954,314.618,303.725,323.462,337.909,321.247,323.666,343.926,342.990,318.017,313.306,315.141
4546,321.229,323.018,314.002,303.456,323.499,337.392,321.174,324.208,343.585,342.953,317.710,313.358,315.048
4547,321.297,323.543,313.451,303.126,323.092,336.827,320.974,324.599,343.079,342.553,317.477,313.140,315.055
4548,321.273,324.211,313.080,303.154,322.557,336.283,320.484,324.596,342.435,341.834,317.219,312.722,315.222
4549,321.220,324.410,313.011,303.392,322.273,335.727,319.888,324.188,341.867,341.328,316.694,312.298,315.263
4550,321.233,324.002,313.183,303.401,322.256,335.083,319.520,323.435,341.428,341.142,316.060,312.009,314.980
4551,321.116,323.525,313.361,303.245,322.267,334.560,319.447,322.541,341.109,340.856,315.597,312.052,314.471
4552,320.786,323.429,313.392,303.255,322.211,334.278,319.372,321.972,340.665,340.258,315.407,312.491,313.844
4553,320.413,323.573,313.279,303.516,322.262,334.101,319.024,322.043,339.999,339.669,315.387,313.345,313.283
4554,320.170,323.585,313.417,303.732,322.191,333.767,318.412,322.452,339.225,339.372,315.431,314.119,313.059
4555,319.847,323.171,313.668,303.585,322.009,333.323,317.713,322.757,338.461,339.352,315.355,314.253,313.198
4556,319.295,322.499,313.756,303.172,321.981,332.954,317.155,322.725,337.751,339.209,315.093,313.678,313.238
4557,318.741,321.907,313.575,302.580,322.262,332.723,316.975,322.604,336.999,338.700,314.797,312.845,313.044
4558,318.362,321.543,313.350,301.911,322.424,332.501,317.153,322.609,336.247,337.976,314.669,312.188,313.014
4559,318.235,321.252,313.202,301.461,321.998,332.188,317.457,322.588,335.619,337.344,314.865,311.928,313.283
4560,318.140,321.227,313.061,301.367,321.123,331.863,317.661,322.530,335.213,337.039,315.152,312.156,313.438
4561,318.142,321.588,312.809,301.537,320.419,331.606,317.557,322.465,335.008,336.822,315.149,312.860,312.956
4562,317.991,322.163,312.334,301.544,320.215,331.429,317.025,322.434,334.931,336.520,314.697,313.664,311.990
4563,317.875,322.557,311.758,301.069,320.202,331.112,316.340,322.194,334.748,336.254,313.931,314.055,311.188
4564,317.900,322.517,311.356,300.493,320.110,330.588,316.011,321.737,334.308,335.985,313.147,313.881,311.008
4565,318.144,322.205,311.348,300.275,319.738,330.010,316.129,321.351,333.723,335.788,312.527,313.444,311.143
4566,318.347,321.853,311.491,300.502,319.191,329.617,316.255,321.282,333.211,335.641,312.325,313.067,311.150
4567,318.350,321.515,311.451,300.943,318.587,329.385,316.184,321.291,332.836,335.504,312.437,312.730,310.855
4568,318.237,321.334,311.361,301.268,318.234,329.267,315.905,321.266,332.540,335.251,312.620,312.289,310.446
4569,318.117,321.527,311.454,301.401,317.938,329.039,315.513,321.294,332.198,334.734,312.664,311.891,310.139
4570,318.017,322.004,311.701,301.463,317.542,328.653,314.944,321.397,331.723,334.093,312.548,311.738,310.321
4571,317.877,322.503,311.831,301.436,317.230,328.133,314.273,321.377,331.238,333.612,312.258,311.798,310.798
4572,317.633,322.753,311.682,301.319,317.387,327.648,313.768,321.012,330.965,333.424,311.914,311.864,311.038
4573,317.146,322.477,311.295,301.401,317.920,327.267,313.510,320.430,330.976,333.385,311.628,311.861,310.980
4574,316.623,321.704,310.909,301.601,318.163,326.993,313.411,319.888,331.107,333.566,311.430,311.978,310.865
4575,316.330,320.853,310.559,301.667,317.987,326.796,313.385,319.508,331.028,333.902,311.297,312.272,310.966
4576,316.273,320.358,310.249,301.578,317.561,326.482,313.423,319.285,330.711,334.028,311.281,312.568,311.065
4577,316.278,320.129,310.117,301.459,317.393,326.004,313.383,319.224,330.275,333.798,311.350,312.580,310.901
4578,316.271,319.823,310.178,301.330,317.484,325.491,313.098,319.348,329.836,333.305,311.389,312.383,310.604
4579,316.163,319.404,310.215,301.261,317.774,325.097,312.791,319.439,329.539,332.837,311.410,312.155,310.424
4580,315.816,319.133,309.934,301.103,318.006,324.719,312.754,319.265,329.336,332.560,311.502,312.081,310.537
4581,315.254,319.231,309.586,300.972,317.893,324.237,312.956,318.923,329.126,332.318,311.644,312.133,310.618
4582,314.693,319.708,309.474,300.906,317.437,323.719,313.137,318.704,328.810,331.992,311.725,312.094,310.618
4583,314.358,320.380,309.517,300.959,317.170,323.383,313.033,318.678,328.407,331.661,311.487,312.085,310.535
4584,314.254,320.909,309.596,300.757,317.101,323.282,312.648,318.642,327.934,331.494,311.062,312.117,310.257
4585,314.223,320.950,309.647,300.278,316.807,323.293,312.151,318.585,327.484,331.290,310.731,312.151,309.883
4586,314.110,320.525,309.708,299.940,316.533,323.276,311.760,318.703,327.088,331.135,310.772,312.184,309.368
4587,313.943,319.970,309.920,299.984,316.770,323.186,311.526,318.917,326.708,330.915,310.926,312.362,308.828
4588,313.881,319.730,310.255,300.319,317.615,323.046,311.430,319.183,326.358,330.741,310.907,312.534,308.442
4589,313.748,319.829,310.525,300.888,318.357,322.817,311.302,319.459,326.110,330.684,310.661,312.575,308.651
4590,313.413,319.751,310.462,301.528,318.520,322.435,311.100,319.696,325.967,330.719,310.447,312.764,309.384
4591,313.045,319.417,310.022,301.826,318.196,322.043,310.783,319.903,325.799,330.723,310.326,312.993,309.984
4592,312.992,319.032,309.421,301.679,317.710,321.739,310.624,320.154,325.657,330.569,310.152,312.991,309.939
4593,313.316,318.887,308.947,301.264,317.368,321.533,310.721,320.578,325.602,330.152,309.783,312.782,309.331
4594,313.682,319.078,308.764,300.874,317.441,321.465,311.075,321.091,325.652,329.504,309.642,312.820,308.665
4595,313.701,319.475,308.839,300.509,317.832,321.405,311.548,321.392,325.588,328.976,309.934,313.127,308.089
4596,313.462,319.928,308.965,300.064,317.966,321.243,312.025,321.255,325.206,328.747,310.431,313.156,307.796
