 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,MEan7,Mean8,Mean9,Mean10
207,0.360650795,0.176742424,0.486989608,0.240393619,0.234641897,0.156480598,0.484931716,0.309371893,0.30037182,0.342483912
208,0.463187015,0.237630362,0.657376298,0.321440861,0.332189961,0.226244158,0.634538229,0.404262509,0.362663413,0.465326159
209,0.564340626,0.301691887,0.83897835,0.40715562,0.443147737,0.310236437,0.792065565,0.500397904,0.412830075,0.597713451
210,0.659242236,0.365981375,1.022227095,0.493791727,0.564235193,0.407234697,0.951535415,0.592730252,0.450453638,0.733208919
211,0.744477999,0.427562545,1.197786618,0.577917559,0.691719128,0.514958459,1.107249738,0.676936011,0.477841271,0.86507837
212,0.818183857,0.484001166,1.356883956,0.6565347,0.821855425,0.630105881,1.253695985,0.749702272,0.500681251,0.987304274
213,0.880501724,0.533233613,1.492340117,0.727299614,0.951042241,0.748329552,1.385906937,0.809081199,0.524775301,1.09498712
214,0.933201998,0.573900611,1.599530649,0.788487411,1.076363779,0.86490902,1.499695274,0.854543487,0.557541274,1.184974267
215,0.979268916,0.605269918,1.676346051,0.839208787,1.195373403,0.974725817,1.592026502,0.886772577,0.605576458,1.256387517
216,1.022253972,0.627566455,1.723403251,0.8792221,1.306215335,1.07329994,1.660842218,0.907434771,0.674402825,1.310307869
217,1.065675764,0.64145,1.743820523,0.908719546,1.407680445,1.15696857,1.70532745,0.918920588,0.767026447,1.349871167
218,1.112299791,0.648028456,1.742742621,0.928557963,1.498945555,1.223406974,1.725798844,0.923927912,0.884758261,1.379428058
219,1.163724998,0.649090772,1.726448935,0.939838857,1.579651083,1.272051962,1.723358318,0.924956608,1.024847383,1.403704541
220,1.220446627,0.646481858,1.701428098,0.943935302,1.649832873,1.304176119,1.700080775,0.924202813,1.182381016,1.427445691
221,1.281602069,0.642059996,1.673918355,0.942351008,1.710063404,1.322499451,1.658654824,0.923212446,1.351245154,1.454203461
222,1.34552786,0.637787104,1.648834045,0.936929456,1.761157528,1.331246217,1.602153922,0.92302075,1.522961391,1.486476041
223,1.410259212,0.635124217,1.629722761,0.929435084,1.804726601,1.335145583,1.533878522,0.924020733,1.688359333,1.524924906
224,1.47350986,0.635196894,1.618200821,0.921741531,1.842650757,1.339038898,1.457276269,0.926152616,1.83909868,1.568884022
225,1.533424826,0.638603702,1.61419475,0.915626629,1.877396004,1.3471629,1.376001067,0.929074136,1.96680836,1.616126387
226,1.588937343,0.645198289,1.616357166,0.912531486,1.911771238,1.362493891,1.29350449,0.932277963,2.066028153,1.663671286
227,1.639514862,0.654345811,1.622167247,0.913504016,1.948515636,1.386596184,1.21298795,0.935284454,2.13321667,1.708006829
228,1.685529166,0.664915853,1.628969499,0.919157979,1.990278135,1.419693588,1.13741236,0.937995962,2.167882054,1.74582485
229,1.727730066,0.675786649,1.634284197,0.929399034,2.038969939,1.460314833,1.069440164,0.940462021,2.171128585,1.773963847
230,1.766986227,0.685297701,1.636369005,0.943577885,2.095582353,1.506096882,1.011047727,0.943063134,2.147722026,1.789988506
231,1.804204302,0.692188914,1.634325987,0.960519468,2.159986892,1.554314151,0.96384318,0.946521835,2.102264769,1.792391297
232,1.83979187,0.695357653,1.628777826,0.978670898,2.230880519,1.60240809,0.928814529,0.951719744,2.04031284,1.780229564
233,1.873393559,0.694418199,1.621047092,0.996548503,2.305698705,1.648413729,0.906168471,0.959576886,1.968141902,1.753293973
234,1.904368567,0.689483774,1.613329972,1.012666432,2.381315283,1.69145117,0.895253179,0.970969948,1.891059364,1.712339787
235,1.931572597,0.681048977,1.60817407,1.025974902,2.454043724,1.73174049,0.894954836,0.986494558,1.812870671,1.65853906
236,1.953859138,0.670198451,1.607945878,1.036125696,2.520395581,1.77035278,0.903402946,1.006464953,1.736113732,1.593894085
237,1.970181231,0.658485418,1.614286882,1.043260652,2.5775973,1.809215099,0.918345218,1.030666489,1.661800722,1.520994898
238,1.979656426,0.647355168,1.628116171,1.048052514,2.623917345,1.850506334,0.937402089,1.058516275,1.589999802,1.443192066
239,1.9823626,0.638377683,1.649218441,1.051552347,2.65882075,1.896015197,0.957918971,1.089039091,1.521222159,1.364380381
240,1.97890573,0.63267142,1.676381631,1.055041328,2.683181524,1.947074957,0.977554164,1.120854145,1.454957371,1.288890824
241,1.970529457,0.631096574,1.707629477,1.05965264,2.698988389,2.003783724,0.994256695,1.152498302,1.391345043,1.221076436
242,1.958941454,0.633772338,1.740543542,1.06615981,2.709048143,2.065141006,1.006856625,1.182519813,1.331240477,1.164794591
243,1.946176141,0.640446177,1.772619962,1.074740804,2.7164956,2.129246928,1.014747521,1.209673001,1.27696564,1.122601089
244,1.934073022,0.650376673,1.801645737,1.085068844,2.724086562,2.193377294,1.018496139,1.23296415,1.231772176,1.095905848
245,1.92394303,0.662475933,1.826071594,1.096214493,2.73424206,2.254295619,1.019495259,1.251936628,1.198867232,1.083831288
246,1.916711379,0.675265007,1.844858106,1.106902813,2.748036615,2.308854008,1.020052757,1.266544214,1.181522428,1.083563285
247,1.912372979,0.687446186,1.857588862,1.115662161,2.765682872,2.354120602,1.022963253,1.27733991,1.18263821,1.09028646
248,1.910402538,0.697611144,1.864566428,1.121194307,2.786156031,2.38823066,1.031266959,1.285120678,1.204344465,1.097618573
249,1.909439735,0.704764805,1.866274474,1.122628022,2.807684966,2.410136248,1.047860273,1.291107376,1.246930732,1.098259396
250,1.90771777,0.708198991,1.8632276,1.119623055,2.82791698,2.419781203,1.075250464,1.296509888,1.308980909,1.085467921
251,1.903501548,0.707515119,1.855888056,1.112571963,2.844625091,2.418304568,1.114482103,1.302573523,1.387466211,1.053244001
252,1.894591231,0.702698716,1.844477835,1.102573883,2.855824083,2.407465468,1.165428824,1.31022836,1.478458014,0.998030139
253,1.87958154,0.693638486,1.829175342,1.091364808,2.860302441,2.38990107,1.226359758,1.320269232,1.577395185,0.918816755
254,1.857424299,0.68066,1.81032412,1.080984612,2.857568021,2.368604901,1.293929601,1.333079811,1.679102598,0.817799632
255,1.827626012,0.664109733,1.788354691,1.073607039,2.847871357,2.346695435,1.363735486,1.348652244,1.779370618,0.700095171
256,1.790537071,0.644152751,1.764475408,1.071350561,2.832126679,2.327428033,1.430894155,1.36661045,1.874751137,0.573318427
257,1.747092372,0.620972775,1.740501059,1.075836148,2.81132101,2.313717409,1.490258373,1.386366801,1.962064919,0.446646088
258,1.698832635,0.594476453,1.71884524,1.088139122,2.786569509,2.308093042,1.537650905,1.407188348,2.038987668,0.329726403
259,1.64759776,0.564946724,1.702552547,1.108475593,2.758615075,2.312370906,1.570034201,1.428235162,2.103512783,0.231552619
260,1.595354565,0.532594919,1.694863523,1.136319013,2.727774541,2.327808874,1.586373022,1.448677525,2.154431753,0.159203665
261,1.544093916,0.497983932,1.69866334,1.170414096,2.69398233,2.354695508,1.587682536,1.467823765,2.189597879,0.117279751
262,1.495182475,0.462017803,1.716251286,1.209025409,2.656983022,2.392625146,1.5769595,1.48526647,2.207996656,0.107374439
263,1.449746944,0.425860761,1.748682018,1.250012816,2.616315327,2.440268736,1.558860222,1.500765708,2.207572763,0.127963684
264,1.40828668,0.391036411,1.795694188,1.291202073,2.571972143,2.495726609,1.538947737,1.514385564,2.187703949,0.174852992
265,1.370764279,0.359467232,1.855469802,1.330596472,2.524354819,2.556676088,1.523084614,1.526506535,2.148626338,0.24180009
266,1.336377846,0.332940183,1.924653551,1.366483065,2.47458032,2.620516864,1.516250168,1.537632577,2.092299557,0.320952539
267,1.303995904,0.313017986,1.998993112,1.397781412,2.424350168,2.684643695,1.522387289,1.548492686,2.021889395,0.404547002
268,1.272235088,0.30110512,2.073607344,1.423993362,2.376037725,2.746647737,1.543414322,1.559802748,1.943265245,0.485255779
269,1.239625467,0.297873342,2.143520356,1.445171655,2.332163491,2.804571103,1.579298752,1.572121968,1.862875098,0.557295392
270,1.204834812,0.303256283,2.204555765,1.461865065,2.295207238,2.857086346,1.628015807,1.585889528,1.78789451,0.616438399
271,1.166776505,0.316324213,2.253566445,1.474951596,2.267153706,2.903229163,1.68619105,1.601277712,1.726255834,0.660705716
272,1.124741848,0.335563359,2.288854218,1.485362963,2.249143313,2.942624304,1.749472302,1.618087173,1.683635368,0.689995684
273,1.078797934,0.359117259,2.309954236,1.493980218,2.241291052,2.975230401,1.813272004,1.635735141,1.663367069,0.705855245
274,1.029217128,0.38443314,2.317917551,1.501556401,2.24259631,3.001221883,1.873703709,1.653582459,1.666044742,0.711459113
275,0.976844114,0.408941653,2.314687519,1.508468632,2.251164482,3.020586293,1.927823889,1.670687086,1.6886595,0.710522418
276,0.92275241,0.430228787,2.302801443,1.514670533,2.264471382,3.033377702,1.974159284,1.68613516,1.724508624,0.706799796
277,0.868349748,0.446079838,2.28506659,1.519684083,2.279873236,3.039661982,2.012712675,1.699011977,1.764661876,0.703428433
278,0.814915819,0.454944515,2.263845091,1.522940839,2.294627716,3.039545572,2.044850979,1.708662488,1.799340402,0.702613075
279,0.763912066,0.45575783,2.240919247,1.523602352,2.3068078,3.0330887,2.072813854,1.71450786,1.818791864,0.705404442
280,0.716451639,0.448448003,2.217180917,1.520929804,2.315030645,3.020740366,2.099150388,1.716344046,1.815045841,0.711573573
281,0.673381351,0.433698989,2.192777518,1.514468286,2.318904228,3.003254766,2.126308251,1.71404588,1.782365547,0.719849043
282,0.63515451,0.412960656,2.167120552,1.5039598,2.319001925,2.981964085,2.156262068,1.707757814,1.719611951,0.728298992
283,0.601895553,0.388067563,2.139137997,1.489587324,2.316545633,2.958587564,2.189864779,1.697578327,1.629782399,0.734783619
284,0.573372831,0.36136369,2.107631782,1.471999941,2.313281426,2.935300544,2.227002168,1.683766901,1.519584517,0.737673645
285,0.54890381,0.335204213,2.071684617,1.45211338,2.311254648,2.914335068,2.266627159,1.666544531,1.397357774,0.735796038
286,0.527595367,0.311601196,2.030954515,1.431225928,2.312183775,2.897678863,2.306856895,1.646123959,1.274673392,0.728990539
287,0.508310532,0.292357999,1.985890208,1.41068514,2.317551601,2.886848886,2.345737521,1.622702688,1.162794668,0.718402016
288,0.489737991,0.278453469,1.937778935,1.39181976,2.328339446,2.882822918,2.381189069,1.596648624,1.070725522,0.705846892
289,0.470711583,0.270330063,1.888741064,1.375687231,2.344720867,2.885548228,2.411718849,1.568492618,1.005878127,0.693484897
290,0.450269987,0.267737622,1.841636624,1.36307507,2.366397293,2.894070658,2.43608813,1.539053688,0.971543724,0.683499863
291,0.427543149,0.269921813,1.79957196,1.354275067,2.392538112,2.906577856,2.453868919,1.509315734,0.967909077,0.677377489
292,0.402409589,0.275825561,1.765835627,1.349191575,2.421883413,2.920514169,2.465306349,1.480699995,0.990930717,0.675469471
293,0.375024866,0.284764662,1.743303459,1.347282604,2.452799114,2.933094541,2.470874105,1.454597655,1.034440508,0.676954155
294,0.34591157,0.296189278,1.734110528,1.347635179,2.483698802,2.941753004,2.471433673,1.432604347,1.089343164,0.679698583
295,0.316092369,0.310398353,1.739501745,1.348910293,2.512732764,2.944162427,2.467981836,1.416033906,1.146860378,0.680450575
296,0.28679161,0.327903939,1.759406233,1.349878516,2.538348161,2.939064612,2.461354184,1.405952908,1.198199245,0.675637495
297,0.258994846,0.350348846,1.79273614,1.349189259,2.559042397,2.926230562,2.452185212,1.40280916,1.235836883,0.661806167
298,0.233696194,0.379732671,1.837044476,1.345695594,2.573350394,2.90646133,2.441123926,1.40652813,1.254403522,0.636585972
299,0.211585897,0.418076795,1.889273617,1.338571746,2.580442258,2.881643103,2.428546399,1.416368659,1.250952692,0.598946581
300,0.192941723,0.46718737,1.945502197,1.327349672,2.57955513,2.854788027,2.414940028,1.430878746,1.225319592,0.54971683
301,0.177551515,0.528148307,2.001802233,1.311944852,2.570431384,2.829368117,2.400709437,1.448136964,1.17995779,0.491461423
302,0.164974373,0.600785208,2.054328579,1.292560096,2.553167769,2.80874667,2.386121611,1.46584909,1.119473009,0.428170705
303,0.154157812,0.684108672,2.099847797,1.269894663,2.528242505,2.796104688,2.371424002,1.481813822,1.049048694,0.364830613
304,0.144150845,0.775688608,2.135988189,1.244826236,2.496724921,2.793794556,2.356383799,1.493965069,0.97538245,0.306738587
305,0.133808434,0.872164178,2.161361572,1.218390241,2.460200233,2.803176976,2.340586105,1.500779437,0.904803765,0.258205416
306,0.122023022,0.969710147,2.175492049,1.191629981,2.420580649,2.824261906,2.323130139,1.501377829,0.842998001,0.222749819
307,0.108261164,1.064348707,2.179022103,1.165487864,2.380390863,2.855984295,2.302521791,1.495576076,0.79368601,0.201751983
308,0.091925552,1.152332728,2.173084256,1.140786009,2.342281498,2.895835156,2.276787463,1.483978958,0.75898814,0.195170164
309,0.07291485,1.230868779,2.159428931,1.118114751,2.308932291,2.940561988,2.24392352,1.467756837,0.739006932,0.201131835
310,0.051434565,1.298139292,2.13998117,1.097655432,2.282890429,2.986456883,2.202099517,1.448525499,0.731783259,0.216613331
311,0.027956957,1.353565925,2.11673605,1.079375863,2.266287541,3.029748963,2.150066318,1.42801905,0.732535391,0.237787391
312,0.003328785,1.397490246,2.091325877,1.063062481,2.26069442,3.066806524,2.087493609,1.407779651,0.735589758,0.260715904
313,-0.021643767,1.431307213,2.065018234,1.048309227,2.266686144,3.094920095,2.015304122,1.389083889,0.73413854,0.28209149
314,-0.045942804,1.456556126,2.038585124,1.034630015,2.283927142,3.112114946,1.935798221,1.372634214,0.720902734,0.29941815
315,-0.068352628,1.475151652,2.012367374,1.021400808,2.311013989,3.117571048,1.852351967,1.358582738,0.689117896,0.311261479
316,-0.087928001,1.488573562,1.986233024,1.008060941,2.345779666,3.111578356,1.769411592,1.346488804,0.634890184,0.317219307
317,-0.103753883,1.497868737,1.959900943,0.994077412,2.385239181,3.095320898,1.691780625,1.335440996,0.556085011,0.317761307
318,-0.115515226,1.503372289,1.933058609,0.979060989,2.42624451,3.070729825,1.624070926,1.324310642,0.454577476,0.314120867
319,-0.123001224,1.504841676,1.905224387,0.962647757,2.465444699,3.040177893,1.570238208,1.311898962,0.334524237,0.307692991
320,-0.12674472,1.501614148,1.876255736,0.944602519,2.499928314,3.006250511,1.532760491,1.297199492,0.204126176,0.300162153
321,-0.127630655,1.493060337,1.846102659,0.925021808,2.527485723,2.971157052,1.512939839,1.279720986,0.073059973,0.292768941
322,-0.126983708,1.478679159,1.815042735,0.904018908,2.546762263,2.937137605,1.509950156,1.25933087,-0.047945953,0.286065578
323,-0.126536324,1.458656418,1.783673033,0.881959449,2.557346094,2.905869575,1.521836197,1.236478271,-0.149054182,0.280384564
324,-0.128155605,1.434060062,1.752756738,0.859340053,2.559784989,2.878469619,1.545173675,1.212094782,-0.222222868,0.275503449
325,-0.13360493,1.407276916,1.72308467,0.836760792,2.555528194,2.855705958,1.575924098,1.18728556,-0.263490374,0.270892693
326,-0.144162556,1.381667897,1.695689356,0.815026194,2.546322939,2.838009307,1.609839123,1.163164157,-0.273133661,0.266076038
327,-0.16064075,1.361465223,1.671150414,0.794906248,2.534205481,2.825545088,1.642972222,1.140791139,-0.25575879,0.260715385
328,-0.183264365,1.351423562,1.650076064,0.77706535,2.520961423,2.818299672,1.672220693,1.120911583,-0.218857969,0.254762955
329,-0.211238301,1.356448365,1.632589608,0.761972602,2.507960321,2.81645104,1.695267856,1.103749816,-0.172719,0.248576899
330,-0.243430195,1.381034642,1.618704215,0.749897448,2.495827521,2.820157329,1.710937413,1.089058793,-0.128370891,0.243118374
331,-0.277952703,1.428429345,1.607755984,0.740590668,2.484662469,2.829362217,1.718914008,1.076117527,-0.095149367,0.239910373
332,-0.312964318,1.500134452,1.599101405,0.733622792,2.473738832,2.843934804,1.719678447,1.063990611,-0.080079752,0.24059323
333,-0.346352957,1.59576383,1.591692224,0.728025148,2.462080041,2.863720473,1.71410672,1.051487746,-0.08581889,0.24637575
334,-0.376607474,1.712580174,1.584605166,0.722653221,2.448417602,2.888319708,1.703476877,1.03757716,-0.111563458,0.258304398
335,-0.402620833,1.845647286,1.576830541,0.716280139,2.431463449,2.917025233,1.689061246,1.021454911,-0.151961035,0.276368852
336,-0.424039245,1.988565163,1.567451942,0.707752213,2.410146558,2.948812883,1.671863113,1.002736032,-0.199401583,0.299745091
337,-0.441010405,2.133503646,1.555923991,0.696098634,2.383815849,2.98213889,1.652664343,0.981373031,-0.245377237,0.326397735
338,-0.454540842,2.272463849,1.541862785,0.68077648,2.352357513,3.015366795,1.632332379,0.957889213,-0.282293789,0.353325171
339,-0.46577727,2.397811159,1.525207374,0.661827541,2.31603499,3.046745626,1.611353828,0.933071664,-0.304197689,0.37668517
340,-0.476088332,2.503203928,1.506182319,0.639699381,2.275521107,3.07440896,1.590325279,0.907885963,-0.308070979,0.392878649
341,-0.48670807,2.584401642,1.485067106,0.615310456,2.231883965,3.096730331,1.569614434,0.883453698,-0.295549793,0.398250625
342,-0.498680244,2.639335944,1.46232368,0.589968092,2.186354054,3.112230614,1.549700778,0.860665364,-0.270346094,0.390279563
343,-0.512384011,2.66849094,1.438624935,0.565048409,2.140377095,3.119881632,1.531133246,0.840103451,-0.238515511,0.367775312
344,-0.527936846,2.674726712,1.414559987,0.54196292,2.095341341,3.119129793,1.514360525,0.822013858,-0.207056008,0.331514935
345,-0.544639343,2.662483813,1.390746454,0.521715819,2.052615954,3.110158723,1.499781761,0.806336113,-0.182127571,0.283759558
346,-0.561779743,2.637315252,1.367797601,0.505049069,2.013574106,3.093585249,1.4876764,0.792700743,-0.16850312,0.228546211
347,-0.578557316,2.604955044,1.346247702,0.492201077,1.979406354,3.070414928,1.477928953,0.78041114,-0.16777523,0.170800307
348,-0.593964398,2.570504325,1.326700982,0.482959802,1.951357843,3.042200614,1.470434908,0.768737077,-0.178876795,0.115570567
349,-0.607472379,2.538049074,1.309795856,0.476783389,1.93017361,3.010467017,1.464637719,0.7569531,-0.199333492,0.067878801
350,-0.618809486,2.510019272,1.295977712,0.472894601,1.916478123,2.976778669,1.45991227,0.744458316,-0.224790506,0.031599789
351,-0.628025303,2.487173345,1.285730993,0.470422275,1.910332124,2.942528396,1.455581418,0.730897221,-0.250612775,0.008995684
352,-0.635395527,2.46868035,1.279101728,0.468619256,1.911351353,2.908760477,1.450980506,0.716244493,-0.2735535,0.000918375
353,-0.641701734,2.452592917,1.27606713,0.466914657,1.91873721,2.876081989,1.44533917,0.700636536,-0.290768628,0.006390459
354,-0.647525644,2.436418763,1.276119504,0.464867594,1.930939469,2.84456652,1.438283356,0.684545274,-0.302033835,0.022947894
355,-0.653568086,2.417242868,1.278601231,0.462426773,1.946051964,2.813722429,1.429537223,0.668619494,-0.308579164,0.047436364
356,-0.660363949,2.392503393,1.282566679,0.459616096,1.962100483,2.782713539,1.419122906,0.653429607,-0.312368757,0.076084845
