 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15
5393,206.907,245.829,239.840,216.861,205.843,212.924,197.194,214.336,236.415,221.958,190.024,218.770,214.584,216.058,231.351
5394,206.994,246.421,239.236,218.143,205.734,212.867,196.723,214.828,236.777,222.323,190.431,218.991,214.668,216.459,231.109
5395,207.275,246.917,238.472,218.279,205.755,212.908,196.493,215.245,236.931,222.734,190.766,219.425,214.615,217.117,231.019
5396,207.377,247.230,238.132,217.742,205.838,213.177,196.415,215.420,237.110,222.734,190.874,219.623,214.169,217.617,231.422
5397,206.895,247.563,238.104,217.287,206.336,213.573,196.447,215.421,237.162,222.446,191.008,219.360,213.481,217.464,232.346
5398,206.247,247.734,238.215,217.201,207.319,213.788,196.599,215.499,236.931,222.291,191.191,219.101,213.029,216.517,233.166
5399,205.858,247.612,238.549,217.250,208.598,213.797,196.862,215.754,236.547,222.392,191.259,218.993,213.151,215.163,233.175
5400,205.954,247.499,239.125,217.320,209.293,213.585,197.134,215.954,236.338,222.756,191.296,219.069,213.860,214.155,232.659
5401,206.272,247.618,239.403,217.410,209.166,213.250,197.120,216.059,236.360,223.254,191.373,219.252,214.722,213.852,232.171
5402,206.429,247.928,239.264,217.787,208.856,212.883,196.912,215.998,236.610,223.608,191.601,219.513,215.269,214.061,232.137
5403,206.241,248.331,239.264,218.434,208.677,212.636,196.779,215.848,237.139,223.566,191.704,219.744,215.334,214.461,232.384
5404,205.975,248.933,239.729,219.291,208.541,212.313,196.636,215.702,237.932,223.207,191.677,219.961,215.036,215.109,232.564
5405,206.046,249.413,240.458,220.090,208.581,211.956,196.286,215.729,238.540,222.938,191.425,220.149,214.617,215.672,232.294
5406,206.515,249.501,241.028,220.566,208.699,211.421,195.783,215.968,238.810,222.936,191.197,220.125,214.414,216.053,231.536
5407,207.046,249.406,241.160,220.656,208.799,210.851,195.300,216.283,238.730,223.007,191.149,219.861,214.782,216.211,230.739
5408,207.102,249.401,240.910,220.320,208.642,210.316,194.922,216.417,238.508,222.704,191.197,219.600,215.465,216.049,230.237
5409,206.577,249.450,240.826,219.738,208.197,210.253,194.876,216.364,238.271,222.239,191.064,219.705,216.116,215.799,230.076
5410,205.904,249.535,241.056,219.168,207.738,210.560,195.221,216.146,237.891,221.852,190.762,220.065,216.468,215.721,230.341
5411,205.799,249.587,241.069,218.922,207.555,210.839,195.594,215.816,237.341,221.754,190.545,220.264,216.532,215.796,230.839
5412,206.284,249.370,241.014,218.787,207.607,211.013,195.986,215.559,236.753,221.926,190.610,219.791,216.390,215.803,231.351
5413,207.022,248.842,240.819,218.537,207.686,211.345,196.387,215.486,236.409,222.177,190.675,218.931,216.109,215.837,231.976
5414,207.728,248.349,240.958,218.049,207.699,211.782,196.816,215.585,236.389,222.259,190.440,218.413,215.813,215.908,232.336
5415,208.090,248.240,241.111,217.713,207.974,212.127,196.530,215.714,236.454,222.089,190.152,218.525,215.820,215.794,232.133
5416,208.037,248.367,241.285,217.648,208.541,212.130,195.650,215.801,236.686,221.884,190.156,218.688,216.029,215.638,231.464
5417,207.577,248.258,241.465,217.787,209.293,212.035,195.018,215.660,237.270,221.803,190.363,218.153,216.394,215.755,230.592
5418,206.793,247.623,241.153,217.902,209.873,212.073,195.456,215.341,238.099,221.690,190.542,217.276,216.664,216.083,230.190
5419,205.935,246.845,240.486,217.914,210.555,212.304,196.604,215.112,238.858,221.347,190.613,216.763,216.690,216.350,230.265
5420,205.315,246.364,240.083,217.611,211.162,212.544,197.673,215.236,239.477,221.126,190.693,217.015,216.468,216.386,230.578
5421,205.142,246.207,240.389,217.340,211.266,212.674,198.069,215.540,240.116,221.286,190.687,217.544,216.089,216.296,230.820
5422,205.222,246.333,240.944,217.451,210.384,212.633,197.700,215.701,240.667,221.665,190.619,217.852,215.519,216.187,230.967
5423,205.275,246.370,240.931,217.676,208.707,212.203,197.115,215.495,240.742,221.611,190.420,217.638,215.276,216.012,231.071
5424,205.349,246.021,240.146,217.713,206.983,211.617,196.636,215.120,240.165,221.037,190.188,216.935,215.668,215.876,231.076
5425,205.605,245.522,239.306,217.500,205.664,211.016,196.654,214.837,239.408,220.379,190.121,216.415,216.405,215.981,231.090
5426,206.028,245.367,239.153,217.025,205.039,210.589,196.714,214.655,238.944,220.323,190.108,216.415,216.996,216.299,231.123
5427,206.333,245.700,239.688,216.537,205.144,210.297,196.539,214.421,239.010,220.929,190.103,216.808,217.205,216.420,230.863
5428,206.278,245.951,240.375,215.971,205.659,210.320,196.410,214.301,239.292,221.702,190.053,217.185,217.116,215.908,230.076
5429,206.151,245.615,240.986,215.545,206.175,210.554,196.627,214.405,239.492,222.320,190.174,217.381,216.849,215.143,229.313
5430,206.259,244.814,241.264,215.250,206.480,210.785,196.783,214.607,239.576,222.672,190.615,217.393,216.539,215.005,229.384
5431,206.395,244.349,241.431,215.307,206.467,210.987,196.668,214.667,239.619,222.906,191.152,217.374,216.247,215.706,230.081
5432,206.074,244.641,241.597,215.586,206.061,211.266,196.548,214.418,239.838,222.894,191.411,217.413,215.960,216.536,230.280
5433,205.485,245.537,241.583,215.881,205.349,211.665,196.862,214.136,240.169,222.707,191.243,217.515,215.650,217.032,229.540
5434,205.068,246.370,241.056,216.168,204.646,212.215,197.277,214.122,240.354,222.355,190.871,217.549,215.633,217.129,228.664
5435,205.083,246.354,240.167,216.844,204.533,212.791,197.484,214.365,240.254,221.837,190.440,217.443,215.891,217.039,228.289
5436,205.410,245.654,239.521,217.701,204.930,212.962,197.553,214.712,239.844,221.074,190.234,217.496,216.301,216.818,228.412
5437,205.370,244.987,239.611,218.393,205.367,212.551,197.516,215.027,239.430,220.310,190.328,217.743,216.445,216.459,228.768
5438,205.090,245.098,240.368,218.459,205.563,211.994,197.378,215.242,239.303,219.810,190.489,217.861,216.002,216.078,229.213
5439,204.923,245.943,241.264,218.086,205.734,211.680,197.147,215.487,239.477,219.746,190.524,217.660,215.214,215.867,229.773
5440,205.191,247.165,242.042,217.820,205.969,211.506,196.673,215.595,239.745,220.015,190.360,217.310,214.913,215.825,230.275
5441,205.380,248.261,242.319,217.701,206.240,211.332,196.175,215.412,239.794,220.379,190.130,217.065,215.468,215.920,230.351
5442,205.052,248.680,242.424,217.734,206.354,211.291,195.880,214.900,239.544,220.788,190.041,216.990,216.334,216.155,230.441
5443,204.762,248.421,242.660,218.037,206.428,211.544,195.991,214.296,239.358,221.214,190.155,217.202,217.025,216.583,230.872
5444,204.954,247.982,243.090,218.586,206.585,211.902,196.507,214.016,239.679,221.599,190.276,217.741,217.365,216.694,231.280
5445,205.577,247.904,243.132,219.061,206.934,211.835,196.968,214.143,240.650,221.825,190.266,218.346,217.428,216.284,231.261
5446,206.256,248.403,242.660,219.639,207.148,211.047,197.235,214.407,241.753,221.712,190.278,218.758,217.365,215.675,230.763
5447,206.731,249.023,241.993,220.020,207.031,209.750,197.304,214.638,242.228,221.190,190.360,218.861,217.399,215.519,230.100
5448,206.833,249.499,241.396,220.082,206.738,208.617,197.346,214.770,241.921,220.749,190.422,218.556,217.465,215.750,229.474
5449,206.759,249.845,240.889,219.939,206.362,208.275,197.272,214.869,241.392,220.746,190.425,217.926,217.316,215.908,229.204
5450,206.753,249.798,240.424,219.820,205.764,208.804,196.931,214.904,241.111,220.951,190.564,217.285,216.911,215.750,229.493
5451,206.799,249.266,240.125,219.824,204.882,209.813,196.539,214.759,241.024,221.071,190.832,216.997,216.624,215.534,230.024
5452,206.630,248.442,239.951,219.660,204.087,210.538,196.521,214.549,240.620,221.249,190.944,217.108,216.659,215.471,230.445
5453,206.247,247.661,239.674,219.291,203.760,210.570,197.041,214.428,239.742,221.510,190.801,217.249,216.840,215.527,230.763
5454,205.901,247.245,239.125,218.836,203.891,210.019,197.673,214.453,238.898,221.781,190.364,217.223,216.893,215.682,230.948
5455,205.772,247.302,238.729,218.545,204.192,209.677,198.106,214.550,238.488,221.697,189.886,217.118,216.849,215.934,230.986
5456,205.901,247.592,238.903,218.672,204.668,210.057,198.277,214.508,238.467,221.429,189.634,217.197,216.984,216.340,231.038
5457,205.966,247.641,239.667,218.992,205.288,211.168,198.221,214.443,238.529,221.232,189.874,217.460,217.379,216.842,231.455
5458,205.799,247.282,240.750,219.193,205.834,212.500,198.203,214.436,238.460,221.261,190.240,217.633,217.606,217.403,231.607
5459,205.346,246.620,241.278,219.025,205.908,213.677,198.235,214.429,238.053,221.399,190.370,217.545,217.557,217.760,231.464
5460,205.077,245.979,240.868,218.426,205.336,214.335,198.124,214.418,237.370,221.367,190.123,217.261,217.361,217.774,231.100
5461,205.346,245.711,239.681,217.914,204.476,214.304,197.585,214.560,236.763,221.318,189.835,217.093,217.205,217.549,230.673
5462,205.938,245.884,238.562,217.643,204.114,213.563,196.779,214.840,236.501,221.251,189.877,217.005,216.973,217.364,230.270
5463,206.349,246.142,238.528,217.348,204.410,212.424,196.336,215.041,236.596,221.032,190.094,216.950,216.526,217.481,230.118
5464,206.395,246.403,239.417,217.119,204.694,211.399,196.599,215.016,236.870,220.771,190.162,216.918,216.339,217.762,230.280
5465,206.349,246.426,240.458,216.902,204.585,210.877,197.014,214.772,236.947,220.869,190.348,217.075,216.563,217.796,230.654
5466,206.157,246.062,240.972,216.545,204.441,210.997,196.912,214.529,236.567,221.330,190.757,217.470,217.096,217.255,230.768
5467,205.645,245.783,240.764,215.906,204.729,211.665,196.452,214.461,235.808,221.754,191.123,217.937,217.550,216.430,230.597
5468,204.802,245.910,239.944,215.471,205.131,212.345,196.101,214.505,234.992,221.746,191.047,218.101,217.624,215.988,230.398
5469,204.173,246.059,239.062,215.676,205.201,212.943,196.074,214.449,234.533,221.490,190.910,217.990,217.483,216.192,230.393
5470,204.164,245.716,238.569,216.098,204.672,213.225,195.922,214.406,234.524,221.170,191.135,217.827,217.225,216.454,230.536
5471,204.466,245.269,238.493,216.098,204.288,212.956,195.484,214.469,234.677,220.845,191.531,217.746,216.619,216.512,230.493
5472,204.735,245.233,238.708,215.828,204.354,212.332,195.124,214.648,234.701,220.397,191.639,217.593,215.739,216.342,230.190
5473,204.978,245.636,239.035,215.852,204.603,211.921,195.369,215.015,234.707,219.961,191.460,217.334,215.189,216.136,229.701
5474,204.994,246.021,239.444,216.205,204.485,211.851,196.184,215.603,234.782,219.672,191.341,216.945,215.274,216.024,229.270
5475,204.725,246.047,239.812,216.570,204.052,211.902,196.945,216.045,234.751,219.522,191.211,216.617,215.742,216.117,229.085
5476,204.676,245.651,239.951,216.693,203.480,211.918,197.180,215.913,234.483,219.409,191.017,216.453,215.922,216.563,229.227
5477,205.145,245.287,239.868,216.660,202.769,212.076,196.848,215.274,234.045,219.254,190.866,216.557,215.728,217.104,229.616
5478,206.120,245.375,239.410,216.578,202.140,212.206,196.438,214.674,233.745,219.234,190.841,216.791,215.367,217.405,229.720
5479,206.997,245.860,239.132,216.787,202.035,212.003,196.364,214.480,233.684,219.379,190.619,217.067,215.203,217.563,229.744
5480,207.136,246.382,239.104,217.266,202.581,211.503,196.783,214.567,233.741,219.727,190.174,217.449,215.383,217.646,229.934
5481,206.370,246.726,239.514,217.541,203.559,211.032,197.410,214.633,233.798,220.133,189.863,218.017,215.935,217.337,230.294
5482,205.454,247.052,240.111,217.303,204.646,210.940,198.194,214.475,234.051,220.490,189.862,218.588,216.604,216.590,230.536
5483,205.096,247.251,240.674,216.975,205.349,210.949,198.553,214.200,234.416,220.714,189.941,218.744,217.107,215.660,230.483
5484,205.389,247.204,240.958,217.143,205.790,210.788,198.290,214.119,234.754,220.800,189.947,218.348,217.339,214.985,230.393
5485,205.969,247.323,240.778,217.742,205.956,210.247,197.272,214.381,235.030,220.800,189.798,217.837,217.265,214.951,230.374
5486,206.503,247.948,240.444,218.217,205.882,209.481,196.161,214.895,235.482,220.906,189.684,217.714,216.947,215.238,230.526
5487,206.889,248.718,240.111,218.311,205.441,208.829,195.525,215.481,235.955,221.160,189.854,217.765,216.557,215.277,230.896
5488,206.818,249.121,239.979,218.230,204.808,208.453,195.645,215.848,236.038,221.493,190.272,217.621,216.521,215.061,231.498
5489,206.083,249.075,239.903,217.939,204.415,208.557,196.230,215.915,235.626,221.781,190.609,217.247,216.895,215.041,231.919
5490,205.275,248.933,239.861,217.520,204.271,208.873,196.756,215.795,235.102,221.773,190.707,216.755,217.381,215.461,232.118
5491,205.077,248.941,239.326,217.217,204.441,209.174,197.106,215.698,234.805,221.547,190.695,216.326,217.675,215.852,232.398
5492,205.401,248.674,238.181,217.033,205.066,209.430,197.295,215.484,234.702,221.584,190.800,216.161,217.739,215.900,232.735
5493,205.719,247.941,237.243,216.844,205.852,209.699,197.350,214.960,234.809,221.842,191.021,216.441,217.298,215.896,232.716
5494,205.824,246.690,237.118,216.668,206.389,209.867,197.235,214.357,235.155,222.254,191.300,217.096,216.566,216.148,232.223
5495,205.815,245.602,238.007,216.578,206.668,209.889,196.968,214.074,235.708,222.798,191.470,217.691,216.029,216.617,231.739
5496,205.991,245.388,239.236,216.525,206.886,209.943,196.631,214.174,236.115,223.409,191.263,217.762,216.069,217.007,231.450
5497,206.364,245.997,240.257,216.459,207.293,210.079,196.290,214.317,236.189,223.958,190.906,217.496,216.207,217.068,230.986
5498,206.769,246.509,240.396,216.643,207.699,210.237,196.101,214.178,236.052,224.219,190.566,217.225,216.076,217.029,230.213
5499,206.750,246.344,239.792,216.959,207.707,210.633,195.774,213.825,235.718,224.020,190.410,217.089,215.697,217.184,229.469
5500,206.327,245.780,238.722,217.131,207.362,211.193,195.392,213.488,235.324,223.603,190.517,216.878,215.421,217.456,229.128
5501,205.568,245.181,237.507,216.939,206.956,211.301,195.221,213.356,234.837,223.204,190.701,216.533,215.385,217.318,229.209
5502,204.784,244.767,236.896,216.348,206.607,210.889,195.396,213.417,234.327,222.998,190.813,216.101,215.441,216.682,229.128
5503,204.386,244.416,237.111,215.689,206.354,210.424,195.659,213.578,233.958,222.985,190.827,215.698,215.579,216.034,228.853
5504,204.497,244.233,237.535,215.238,206.214,210.453,196.134,213.691,233.932,223.071,190.936,215.348,215.771,215.828,228.820
5505,204.929,244.245,237.556,215.246,206.279,210.965,197.060,213.721,234.077,223.153,191.323,215.122,215.820,215.942,229.313
5506,205.071,244.137,237.667,215.721,206.218,211.541,198.263,213.832,234.213,223.160,191.586,215.101,215.688,216.112,230.171
5507,204.716,243.891,238.201,216.275,206.070,211.538,199.037,213.949,234.349,223.143,191.313,215.259,215.617,216.303,230.531
5508,203.954,244.039,239.014,216.713,206.096,211.019,198.829,213.808,234.300,223.126,190.744,215.621,215.666,216.296,230.483
5509,203.179,244.752,239.771,216.705,206.450,210.206,197.871,213.588,234.046,223.177,190.519,216.106,215.842,216.053,230.498
5510,202.920,245.289,240.083,216.135,206.961,209.494,196.991,213.668,233.758,223.111,190.847,216.431,216.091,215.769,230.953
5511,203.250,245.357,239.535,215.098,207.245,209.054,196.332,214.105,233.844,222.606,191.171,216.463,216.145,215.789,231.616
5512,203.651,245.196,238.507,214.102,207.459,208.921,196.120,214.782,234.609,221.924,191.231,216.429,216.047,216.192,232.009
5513,203.802,245.121,237.785,213.750,207.834,209.212,196.585,215.431,235.976,221.635,191.055,216.496,215.878,216.692,231.730
5514,203.843,245.165,237.722,214.172,208.520,209.500,197.295,215.962,237.398,221.874,190.883,216.871,215.773,216.891,231.280
5515,204.090,245.217,238.201,215.025,209.144,209.354,197.710,216.321,238.390,222.557,191.018,217.580,215.829,216.740,231.057
5516,204.488,245.186,238.847,215.602,209.590,209.000,197.806,216.376,238.851,223.116,191.354,218.274,215.746,216.320,230.858
5517,204.617,245.098,239.174,215.607,209.996,208.680,197.972,216.325,238.892,223.224,191.660,218.655,215.147,215.818,230.758
5518,204.145,244.793,239.229,215.180,210.611,208.161,197.931,216.461,238.913,222.793,191.719,218.669,214.332,215.333,230.891
5519,203.565,244.473,239.368,214.967,211.022,207.589,197.521,216.891,239.328,222.286,191.520,218.379,214.047,214.976,231.204
5520,203.432,244.284,239.514,214.852,210.974,207.380,197.009,217.514,240.098,221.783,191.112,217.997,214.472,215.051,231.512
5521,203.568,244.155,239.451,214.643,210.873,207.703,196.834,218.176,240.738,221.175,190.639,217.832,215.272,215.718,231.668
5522,203.546,244.109,239.160,214.480,210.983,208.323,196.742,218.668,240.893,220.621,190.385,217.858,215.987,216.454,231.616
5523,203.515,244.390,239.083,214.910,210.943,209.041,196.636,218.918,240.909,220.453,190.282,217.978,216.481,216.716,231.327
5524,203.910,245.090,239.306,215.770,210.616,209.687,196.802,218.806,241.263,220.788,190.038,218.062,216.782,216.437,231.076
5525,204.451,246.080,239.785,216.545,210.576,210.022,197.194,218.668,242.062,221.490,189.665,218.228,216.926,215.891,230.915
5526,204.701,247.090,240.201,217.049,211.100,209.959,197.770,218.895,243.063,222.047,189.520,218.348,217.060,215.403,230.460
5527,204.886,247.747,240.250,217.525,211.721,209.684,198.018,219.521,243.896,222.197,189.857,218.230,217.352,215.252,229.934
5528,204.988,247.951,239.806,217.906,211.812,209.285,197.378,220.143,244.280,222.197,190.519,218.051,217.855,215.284,229.621
5529,204.991,247.930,239.181,218.123,210.930,208.747,196.406,220.369,244.343,222.451,191.065,218.043,218.408,215.206,229.839
5530,204.679,247.855,238.819,218.066,209.668,208.098,195.899,220.245,244.191,223.039,191.073,218.405,218.780,214.915,230.427
5531,204.281,247.793,238.562,217.918,208.965,207.709,195.963,219.962,243.886,223.574,190.657,218.844,218.880,214.544,231.005
5532,203.981,247.615,238.451,217.865,209.074,207.481,196.134,219.629,243.502,223.704,190.146,219.002,218.648,214.381,231.123
5533,203.667,247.093,239.007,217.902,209.345,207.263,196.106,219.406,243.161,223.325,189.775,218.828,218.069,214.575,230.559
5534,203.691,246.238,240.104,217.762,209.437,207.278,195.853,219.209,242.642,222.771,189.712,218.465,217.439,215.024,229.829
5535,204.269,245.354,240.910,217.369,209.402,207.981,195.608,218.976,242.008,222.384,189.945,218.206,217.136,215.578,229.422
5536,205.269,244.685,240.875,216.680,209.262,209.297,195.604,218.652,241.745,222.249,190.249,218.158,217.200,215.988,229.299
5537,205.994,244.571,240.035,215.906,208.978,210.810,196.074,218.390,242.102,222.192,190.338,218.173,217.403,216.053,229.517
5538,205.960,244.822,239.271,215.852,208.948,211.918,196.995,218.349,242.961,222.241,190.146,217.949,217.428,215.633,230.128
5539,205.380,245.103,239.222,216.893,209.297,212.228,197.797,218.521,243.531,222.480,190.056,217.417,217.283,215.032,231.265
5540,204.701,245.341,239.785,218.197,209.633,211.873,198.032,218.824,243.323,222.635,190.273,216.813,217.187,214.782,232.242
5541,204.491,245.612,240.104,218.664,209.581,211.278,197.770,219.000,242.815,222.554,190.552,216.532,217.236,215.136,232.408
5542,204.645,245.685,239.722,218.139,209.009,210.839,197.627,219.066,242.709,222.434,190.557,216.889,217.156,215.731,231.820
5543,204.775,245.620,238.889,217.393,208.515,210.829,197.816,219.093,243.099,222.520,190.270,217.739,216.849,216.141,231.156
5544,204.503,245.739,238.340,216.992,208.445,211.294,197.797,219.087,243.495,222.837,190.017,218.640,216.559,216.238,230.791
5545,204.037,245.951,238.167,216.889,208.581,211.671,197.147,219.064,243.408,222.941,190.032,218.899,216.370,216.158,230.829
5546,203.864,246.000,237.847,216.656,208.445,211.468,196.355,218.934,243.008,222.815,190.316,218.528,216.149,216.257,231.052
5547,203.769,245.819,237.361,216.238,207.891,211.003,196.074,218.691,242.774,222.660,190.627,217.986,215.911,216.449,231.156
5548,203.448,245.744,237.333,215.787,207.323,210.816,196.171,218.552,242.868,222.660,190.851,217.583,215.771,216.510,231.142
5549,202.926,245.972,237.688,215.693,207.013,211.253,196.401,218.460,243.186,222.820,191.006,217.334,216.002,216.493,231.085
5550,202.571,246.390,237.917,215.721,207.210,211.703,196.705,218.429,243.368,222.783,191.115,217.149,216.503,216.602,230.967
5551,202.673,246.881,238.104,215.455,207.707,211.528,197.032,218.308,243.414,222.397,191.217,217.022,216.871,216.779,230.810
5552,203.160,247.173,238.451,214.885,208.349,210.832,197.318,218.151,243.265,221.860,191.290,217.045,216.759,216.854,230.744
5553,204.003,247.271,239.347,214.586,208.742,210.313,197.143,218.090,242.852,221.729,191.399,216.964,216.354,216.823,230.820
5554,204.781,247.240,240.694,214.758,208.873,210.120,196.654,218.015,242.231,221.973,191.372,216.775,216.180,216.721,230.682
5555,205.102,246.850,241.799,214.943,208.734,210.266,196.277,217.749,241.605,222.271,191.287,216.828,216.392,216.495,230.090
5556,204.769,245.871,242.090,214.766,208.441,210.389,196.166,217.452,241.186,222.372,191.263,217.446,216.802,216.107,229.417
5557,204.031,244.574,241.882,214.213,208.135,210.329,196.290,217.239,241.000,222.266,191.313,218.022,216.978,215.767,229.194
5558,203.355,243.760,241.903,213.811,208.013,210.161,196.581,217.225,241.022,222.064,191.349,218.091,216.735,215.704,229.611
5559,203.083,244.062,241.833,213.422,208.061,210.418,196.802,217.293,241.093,221.655,191.299,217.863,216.301,215.985,230.209
5560,203.392,245.357,241.271,213.230,208.214,210.899,196.853,217.294,241.234,221.103,191.246,217.794,215.971,216.488,230.531
5561,203.957,246.819,240.479,213.189,208.380,211.146,196.756,217.261,241.314,220.712,191.182,217.969,215.822,216.818,230.479
5562,204.361,247.284,240.097,213.701,208.515,210.962,196.664,217.155,241.128,220.778,191.044,218.022,215.650,216.714,230.389
5563,204.552,246.597,240.132,214.697,208.389,210.598,196.378,216.986,240.645,221.219,190.807,217.839,215.465,216.221,230.507
5564,204.701,245.403,240.285,215.648,207.965,210.446,195.945,216.927,240.151,221.736,190.622,217.544,215.508,215.677,230.716
5565,204.824,244.636,240.312,216.115,207.480,210.329,195.631,217.126,240.012,222.264,190.467,217.381,215.782,215.430,230.848
5566,204.877,244.747,240.354,215.996,207.166,210.244,195.691,217.426,240.278,222.845,190.328,217.180,215.958,215.519,230.943
5567,204.938,245.563,240.451,215.869,206.834,210.174,196.051,217.588,240.812,223.254,190.294,216.796,215.886,215.808,231.038
5568,205.176,246.599,240.278,216.111,206.651,210.177,196.355,217.476,241.157,223.320,190.448,216.302,215.929,216.235,231.123
5569,205.546,247.504,239.694,216.746,206.555,209.981,196.613,217.165,241.184,223.175,190.698,215.995,216.107,216.553,230.919
5570,205.873,247.977,238.979,217.500,206.638,209.829,196.982,216.967,241.036,222.914,190.958,216.108,216.303,216.427,230.318
5571,205.963,248.119,238.528,218.143,206.943,209.953,197.507,217.126,241.130,222.724,190.988,216.655,216.343,215.874,229.550
5572,205.836,248.209,238.708,218.398,207.371,210.165,197.908,217.433,241.426,222.522,190.659,217.564,216.325,215.218,228.995
5573,205.454,248.463,239.312,218.402,207.424,210.120,198.083,217.474,241.524,222.116,190.155,218.595,216.265,214.871,228.848
5574,205.056,248.641,239.882,218.168,207.258,209.905,197.825,217.117,241.332,221.505,189.926,219.168,216.316,214.976,229.005
5575,204.929,248.537,240.222,217.832,207.598,209.892,197.424,216.658,240.976,220.973,189.973,218.985,216.310,215.364,229.370
5576,205.043,248.103,240.583,217.820,208.349,209.949,197.253,216.336,240.597,220.894,189.959,218.105,216.316,215.886,229.919
5577,205.056,247.646,240.590,217.902,209.140,210.006,197.535,216.191,240.190,221.305,189.986,217.039,216.568,216.240,230.588
5578,204.747,247.434,240.104,217.676,209.472,210.092,197.461,216.158,239.717,221.983,190.202,216.432,217.129,216.277,231.128
5579,204.225,247.450,239.694,217.250,209.231,210.329,196.806,216.153,239.220,222.505,190.713,216.302,217.926,216.131,231.417
5580,204.037,247.426,239.701,216.980,208.463,210.867,195.977,216.114,238.714,222.633,191.071,216.220,218.539,216.398,231.493
5581,204.182,246.997,239.806,216.975,207.476,211.339,195.622,215.965,238.161,222.507,191.147,215.770,218.731,217.039,231.559
5582,204.327,246.375,239.694,216.652,206.611,211.237,195.779,215.674,237.778,222.249,190.974,215.245,218.559,217.383,231.645
5583,204.386,245.889,239.403,215.807,206.279,210.617,196.217,215.389,237.500,221.847,190.836,215.082,218.036,217.158,231.318
5584,204.469,245.695,239.326,215.004,206.306,209.858,196.700,215.312,237.349,221.190,190.844,215.367,217.401,216.726,230.919
5585,204.694,245.416,239.271,214.799,206.550,209.497,196.940,215.428,237.185,220.441,190.839,215.885,217.109,216.583,230.863
5586,204.759,244.930,239.257,215.234,206.633,209.646,196.926,215.347,236.881,219.961,191.017,216.184,217.274,216.735,230.986
5587,204.438,244.279,239.104,215.869,206.362,210.000,196.737,214.971,236.447,219.845,191.249,216.154,217.592,216.784,230.844
5588,203.824,243.897,238.819,216.045,205.847,210.199,196.585,214.636,236.075,219.766,191.423,216.045,217.699,216.624,230.573
5589,203.503,243.995,238.285,215.828,205.301,210.364,196.424,214.560,235.869,219.468,191.467,215.976,217.365,216.451,230.422
5590,203.802,244.496,237.854,215.365,204.738,210.576,196.369,214.501,235.781,219.185,191.432,215.986,216.842,216.393,230.555
5591,204.457,245.093,237.931,214.848,204.144,210.848,196.429,214.259,235.562,219.185,191.543,215.950,216.408,216.575,230.976
5592,204.593,245.468,238.354,214.389,203.921,211.146,196.723,213.860,235.205,219.667,191.819,215.921,216.425,216.835,231.545
5593,204.185,245.605,238.229,214.332,204.083,211.187,196.991,213.573,235.107,220.123,192.002,215.911,216.782,216.891,232.019
5594,203.670,245.708,237.500,214.881,204.127,211.184,197.037,213.464,235.429,220.480,191.894,216.115,216.975,216.847,231.668
5595,203.509,245.822,237.125,215.590,204.070,211.278,196.806,213.514,235.851,220.855,191.716,216.317,216.648,216.808,230.479
5596,203.651,245.695,237.625,215.967,204.310,211.472,196.622,213.751,236.071,221.219,191.555,216.256,216.171,216.934,229.474
5597,203.796,245.150,238.090,215.939,204.886,211.446,196.756,214.074,235.975,221.315,191.402,215.835,215.808,217.155,229.450
5598,203.744,244.463,238.111,215.689,205.297,211.117,197.088,214.430,235.593,221.020,191.300,215.408,215.880,217.376,230.180
5599,203.380,244.243,238.153,215.418,205.432,210.633,197.323,214.520,235.265,220.505,191.423,215.407,216.025,217.471,231.137
5600,202.858,244.607,238.486,215.352,205.489,210.424,197.286,214.472,235.207,220.089,191.741,215.779,215.960,217.415,231.782
5601,202.469,245.336,239.188,215.307,205.699,210.921,197.055,214.355,235.398,219.938,191.826,215.976,215.748,217.289,232.256
5602,202.448,245.928,239.806,214.902,205.808,211.867,196.705,214.312,235.513,220.123,191.303,215.801,215.673,217.350,232.602
5603,202.886,246.085,239.931,214.135,205.655,212.506,195.949,214.219,235.242,220.192,190.514,215.492,215.668,217.636,232.739
5604,203.599,246.080,239.104,213.357,205.070,212.582,195.138,214.041,234.657,219.934,190.205,215.312,215.657,218.056,232.540
5605,204.086,246.282,237.403,212.980,204.546,212.367,195.051,213.813,234.056,219.552,190.495,215.268,215.733,218.386,232.062
5606,204.164,246.563,236.021,212.893,204.214,212.370,195.866,213.660,233.845,219.401,190.950,215.370,215.777,218.413,231.327
5607,203.957,246.866,235.951,213.102,204.301,212.598,196.866,213.617,234.134,219.542,191.096,215.492,215.822,217.988,230.640
5608,203.596,246.638,236.840,213.332,204.712,212.816,197.290,213.536,234.714,219.852,190.948,215.551,215.791,217.396,230.100
5609,203.071,245.946,237.389,213.504,205.279,212.611,196.935,213.344,235.308,220.030,190.736,215.328,215.811,217.073,230.100
5610,202.660,245.563,237.208,213.672,205.747,212.256,196.479,213.085,235.765,220.150,190.455,214.864,216.165,217.323,230.479
5611,202.818,245.775,236.917,213.996,206.048,212.035,196.318,213.084,236.044,220.313,190.017,214.508,216.849,217.871,231.024
5612,203.380,246.326,237.500,214.488,206.319,211.975,196.147,213.461,236.047,220.650,189.537,214.383,217.445,218.010,231.536
