 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15
2417,379.422,371.031,401.099,382.684,375.726,387.177,372.807,375.672,374.301,364.778,362.639,376.320,369.237,370.525,367.274
2418,378.625,370.230,400.745,382.409,375.320,386.863,372.691,375.373,373.399,364.470,362.384,376.574,369.407,370.749,367.036
2419,378.043,369.581,400.348,382.252,374.169,386.491,372.461,375.240,372.521,364.524,362.378,376.465,368.894,371.348,366.679
2420,377.625,370.016,399.886,382.151,372.986,386.044,372.016,375.083,371.936,365.208,362.557,376.099,368.227,371.868,366.105
2421,377.350,371.702,399.455,381.976,372.808,385.693,371.630,374.912,371.258,366.211,362.960,375.813,367.706,372.102,365.568
2422,377.303,373.445,399.132,381.624,373.269,385.541,371.350,374.896,370.660,366.800,363.818,375.637,367.422,372.099,365.548
2423,377.531,373.832,398.980,381.133,373.840,385.522,371.292,375.053,370.537,366.849,365.011,375.454,367.521,372.071,365.911
2424,377.617,372.864,398.928,380.823,374.416,385.584,371.387,375.293,370.991,366.454,365.997,375.085,367.743,372.155,366.371
2425,377.199,371.450,398.897,380.817,374.922,385.633,371.560,375.547,371.546,366.003,366.330,374.331,367.773,372.206,366.867
2426,376.310,370.675,398.995,380.997,374.881,385.470,371.564,375.765,371.638,365.738,365.702,373.433,367.479,372.155,367.654
2427,375.292,370.424,399.676,380.898,374.598,384.928,371.564,375.768,371.285,365.459,364.349,372.775,367.183,371.860,368.316
2428,374.827,370.141,402.085,380.417,375.196,384.161,371.387,375.840,371.092,365.178,363.168,372.588,367.237,371.241,368.465
2429,375.289,369.482,407.225,380.009,376.995,383.658,370.753,376.475,371.966,364.951,362.670,372.884,367.867,370.629,368.449
2430,376.412,368.874,414.654,380.029,378.890,383.793,370.128,377.776,373.844,364.968,362.551,373.465,368.689,370.591,368.798
2431,377.253,368.466,422.327,380.350,379.785,384.595,370.091,379.368,376.279,365.376,362.358,374.049,369.373,371.226,369.565
2432,377.444,368.115,428.287,380.640,379.813,385.679,370.749,380.800,378.402,366.162,362.420,374.254,369.758,372.030,370.119
2433,377.336,368.052,432.288,380.788,379.744,386.745,371.877,381.971,379.936,367.400,363.000,374.387,370.262,372.599,370.346
2434,377.292,368.696,435.426,381.008,380.521,387.881,373.181,382.976,381.021,368.684,363.517,374.849,371.168,372.662,370.532
2435,377.845,370.131,438.772,381.310,381.890,389.260,374.774,383.864,382.055,369.762,363.500,375.771,372.454,372.695,370.745
2436,379.033,371.775,442.623,381.844,383.128,390.944,376.543,384.568,382.979,370.757,363.582,377.046,373.770,373.183,370.978
2437,380.675,372.696,446.499,382.925,383.986,393.042,378.346,385.003,383.457,371.562,364.131,378.613,374.773,374.289,370.945
2438,382.343,372.885,449.743,384.826,384.566,395.658,380.148,385.232,383.304,371.743,365.071,380.489,375.346,375.756,370.911
2439,383.978,373.073,451.961,387.115,385.571,398.505,381.749,385.685,382.865,371.295,365.912,382.408,375.830,377.350,371.222
2440,385.856,373.487,453.033,389.206,387.114,400.947,382.877,386.581,382.485,370.978,366.443,383.982,376.368,378.914,371.529
2441,387.870,373.869,453.238,390.850,388.863,402.720,383.984,387.411,382.086,371.405,366.588,384.782,377.123,380.228,371.529
2442,389.307,374.251,453.158,392.400,390.146,403.743,385.276,387.509,381.730,372.354,366.628,384.849,377.960,381.036,371.127
2443,389.816,374.717,453.135,394.140,390.904,404.198,386.745,386.757,381.985,373.316,366.767,384.486,378.496,381.728,370.684
2444,389.708,375.215,453.096,396.322,391.210,404.407,387.687,386.045,383.117,374.068,366.991,384.028,378.864,382.947,370.767
2445,389.430,375.356,452.732,398.873,391.046,404.837,387.815,386.053,384.365,374.573,367.003,383.989,379.422,384.249,371.521
2446,389.112,375.068,451.844,401.573,390.635,405.565,387.572,386.453,384.669,375.570,366.466,384.859,380.723,384.873,372.590
2447,388.982,374.675,450.532,403.884,390.160,406.224,387.708,386.675,383.736,377.600,365.634,386.077,382.620,384.548,373.307
2448,389.036,374.361,449.214,405.174,389.694,406.808,388.362,386.605,382.080,379.957,364.938,386.894,384.333,384.033,373.612
2449,389.458,374.340,448.318,405.473,389.224,407.577,388.835,386.315,380.325,381.622,364.551,387.162,385.383,384.233,373.922
2450,390.437,374.932,448.148,405.540,388.790,408.688,388.675,385.848,379.285,382.081,364.142,387.032,385.553,385.170,374.432
2451,391.978,376.257,448.968,406.275,388.548,410.160,388.263,385.283,379.724,381.616,363.807,386.799,384.988,386.124,375.241
2452,393.801,378.319,450.906,408.134,388.534,411.819,388.123,384.928,381.494,380.554,364.153,387.539,384.284,386.812,376.288
2453,395.693,380.780,453.342,410.827,388.973,413.470,388.070,385.216,383.439,379.278,365.082,389.835,384.121,387.777,377.044
2454,397.693,382.911,455.260,413.492,389.603,414.914,387.914,386.200,384.745,377.924,365.815,392.736,384.435,388.883,377.122
2455,399.711,384.377,456.162,415.539,390.621,416.273,387.720,387.275,385.479,376.676,365.852,394.782,384.598,389.673,377.006
2456,401.271,385.576,456.343,416.818,392.023,417.804,387.695,388.003,385.951,376.103,365.455,395.810,383.906,390.226,377.177
2457,402.184,386.890,456.197,417.392,393.374,419.551,387.926,388.541,386.433,376.581,364.810,396.799,382.269,390.723,377.587
2458,402.567,387.974,455.566,417.373,393.963,421.180,388.399,389.093,386.650,378.057,363.969,398.190,380.353,390.967,377.803
2459,402.715,388.351,454.089,416.995,393.868,422.159,388.984,389.445,386.436,379.438,362.812,399.479,379.235,390.767,377.435
2460,402.953,388.272,452.072,416.574,393.553,422.417,389.263,389.349,385.770,379.986,361.511,400.215,379.032,390.236,376.440
2461,403.126,388.414,450.137,416.374,393.087,422.477,389.132,389.008,384.923,379.830,360.676,400.085,379.180,389.398,375.299
2462,402.830,388.843,448.683,416.368,392.352,422.717,389.062,388.605,384.135,379.781,360.747,399.222,378.926,388.584,374.598
2463,401.765,389.241,447.590,416.095,391.932,423.046,389.132,388.101,383.515,380.319,361.352,398.056,378.538,388.079,374.474
2464,400.065,389.136,446.841,415.166,391.849,423.135,389.296,387.184,383.331,381.105,362.054,396.944,378.170,387.929,374.526
2465,398.509,388.398,446.589,413.740,391.667,422.859,389.572,386.163,383.702,381.476,362.679,395.972,377.936,387.698,374.737
2466,398.108,387.419,447.020,412.275,391.100,422.421,390.165,385.683,384.334,381.362,363.162,395.275,378.012,387.376,375.465
2467,398.993,386.335,448.090,411.014,390.297,421.986,391.276,385.901,385.025,381.462,363.804,394.750,378.526,387.310,376.668
2468,400.134,385.377,449.387,410.174,389.904,421.676,392.724,386.632,385.837,382.262,364.673,394.310,379.262,387.937,377.576
2469,400.354,384.932,450.263,409.742,390.087,421.374,393.831,387.752,386.488,383.211,365.625,393.292,380.044,388.992,377.612
2470,399.783,384.963,450.410,409.669,390.767,421.090,394.152,388.915,386.672,383.430,366.500,391.690,381.091,389.635,377.086
2471,399.354,385.356,449.844,409.453,391.297,420.662,393.737,389.688,386.399,382.732,367.347,389.831,382.417,389.523,376.715
2472,399.307,385.524,448.735,408.740,391.087,419.747,392.922,389.992,386.181,381.938,368.065,388.285,383.481,388.883,376.765
2473,399.170,385.230,447.287,407.521,390.658,418.194,392.193,390.355,385.920,381.538,368.466,387.025,383.847,388.391,377.102
2474,398.964,384.895,445.884,406.099,390.753,416.389,391.757,390.816,385.347,381.451,368.509,386.011,383.795,388.264,377.139
2475,398.585,385.047,444.709,404.846,391.338,414.887,392.004,390.907,384.518,381.251,368.293,385.599,383.380,388.150,376.723
2476,397.780,385.654,443.577,403.934,391.621,413.792,392.654,390.285,384.086,380.862,368.338,386.018,382.358,387.774,376.338
2477,396.794,386.168,442.444,403.403,391.256,413.071,393.235,389.581,384.252,380.484,369.057,387.095,381.049,387.287,376.235
2478,395.852,385.979,441.362,403.032,390.283,412.482,393.387,389.205,384.702,380.297,370.017,388.430,380.195,386.815,376.211
2479,395.007,385.058,440.321,402.631,389.530,411.828,393.062,388.896,384.822,380.089,370.511,389.345,379.719,386.348,375.873
2480,394.202,383.733,439.231,402.009,389.155,410.918,392.543,388.216,384.580,379.584,370.185,389.789,379.114,385.754,375.258
2481,393.516,382.812,438.024,401.200,388.973,409.846,391.807,386.925,384.252,378.897,369.514,390.007,378.341,385.079,374.579
2482,392.675,382.743,436.863,400.154,388.904,408.840,391.053,385.747,383.929,378.422,368.702,390.120,377.726,384.607,374.249
2483,391.845,382.874,435.823,399.084,388.799,408.039,390.300,385.243,383.475,378.154,368.043,390.137,377.442,384.492,374.133
2484,391.365,382.293,434.831,398.246,388.740,407.327,389.745,385.293,382.770,377.654,367.719,390.468,377.291,384.632,373.939
2485,391.051,381.513,433.699,397.618,388.393,406.553,389.416,385.445,382.252,376.643,367.918,391.504,377.042,384.685,373.532
2486,390.347,381.110,432.146,396.973,387.534,405.684,389.099,385.176,381.917,375.503,368.216,392.690,376.721,384.294,373.094
2487,389.267,381.173,430.154,396.136,386.155,404.717,388.391,384.715,381.537,374.930,368.165,392.908,376.341,383.678,372.958
2488,388.162,381.518,428.177,395.079,384.968,403.795,387.379,384.381,380.699,375.051,367.915,391.852,375.899,383.000,373.017
2489,387.455,381.895,426.803,394.055,384.658,402.915,386.263,384.272,379.742,375.465,367.631,390.447,375.479,382.178,372.626
2490,387.379,381.979,426.021,393.692,384.817,402.055,385.091,383.968,379.304,375.570,367.372,389.908,375.062,381.185,371.911
2491,387.852,381.670,425.451,394.237,384.918,401.303,383.765,383.184,379.543,375.114,367.065,390.342,374.652,380.183,371.363
2492,388.697,381.183,424.976,395.221,384.904,400.888,382.498,382.227,380.399,374.319,366.778,391.120,374.257,379.799,371.055
2493,389.235,380.508,424.507,395.927,384.525,400.717,381.889,381.707,381.144,373.495,366.855,391.609,374.052,380.353,370.809
2494,388.856,379.429,423.953,395.585,383.498,400.479,381.868,381.749,381.301,372.770,367.415,391.335,373.864,381.294,370.889
2495,387.953,377.806,423.304,394.353,382.064,399.973,382.136,381.856,381.040,372.032,368.219,390.454,373.872,381.865,371.471
2496,387.137,376.037,422.787,392.815,380.662,399.308,382.807,381.725,380.801,370.759,368.645,389.408,374.336,381.820,372.188
2497,386.668,374.780,422.442,391.588,379.822,398.855,383.679,381.109,380.396,369.222,368.548,388.563,375.017,381.368,372.554
2498,386.455,374.445,422.045,390.908,379.886,398.630,384.041,380.315,379.617,368.159,368.335,387.722,375.506,380.754,372.537
2499,386.437,374.843,421.359,390.609,380.785,398.318,383.370,379.699,378.589,368.238,368.259,387.102,375.368,379.835,372.382
2500,386.043,375.393,420.319,390.481,381.667,397.802,381.979,379.304,377.736,369.295,368.003,386.810,374.578,378.528,372.341
2501,385.339,375.791,419.016,390.363,381.845,397.112,380.765,378.933,377.396,370.562,367.622,386.891,373.536,377.053,372.321
2502,384.747,375.592,417.784,390.024,381.365,396.362,379.947,378.248,377.623,371.486,367.673,386.539,372.780,375.995,371.828
2503,384.357,374.969,416.971,389.356,380.484,395.602,379.613,377.299,377.825,371.768,368.344,385.574,372.358,375.947,370.828
2504,383.747,374.351,416.549,388.487,379.840,394.814,379.749,376.795,377.558,371.559,369.062,384.338,371.953,376.871,369.972
2505,382.809,373.963,416.252,387.464,380.000,394.077,380.247,377.203,377.037,371.097,369.474,383.370,371.672,377.886,369.695
2506,381.993,373.492,415.975,386.653,380.763,393.550,380.634,378.472,376.801,370.665,369.455,382.785,371.852,378.056,369.925
2507,381.567,373.026,415.792,386.215,381.562,393.164,380.588,379.549,377.058,370.292,368.773,382.475,372.175,377.475,370.452
2508,381.462,372.623,415.523,386.382,382.119,392.901,380.169,379.733,377.371,369.938,367.636,381.908,372.435,376.764,370.917
2509,381.267,372.356,414.997,387.034,382.836,392.731,379.905,378.979,377.080,369.622,366.903,380.676,372.849,376.084,371.058
2510,380.643,372.204,414.187,387.574,383.849,392.496,380.321,378.288,376.436,369.257,366.972,379.335,373.281,375.355,370.587
2511,380.162,372.518,413.379,387.539,384.548,392.205,381.021,378.317,376.074,368.649,367.693,378.912,373.398,374.576,369.482
2512,380.520,373.173,412.772,387.119,384.694,391.763,380.934,378.683,375.807,367.954,368.665,379.493,373.244,373.904,368.612
2513,381.480,373.953,412.537,386.942,384.169,390.990,379.691,378.653,375.390,367.665,369.250,379.820,373.249,373.655,368.474
2514,381.982,374.476,413.126,387.624,383.447,389.956,377.601,378.163,374.571,367.635,369.062,379.204,373.151,373.911,368.543
2515,381.758,374.429,414.966,389.466,382.941,388.839,375.840,377.923,373.552,367.365,368.099,378.299,372.368,374.716,368.321
2516,381.282,373.770,417.801,392.049,382.799,387.861,375.016,378.197,372.567,367.003,367.114,378.363,371.121,375.982,367.867
2517,380.690,372.906,420.572,394.734,382.621,387.047,375.041,378.723,372.117,366.911,366.662,379.021,370.032,377.317,367.504
2518,380.076,372.063,422.520,397.160,382.233,386.460,375.148,379.229,372.215,366.908,366.835,379.331,369.356,378.086,367.260
2519,379.628,371.665,423.748,399.006,382.178,386.124,374.971,379.712,372.500,366.778,366.997,379.025,368.751,377.962,367.100
2520,379.469,371.628,424.532,399.997,382.434,385.994,374.576,379.792,372.939,366.511,366.744,378.630,368.111,377.416,366.986
2521,379.458,371.691,424.876,400.240,382.822,385.906,374.202,379.336,373.641,366.214,366.281,378.577,367.694,377.322,366.773
2522,379.675,371.230,424.699,400.308,382.927,385.667,374.041,378.632,374.503,365.743,366.071,378.799,367.652,377.411,366.474
2523,380.018,370.346,424.199,400.583,382.575,385.289,374.066,378.200,375.098,365.127,366.199,378.989,367.723,377.221,366.618
2524,380.278,369.806,423.644,401.026,381.977,385.058,374.062,378.221,375.089,364.338,366.429,378.690,367.519,376.624,367.327
2525,380.072,370.157,423.114,401.304,381.648,384.991,373.815,378.523,374.503,363.651,366.693,377.680,367.291,376.404,368.338
2526,379.329,370.806,422.547,401.096,381.479,384.888,373.214,378.896,373.865,363.478,366.969,376.268,367.165,376.904,368.623
2527,378.455,371.168,421.779,400.249,381.174,384.473,372.432,378.816,373.475,364.124,366.974,375.208,367.106,377.840,367.731
2528,377.823,371.236,420.758,399.176,380.639,383.858,371.790,378.155,373.270,365.476,366.912,375.169,367.178,378.457,366.319
2529,377.534,371.325,419.737,398.369,379.982,383.428,371.576,376.912,373.181,366.649,366.997,375.817,367.316,378.421,365.188
2530,377.386,371.419,419.054,398.044,379.735,383.305,371.782,375.440,373.034,366.832,367.122,376.363,367.277,378.096,364.767
2531,377.087,371.702,418.768,397.896,380.041,383.292,372.202,374.440,372.574,366.062,367.088,376.613,367.170,377.916,364.889
2532,376.798,371.953,418.725,397.795,380.662,383.290,372.597,374.264,371.908,365.497,367.020,376.493,367.104,377.883,365.188
2533,376.856,372.257,419.015,397.898,381.256,383.427,373.103,374.704,371.589,365.657,367.043,376.099,367.294,378.137,365.476
2534,377.466,372.864,420.100,398.563,381.872,383.797,374.119,375.480,372.092,366.295,366.707,375.525,367.815,378.622,366.341
2535,378.607,373.717,422.135,400.357,382.753,384.423,375.280,376.451,373.071,367.103,365.943,375.342,368.728,378.959,367.972
2536,379.773,374.853,424.687,403.438,384.037,385.211,376.049,377.261,373.945,368.097,365.290,375.778,369.998,378.751,370.022
2537,380.718,375.817,426.893,406.985,385.251,385.884,376.432,377.339,374.304,369.105,365.011,376.458,371.353,378.135,371.820
2538,381.935,376.990,428.377,409.895,386.370,386.246,377.012,376.528,374.021,370.003,364.656,376.704,372.358,377.574,373.169
2539,383.166,378.162,429.561,411.718,387.046,386.423,377.848,375.565,373.420,370.678,364.085,376.511,372.926,377.320,373.961
2540,383.910,378.916,430.881,412.840,387.132,386.708,378.329,375.152,372.798,371.332,363.614,376.789,373.370,377.840,373.861
2541,384.040,379.084,432.454,413.362,387.361,387.381,377.778,375.464,372.506,372.251,363.375,377.722,374.188,379.094,373.169
2542,384.069,378.513,434.062,413.391,388.068,388.456,376.988,376.221,372.469,373.538,363.369,378.761,375.595,380.591,372.454
2543,384.690,377.518,435.602,413.197,388.717,389.815,377.165,377.147,372.561,374.897,363.670,378.972,377.291,381.746,372.108
2544,385.931,377.010,436.925,413.102,388.909,390.990,378.716,378.227,372.580,375.714,364.460,378.894,378.472,382.464,372.241
2545,387.552,377.466,437.696,412.953,388.479,391.423,380.580,379.400,372.460,375.662,365.702,379.190,379.030,382.876,372.443
2546,389.329,378.136,437.782,412.296,387.744,391.065,381.749,380.411,372.610,375.105,366.935,380.000,379.521,383.195,372.139
2547,390.516,378.456,437.411,411.089,387.032,390.788,382.140,380.819,372.902,374.754,367.991,380.827,380.168,383.673,371.360
2548,390.614,378.461,436.841,409.809,386.863,391.574,382.502,380.576,373.104,375.089,369.253,381.063,380.531,384.510,370.864
2549,390.061,378.712,436.640,408.759,387.269,393.606,383.259,379.931,372.883,375.968,370.580,380.644,380.410,385.642,371.155
2550,389.827,379.136,437.481,408.031,388.110,395.935,384.041,379.496,372.353,377.016,371.605,379.817,380.262,386.566,371.812
2551,390.141,379.010,439.790,407.386,389.493,397.676,384.218,379.453,371.942,378.038,372.028,379.271,380.509,386.926,372.216
2552,390.549,377.712,443.003,406.773,391.352,398.853,383.630,379.512,372.227,379.089,372.159,379.398,380.859,386.386,372.546
2553,390.567,375.817,446.246,406.328,392.845,399.855,382.889,379.432,373.018,380.100,372.224,379.623,380.474,385.142,373.230
2554,390.325,374.183,449.376,405.976,393.557,400.911,382.695,379.419,374.061,381.422,371.869,379.387,379.338,383.602,373.911
2555,389.967,373.136,452.836,405.644,393.416,401.851,383.062,379.683,374.972,382.786,371.057,378.634,378.027,382.284,373.934
2556,389.245,372.168,456.805,405.260,392.900,402.458,383.432,380.091,375.650,383.327,370.378,377.732,376.815,381.365,373.177
2557,388.466,371.120,460.546,404.715,392.603,402.841,383.358,380.392,376.261,382.681,370.332,377.373,375.726,380.820,372.130
2558,387.643,370.230,463.191,403.835,392.863,403.135,383.399,380.357,376.660,381.405,370.688,377.451,374.731,380.485,371.438
2559,386.805,369.675,464.607,402.603,393.598,403.388,384.284,379.824,376.479,380.119,370.781,377.451,373.637,380.175,371.402
2560,386.141,369.555,465.235,401.220,394.000,403.614,385.704,378.827,376.064,378.978,370.653,376.687,372.686,380.373,371.731
2561,385.913,369.607,465.427,400.226,393.817,403.860,386.852,377.840,376.095,378.265,370.679,375.261,372.264,381.160,371.867
2562,385.924,369.665,465.301,399.879,393.183,404.063,387.440,377.021,376.356,377.708,370.935,373.665,372.277,381.825,371.604
2563,385.798,369.927,464.854,399.795,392.388,403.892,387.881,376.021,376.469,377.114,371.349,372.827,372.291,381.668,370.834
2564,385.484,370.251,463.931,399.250,391.356,403.233,388.128,375.000,376.184,376.724,372.003,373.289,371.980,381.297,370.114
2565,385.440,370.424,462.419,398.101,390.493,402.315,387.765,374.739,375.681,376.705,372.739,374.651,371.395,381.604,369.789
2566,386.018,370.529,460.473,396.805,390.132,401.520,386.671,375.301,374.822,376.973,372.909,376.194,370.968,382.515,369.831
2567,387.141,371.147,458.588,396.060,390.041,401.060,385.165,375.739,373.408,377.505,372.162,377.732,370.622,383.386,369.961
2568,388.054,372.157,456.879,396.311,389.612,400.684,383.992,375.901,371.859,377.835,370.869,379.359,370.514,383.675,370.028
2569,388.552,373.052,455.075,397.798,388.744,399.970,383.481,376.203,370.985,377.349,369.761,380.877,370.644,383.145,369.784
2570,388.552,373.105,453.203,400.530,387.420,399.031,383.333,376.925,370.972,376.230,368.986,381.989,370.951,382.183,369.127
2571,388.083,372.351,451.601,403.611,386.142,398.220,383.399,377.899,371.417,375.184,368.534,382.444,371.057,381.246,368.440
2572,387.047,371.901,450.404,406.055,385.169,397.882,383.856,378.800,371.663,374.832,368.463,382.637,370.765,380.500,367.881
2573,386.094,372.099,449.373,407.486,384.539,397.863,384.905,379.445,371.561,374.814,368.790,382.757,370.032,379.939,367.729
2574,385.859,372.937,448.196,408.220,384.265,397.918,386.140,380.101,371.061,374.605,369.105,382.785,369.227,379.736,368.083
2575,386.343,373.597,446.859,408.724,384.205,397.841,386.885,381.061,370.485,374.338,369.131,383.088,368.867,380.315,368.698
2576,387.040,373.623,445.648,409.162,384.301,397.815,386.959,381.789,370.252,374.270,368.938,383.965,369.151,381.708,369.147
2577,388.278,373.366,444.893,409.533,384.447,398.146,386.856,381.683,370.890,374.151,368.793,385.032,369.523,383.497,369.319
2578,390.238,373.822,444.740,410.369,384.511,399.216,387.091,380.845,371.926,373.816,369.105,385.722,369.402,385.008,369.701
2579,392.350,375.330,445.068,411.959,384.096,401.256,388.041,380.165,372.334,374.043,369.938,385.852,368.570,385.860,370.205
2580,393.603,376.445,445.630,414.003,383.306,403.815,389.346,379.955,371.877,375.489,370.764,385.806,367.264,385.741,370.429
2581,393.827,375.953,446.057,415.608,382.680,406.105,390.440,379.832,371.245,377.695,371.250,385.535,365.911,384.871,370.078
2582,393.469,374.424,445.936,416.302,382.804,407.454,390.704,379.520,370.773,379.478,371.764,384.835,364.864,384.107,369.560
2583,393.051,373.215,445.232,416.406,383.356,407.990,389.893,379.053,370.264,380.343,372.207,384.032,364.072,384.033,369.277
2584,392.827,373.147,444.378,416.389,383.680,408.290,388.798,378.448,369.844,380.441,372.420,383.592,363.800,384.391,369.150
2585,392.729,373.534,443.756,416.289,383.338,408.777,388.444,377.832,369.893,379.873,372.312,384.011,363.953,384.520,369.064
2586,392.444,373.126,443.258,415.892,382.301,409.375,388.543,377.352,370.313,379.049,372.031,384.982,364.264,384.487,368.895
2587,391.939,371.539,442.636,415.182,381.014,409.661,388.782,377.229,370.442,378.368,372.074,385.683,364.514,384.538,368.690
2588,391.769,370.047,441.921,414.443,379.740,409.459,388.679,377.531,369.865,377.992,372.659,385.704,364.738,384.698,368.640
2589,392.141,369.796,441.364,413.966,378.813,408.972,388.486,377.859,368.960,377.446,373.389,385.394,364.844,384.728,368.637
2590,392.783,370.424,441.450,413.719,378.562,408.450,387.893,378.027,368.402,376.611,373.736,385.194,364.716,384.033,368.368
2591,393.181,371.544,442.383,413.293,378.982,407.972,386.831,378.069,368.807,375.643,373.557,385.208,364.269,382.718,367.781
2592,393.285,373.351,443.707,412.447,379.658,407.414,385.387,378.149,370.064,374.843,373.085,385.162,363.723,381.574,366.986
2593,393.650,375.377,444.687,411.133,379.927,406.768,384.152,378.184,371.245,374.619,372.741,384.908,363.442,381.094,366.490
2594,394.347,376.874,444.941,409.789,379.584,405.950,383.658,377.843,371.577,374.551,372.375,384.352,363.731,381.030,366.263
2595,395.487,377.518,444.585,408.832,379.361,404.601,383.802,376.976,371.261,374.381,372.037,383.423,364.383,381.074,365.964
2596,397.101,378.131,443.809,408.124,379.288,402.928,383.893,376.120,370.460,374.062,371.943,382.412,365.225,381.094,365.723
2597,398.765,379.194,442.917,407.229,379.365,401.599,383.222,375.627,369.706,373.376,372.131,381.504,366.185,381.091,365.867
2598,399.921,380.126,442.268,405.934,379.342,400.871,382.156,375.349,369.350,372.200,372.239,380.873,366.842,380.995,366.294
2599,400.715,380.162,441.796,404.745,379.091,400.458,381.687,375.296,369.270,371.065,371.872,380.148,366.667,380.622,366.601
2600,401.502,379.267,441.335,403.976,378.429,400.107,382.284,375.301,369.227,370.414,371.455,379.148,366.012,379.949,366.377
2601,402.368,377.927,440.784,403.522,377.721,399.673,383.111,374.800,368.764,370.268,371.148,378.134,365.516,379.447,365.720
2602,403.105,376.911,440.013,403.282,377.210,399.111,383.440,373.923,368.107,370.449,370.946,377.408,365.639,379.396,365.263
2603,403.513,376.576,438.972,403.290,377.169,398.516,383.082,373.691,367.954,370.803,370.861,377.028,365.733,379.424,365.479
2604,403.242,376.466,437.803,403.325,377.621,398.109,382.165,374.192,368.380,371.262,370.804,376.926,365.242,379.391,366.111
2605,402.188,376.440,436.833,402.974,378.105,398.010,381.337,374.629,368.788,371.843,370.685,377.180,364.649,379.140,366.687
2606,400.946,376.859,435.999,401.976,378.174,397.955,380.914,374.632,368.699,372.049,370.520,377.771,364.565,378.381,367.258
2607,400.473,378.079,435.023,400.586,377.493,397.626,380.564,374.419,368.574,371.759,370.642,378.454,364.958,377.155,367.634
2608,400.762,379.712,433.773,399.282,376.365,396.870,379.835,374.368,369.049,371.154,371.318,378.623,364.815,376.147,367.327
2609,400.736,380.576,432.209,398.315,375.493,395.732,378.757,374.211,370.206,370.854,372.009,378.222,363.785,375.964,366.161
2610,399.635,380.141,430.599,397.573,375.164,394.443,377.897,374.099,371.552,370.754,372.173,378.077,362.877,376.668,364.789
2611,398.087,378.911,429.313,396.977,375.247,393.420,377.860,373.949,372.531,370.635,371.881,378.563,362.951,377.711,364.100
2612,396.762,377.660,428.395,396.498,375.566,392.847,378.350,373.813,372.669,370.359,371.134,379.088,363.714,378.617,364.413
2613,395.841,376.979,427.657,396.014,376.068,392.412,378.473,373.339,371.923,370.111,370.165,379.292,364.269,378.947,365.399
2614,395.206,376.812,427.005,395.574,376.297,392.063,378.235,372.723,370.850,370.143,369.256,379.222,364.094,378.754,366.285
2615,395.029,376.827,426.572,395.159,376.169,392.069,378.115,372.411,370.092,370.341,369.000,379.000,363.756,378.282,366.452
2616,395.397,376.618,426.565,394.968,375.621,392.318,378.136,372.424,369.761,370.176,369.281,378.595,363.983,377.901,366.291
2617,396.354,376.157,427.202,395.098,374.881,392.411,378.004,372.245,369.577,369.457,369.688,378.007,364.706,378.104,366.465
2618,397.686,376.204,428.735,396.006,374.100,391.991,377.486,371.693,369.482,368.503,369.773,377.232,365.509,379.244,366.856
2619,399.697,377.147,431.052,398.037,373.502,391.220,377.267,371.323,369.893,367.600,369.395,376.521,366.022,381.500,366.975
2620,402.675,378.387,433.666,400.812,373.356,390.500,377.823,371.816,370.939,366.638,368.634,376.060,366.146,384.023,366.427
2621,405.845,379.393,435.985,403.328,373.712,390.185,378.527,373.229,372.313,365.689,367.770,375.852,365.820,385.538,365.418
2622,407.870,379.963,437.525,405.173,374.420,390.288,378.593,375.059,373.663,365.224,367.051,375.535,365.402,385.678,364.166
2623,408.227,379.597,438.383,406.476,375.142,390.603,377.922,376.611,374.752,365.476,366.963,374.961,365.089,385.327,362.986
2624,407.996,378.398,439.164,407.296,375.589,391.081,377.198,377.525,375.371,365.992,367.472,374.394,364.911,385.444,361.956
2625,408.397,377.031,440.504,407.745,375.589,392.164,377.115,377.869,375.687,366.303,368.241,374.542,364.877,386.076,361.443
2626,409.791,376.482,442.536,408.533,375.438,394.474,377.856,378.016,375.825,366.405,368.312,375.680,365.160,386.865,361.917
2627,411.740,377.445,444.840,410.344,375.411,397.922,379.490,378.579,375.933,366.795,367.364,377.493,366.030,387.528,363.396
2628,413.675,379.508,447.053,412.951,375.265,401.730,381.728,379.480,375.893,367.635,365.932,379.151,367.558,387.909,364.889
2629,415.177,381.220,448.938,415.627,374.781,404.896,383.848,380.117,375.497,368.646,364.605,380.243,369.119,388.036,365.526
2630,416.556,381.796,450.380,417.939,374.434,407.110,385.210,380.101,374.853,369.165,363.653,380.810,369.909,388.140,365.748
2631,418.123,381.702,451.327,419.699,374.425,408.732,385.848,380.123,374.408,369.095,363.134,381.236,369.919,388.183,366.144
2632,419.921,382.089,451.815,420.777,375.237,410.060,385.807,380.779,374.702,368.922,363.304,381.683,370.328,388.084,366.521
2633,421.260,383.471,451.877,421.282,376.438,411.091,385.609,381.989,375.880,369.208,364.085,382.539,371.778,388.211,366.568
2634,421.866,385.654,451.457,421.402,377.612,411.631,385.189,383.003,377.690,370.003,364.918,383.972,373.793,389.132,366.645
2635,422.217,388.068,450.506,420.921,378.397,411.504,384.724,383.677,379.715,371.046,365.108,385.412,375.798,390.589,367.227
2636,422.827,389.984,449.126,419.647,378.922,411.064,384.255,384.328,381.564,372.373,364.460,386.303,377.427,391.751,368.139
