 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12
2555,459.435,503.107,465.303,450.529,445.653,446.553,449.064,456.346,443.494,441.961,447.320,442.275
2556,460.752,503.650,465.122,450.980,446.108,446.637,448.705,456.625,444.236,441.675,447.120,442.678
2557,461.645,504.048,465.551,450.894,446.342,445.687,448.530,455.814,444.532,441.654,447.288,443.473
2558,462.228,504.084,465.718,450.585,446.160,444.306,448.809,454.911,444.404,441.815,447.549,444.580
2559,462.816,503.578,464.961,450.224,445.441,443.549,449.065,454.613,444.164,442.081,447.534,445.444
2560,463.361,502.814,463.633,449.493,444.423,443.937,448.576,454.959,444.196,442.752,447.109,445.686
2561,463.517,502.148,462.477,448.616,443.743,445.000,447.774,455.405,444.626,443.516,446.635,445.615
2562,463.137,501.666,461.782,448.168,443.678,446.060,447.509,455.546,445.262,443.600,446.236,445.479
2563,462.510,501.296,461.406,448.409,443.935,446.588,447.862,455.558,445.732,442.710,446.137,445.393
2564,462.046,500.876,461.288,448.725,444.115,446.363,448.098,455.513,445.723,441.424,446.118,445.580
2565,461.705,500.414,461.417,448.328,444.225,445.271,447.886,455.524,445.374,440.358,445.966,445.899
2566,461.211,500.067,461.650,447.936,444.493,444.067,447.523,455.639,444.891,439.785,445.867,446.047
2567,460.734,499.741,461.530,448.314,444.757,443.475,447.305,455.948,444.347,439.839,446.009,445.858
2568,460.566,499.207,461.109,449.538,444.563,443.644,447.245,455.963,444.089,440.200,446.227,445.624
2569,460.805,498.330,460.547,450.653,444.194,444.468,447.124,455.123,444.249,440.245,446.378,445.876
2570,461.186,497.257,460.278,450.880,444.257,445.472,446.991,453.461,444.487,440.155,446.182,446.450
2571,461.357,496.183,460.335,450.403,444.691,446.292,446.782,451.729,444.351,440.263,445.672,446.707
2572,460.987,495.343,460.305,449.944,445.149,446.218,446.394,450.610,444.283,440.493,445.369,446.849
2573,460.007,494.834,459.703,449.415,445.169,445.201,445.815,450.353,444.670,440.603,445.678,447.186
2574,458.849,494.619,458.915,448.762,444.698,443.937,445.215,450.900,445.334,440.549,446.090,447.550
2575,458.140,494.421,458.607,448.255,443.962,443.120,444.802,451.770,445.611,440.713,445.880,447.065
2576,458.097,494.061,458.820,448.311,443.340,442.975,444.750,452.520,445.262,441.000,445.101,445.781
2577,458.317,493.682,459.216,448.770,443.176,443.387,444.964,452.498,444.783,440.910,444.348,444.349
2578,458.428,493.535,459.398,449.361,443.155,444.088,445.082,452.204,444.885,440.334,443.773,443.465
2579,458.335,493.492,459.207,449.742,442.867,444.968,444.874,452.283,445.330,439.746,443.552,443.033
2580,458.233,493.312,458.823,449.695,442.403,445.585,444.489,452.877,445.191,439.534,443.850,443.062
2581,458.042,492.898,458.607,449.106,441.955,445.680,444.329,453.428,443.970,439.391,444.438,443.541
2582,457.740,492.332,458.598,448.199,441.597,445.630,444.532,453.476,442.411,439.275,445.006,443.994
2583,457.330,491.739,458.652,447.445,441.595,445.701,444.892,452.803,441.430,439.513,445.348,444.121
2584,457.124,491.171,458.632,447.246,441.833,445.725,445.035,451.654,441.204,440.281,445.532,444.186
2585,456.929,490.569,458.494,447.692,442.097,445.148,444.808,450.755,441.211,441.233,445.601,444.361
2586,456.818,489.859,458.368,448.314,442.342,444.268,444.355,450.446,441.447,442.039,445.680,444.012
2587,456.858,489.283,458.579,448.681,442.739,444.092,444.121,450.156,441.962,442.636,445.661,442.976
2588,457.011,489.357,459.694,448.714,443.007,445.398,444.373,449.457,442.619,443.075,445.545,441.888
2589,456.995,490.467,461.675,448.675,442.890,447.803,444.670,448.714,443.179,443.493,445.339,441.630
2590,456.756,492.573,463.874,448.543,442.439,450.099,444.792,448.327,443.355,444.140,445.253,442.030
2591,456.494,495.007,465.686,448.126,442.029,451.222,444.780,448.041,442.938,444.985,445.354,442.814
2592,456.443,497.092,467.094,447.563,441.757,451.514,444.812,447.580,442.419,445.558,445.783,443.929
2593,456.539,498.331,468.445,447.221,441.590,451.905,444.958,447.056,442.187,445.800,446.414,445.003
2594,456.404,498.751,469.780,447.305,441.295,452.489,445.445,446.796,442.068,446.000,446.689,445.710
2595,456.175,498.644,470.680,447.754,440.795,452.570,446.102,446.807,441.821,446.116,446.223,446.041
2596,456.324,498.360,471.094,448.202,440.128,451.965,446.333,446.933,441.662,445.901,445.167,446.648
2597,457.042,498.052,471.145,448.350,439.818,451.310,445.630,446.870,441.753,445.549,444.264,447.328
2598,457.860,497.889,471.028,448.235,440.117,450.803,444.489,446.361,441.945,445.755,443.906,447.503
2599,458.077,497.801,470.705,448.000,440.860,450.074,443.879,445.602,441.915,446.316,444.099,446.938
2600,457.638,497.609,470.308,447.655,441.435,448.715,443.861,444.996,441.672,446.633,444.723,446.083
2601,457.036,497.301,470.036,447.398,441.480,447.250,443.721,445.019,441.409,446.260,445.232,445.417
2602,456.847,496.909,469.707,447.148,441.230,446.345,443.380,445.550,441.406,445.490,445.315,444.923
2603,457.086,496.392,468.949,446.740,440.966,446.384,443.406,446.208,441.904,445.012,444.966,444.402
2604,457.379,495.774,467.974,446.566,440.565,447.000,443.952,446.866,442.689,444.910,444.481,443.577
2605,457.395,495.180,467.447,447.000,439.921,447.644,444.592,447.011,443.219,445.015,444.142,442.645
2606,457.051,494.705,467.686,447.543,439.293,448.028,444.720,446.387,443.364,445.155,443.650,442.438
2607,456.690,494.346,468.162,447.339,439.097,448.109,444.311,445.238,443.121,444.967,442.972,442.867
2608,456.659,493.930,468.180,446.336,439.376,448.208,443.742,444.569,442.615,444.301,442.605,443.148
2609,456.978,493.296,467.679,445.501,439.658,448.746,443.230,444.625,442.019,443.564,442.884,442.609
2610,457.055,492.702,467.124,445.490,439.881,449.472,442.861,444.981,441.587,442.893,443.594,441.524
2611,456.747,492.512,466.624,446.137,440.250,450.060,442.791,445.312,441.349,442.200,444.236,440.663
2612,456.519,492.840,466.070,447.190,441.216,450.148,443.067,445.621,441.149,441.484,444.858,440.941
2613,457.055,493.514,465.342,448.692,442.642,449.595,443.526,445.948,440.857,441.131,445.794,442.231
2614,458.468,494.267,464.570,450.487,443.989,448.662,443.976,446.022,440.664,441.185,447.249,443.550
2615,460.240,495.010,464.220,452.031,445.020,447.856,444.315,445.848,440.679,441.137,448.693,444.467
2616,461.607,495.648,464.385,453.132,446.070,447.479,444.471,445.364,440.947,441.203,449.464,445.355
2617,462.490,495.921,464.680,454.146,447.173,447.320,444.435,444.714,441.353,441.901,449.464,446.426
2618,463.209,495.896,464.742,455.238,448.054,446.880,444.223,444.100,441.436,443.161,449.451,447.284
2619,463.872,496.124,464.481,455.997,449.020,446.004,443.789,443.799,441.155,443.860,449.768,447.781
2620,464.171,497.036,464.075,456.196,450.304,444.937,443.248,444.145,440.774,443.406,449.948,447.858
2621,463.953,498.323,463.498,456.011,451.414,444.349,442.779,444.829,440.387,442.328,449.764,447.435
2622,463.594,499.253,462.656,455.835,451.971,444.849,442.582,445.297,439.979,441.549,449.268,446.382
2623,463.515,499.522,461.799,455.896,452.457,446.018,442.709,445.260,439.998,441.266,448.845,445.246
2624,463.599,499.421,460.936,456.017,453.471,446.894,443.003,445.019,440.598,441.158,448.644,444.982
2625,463.650,499.434,460.160,456.269,454.937,446.975,443.348,444.743,441.568,440.821,448.597,445.849
2626,463.311,499.748,459.596,456.703,455.980,446.669,443.709,444.331,442.326,440.000,448.663,446.926
2627,462.944,500.121,459.712,456.922,456.137,446.549,443.805,443.643,442.391,439.182,448.880,447.367
2628,462.754,500.143,460.154,456.473,455.676,446.546,443.239,443.290,441.743,438.904,448.871,447.198
2629,462.656,499.757,460.267,455.532,455.124,446.553,442.171,443.301,440.766,439.403,448.305,446.476
2630,462.253,499.194,459.929,454.594,454.759,446.729,441.426,442.978,440.292,440.170,447.399,445.260
2631,461.636,498.642,459.506,453.978,454.486,447.074,441.461,442.123,440.368,440.528,446.665,443.967
2632,461.277,497.999,459.231,453.571,454.155,447.070,441.979,441.283,440.413,440.090,446.519,443.213
2633,461.477,497.353,458.947,453.342,453.847,446.327,442.461,441.216,440.262,439.137,446.865,443.059
2634,462.027,496.765,458.900,453.353,453.687,445.317,442.673,441.755,440.077,438.296,447.367,443.364
2635,462.523,496.132,459.453,453.566,453.824,445.067,442.429,442.115,440.262,437.946,447.455,444.213
2636,462.577,495.329,460.291,453.459,454.232,445.588,441.838,442.004,440.713,437.967,446.848,445.101
2637,462.097,494.364,460.568,453.000,454.842,446.018,441.276,441.695,441.355,437.907,445.863,445.222
2638,461.426,493.513,459.944,452.381,455.633,445.729,441.082,441.491,441.883,437.824,445.384,444.296
2639,460.858,492.921,458.840,451.695,456.360,445.324,441.467,441.546,441.887,438.242,445.637,442.861
2640,460.494,492.522,458.118,450.986,456.802,445.222,442.367,442.000,441.766,439.167,446.045,441.639
2641,460.140,492.187,457.897,450.476,457.036,445.444,443.358,442.810,441.949,439.964,445.974,440.947
2642,459.911,491.842,457.786,450.521,457.095,445.574,444.068,443.234,442.181,440.385,445.481,440.787
2643,459.794,491.352,457.547,450.759,456.899,445.415,444.282,442.810,441.949,440.433,444.942,441.112
2644,459.667,490.725,457.222,450.448,456.520,445.169,444.015,442.257,441.451,440.272,444.665,441.577
2645,459.373,490.115,456.733,449.473,456.426,444.884,443.324,442.602,441.117,439.991,444.685,442.059
2646,459.193,489.644,456.233,448.683,456.516,444.496,442.565,443.572,441.340,439.779,445.097,442.405
2647,459.033,489.218,456.226,448.594,456.426,444.025,442.192,443.822,442.164,439.561,445.884,442.470
2648,458.709,488.814,456.679,449.132,456.135,443.704,442.224,442.747,443.136,439.278,446.657,442.246
2649,458.313,488.492,457.133,450.146,455.725,443.447,442.503,441.167,443.604,439.227,446.912,442.373
2650,458.022,488.200,457.180,451.462,455.286,442.930,442.767,440.357,443.623,439.710,446.236,443.521
2651,458.007,487.920,456.876,452.345,455.099,442.239,442.880,440.688,443.417,440.710,445.041,445.320
2652,458.264,487.616,456.739,452.269,455.038,441.708,443.014,441.435,442.987,441.421,444.206,446.598
2653,458.801,487.387,457.192,451.359,454.712,441.764,443.368,441.903,442.523,441.003,444.191,446.746
2654,459.392,487.253,457.962,450.426,453.730,442.637,444.198,442.030,442.289,439.627,444.594,445.905
2655,459.936,487.127,458.472,450.143,452.230,444.067,445.177,442.494,442.383,438.460,444.968,444.896
2656,460.401,486.893,458.410,450.406,451.081,444.979,445.914,443.506,442.753,438.475,445.288,444.112
2657,460.446,486.678,458.021,450.255,450.700,444.905,446.374,444.305,443.068,439.260,446.034,443.308
2658,459.597,486.511,458.073,449.224,450.419,444.215,446.789,443.981,443.268,439.827,446.796,442.385
2659,458.271,486.290,458.650,448.062,450.065,443.708,447.476,442.662,442.968,439.764,447.030,441.763
2660,457.501,485.973,459.383,447.672,449.953,443.873,448.359,441.108,442.081,439.409,446.667,441.893
2661,457.557,485.914,460.256,447.936,450.189,444.405,448.947,440.045,441.032,439.212,446.410,442.373
2662,458.067,486.448,461.821,448.398,450.493,444.761,448.897,440.100,440.409,439.624,446.777,442.432
2663,458.705,487.438,464.169,448.527,450.500,444.711,448.548,441.045,440.349,440.576,447.442,441.734
2664,459.204,488.355,466.643,448.207,450.119,444.599,448.236,442.149,440.626,441.472,447.785,440.885
2665,459.492,488.765,468.596,447.529,449.691,445.035,447.892,442.822,441.055,441.830,447.365,440.500
2666,459.357,488.611,469.784,446.768,449.523,446.028,447.556,443.201,441.545,441.487,446.498,440.512
2667,458.967,488.268,470.197,446.370,449.680,446.894,447.438,443.387,442.017,441.030,445.631,440.583
2668,458.326,488.655,470.352,446.622,449.822,447.289,447.568,443.773,442.283,440.334,445.004,440.710
2669,457.732,490.517,470.722,447.493,449.953,447.074,447.505,444.944,442.623,439.463,444.401,440.778
2670,457.417,493.600,471.009,448.468,450.171,446.134,447.030,446.751,442.885,439.069,443.927,440.334
2671,457.448,496.900,470.607,449.000,450.354,444.567,446.368,448.312,442.547,439.567,443.700,439.503
2672,457.515,499.619,469.577,448.880,450.117,443.134,445.855,449.149,441.760,440.510,443.348,438.689
2673,457.645,501.744,468.673,448.269,449.414,442.570,445.852,449.175,441.296,441.113,442.742,438.444
2674,457.634,503.392,468.226,447.431,448.764,443.180,446.473,448.587,441.543,441.200,442.412,438.680
2675,457.521,504.475,467.992,446.700,448.890,444.514,447.458,447.859,442.051,441.128,442.873,439.331
2676,457.532,504.854,467.555,446.557,449.617,445.771,448.561,447.286,442.449,441.158,443.869,440.003
2677,457.993,504.566,467.141,446.768,450.050,446.444,449.459,447.063,442.687,441.182,445.056,440.639
2678,458.893,503.838,467.133,447.140,449.516,446.419,449.800,446.929,442.589,440.890,446.393,441.035
2679,459.588,502.927,467.397,447.515,448.259,445.680,449.917,446.628,442.409,440.442,447.691,441.385
2680,459.576,502.043,467.553,447.863,447.007,444.641,450.205,446.383,442.753,440.454,448.567,442.012
2681,458.842,501.341,467.179,447.765,446.394,443.923,450.583,446.639,443.679,441.146,448.515,442.766
2682,457.838,500.923,466.346,447.160,446.534,443.831,450.842,447.599,444.643,442.036,447.863,443.269
2683,456.982,500.726,465.519,446.627,447.099,444.085,450.968,448.996,445.168,442.412,446.916,443.272
2684,456.528,500.501,465.083,446.686,447.464,444.496,451.298,450.059,444.923,442.140,445.734,443.068
2685,456.392,500.160,465.088,446.933,447.408,445.018,451.797,450.390,443.819,441.684,444.479,442.754
2686,456.481,499.805,465.231,446.927,447.052,444.996,452.312,450.428,442.649,441.904,443.603,442.305
2687,456.446,499.569,464.857,446.431,446.707,444.458,452.677,450.848,442.087,442.818,443.517,442.089
2688,456.466,499.535,463.827,446.008,446.586,444.123,452.673,451.654,442.213,443.827,444.182,442.038
2689,456.869,499.551,462.711,446.190,446.939,444.482,452.138,452.364,442.440,444.272,445.313,442.112
2690,457.337,499.440,462.017,447.314,447.437,445.285,451.329,452.914,442.394,443.931,446.854,442.399
2691,457.444,499.038,461.936,448.927,447.529,445.961,450.524,453.123,442.098,443.296,448.258,442.760
2692,457.293,498.389,461.865,450.048,447.047,446.296,449.968,452.721,441.557,442.913,448.762,442.929
2693,457.175,497.643,461.526,450.510,446.077,446.092,449.873,451.483,441.151,443.033,448.165,442.787
2694,457.299,496.985,461.122,450.955,445.293,445.430,450.226,450.011,441.096,443.152,447.238,442.796
2695,457.424,496.398,460.852,451.549,445.158,444.694,450.702,448.911,441.068,442.916,446.725,443.571
2696,457.266,495.816,460.643,451.874,445.462,443.933,450.941,448.743,440.683,442.367,446.388,444.627
2697,456.898,495.403,460.549,451.717,445.827,443.338,450.952,449.576,440.413,441.866,446.071,444.953
2698,456.565,495.378,460.594,451.689,446.036,443.162,450.535,450.717,440.774,441.758,446.013,444.293
2699,456.543,495.645,460.526,452.333,446.025,443.468,449.985,451.041,441.479,442.182,446.262,443.172
2700,456.608,495.900,460.316,453.146,446.128,444.109,449.447,450.361,441.719,442.722,446.622,442.598
2701,456.792,495.949,460.380,453.401,446.797,445.053,448.939,449.606,441.496,442.901,447.067,443.180
2702,457.390,495.941,461.451,453.039,448.090,446.141,448.538,449.461,441.281,442.913,447.412,444.541
2703,458.599,496.124,463.744,452.703,449.300,446.852,448.303,449.647,441.274,443.337,447.425,445.864
2704,460.209,496.533,466.673,452.742,449.966,446.951,448.277,450.160,441.479,444.069,447.109,447.098
2705,461.732,497.065,469.276,452.980,450.043,446.715,448.215,450.922,441.679,444.528,446.755,448.195
2706,462.663,497.542,470.930,452.910,449.910,446.630,447.797,451.762,441.666,444.603,446.856,448.852
2707,463.133,497.727,471.714,452.412,449.764,447.035,447.141,452.238,441.387,444.716,447.459,448.660
2708,463.557,497.572,472.062,451.485,449.430,447.616,446.711,452.494,440.926,445.325,448.180,447.707
2709,464.253,497.240,472.231,450.762,448.926,448.120,446.747,452.669,440.534,446.266,448.521,446.840
2710,464.938,496.838,472.203,450.277,448.592,448.500,446.789,452.777,440.319,447.036,448.315,446.772
2711,465.353,496.499,471.898,449.852,448.671,449.081,446.482,452.981,440.309,447.412,447.584,447.151
2712,465.450,496.416,471.444,449.473,448.739,449.743,445.977,453.483,440.374,447.409,446.925,447.538
2713,465.131,496.606,471.009,449.115,448.590,450.306,445.739,454.178,440.313,447.075,446.702,447.926
2714,464.428,496.628,470.932,448.711,448.626,450.482,445.839,454.762,440.234,446.830,446.858,448.358
2715,463.767,496.006,471.383,448.356,448.957,450.320,445.964,454.967,440.309,446.857,446.897,448.414
2716,463.525,494.829,471.872,448.395,449.374,449.859,445.856,454.621,440.466,446.919,446.753,447.722
2717,463.415,493.717,471.769,448.751,449.583,449.246,445.812,454.048,440.232,446.457,446.577,446.772
2718,462.967,493.163,470.829,448.964,449.797,448.824,445.927,453.599,439.611,445.430,446.616,446.583
2719,462.346,493.209,469.509,448.927,450.083,448.831,446.070,453.509,439.277,444.364,446.873,447.189
2720,461.998,493.793,468.250,448.891,449.896,448.951,445.977,453.796,439.694,443.767,447.438,447.888
2721,461.809,494.709,467.288,448.896,448.899,448.898,445.589,454.394,440.728,443.875,448.052,448.240
2722,461.780,495.698,466.797,448.639,447.664,448.493,445.182,455.160,441.591,444.439,448.202,447.976
2723,461.874,496.440,466.908,448.319,446.874,447.725,444.958,455.773,441.755,444.946,447.704,447.408
2724,462.024,496.721,467.577,448.594,446.565,446.979,444.915,456.190,441.389,445.245,447.000,446.973
2725,461.823,496.420,468.352,449.633,446.173,446.806,445.083,456.082,440.755,445.152,446.573,447.003
2726,461.171,495.726,468.504,450.571,445.696,447.408,445.380,456.033,439.728,444.866,446.577,447.251
2727,460.301,494.966,467.744,450.266,445.358,448.190,445.611,456.301,438.819,444.728,446.820,447.068
2728,459.628,494.324,466.694,449.165,445.552,448.729,445.473,456.892,438.383,444.952,447.032,446.065
2729,459.528,493.648,465.833,448.443,445.986,448.965,444.718,457.368,438.377,444.854,447.094,444.743
2730,459.938,492.886,465.024,448.504,446.347,448.975,444.089,457.264,438.574,443.898,447.157,443.834
2731,460.490,492.359,463.850,448.756,446.241,448.901,444.412,456.506,439.217,442.322,447.030,443.793
2732,460.761,492.203,462.372,448.709,445.655,448.845,445.547,455.610,440.166,441.003,446.897,444.331
2733,460.616,492.311,461.094,448.263,444.986,448.687,446.473,455.019,440.679,440.579,446.903,444.698
2734,460.064,492.409,460.583,447.703,444.545,448.303,446.585,454.450,440.596,441.194,447.187,444.272
2735,459.556,492.306,460.821,447.294,444.311,447.634,446.097,453.799,440.343,442.269,447.326,443.320
2736,459.304,491.852,461.367,447.252,444.155,446.915,445.483,452.907,440.240,443.206,446.867,442.441
2737,459.461,491.234,461.900,447.611,444.086,446.380,445.126,452.130,440.211,443.624,446.086,442.068
2738,460.062,490.664,462.367,447.961,443.962,446.180,445.142,451.732,440.274,443.516,445.388,441.905
2739,460.916,490.114,462.632,447.793,443.601,446.134,445.436,451.732,440.766,442.982,445.182,441.899
2740,461.483,489.454,462.594,447.151,443.119,446.007,445.674,451.981,441.757,442.104,445.206,442.172
2741,461.224,488.688,462.248,446.401,442.926,446.180,445.694,452.361,442.485,441.090,445.176,442.796
2742,460.184,488.064,461.850,446.045,442.939,446.680,445.527,452.390,442.426,440.346,445.112,443.527
2743,458.818,487.894,461.947,446.378,442.716,447.218,445.474,451.781,441.981,439.988,445.230,444.222
2744,457.647,488.440,463.432,447.087,442.144,447.687,445.914,450.773,442.102,439.734,445.373,444.678
2745,457.060,489.624,466.316,447.871,441.351,448.109,446.812,449.929,443.243,439.352,445.097,444.533
2746,457.091,490.834,469.457,448.784,440.795,448.563,447.723,449.706,444.962,439.030,444.350,443.672
2747,457.302,491.463,471.917,449.669,440.991,449.116,448.521,450.323,446.645,439.057,443.558,442.488
2748,457.399,491.579,473.222,450.294,441.932,449.204,449.423,451.357,447.698,439.236,443.376,441.207
2749,457.242,491.547,473.607,450.905,443.014,448.408,450.420,451.970,447.940,439.099,443.942,439.947
2750,456.911,491.595,473.517,451.986,443.315,447.299,451.126,451.584,447.679,438.707,444.873,438.858
2751,456.556,491.673,473.368,453.286,442.946,446.746,451.200,450.740,447.481,438.415,445.646,438.547
2752,456.355,491.649,473.545,454.050,442.505,446.820,450.948,450.149,447.487,438.182,445.996,439.621
2753,456.310,491.510,473.949,453.891,441.840,447.236,450.903,450.067,447.598,437.794,446.253,441.441
2754,456.432,491.321,474.231,453.305,440.793,447.299,450.964,450.175,447.574,437.379,446.732,442.470
2755,456.765,491.189,474.008,452.686,439.804,447.211,451.042,450.249,447.515,437.334,447.395,442.222
2756,457.157,491.238,473.763,452.171,439.633,447.173,451.185,450.305,447.726,437.672,447.916,441.577
2757,457.758,491.643,474.335,452.154,440.466,447.169,451.600,450.554,448.274,438.036,448.157,441.873
2758,458.840,492.630,476.017,452.969,441.714,446.775,452.232,451.167,448.909,438.161,448.245,443.148
2759,460.386,494.287,478.502,454.471,442.863,446.018,453.118,452.141,449.340,438.254,448.464,444.432
2760,461.894,496.516,481.024,456.294,443.892,445.190,454.183,452.989,449.696,438.564,448.785,444.893
2761,462.822,498.823,482.868,457.854,445.164,444.796,455.067,453.405,449.813,438.949,448.785,444.666
2762,463.086,500.761,483.883,458.927,446.453,444.972,455.291,453.491,449.432,439.000,448.476,444.396
2763,463.044,502.142,484.342,459.597,447.471,445.525,454.829,453.342,448.800,438.373,448.268,444.574
2764,463.208,503.087,484.408,460.123,448.327,446.271,454.067,453.082,448.217,437.448,448.279,445.121
2765,463.670,503.739,484.113,460.501,449.372,446.592,453.736,453.227,447.887,436.887,448.352,445.441
2766,464.255,504.181,483.902,460.919,450.543,446.183,454.415,453.941,448.049,436.881,448.721,445.524
2767,464.770,504.554,484.038,461.930,451.381,445.595,455.727,454.807,448.947,437.033,449.343,446.018
2768,465.126,505.141,484.263,463.661,451.610,445.641,456.748,455.316,450.164,436.507,449.601,447.024
2769,465.330,505.846,483.976,465.703,451.261,446.250,457.106,455.677,451.113,435.391,449.262,448.044
2770,465.215,506.251,483.156,467.193,450.592,446.546,457.367,456.134,451.419,434.636,448.736,448.683
2771,464.816,506.136,482.220,467.742,449.957,446.144,457.727,456.346,451.400,434.937,448.536,448.722
2772,464.317,505.643,481.451,467.518,449.480,445.458,458.005,456.260,451.383,435.931,448.627,448.077
2773,464.106,504.908,480.835,466.770,449.277,444.972,457.945,456.104,451.523,436.863,448.693,447.062
2774,464.142,503.955,480.293,465.784,449.124,444.954,457.515,456.186,451.513,437.639,448.575,446.391
2775,463.862,502.952,479.641,464.978,448.977,445.570,456.848,456.290,451.296,438.078,448.337,446.544
2776,463.089,502.097,478.985,464.529,448.874,446.757,456.129,456.357,451.085,438.030,448.328,447.124
2777,462.162,501.332,478.338,463.955,448.896,447.968,455.447,456.204,450.964,437.660,448.524,447.320
2778,461.308,500.443,477.643,462.972,448.856,448.634,454.718,456.007,450.845,437.382,448.543,447.207
2779,460.525,499.385,476.609,461.773,448.574,448.423,454.095,456.019,450.681,437.152,448.170,447.240
2780,460.295,498.381,475.286,460.773,447.809,447.602,453.655,456.494,450.277,436.913,447.732,447.302
2781,461.107,497.659,473.889,460.062,446.847,446.690,453.520,457.037,449.523,436.976,447.723,447.299
2782,462.397,497.249,472.797,459.759,446.234,446.148,453.506,457.271,448.696,437.370,448.461,447.053
2783,463.126,497.123,472.120,460.000,446.327,446.236,453.350,456.922,448.247,438.009,449.558,446.533
2784,463.011,497.092,471.810,460.748,446.721,446.972,452.767,455.855,448.391,438.896,450.255,445.749
2785,462.464,496.858,471.444,461.459,446.795,447.482,452.008,454.413,448.866,439.627,450.210,445.053
2786,461.822,496.177,471.030,461.667,446.680,447.246,451.348,453.097,449.391,439.693,449.601,444.666
2787,461.321,495.099,470.662,461.146,446.768,446.842,450.838,451.836,449.674,438.812,448.895,444.595
2788,461.195,494.012,470.547,459.824,447.018,446.951,450.433,450.591,449.732,437.475,448.195,444.956
2789,461.166,493.226,470.329,458.146,447.059,447.310,450.345,449.528,449.662,436.570,447.298,445.846
2790,460.998,492.735,469.692,456.908,446.691,447.616,450.385,448.881,449.396,436.472,446.109,446.893
2791,460.488,492.355,468.797,456.322,446.090,447.764,450.308,448.695,448.755,436.722,444.869,447.334
2792,460.009,492.003,467.914,456.263,445.543,447.778,449.865,449.071,447.919,436.702,444.476,447.059
2793,459.893,491.565,466.983,456.409,445.045,447.926,449.109,449.647,447.255,436.394,445.219,446.269
2794,459.750,491.140,466.109,456.768,444.421,448.173,448.382,449.981,447.021,436.096,446.354,445.127
2795,459.625,490.841,465.492,457.090,443.734,448.194,447.914,450.097,447.149,435.764,446.966,444.012
2796,459.718,490.765,465.280,457.280,443.009,447.979,447.748,450.208,447.374,435.531,446.820,443.488
2797,459.869,490.665,465.355,457.395,442.698,448.032,447.848,450.457,447.138,435.812,446.356,443.509
2798,459.787,490.163,465.840,457.182,442.910,448.451,447.939,450.349,446.511,436.713,446.290,443.391
2799,459.552,489.236,466.511,456.555,443.187,448.792,447.650,449.710,446.083,437.693,446.470,442.888
2800,459.328,488.396,466.880,455.602,443.351,448.669,447.023,448.959,446.040,438.122,446.624,442.192
2801,459.171,488.087,466.620,454.563,443.784,448.060,446.562,448.476,445.868,437.809,446.719,441.846
2802,458.869,488.239,465.671,453.263,444.505,447.268,446.523,448.212,445.281,437.087,446.556,442.290
2803,458.308,488.617,464.383,451.636,444.959,446.771,446.883,447.859,444.713,436.669,446.247,443.320
2804,457.610,489.217,463.573,450.333,444.818,446.609,447.548,447.375,444.619,437.307,446.324,444.148
2805,457.404,490.181,463.152,450.241,444.525,446.708,448.473,446.803,445.023,438.979,447.685,444.317
2806,457.962,491.417,462.722,451.563,444.277,447.042,449.718,446.424,445.619,440.806,450.024,443.849
2807,459.038,492.601,462.162,453.401,443.887,447.609,451.339,446.390,446.270,441.890,452.337,443.180
2808,460.180,493.416,461.880,454.857,443.401,447.937,452.973,446.416,446.632,441.785,454.182,442.825
2809,461.120,493.861,462.346,455.571,443.286,447.680,454.047,446.383,446.347,440.949,455.401,442.938
2810,461.373,493.999,463.336,455.641,443.516,446.764,454.436,446.621,445.630,440.087,456.155,443.098
2811,460.856,493.912,464.021,455.401,443.658,445.317,454.541,447.327,444.934,439.684,456.736,442.749
2812,459.843,493.709,463.940,454.896,443.394,444.218,454.570,448.190,444.511,439.678,457.114,442.299
2813,458.985,493.510,463.237,454.297,442.995,444.042,454.315,448.963,444.109,440.012,457.101,442.246
2814,458.756,493.321,462.180,453.922,442.809,444.327,453.598,449.822,443.779,440.681,456.809,442.757
2815,459.055,493.093,461.327,453.983,442.930,444.489,452.662,450.599,443.621,441.260,456.479,443.089
2816,459.293,492.974,461.393,454.328,442.804,444.370,451.829,450.710,443.826,441.642,455.923,442.846
2817,459.435,492.980,462.652,454.336,442.182,444.218,451.283,449.651,444.374,441.818,455.152,442.071
2818,459.519,492.938,464.701,453.840,441.491,443.982,450.758,447.840,445.009,441.890,454.689,441.503
2819,459.494,492.733,466.643,452.804,441.173,443.761,450.159,446.331,445.509,441.961,454.627,441.535
2820,459.421,492.378,467.846,451.672,440.745,443.901,449.812,445.836,445.815,442.331,454.601,441.979
2821,459.266,491.849,468.665,450.765,439.948,444.356,449.909,445.874,445.991,443.054,454.135,442.148
2822,459.038,491.185,469.555,450.120,439.252,444.757,450.142,445.669,445.796,443.848,453.358,441.926
2823,458.787,490.581,470.633,449.398,439.484,444.859,450.129,444.993,445.415,444.036,452.483,441.479
2824,458.364,490.086,471.250,448.367,440.554,444.718,449.718,444.279,445.060,443.487,451.393,440.941
2825,457.809,489.620,471.120,447.417,441.570,444.183,449.205,443.851,444.674,442.842,450.253,440.186
2826,457.383,489.148,470.284,447.202,441.955,443.704,448.780,443.870,444.002,442.319,449.485,439.686
2827,457.359,488.663,469.338,447.714,442.000,443.835,448.535,443.796,443.270,441.851,449.264,439.923
