 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6
4349,392.938,375.460,386.541,379.579,393.753,381.570
4350,392.981,375.358,386.735,379.530,393.568,381.455
4351,393.136,375.333,386.635,379.404,393.562,381.473
4352,393.458,375.398,386.369,379.248,393.690,381.462
4353,393.662,375.334,386.130,378.939,393.869,381.386
4354,393.529,375.115,385.964,378.704,393.938,381.312
4355,393.220,374.889,385.850,378.763,393.881,381.240
4356,393.034,374.907,385.847,379.143,393.781,381.282
4357,393.030,375.172,385.996,379.529,393.898,381.454
4358,393.212,375.326,386.071,379.614,394.247,381.689
4359,393.417,375.252,385.933,379.450,394.618,381.831
4360,393.666,375.010,385.689,379.327,394.757,381.823
4361,393.919,374.835,385.505,379.276,394.691,381.573
4362,394.159,374.761,385.358,379.131,394.568,381.040
4363,394.325,374.603,385.212,378.778,394.508,380.476
4364,394.317,374.300,385.163,378.244,394.481,380.087
4365,394.273,374.130,385.180,377.796,394.450,380.033
4366,394.251,374.377,385.376,377.800,394.464,380.209
4367,394.220,374.787,385.775,378.219,394.644,380.448
4368,394.096,374.953,386.339,378.788,394.866,380.594
4369,393.946,374.993,386.807,379.254,395.023,380.639
4370,393.872,375.015,386.958,379.612,395.080,380.650
4371,393.805,374.846,386.757,379.821,395.130,380.582
4372,393.904,374.411,386.306,379.873,395.048,380.384
4373,394.271,374.007,385.978,379.666,394.869,380.176
4374,394.612,373.841,385.929,379.323,394.616,380.115
4375,394.571,373.974,385.981,379.019,394.373,380.248
4376,394.009,374.298,385.822,379.070,394.160,380.566
4377,393.252,374.701,385.434,379.418,393.974,380.829
4378,392.646,374.910,385.116,379.737,393.750,380.942
4379,392.485,374.894,385.186,379.655,393.590,381.101
4380,392.564,374.793,385.811,379.352,393.537,381.389
4381,392.607,374.699,386.581,379.071,393.560,381.761
4382,392.550,374.426,386.990,378.841,393.550,381.858
4383,392.630,373.967,386.943,378.639,393.581,381.528
4384,392.707,373.675,386.638,378.482,393.703,381.008
4385,392.419,373.763,386.437,378.482,393.820,380.690
4386,392.190,373.935,386.503,378.483,393.887,380.808
4387,392.438,374.066,386.452,378.371,393.928,381.300
4388,392.874,374.349,386.093,378.294,393.963,381.850
4389,392.909,374.798,385.553,378.480,393.831,382.088
4390,392.655,375.271,385.149,378.805,393.536,382.065
4391,392.554,375.541,385.187,379.046,393.276,381.995
4392,392.777,375.589,385.654,379.165,393.170,381.956
4393,393.142,375.507,386.307,379.169,393.168,381.885
4394,393.319,375.357,386.631,379.102,393.115,381.853
4395,393.208,375.160,386.377,378.994,392.983,381.919
4396,392.875,374.912,385.786,378.857,392.719,382.101
4397,392.562,374.676,385.199,378.770,392.504,382.389
4398,392.335,374.462,384.828,378.785,392.506,382.596
4399,392.116,374.276,384.578,379.004,392.685,382.505
4400,392.059,374.164,384.545,379.385,392.860,382.057
4401,392.076,374.152,384.900,379.793,392.939,381.591
4402,391.940,374.063,385.396,380.001,392.906,381.382
4403,391.675,373.882,385.883,379.912,392.804,381.514
4404,391.399,373.703,386.358,379.774,392.912,381.922
4405,391.355,373.602,386.941,379.816,393.322,382.489
4406,391.559,373.628,387.493,379.873,393.698,383.041
4407,391.843,373.657,387.690,379.680,393.631,383.395
4408,392.125,373.736,387.307,379.430,393.275,383.264
4409,392.236,374.005,386.642,379.272,392.995,382.717
4410,392.112,374.574,386.093,379.175,392.902,382.034
4411,391.849,375.256,385.850,378.952,392.910,381.669
4412,391.656,375.724,385.943,378.677,393.010,381.639
4413,391.644,375.795,386.182,378.493,393.099,381.584
4414,391.678,375.675,386.283,378.435,393.009,381.479
4415,391.858,375.458,386.191,378.523,392.934,381.411
4416,392.251,375.286,385.863,378.724,392.902,381.355
4417,392.554,375.196,385.571,378.885,392.833,381.121
4418,392.393,375.167,385.477,378.825,392.663,380.996
4419,391.812,375.110,385.403,378.560,392.645,381.275
4420,391.297,374.997,385.327,378.203,392.837,381.798
4421,391.208,374.876,385.235,377.970,393.086,382.054
4422,391.360,374.778,385.152,377.953,393.196,381.957
4423,391.634,374.703,385.018,378.175,393.235,381.760
4424,391.945,374.591,384.930,378.562,393.177,381.740
4425,392.191,374.418,385.081,378.963,393.170,381.767
4426,392.189,374.449,385.441,379.135,393.202,381.628
4427,391.817,374.900,385.818,378.850,393.124,381.343
4428,391.408,375.399,386.045,378.458,393.171,381.105
4429,391.283,375.426,386.153,378.401,393.401,381.020
4430,391.479,375.050,386.138,378.861,393.843,381.082
4431,391.671,374.825,386.183,379.591,394.213,381.323
4432,391.754,374.934,386.292,380.064,394.365,381.683
4433,391.719,375.178,386.355,379.990,394.381,382.070
4434,391.627,375.329,386.283,379.571,394.132,382.193
4435,391.495,375.131,385.999,379.243,393.659,381.995
4436,391.494,374.592,385.507,379.184,393.219,381.618
4437,391.688,374.007,385.086,379.298,393.023,381.333
4438,391.914,373.721,384.898,379.405,392.945,381.409
4439,391.912,373.886,384.887,379.523,392.999,381.868
4440,391.772,374.236,384.809,379.582,392.980,382.637
4441,391.477,374.535,384.686,379.427,392.761,383.190
4442,391.176,374.609,384.766,379.159,392.420,383.356
4443,390.967,374.519,385.298,378.831,392.311,383.120
4444,390.863,374.288,385.928,378.516,392.444,382.766
4445,390.960,374.125,386.168,378.240,392.700,382.540
4446,391.262,374.057,385.934,378.094,392.954,382.522
4447,391.659,373.978,385.425,378.238,392.972,382.724
4448,391.744,373.960,384.903,378.607,392.629,382.861
4449,391.395,374.140,384.536,378.988,392.346,382.628
4450,390.880,374.413,384.646,379.159,392.400,382.204
4451,390.545,374.563,385.187,379.124,392.814,381.946
4452,390.644,374.428,385.699,378.792,393.312,382.055
4453,391.039,374.024,385.910,378.273,393.571,382.334
4454,391.338,373.567,385.850,377.618,393.478,382.576
4455,391.344,373.459,385.675,377.130,393.229,382.810
4456,391.173,373.809,385.355,376.958,393.111,382.979
4457,391.089,374.241,384.783,377.208,393.111,382.873
4458,391.214,374.413,384.176,377.626,393.076,382.496
4459,391.450,374.243,383.948,377.964,392.996,382.137
4460,391.555,373.901,384.104,378.157,392.928,382.033
4461,391.537,373.629,384.335,378.219,392.979,382.323
4462,391.438,373.476,384.342,378.171,392.963,382.862
4463,391.474,373.394,384.436,378.035,392.698,383.311
4464,391.743,373.472,384.881,377.857,392.472,383.398
4465,392.156,373.723,385.447,377.663,392.563,383.298
4466,392.431,373.984,385.723,377.501,392.944,383.272
4467,392.232,374.081,385.586,377.468,393.182,383.225
4468,391.617,374.180,385.204,377.510,392.988,383.028
4469,390.926,374.403,384.801,377.659,392.751,382.659
4470,390.644,374.687,384.663,377.843,392.821,382.379
4471,390.776,374.733,384.921,377.868,393.180,382.275
4472,391.132,374.711,385.441,377.637,393.478,382.324
4473,391.594,374.764,385.986,377.361,393.418,382.481
4474,391.851,374.967,386.127,377.292,393.104,382.751
4475,391.676,375.118,386.070,377.725,392.816,383.048
4476,391.230,375.133,386.055,378.512,392.817,383.263
4477,390.888,375.101,386.286,379.201,393.103,383.262
4478,390.916,375.066,386.462,379.525,393.439,383.089
4479,391.334,374.928,386.481,379.581,393.606,382.826
4480,391.854,374.726,386.234,379.542,393.427,382.503
4481,392.127,374.516,385.936,379.456,392.962,382.259
4482,392.183,374.333,385.642,379.064,392.476,382.146
4483,392.132,374.350,385.419,378.406,392.238,382.267
4484,391.981,374.561,385.254,377.798,392.165,382.515
4485,391.712,374.708,385.029,377.683,392.109,382.650
4486,391.392,374.610,384.579,378.001,391.983,382.523
4487,391.165,374.353,384.023,378.328,391.880,382.163
4488,391.060,374.220,383.824,378.364,391.974,381.832
4489,391.067,374.247,384.176,378.251,392.316,381.575
4490,391.214,374.404,384.848,378.230,392.644,381.358
4491,391.384,374.652,385.295,378.320,392.580,381.226
4492,391.552,374.901,385.294,378.450,392.225,381.274
4493,391.807,375.072,385.201,378.618,391.874,381.479
4494,392.116,375.071,385.182,378.773,391.804,381.561
4495,392.238,374.778,385.287,378.716,391.928,381.514
4496,391.985,374.395,385.429,378.315,392.069,381.539
4497,391.610,374.173,385.553,377.936,392.241,381.755
4498,391.324,374.251,385.486,378.078,392.423,381.906
4499,391.205,374.574,385.258,378.477,392.639,381.688
4500,391.077,374.931,385.055,378.675,392.803,381.226
4501,390.911,375.116,384.951,378.510,392.850,380.928
4502,390.846,375.058,385.018,378.233,392.800,380.909
4503,391.096,374.740,385.100,378.126,392.841,381.028
4504,391.557,374.398,385.154,378.053,392.828,381.182
4505,391.943,374.196,384.993,377.725,392.875,381.140
4506,392.199,374.162,384.665,377.212,392.977,381.061
4507,392.234,374.231,384.434,376.885,393.081,380.970
4508,392.168,374.265,384.482,376.772,393.196,380.921
4509,392.069,374.209,384.665,376.668,393.339,380.813
4510,392.045,373.998,384.680,376.654,393.517,380.625
4511,392.097,373.795,384.690,376.940,393.447,380.493
4512,391.977,373.804,384.941,377.487,393.164,380.544
4513,391.668,374.087,385.275,378.056,392.934,380.720
4514,391.326,374.412,385.210,378.325,392.913,380.872
4515,391.001,374.616,384.701,378.161,392.867,380.986
4516,390.961,374.606,384.135,377.785,392.688,381.214
4517,391.236,374.408,383.842,377.811,392.554,381.517
4518,391.594,374.217,383.835,378.304,392.528,381.746
4519,391.736,374.360,384.049,378.788,392.597,381.780
4520,391.637,374.724,384.492,379.016,392.660,381.668
4521,391.429,375.007,385.025,378.941,392.764,381.517
4522,391.207,375.155,385.291,378.651,392.999,381.327
4523,390.992,375.118,385.187,378.293,393.200,381.091
4524,390.972,374.866,384.755,378.061,392.975,380.821
4525,390.975,374.441,384.342,377.996,392.485,380.580
4526,390.898,374.142,384.139,378.008,392.129,380.558
4527,390.807,374.203,384.068,377.935,392.028,380.800
4528,390.776,374.501,384.130,377.883,391.988,381.162
4529,390.875,374.785,384.156,377.988,391.858,381.456
4530,390.965,374.922,384.071,378.234,391.922,381.575
4531,391.026,374.832,383.835,378.553,392.150,381.546
4532,390.971,374.534,383.817,378.924,392.249,381.369
4533,390.901,374.058,384.180,379.075,392.075,381.032
4534,390.791,373.589,384.538,378.750,391.793,380.784
4535,390.484,373.367,384.561,378.186,391.563,380.812
4536,390.073,373.480,384.265,377.827,391.454,381.104
4537,389.747,373.771,383.975,377.761,391.463,381.437
4538,389.679,374.020,383.867,377.740,391.517,381.531
4539,389.659,374.133,384.105,377.757,391.597,381.383
4540,389.571,374.307,384.507,377.905,391.744,381.287
4541,389.644,374.388,384.691,378.287,392.000,381.492
4542,389.865,374.287,384.704,378.633,392.242,381.802
4543,390.013,373.996,384.757,378.852,392.312,381.922
4544,390.130,373.667,384.949,378.720,392.271,381.729
4545,390.515,373.536,385.101,378.221,392.209,381.302
4546,390.926,373.454,385.160,377.660,392.186,381.008
4547,390.790,373.360,385.164,377.409,392.164,381.097
4548,390.256,373.304,385.127,377.375,392.009,381.510
4549,389.991,373.335,385.000,377.291,391.764,382.097
4550,390.249,373.476,384.754,377.358,391.527,382.620
4551,390.705,373.777,384.414,377.947,391.406,382.874
4552,390.855,374.174,384.227,378.862,391.328,382.784
4553,390.646,374.428,384.523,379.517,391.315,382.405
4554,390.350,374.361,385.160,379.531,391.384,382.000
4555,390.135,374.082,385.784,379.100,391.575,381.734
4556,390.008,373.890,385.967,378.550,391.844,381.676
4557,389.819,373.757,385.884,378.200,392.134,381.719
4558,389.654,373.531,385.809,378.113,392.302,381.730
4559,389.596,373.133,385.758,378.208,392.262,381.734
4560,389.785,372.823,385.840,378.281,392.105,381.707
4561,390.025,372.758,385.878,378.393,391.958,381.563
4562,390.127,372.879,385.719,378.566,392.050,381.357
4563,390.042,373.036,385.350,378.614,392.392,381.183
4564,389.931,373.145,385.005,378.386,392.725,381.024
4565,389.921,373.067,384.837,377.917,392.928,380.949
4566,389.913,372.955,385.018,377.335,392.948,380.928
4567,389.922,372.898,385.388,376.921,392.772,380.917
4568,389.936,372.835,385.634,376.855,392.403,380.915
4569,389.848,372.938,385.546,377.069,392.048,380.895
4570,389.460,373.323,385.234,377.322,391.811,380.851
4571,389.078,373.932,384.934,377.442,391.704,380.718
4572,389.105,374.509,384.779,377.374,391.711,380.559
4573,389.448,374.806,384.803,377.135,391.910,380.407
4574,389.777,374.753,384.949,376.889,392.272,380.273
4575,389.757,374.435,385.044,376.692,392.547,380.276
4576,389.237,374.019,385.057,376.565,392.503,380.473
4577,388.489,373.662,385.046,376.502,392.273,380.784
4578,388.101,373.506,385.055,376.613,392.133,380.953
4579,388.258,373.634,384.923,376.938,392.087,380.938
4580,388.754,374.105,384.668,377.343,392.113,380.764
4581,389.229,374.556,384.481,377.766,392.135,380.519
4582,389.416,374.725,384.328,377.962,392.220,380.381
4583,389.452,374.656,384.161,378.007,392.277,380.294
4584,389.516,374.448,384.042,378.043,392.352,380.216
4585,389.469,374.253,384.122,378.062,392.459,380.060
4586,389.312,374.125,384.443,377.903,392.506,379.887
4587,389.200,374.081,384.974,377.581,392.423,379.959
4588,389.213,373.992,385.555,377.326,392.449,380.256
4589,389.306,373.813,386.027,377.269,392.690,380.507
4590,389.387,373.782,386.249,377.238,392.975,380.546
4591,389.345,374.027,386.061,377.163,393.236,380.551
4592,389.450,374.386,385.552,377.142,393.385,380.526
4593,389.883,374.510,385.037,377.108,393.340,380.438
4594,390.448,374.307,384.978,376.934,393.038,380.309
4595,390.618,373.971,385.260,376.790,392.649,380.350
4596,390.217,373.848,385.384,376.819,392.472,380.560
4597,389.616,374.016,385.042,377.064,392.471,380.744
4598,389.214,374.175,384.432,377.290,392.545,380.774
4599,389.097,374.253,383.971,377.358,392.744,380.753
4600,389.171,374.269,383.941,377.381,393.100,380.741
4601,389.256,374.162,384.305,377.578,393.452,380.668
4602,389.253,374.023,384.697,377.982,393.525,380.456
4603,389.305,373.947,384.828,378.405,393.354,380.186
4604,389.597,373.852,384.704,378.730,393.276,380.047
4605,389.937,373.801,384.232,378.974,393.339,380.020
4606,390.118,373.851,383.624,379.101,393.272,379.943
4607,390.083,373.971,383.291,379.113,392.961,379.791
4608,389.800,373.864,383.400,378.996,392.633,379.708
4609,389.232,373.506,383.866,378.660,392.561,379.879
4610,388.650,373.089,384.396,378.159,392.661,380.289
4611,388.286,372.847,384.717,377.656,392.787,380.646
4612,388.155,372.920,384.686,377.319,392.879,380.667
4613,388.155,373.305,384.597,377.239,392.878,380.253
4614,388.404,373.798,384.794,377.264,392.447,379.780
4615,388.851,374.035,384.977,377.121,391.779,379.639
4616,389.214,374.046,384.697,376.821,391.326,379.785
4617,389.296,374.018,384.094,376.746,391.378,379.906
4618,389.189,374.081,383.568,377.012,391.727,379.827
4619,389.052,374.128,383.484,377.419,391.990,379.590
4620,389.091,374.162,383.755,377.828,392.079,379.383
4621,389.208,374.264,384.059,378.107,392.182,379.519
4622,389.291,374.595,384.302,378.175,392.177,379.888
4623,389.286,375.057,384.508,378.055,391.979,380.161
4624,389.292,375.415,384.732,377.922,391.652,380.157
4625,389.181,375.361,385.023,377.935,391.619,380.156
4626,389.118,374.899,385.108,378.024,391.947,380.223
4627,389.338,374.269,385.053,378.144,392.386,380.304
4628,389.678,373.698,384.922,378.388,392.729,380.358
4629,389.778,373.273,384.848,378.802,392.805,380.328
4630,389.458,373.089,384.945,379.159,392.530,380.203
4631,389.089,373.183,385.193,379.276,392.044,379.904
4632,388.827,373.393,385.281,379.048,391.731,379.595
4633,388.666,373.673,385.010,378.602,391.787,379.249
4634,388.587,374.040,384.444,378.208,392.062,378.959
4635,388.576,374.316,384.053,378.129,392.238,378.824
4636,388.565,374.312,383.839,378.214,392.251,378.871
4637,388.618,374.192,383.734,378.095,392.289,378.880
4638,388.626,374.117,383.780,377.850,392.475,378.740
4639,388.550,374.157,384.154,377.799,392.702,378.571
4640,388.436,374.083,384.642,378.069,392.842,378.508
4641,388.390,373.807,385.049,378.483,393.001,378.562
4642,388.504,373.400,385.214,378.822,393.315,378.840
4643,388.790,373.101,385.141,378.862,393.582,379.169
4644,389.049,373.078,385.152,378.337,393.537,379.358
4645,389.089,373.459,385.503,377.442,393.320,379.279
4646,388.912,374.128,385.891,376.790,393.265,379.017
4647,388.827,374.813,385.798,376.738,393.576,378.670
4648,389.105,375.145,385.212,377.123,393.840,378.431
4649,389.610,375.070,384.475,377.582,393.822,378.396
4650,389.946,374.755,383.876,377.868,393.615,378.537
4651,389.926,374.498,383.575,378.064,393.493,378.707
4652,389.738,374.274,383.645,378.303,393.440,378.933
4653,389.470,374.009,383.900,378.623,393.259,379.245
4654,389.229,374.008,384.042,378.891,393.036,379.535
4655,389.140,374.353,384.137,379.019,392.891,379.681
4656,389.242,374.768,384.115,378.869,392.744,379.586
4657,389.715,374.886,384.055,378.475,392.510,379.403
4658,390.443,374.525,384.078,377.965,392.238,379.342
4659,391.043,373.987,384.240,377.471,392.003,379.296
4660,391.248,373.519,384.459,377.117,391.979,379.298
4661,391.052,373.245,384.549,376.995,392.090,379.351
4662,390.705,373.089,384.408,377.085,392.115,379.465
4663,390.416,373.090,384.191,377.345,392.074,379.507
4664,390.239,373.274,384.003,377.675,391.935,379.383
4665,390.107,373.582,383.949,377.993,391.918,379.234
4666,389.893,373.823,384.000,378.132,391.922,379.136
4667,389.766,373.986,384.154,378.004,391.880,379.072
4668,389.970,374.108,384.231,377.853,391.720,379.100
4669,390.242,374.174,384.305,377.724,391.636,379.287
4670,390.132,374.191,384.366,377.696,391.762,379.593
4671,389.576,374.164,384.365,377.775,392.059,379.824
4672,389.037,374.137,384.339,377.850,392.372,379.858
4673,388.804,373.916,384.589,377.825,392.610,379.702
4674,388.872,373.482,385.074,377.840,392.763,379.355
4675,389.086,373.018,385.541,377.971,392.728,379.015
4676,389.443,372.883,385.704,377.900,392.373,378.864
4677,389.732,372.983,385.589,377.519,391.775,378.899
4678,389.838,373.143,385.231,377.132,391.155,378.970
4679,389.804,373.273,384.870,376.945,390.569,378.916
4680,389.781,373.403,384.663,377.133,390.147,378.743
4681,389.668,373.660,384.751,377.605,389.947,378.630
4682,389.555,373.904,384.850,378.130,389.950,378.692
4683,389.501,373.992,384.699,378.392,390.077,379.004
4684,389.696,373.961,384.485,378.222,390.378,379.466
4685,390.052,373.830,384.325,377.857,390.820,379.876
4686,390.416,373.642,384.287,377.504,391.209,380.034
4687,390.605,373.475,384.212,377.251,391.336,379.963
4688,390.581,373.474,384.104,377.224,391.287,379.779
4689,390.538,373.566,384.031,377.323,391.166,379.551
4690,390.378,373.420,384.153,377.422,391.126,379.323
4691,389.966,373.142,384.462,377.329,391.303,379.046
4692,389.471,373.025,384.814,377.101,391.713,378.721
4693,389.110,373.149,385.138,376.820,392.332,378.332
4694,389.140,373.204,385.301,376.751,392.958,378.056
4695,389.768,373.339,385.204,376.853,393.246,378.163
4696,390.688,373.767,384.818,376.988,393.157,378.595
4697,391.214,374.256,384.392,377.151,392.856,379.060
4698,391.188,374.439,384.127,377.237,392.561,379.232
4699,390.855,374.257,384.182,377.352,392.362,379.275
4700,390.592,373.977,384.581,377.643,392.348,379.607
4701,390.194,373.761,385.059,377.950,392.447,380.174
4702,389.778,373.776,385.104,378.095,392.595,380.536
4703,389.650,373.848,384.633,378.023,392.635,380.391
4704,390.072,373.822,383.821,377.935,392.469,379.926
4705,390.626,373.825,383.005,377.775,392.275,379.407
4706,390.859,373.988,382.552,377.614,392.327,379.045
4707,390.703,374.324,382.667,377.603,392.570,378.965
4708,390.499,374.461,383.205,377.660,392.901,379.019
4709,390.428,374.252,383.993,377.570,393.091,379.089
4710,390.508,373.907,384.646,377.234,393.085,379.193
4711,390.591,373.675,385.041,377.053,393.033,379.299
4712,390.741,373.721,385.193,377.298,392.957,379.381
4713,391.024,373.978,385.194,377.745,392.868,379.432
4714,391.193,374.062,385.105,377.960,392.897,379.377
4715,391.073,373.817,384.971,378.081,393.098,379.235
4716,390.761,373.436,384.874,378.273,393.198,379.092
4717,390.564,373.369,384.911,378.502,393.059,379.032
4718,390.432,373.724,385.128,378.492,392.805,379.095
4719,390.000,374.211,385.407,378.194,392.709,379.139
4720,389.356,374.481,385.527,377.907,392.717,379.188
4721,388.922,374.485,385.515,377.897,392.615,379.115
4722,388.853,374.232,385.557,378.173,392.529,379.053
4723,388.952,373.798,385.827,378.457,392.804,379.116
4724,389.028,373.564,386.230,378.483,393.416,379.276
4725,389.175,373.584,386.463,378.306,393.849,379.356
4726,389.385,373.675,386.265,378.234,393.823,379.149
4727,389.277,373.664,385.921,378.500,393.559,378.811
4728,388.931,373.694,385.975,378.950,393.394,378.623
4729,388.704,373.712,386.512,379.260,393.264,378.591
4730,388.806,373.630,387.066,379.329,393.020,378.613
4731,389.060,373.552,387.142,379.219,392.683,378.693
4732,389.321,373.484,386.889,379.070,392.652,378.786
4733,389.695,373.442,386.615,379.024,392.909,378.851
4734,390.067,373.438,386.434,379.109,393.189,378.820
4735,390.360,373.522,386.307,379.309,393.272,378.878
4736,390.431,373.764,386.235,379.435,393.352,379.035
4737,390.224,374.173,386.145,379.296,393.545,379.257
4738,389.777,374.476,386.012,378.911,393.595,379.415
4739,389.542,374.393,385.791,378.387,393.455,379.283
4740,389.781,373.864,385.477,377.875,393.193,378.930
4741,390.268,373.269,385.316,377.578,392.976,378.786
4742,390.584,372.967,385.583,377.493,392.771,378.859
4743,390.684,373.152,385.929,377.591,392.470,378.897
4744,390.961,373.746,385.915,377.802,392.155,378.762
4745,391.302,374.324,385.679,377.951,391.962,378.619
4746,391.355,374.447,385.406,377.883,391.957,378.437
4747,391.037,374.092,385.149,377.659,391.976,378.207
4748,390.632,373.735,384.913,377.605,391.881,377.934
4749,390.422,373.702,384.657,377.942,391.889,377.685
4750,390.453,373.887,384.455,378.431,391.952,377.584
4751,390.513,374.082,384.351,378.725,391.980,377.599
4752,390.474,374.061,384.566,378.816,391.961,377.674
4753,390.390,373.764,384.907,378.799,391.951,377.775
4754,390.247,373.365,385.146,378.583,391.892,378.043
4755,390.073,373.133,385.447,378.331,391.905,378.567
4756,389.912,373.378,385.855,378.220,392.017,379.168
4757,389.961,373.850,386.240,378.238,391.975,379.582
4758,390.256,374.053,386.553,378.231,391.598,379.740
4759,390.552,374.015,386.706,378.219,391.118,379.690
4760,390.835,374.165,386.605,378.216,390.867,379.495
4761,390.982,374.540,386.198,378.257,390.809,379.207
4762,390.907,374.767,385.620,378.492,390.706,378.855
4763,390.601,374.541,385.180,378.892,390.644,378.503
4764,390.309,374.135,385.044,379.061,390.850,378.231
4765,390.089,373.960,385.116,378.821,391.312,378.333
4766,389.800,374.211,385.168,378.448,391.845,378.650
4767,389.443,374.569,385.104,378.207,392.324,378.990
4768,389.301,374.555,385.101,378.035,392.706,379.066
4769,389.547,374.191,385.273,378.037,392.961,378.995
4770,390.055,373.799,385.384,378.385,393.011,378.828
4771,390.515,373.484,385.150,379.043,392.907,378.682
4772,390.766,373.249,384.557,379.560,392.599,378.513
4773,390.703,373.077,384.171,379.667,392.127,378.346
4774,390.539,373.065,384.348,379.512,391.848,378.238
4775,390.559,373.309,384.847,379.352,391.989,378.296
4776,390.748,373.756,385.046,379.302,392.230,378.546
4777,390.938,374.223,384.735,379.305,392.085,378.806
4778,391.083,374.432,384.115,379.154,391.648,378.851
4779,391.239,374.277,383.824,378.906,391.352,378.739
4780,391.390,373.916,383.990,378.756,391.450,378.811
4781,391.470,373.704,384.337,378.631,391.720,379.189
4782,391.364,373.851,384.679,378.486,391.951,379.625
4783,391.156,374.014,385.059,378.329,392.120,379.910
4784,390.846,374.021,385.426,378.222,392.263,380.143
4785,390.317,374.101,385.583,378.142,392.218,380.360
4786,389.863,374.356,385.445,378.100,391.963,380.339
4787,389.948,374.433,385.270,378.108,391.854,380.111
4788,390.346,374.080,385.131,378.096,392.050,379.877
4789,390.644,373.569,384.949,378.127,392.285,379.710
4790,390.717,373.278,384.572,378.190,392.441,379.453
4791,390.884,373.243,384.127,378.195,392.519,379.152
4792,391.160,373.370,383.852,378.064,392.593,378.944
4793,391.409,373.518,383.792,377.924,392.716,378.949
4794,391.336,373.608,384.019,377.822,392.846,379.043
4795,391.108,373.581,384.441,377.851,392.785,379.213
4796,390.796,373.472,384.885,378.022,392.470,379.337
4797,390.625,373.413,385.217,378.192,392.222,379.318
4798,390.612,373.524,385.485,378.240,392.140,379.140
4799,390.660,373.638,385.583,378.145,392.126,378.838
4800,390.691,373.566,385.434,377.950,392.042,378.521
4801,390.703,373.321,384.975,377.921,391.954,378.412
4802,390.804,373.134,384.406,378.115,391.977,378.659
4803,390.860,373.103,384.045,378.270,391.969,379.046
4804,390.821,373.170,383.989,378.190,391.883,379.248
4805,390.851,373.365,384.178,377.916,391.797,379.226
4806,391.112,373.817,384.359,377.593,391.869,379.110
4807,391.496,374.512,384.393,377.302,392.044,378.862
4808,391.567,375.061,384.344,377.035,392.207,378.544
4809,391.238,375.081,384.531,376.891,392.444,378.238
4810,390.762,374.642,385.023,376.995,392.816,378.094
4811,390.519,374.129,385.452,377.192,393.255,378.074
4812,390.601,373.998,385.449,377.311,393.660,378.105
4813,390.777,374.210,385.127,377.424,393.933,378.308
4814,390.798,374.309,384.758,377.608,394.036,378.736
4815,390.686,374.095,384.342,377.922,393.922,379.187
4816,390.623,373.819,383.887,378.145,393.593,379.496
4817,390.660,373.764,383.627,378.190,393.276,379.689
4818,390.656,373.955,383.616,378.053,393.165,379.787
4819,390.582,374.229,383.818,377.823,393.160,379.924
4820,390.428,374.321,384.168,377.642,393.144,380.068
4821,390.346,374.243,384.552,377.657,393.128,380.064
4822,390.397,374.091,384.675,377.899,393.159,379.879
4823,390.433,373.927,384.574,378.344,393.050,379.591
4824,390.414,373.740,384.455,378.686,392.849,379.376
4825,390.385,373.480,384.464,378.746,392.728,379.239
4826,390.395,373.244,384.652,378.703,392.792,379.224
4827,390.384,373.146,385.033,378.636,392.928,379.368
4828,390.324,373.121,385.418,378.560,393.029,379.472
4829,390.295,373.140,385.475,378.434,392.972,379.438
4830,390.248,373.307,385.173,378.281,392.900,379.265
4831,390.170,373.753,384.780,378.136,392.878,379.106
4832,390.123,374.341,384.609,378.082,392.769,378.967
4833,390.302,374.675,384.740,378.186,392.437,378.725
4834,390.656,374.500,384.960,378.231,392.010,378.361
4835,391.026,374.081,385.094,377.978,391.664,378.100
4836,391.112,373.830,385.234,377.637,391.410,378.236
4837,390.868,373.877,385.214,377.535,391.220,378.589
4838,390.511,373.896,384.760,377.939,391.104,378.993
4839,390.373,373.674,384.279,378.554,391.288,379.335
4840,390.533,373.314,383.948,378.978,391.814,379.524
4841,390.797,373.193,383.755,379.130,392.488,379.715
4842,391.096,373.441,383.570,379.029,392.892,380.013
4843,391.365,373.715,383.556,378.712,392.885,380.164
4844,391.388,373.703,383.766,378.242,392.741,379.911
4845,391.189,373.538,384.033,377.739,392.645,379.291
4846,390.984,373.486,384.158,377.412,392.706,378.707
4847,391.106,373.586,384.001,377.412,392.908,378.700
4848,391.492,373.746,383.796,377.794,393.277,379.117
4849,391.849,374.154,383.833,378.385,393.666,379.558
4850,391.916,374.603,384.238,378.876,394.026,379.841
4851,391.646,374.928,384.805,378.930,394.231,380.000
4852,391.233,375.068,385.261,378.513,394.211,379.893
4853,390.770,375.067,385.396,377.916,393.901,379.382
4854,390.593,374.959,385.302,377.550,393.605,378.784
4855,390.780,374.739,385.210,377.434,393.554,378.524
4856,390.965,374.537,385.372,377.462,393.740,378.522
4857,390.936,374.497,385.847,377.451,394.086,378.507
4858,390.596,374.675,386.526,377.287,394.287,378.555
4859,390.159,374.899,387.030,377.133,394.323,378.764
4860,389.897,375.160,386.971,377.135,394.133,378.890
4861,389.999,375.398,386.376,377.121,393.870,378.726
4862,390.442,375.638,385.803,376.933,393.489,378.446
4863,390.962,375.753,385.745,376.816,392.951,378.393
4864,391.266,375.690,386.025,376.989,392.402,378.665
4865,391.375,375.472,386.182,377.406,392.104,378.995
