 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6
5523,428.487,435.367,411.067,409.172,406.982,431.053
5524,428.506,435.704,410.938,409.612,406.992,431.202
5525,428.344,435.862,410.667,409.911,406.697,430.945
5526,428.011,435.456,410.170,409.919,406.411,430.384
5527,427.499,434.750,409.564,409.728,406.388,429.884
5528,426.979,434.416,409.063,409.638,406.547,429.590
5529,426.618,434.666,408.963,409.893,406.611,429.511
5530,426.516,435.154,409.392,410.183,406.780,429.421
5531,426.557,435.632,410.025,410.190,406.966,429.328
5532,426.531,435.987,410.380,409.937,406.970,429.258
5533,426.436,436.066,410.343,409.672,406.768,429.222
5534,426.345,435.937,410.117,409.668,406.462,429.200
5535,426.356,435.760,409.850,409.862,406.082,429.094
5536,426.412,435.791,409.612,410.015,405.575,428.935
5537,426.359,435.961,409.515,409.939,405.174,428.761
5538,426.188,436.163,409.608,409.728,405.188,428.662
5539,426.042,436.479,409.656,409.555,405.602,428.642
5540,426.137,436.931,409.521,409.454,406.008,428.593
5541,426.446,437.540,409.426,409.204,405.984,428.412
5542,426.791,438.039,409.581,408.915,405.550,428.270
5543,426.834,438.125,409.931,408.855,405.167,428.122
5544,426.514,437.774,410.283,408.967,405.218,427.966
5545,426.151,437.351,410.476,409.111,405.523,427.738
5546,425.991,437.153,410.395,409.277,405.775,427.519
5547,425.878,437.204,410.209,409.490,405.772,427.378
5548,425.778,437.447,410.220,409.545,405.697,427.311
5549,425.786,437.945,410.495,409.462,405.917,427.309
5550,426.031,438.456,410.929,409.433,406.311,427.308
5551,426.374,438.717,411.172,409.388,406.444,427.433
5552,426.571,438.432,410.977,409.287,406.121,427.647
5553,426.557,437.840,410.647,409.311,405.709,427.848
5554,426.428,437.525,410.483,409.544,405.525,427.894
5555,426.291,437.742,410.442,409.934,405.439,427.846
5556,426.134,438.098,410.397,410.217,405.320,427.830
5557,426.018,438.235,410.393,410.327,405.216,427.970
5558,426.096,438.118,410.526,410.230,405.239,428.402
5559,426.338,437.994,410.818,410.105,405.141,428.988
5560,426.397,437.783,411.131,410.309,405.073,429.346
5561,426.321,437.580,411.416,410.807,405.133,429.408
5562,426.351,437.751,411.528,411.249,405.367,429.160
5563,426.466,438.422,411.330,411.208,405.469,428.777
5564,426.510,439.342,410.916,410.694,405.364,428.431
5565,426.581,439.961,410.481,409.966,405.287,428.310
5566,426.777,440.212,410.152,409.398,405.340,428.560
5567,427.117,440.167,409.893,409.195,405.441,429.091
5568,427.361,440.088,409.822,409.083,405.512,429.455
5569,427.215,440.035,409.829,409.117,405.755,429.569
5570,426.659,439.899,409.947,409.157,406.151,429.674
5571,426.043,439.494,410.113,409.135,406.458,430.108
5572,425.739,439.004,410.176,409.142,406.465,430.634
5573,425.775,438.607,410.267,409.280,406.102,430.830
5574,425.950,438.472,410.423,409.526,405.534,430.702
5575,425.994,438.727,410.481,409.750,405.081,430.484
5576,425.950,439.184,410.320,409.607,404.841,430.293
5577,426.043,439.561,410.088,409.150,404.748,430.234
5578,426.469,439.645,409.985,408.859,404.645,430.432
5579,426.946,439.455,409.948,409.051,404.519,430.880
5580,427.120,439.275,409.884,409.387,404.367,431.270
5581,426.684,439.344,409.863,409.458,404.322,431.332
5582,425.967,439.692,410.059,409.443,404.417,431.160
5583,425.539,440.017,410.207,409.484,404.583,430.948
5584,425.545,440.347,410.168,409.551,404.796,430.814
5585,425.710,440.721,409.844,409.537,405.026,430.698
5586,425.673,441.220,409.494,409.628,405.132,430.464
5587,425.331,441.593,409.327,409.833,404.987,430.013
5588,424.990,441.565,409.488,410.040,404.763,429.740
5589,425.024,441.099,409.855,410.286,404.776,429.863
5590,425.366,440.318,410.192,410.658,404.975,430.272
5591,425.699,439.495,410.395,411.072,405.150,430.672
5592,425.887,439.115,410.520,411.357,405.206,430.998
5593,426.151,439.271,410.493,411.313,405.220,431.368
5594,426.574,439.528,410.261,410.975,405.200,431.892
5595,426.994,439.512,410.002,410.486,405.202,432.379
5596,427.207,439.138,409.887,410.025,405.425,432.594
5597,427.142,438.606,409.786,409.596,405.663,432.508
5598,426.976,438.102,409.616,409.295,405.613,432.326
5599,426.856,437.681,409.304,409.208,405.173,432.070
5600,426.800,437.329,408.792,409.525,404.737,431.684
5601,426.699,437.089,408.297,410.060,404.623,431.360
5602,426.639,437.049,407.995,410.496,404.837,431.232
5603,426.414,437.117,408.047,410.542,404.944,431.289
5604,426.068,437.129,408.478,410.051,404.821,431.161
5605,425.846,437.016,409.148,409.138,404.552,430.879
5606,425.817,436.813,409.722,408.139,404.357,430.777
5607,425.747,436.685,409.891,407.492,404.303,430.974
5608,425.646,436.616,409.680,407.544,404.466,431.167
5609,425.778,436.394,409.406,408.294,404.663,431.090
5610,426.183,436.062,409.247,409.097,404.800,430.711
5611,426.772,435.937,409.340,409.449,404.901,430.126
5612,427.283,436.068,409.580,409.365,404.944,429.657
5613,427.605,436.217,409.739,409.347,404.879,429.430
5614,427.705,436.304,409.607,409.393,404.710,429.605
5615,427.671,436.294,409.288,409.322,404.489,429.923
5616,427.763,436.043,409.114,409.295,404.258,430.264
5617,428.014,435.650,409.170,409.373,404.149,430.576
5618,428.416,435.435,409.217,409.504,404.264,430.899
5619,428.855,435.538,409.197,409.713,404.596,431.172
5620,429.191,435.719,409.156,410.101,404.925,431.233
5621,429.330,435.722,409.067,410.418,405.346,431.106
5622,429.401,435.319,408.814,410.301,405.748,431.005
5623,429.513,434.603,408.488,409.999,405.748,431.075
5624,429.631,434.042,408.156,409.842,405.250,431.261
5625,429.723,433.978,407.986,409.873,404.587,431.431
5626,429.753,434.466,407.959,409.941,404.157,431.611
5627,429.668,435.243,408.065,410.074,404.138,431.692
5628,429.436,435.970,408.155,410.307,404.264,431.626
5629,429.285,436.432,408.116,410.549,404.355,431.451
5630,429.399,436.573,407.970,410.602,404.514,431.342
5631,429.777,436.460,407.871,410.383,404.728,431.317
5632,430.065,436.403,407.817,410.027,404.823,431.193
5633,429.961,436.702,407.662,409.600,404.763,430.988
5634,429.419,437.199,407.395,409.306,404.781,430.833
5635,428.713,437.394,407.238,409.189,404.968,430.910
5636,428.311,436.983,407.349,409.133,405.029,431.020
5637,428.472,436.281,407.781,409.186,405.041,431.051
5638,428.909,435.948,408.358,409.358,405.099,431.171
5639,429.253,436.155,408.764,409.723,405.268,431.465
5640,429.539,436.420,408.841,410.074,405.367,431.794
5641,429.777,436.361,408.746,410.213,405.331,432.155
5642,429.890,435.987,408.665,410.238,405.210,432.436
5643,429.737,435.554,408.677,410.255,405.020,432.506
5644,429.606,435.442,408.658,410.242,404.784,432.397
5645,429.601,435.655,408.604,410.072,404.809,432.317
5646,429.636,435.983,408.580,409.958,405.108,432.415
5647,429.412,436.301,408.533,410.027,405.458,432.633
5648,428.888,436.593,408.430,410.404,405.482,432.957
5649,428.217,436.955,408.224,411.063,405.239,433.367
5650,427.635,437.350,407.863,411.676,404.993,433.735
5651,427.239,437.574,407.385,411.851,404.984,433.836
5652,426.952,437.380,407.184,411.598,404.987,433.730
5653,426.873,436.760,407.530,411.333,404.742,433.806
5654,427.152,436.196,408.180,411.299,404.434,434.202
5655,427.496,436.058,408.661,411.444,404.315,434.742
5656,427.487,436.512,408.724,411.406,404.621,435.165
5657,427.034,437.573,408.533,410.970,405.059,435.501
5658,426.540,438.899,408.328,410.415,405.423,435.746
5659,426.412,439.953,408.064,410.092,405.697,435.774
5660,426.508,440.331,407.745,410.068,405.838,435.546
5661,426.597,440.052,407.454,410.011,405.704,435.104
5662,426.767,439.443,407.145,409.842,405.371,434.550
5663,427.147,438.814,406.774,409.765,405.094,434.033
5664,427.573,438.353,406.592,410.048,404.989,433.754
5665,427.822,438.282,406.697,410.419,405.049,433.577
5666,427.792,438.665,406.824,410.497,405.175,433.385
5667,427.505,439.138,406.984,410.288,405.299,433.089
5668,426.971,439.376,407.267,410.071,405.292,432.731
5669,426.329,439.092,407.561,410.109,405.081,432.442
5670,425.793,438.623,407.636,410.247,404.941,432.262
5671,425.577,438.617,407.547,410.328,405.000,432.150
5672,425.811,439.033,407.599,410.219,405.108,432.082
5673,426.358,439.466,407.834,409.873,405.106,432.161
5674,426.971,439.521,408.188,409.393,404.975,432.465
5675,427.424,439.332,408.453,409.038,405.018,432.895
5676,427.603,439.065,408.357,409.030,405.286,433.171
5677,427.636,438.692,407.878,409.383,405.445,433.259
5678,427.594,438.301,407.343,409.806,405.341,433.390
5679,427.515,438.055,407.143,409.984,405.138,433.767
5680,427.524,438.138,407.369,409.941,405.016,434.065
5681,427.531,438.403,407.907,409.755,404.938,433.952
5682,427.639,438.635,408.260,409.525,404.779,433.670
5683,427.801,438.866,408.219,409.406,404.627,433.508
5684,427.966,439.092,407.980,409.622,404.393,433.423
5685,427.975,439.085,407.874,410.184,404.175,433.326
5686,427.902,438.699,407.892,410.840,404.207,433.315
5687,427.882,437.996,407.898,411.251,404.435,433.514
5688,427.767,437.252,407.645,411.294,404.629,433.724
5689,427.460,436.725,407.224,411.012,404.666,433.716
5690,426.960,436.627,406.929,410.586,404.680,433.475
5691,426.637,436.725,406.807,410.288,404.756,433.217
5692,426.892,436.722,406.710,410.208,404.859,432.962
5693,427.708,436.491,406.785,410.227,404.873,432.759
5694,428.670,436.250,407.079,410.305,404.787,432.730
5695,429.145,436.109,407.533,410.612,404.631,432.689
5696,429.059,436.245,407.819,411.008,404.458,432.423
5697,428.630,436.473,407.791,411.145,404.430,432.056
5698,428.293,436.754,407.580,410.904,404.596,431.757
5699,428.341,437.037,407.490,410.530,404.823,431.418
5700,428.719,437.269,407.700,410.400,404.904,431.196
5701,429.057,437.506,408.018,410.615,404.773,431.184
5702,429.105,437.740,408.015,410.873,404.516,431.365
5703,429.067,437.846,407.757,410.768,404.088,431.551
5704,429.123,437.855,407.574,410.369,403.608,431.502
5705,429.176,437.911,407.605,410.097,403.239,431.179
5706,429.135,438.056,407.727,410.133,403.130,430.852
5707,429.072,438.383,407.814,410.295,403.269,430.847
5708,428.948,438.653,407.963,410.454,403.537,431.122
5709,428.647,438.688,408.261,410.478,403.864,431.470
5710,428.298,438.550,408.331,410.444,404.328,431.594
5711,428.152,438.558,407.971,410.358,404.791,431.425
5712,428.301,438.845,407.335,410.239,405.050,431.099
5713,428.622,439.378,407.024,410.081,405.107,430.885
5714,428.967,439.883,407.149,410.060,405.087,431.051
5715,429.178,440.217,407.204,410.172,405.139,431.557
5716,429.225,440.354,406.995,410.146,405.258,432.120
5717,429.251,440.131,406.745,409.932,405.268,432.320
5718,429.436,439.506,406.770,409.870,405.011,432.131
5719,429.702,438.873,407.060,410.053,404.427,431.784
5720,429.815,438.685,407.358,410.221,403.785,431.406
5721,429.593,439.007,407.529,410.336,403.377,431.245
5722,429.048,439.551,407.429,410.407,403.439,431.464
5723,428.264,440.063,407.254,410.512,403.779,431.997
5724,427.654,440.462,407.140,410.725,404.120,432.365
5725,427.471,440.925,407.036,410.975,404.500,432.306
5726,427.577,441.390,406.900,411.173,404.976,432.145
5727,427.764,441.583,406.611,411.213,405.258,432.156
5728,428.157,441.299,406.242,411.012,405.102,432.208
5729,428.589,440.753,406.190,410.693,404.688,432.054
5730,428.727,440.219,406.584,410.519,404.397,431.621
5731,428.402,439.965,407.143,410.561,404.321,431.153
5732,428.144,439.875,407.638,410.684,404.298,431.007
5733,428.377,439.724,407.979,410.578,404.145,431.367
5734,428.947,439.387,408.214,410.305,403.849,431.990
5735,429.398,439.081,408.244,410.081,403.546,432.430
5736,429.531,438.967,407.948,409.986,403.594,432.564
5737,429.377,438.832,407.238,409.992,403.974,432.671
5738,429.058,438.719,406.387,410.171,404.484,432.959
5739,428.861,438.827,405.862,410.527,404.744,433.233
5740,428.948,439.148,405.874,411.018,404.742,433.194
5741,429.252,439.409,406.350,411.198,404.523,432.985
5742,429.465,439.354,406.848,410.686,404.171,432.789
5743,429.465,439.052,407.127,409.626,403.873,432.620
5744,429.162,438.725,407.136,408.664,403.625,432.372
5745,428.640,438.426,406.978,408.279,403.478,432.054
5746,428.106,438.250,406.679,408.531,403.430,431.785
5747,427.680,438.135,406.538,408.996,403.595,431.766
5748,427.203,438.062,406.514,409.419,403.972,432.033
5749,426.766,437.803,406.608,409.817,404.347,432.351
5750,426.661,437.548,406.658,410.086,404.596,432.414
5751,426.894,437.485,406.612,410.049,404.558,432.127
5752,427.224,437.459,406.367,409.816,404.167,431.653
5753,427.365,437.374,406.100,409.568,403.778,431.310
5754,427.262,437.353,405.962,409.607,403.643,431.262
5755,427.006,437.590,406.140,409.937,403.714,431.197
5756,426.793,437.668,406.586,410.294,403.678,430.945
5757,426.737,437.191,406.979,410.448,403.445,430.732
5758,426.841,436.567,407.232,410.496,403.123,430.700
5759,426.923,436.334,407.430,410.582,402.879,430.674
5760,427.139,436.212,407.528,410.643,402.948,430.767
5761,427.549,435.883,407.527,410.478,403.244,431.003
5762,427.869,435.518,407.355,410.223,403.697,431.286
5763,427.730,435.447,407.040,410.149,404.084,431.414
5764,427.263,435.481,406.784,410.255,404.337,431.524
5765,426.926,435.381,406.622,410.456,404.486,431.766
5766,426.785,435.078,406.408,410.829,404.582,432.091
5767,426.734,434.711,406.101,411.344,404.576,432.255
5768,426.713,434.468,405.955,411.665,404.456,432.228
5769,426.849,434.542,406.358,411.725,404.286,432.099
5770,427.239,434.909,407.128,411.598,404.083,431.821
5771,427.542,435.219,407.749,411.324,403.799,431.436
5772,427.649,435.173,408.069,410.949,403.517,431.213
5773,427.698,434.754,408.181,410.545,403.358,431.316
5774,427.699,434.299,408.136,410.150,403.213,431.521
5775,427.719,434.176,407.913,409.803,403.082,431.569
5776,427.798,434.548,407.816,409.639,402.919,431.523
5777,427.822,435.180,407.860,409.773,402.822,431.336
5778,427.772,435.791,407.816,410.224,402.894,431.096
5779,427.889,436.092,407.714,410.842,403.298,430.853
5780,428.329,436.263,407.649,411.210,403.953,430.769
5781,428.953,436.312,407.749,411.004,404.492,430.893
5782,429.392,436.155,408.057,410.475,404.779,431.192
5783,429.452,435.878,408.503,410.077,404.938,431.428
5784,429.082,435.593,408.898,410.079,405.058,431.222
5785,428.462,435.517,409.171,410.395,404.935,430.467
5786,428.019,435.427,409.292,410.675,404.615,429.681
5787,427.908,435.314,409.348,410.766,404.385,429.493
5788,427.950,435.161,409.428,410.587,404.394,429.904
5789,428.003,434.965,409.504,410.298,404.626,430.437
5790,428.175,434.673,409.540,410.135,404.835,430.848
5791,428.520,434.426,409.635,410.092,404.772,431.249
5792,428.785,434.414,409.927,410.079,404.562,431.554
5793,428.918,434.951,410.362,410.257,404.577,431.627
5794,428.772,435.800,410.785,410.531,404.716,431.579
5795,428.435,436.399,410.829,410.813,404.858,431.553
5796,428.204,436.475,410.503,410.825,404.891,431.519
5797,428.169,436.212,410.158,410.611,404.853,431.544
5798,428.185,435.850,410.078,410.287,404.781,431.670
5799,428.127,435.401,409.992,410.077,404.805,431.992
5800,427.904,434.894,409.792,410.146,404.808,432.342
5801,427.768,434.492,409.562,410.367,404.579,432.692
5802,427.752,434.265,409.622,410.523,404.201,432.923
5803,427.708,433.981,409.981,410.619,404.067,433.147
5804,427.573,433.360,410.473,410.499,404.377,433.397
5805,427.611,432.620,410.995,410.116,404.805,433.517
5806,427.966,432.176,411.274,409.654,404.833,433.485
5807,428.418,432.105,411.368,409.411,404.439,433.298
5808,428.733,432.262,411.342,409.440,403.919,433.095
5809,428.903,432.449,411.274,409.653,403.710,432.973
5810,428.892,432.468,411.201,409.706,403.940,432.868
5811,428.679,432.321,411.009,409.503,404.439,432.724
5812,428.324,432.134,410.713,409.096,404.841,432.473
5813,427.908,431.964,410.582,408.801,404.948,432.320
5814,427.529,431.803,410.630,408.814,404.773,432.376
5815,427.451,431.574,410.834,409.030,404.383,432.609
5816,427.733,431.311,410.970,409.184,403.941,432.932
5817,428.122,431.183,410.912,409.228,403.722,433.329
5818,428.112,431.350,410.742,409.186,403.805,433.629
5819,427.662,431.642,410.651,409.224,404.065,433.847
5820,427.081,431.691,410.654,409.395,404.153,434.064
5821,426.786,431.462,410.653,409.667,403.972,434.297
5822,426.830,431.083,410.643,409.990,403.724,434.431
5823,427.084,430.750,410.745,410.316,403.478,434.504
5824,427.145,430.724,410.886,410.511,403.388,434.666
5825,426.996,430.934,410.847,410.423,403.536,434.945
5826,426.901,431.124,410.490,410.115,403.851,435.186
5827,426.887,431.154,409.936,409.933,404.188,435.229
5828,426.730,431.197,409.470,410.157,404.306,435.087
5829,426.311,431.279,409.353,410.523,404.099,434.920
5830,425.850,431.430,409.562,410.831,403.613,434.857
5831,425.713,431.558,409.770,410.922,403.311,434.998
5832,425.958,431.647,409.660,410.786,403.447,435.079
5833,426.385,431.724,409.406,410.318,403.773,434.972
5834,426.639,431.803,409.473,409.728,403.971,434.845
5835,426.704,431.866,409.932,409.343,404.183,434.853
5836,426.821,431.751,410.330,409.268,404.554,434.779
5837,427.139,431.495,410.322,409.404,404.706,434.298
5838,427.504,431.250,409.920,409.508,404.400,433.473
5839,427.626,431.081,409.418,409.652,404.064,432.744
