 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
5115,516.222,526.164,519.997,507.220,508.783,510.103,492.046,491.523,535.526,527.947,513.366,513.635,503.683,487.387,502.397,513.222,500.123
5116,515.608,525.211,519.797,507.299,508.879,509.794,491.917,491.193,535.281,528.451,513.557,514.118,504.501,487.953,502.315,513.337,500.682
5117,515.016,524.790,519.653,507.170,509.108,509.320,491.807,490.923,535.078,528.215,513.451,514.566,505.429,488.184,502.422,513.805,501.650
5118,514.828,524.837,519.849,507.006,509.064,508.862,491.815,490.679,535.148,527.513,512.731,514.804,506.058,487.963,502.098,514.228,502.205
5119,514.991,525.033,520.105,507.269,508.566,508.479,492.126,490.387,535.243,526.879,511.718,514.706,506.102,487.583,501.067,514.376,502.031
5120,515.095,525.193,520.000,508.014,508.097,508.174,492.435,490.261,534.951,526.506,511.023,514.430,505.547,487.412,500.116,514.411,501.611
5121,514.984,525.378,519.625,508.778,508.123,508.056,492.309,490.338,534.399,526.047,510.890,514.156,504.847,487.463,500.076,514.358,501.379
5122,514.758,525.520,519.330,509.027,508.443,508.064,491.708,490.490,533.774,525.532,511.213,513.898,504.610,487.368,500.824,514.148,501.346
5123,514.407,525.585,519.253,508.759,508.629,508.252,491.134,490.444,533.469,525.047,511.698,513.561,504.896,487.181,501.310,513.738,501.363
5124,514.053,525.677,519.337,508.373,508.290,508.693,490.936,490.196,533.561,524.679,512.000,513.214,505.075,487.081,501.107,513.120,501.268
5125,513.729,525.840,519.582,508.214,507.623,509.013,491.145,490.099,533.827,524.560,512.153,513.042,504.726,486.895,500.757,512.502,501.232
5126,513.548,526.094,519.709,508.299,507.048,508.757,491.576,490.261,534.021,524.479,512.456,513.138,504.179,486.824,500.929,512.171,501.283
5127,513.696,526.574,519.418,508.527,506.952,508.178,491.829,490.257,534.081,524.096,513.277,513.223,503.811,487.010,501.641,512.110,501.545
5128,514.354,527.213,518.635,508.838,507.289,507.793,491.719,489.890,534.252,523.385,514.122,513.178,503.603,487.353,502.324,512.175,501.832
5129,515.452,527.847,517.870,508.892,507.794,507.656,491.298,489.560,534.645,522.934,514.661,513.080,503.235,487.444,502.772,512.163,501.992
5130,516.541,528.333,517.218,508.457,508.325,507.707,490.687,489.600,535.130,522.772,514.640,512.927,502.831,487.358,503.040,512.124,502.049
5131,517.298,528.599,516.375,508.197,508.540,507.958,489.994,489.989,535.286,522.847,514.004,512.621,502.709,487.272,502.911,512.335,501.932
5132,518.028,528.555,515.572,508.451,508.186,508.281,489.721,490.552,534.867,523.200,512.867,512.396,503.065,487.157,502.308,512.661,501.795
5133,519.039,528.166,515.400,508.753,507.590,508.447,490.285,491.028,534.061,523.719,511.867,512.102,503.511,486.824,501.701,512.514,501.885
5134,519.866,527.569,516.151,508.451,507.364,508.256,491.185,491.172,533.500,523.943,511.574,511.648,503.763,486.431,501.708,511.764,502.676
5135,520.293,527.176,517.200,507.788,507.621,507.974,491.774,491.207,533.485,523.655,511.861,511.120,503.724,486.206,502.268,511.083,503.992
5136,520.619,527.300,517.656,507.396,508.007,507.820,492.002,491.532,533.804,522.949,512.416,511.047,503.516,485.990,502.998,511.238,505.275
5137,521.028,527.722,517.014,507.572,508.175,507.585,492.140,492.090,533.748,522.015,512.787,511.501,503.073,485.767,503.154,512.110,506.182
5138,521.282,528.248,515.488,507.914,508.018,507.140,492.102,492.172,532.801,521.432,512.758,511.806,502.346,485.860,502.761,512.846,506.609
5139,521.385,528.798,513.779,508.094,507.498,506.698,491.923,491.743,531.405,521.294,511.940,511.227,501.620,486.245,502.179,512.902,506.506
5140,521.480,529.345,512.540,508.267,506.925,506.436,491.922,490.971,530.376,521.260,510.723,510.069,501.562,486.488,501.759,512.567,505.979
5141,521.557,529.598,512.042,508.533,506.410,506.342,492.407,490.483,530.150,520.817,509.919,509.423,502.235,486.115,501.442,512.441,505.342
5142,521.746,529.387,512.235,508.589,505.989,506.272,492.914,490.549,530.604,520.208,509.824,509.633,503.211,485.505,501.270,512.807,505.123
5143,521.995,528.852,512.789,508.244,505.583,506.119,493.145,490.952,531.098,519.943,510.213,509.844,503.777,485.248,500.951,513.061,505.504
5144,522.234,528.417,513.435,507.785,505.265,506.005,493.182,491.145,530.933,520.064,510.687,509.604,503.598,485.262,500.324,512.949,506.322
5145,522.331,528.388,513.737,507.640,505.278,505.865,493.223,490.963,530.076,520.087,511.062,509.247,502.731,485.422,499.897,512.400,507.082
5146,522.243,528.659,513.575,507.853,505.412,505.680,493.246,490.675,529.070,519.785,510.925,509.071,501.528,485.738,500.190,511.717,507.518
5147,522.080,528.896,513.049,507.812,505.307,505.632,493.195,490.708,528.344,519.277,510.201,508.991,500.475,486.235,500.996,511.154,507.654
5148,521.913,528.765,513.046,507.329,504.890,506.011,493.014,490.972,527.976,518.581,509.536,508.949,499.835,486.507,501.616,510.890,507.756
5149,521.775,528.404,513.853,506.507,504.494,506.645,492.673,491.163,528.011,517.630,509.135,508.780,499.586,486.032,501.475,511.098,507.723
5150,521.640,528.496,514.909,505.692,504.426,506.997,492.447,491.044,528.271,516.923,508.979,508.356,499.588,484.855,500.592,511.616,507.199
5151,521.487,529.276,515.968,504.985,504.517,506.720,492.419,490.640,528.462,516.838,508.791,507.697,499.511,483.708,499.569,511.990,506.389
5152,521.440,530.226,517.274,504.756,504.743,506.018,492.665,490.110,528.356,517.270,508.528,507.192,499.056,483.162,499.143,511.809,505.850
5153,521.398,530.525,518.975,505.109,505.000,505.283,493.110,489.661,527.939,517.674,508.352,506.973,498.462,483.167,499.375,511.130,505.834
5154,521.034,529.926,520.463,505.809,505.219,504.887,493.585,489.345,527.122,517.730,508.207,506.940,498.034,483.468,499.922,510.315,506.139
5155,520.225,528.993,521.358,506.637,505.290,504.785,493.845,489.235,526.274,517.445,508.292,507.016,498.005,483.966,500.272,509.553,506.359
5156,519.646,528.363,521.674,507.351,505.075,504.778,493.705,489.404,525.804,516.915,508.642,507.212,497.930,484.664,500.308,508.904,506.279
5157,519.802,528.365,521.842,507.706,504.660,504.830,493.241,489.780,525.766,516.362,509.180,507.343,497.729,485.424,500.109,508.506,506.043
5158,520.303,528.631,522.010,507.703,504.193,504.847,492.683,489.985,525.968,516.028,509.650,507.503,497.586,485.917,499.951,508.559,505.811
5159,520.348,528.613,522.249,507.716,503.658,504.624,492.357,489.828,526.420,516.008,509.826,507.775,497.598,485.909,499.652,509.059,505.742
5160,519.566,528.285,522.565,507.772,503.061,504.039,492.263,489.429,526.905,516.285,509.569,508.114,497.649,485.574,499.085,509.618,505.801
5161,518.819,527.911,522.761,507.742,502.831,503.551,492.593,489.398,527.187,516.492,508.888,508.223,497.678,485.554,498.732,509.793,505.826
5162,518.674,527.724,522.716,507.470,503.075,503.510,493.198,489.976,527.038,516.411,508.182,508.047,497.586,485.833,498.900,509.612,505.623
5163,519.165,527.624,522.519,507.121,503.353,503.719,493.900,490.950,526.564,516.170,507.946,507.757,497.358,486.125,499.355,509.132,505.066
5164,519.794,527.523,522.421,506.989,503.338,503.844,494.378,491.725,525.861,515.909,508.280,507.503,497.075,486.475,499.676,508.829,504.156
5165,520.158,527.463,522.442,507.222,503.046,503.781,494.399,491.921,524.891,515.851,508.809,507.419,496.799,487.074,499.770,508.904,503.381
5166,520.139,527.492,522.428,507.744,502.711,503.804,494.005,491.686,523.890,515.898,509.164,507.274,496.632,487.846,499.688,509.148,502.949
5167,519.933,527.588,522.277,508.202,502.618,504.270,493.560,491.495,523.291,515.806,509.143,506.958,496.678,488.576,499.511,509.177,502.682
5168,519.775,527.833,522.060,508.182,502.638,504.997,493.359,491.395,523.245,515.357,508.714,506.283,496.918,488.958,499.357,509.069,502.422
5169,519.672,528.361,521.811,507.701,502.590,505.463,493.443,491.220,523.518,514.649,508.099,505.383,497.339,489.179,499.511,508.939,502.336
5170,519.162,529.111,521.319,507.088,502.283,505.254,493.451,490.844,523.602,513.936,507.652,504.584,497.661,489.164,499.714,508.787,502.467
5171,518.289,529.635,520.400,506.639,501.831,504.624,493.166,490.418,523.491,513.757,507.667,504.292,497.605,488.922,499.605,508.636,502.521
5172,517.521,529.705,519.435,506.363,501.406,503.841,492.753,490.029,523.214,514.106,507.795,504.461,496.920,488.743,499.257,508.671,502.436
5173,517.245,529.378,518.867,506.033,501.278,503.172,492.411,489.877,522.735,514.423,507.584,504.804,495.913,488.809,499.109,509.191,502.246
5174,517.207,528.988,518.821,505.489,501.642,502.656,492.204,490.092,522.300,514.364,506.890,504.815,495.160,488.765,499.176,510.039,501.984
5175,517.156,528.822,519.193,504.967,502.259,502.262,492.238,490.407,522.197,514.072,506.122,504.604,495.179,488.529,499.440,510.622,501.605
5176,517.181,529.057,519.572,505.024,502.783,501.939,492.443,490.360,522.390,513.845,505.708,504.432,495.969,488.206,499.969,510.598,501.301
5177,517.282,529.513,519.393,505.548,502.919,501.904,492.727,490.064,522.555,513.751,505.667,504.633,496.610,488.078,500.558,510.063,501.180
5178,517.076,529.787,518.477,505.945,502.467,502.095,492.877,490.004,522.265,513.394,505.776,505.105,496.574,488.118,500.594,509.886,501.090
5179,516.479,529.509,517.691,505.914,501.654,502.270,492.885,490.325,521.625,512.683,505.890,505.535,496.073,488.343,500.094,510.374,500.924
5180,515.902,528.897,517.368,505.546,500.807,501.987,492.833,490.517,521.109,512.038,506.060,505.570,495.511,488.659,499.600,510.931,500.746
5181,515.707,528.498,517.211,505.299,500.151,501.357,492.692,490.444,520.894,511.817,506.271,505.020,495.085,488.983,499.266,510.878,500.738
5182,515.934,528.531,516.895,505.276,499.853,500.979,492.633,490.150,520.894,511.860,506.408,504.129,494.956,488.919,499.138,510.463,500.838
5183,516.198,528.816,516.344,505.217,499.904,501.006,492.770,489.739,520.902,511.957,506.619,503.430,494.838,488.422,499.295,510.256,500.826
5184,516.382,528.993,515.789,504.871,500.241,501.334,493.016,489.248,520.774,512.008,507.002,503.223,494.668,487.745,499.556,510.557,500.484
5185,516.630,528.593,515.867,504.443,500.439,501.587,493.065,488.844,520.518,511.836,507.114,503.512,494.492,487.488,499.377,511.049,499.947
5186,517.175,527.710,516.923,504.065,500.399,501.617,492.900,488.690,520.511,511.717,506.892,503.806,494.395,487.907,498.688,511.142,499.344
5187,518.310,526.863,518.418,503.725,500.364,501.506,492.716,488.954,521.032,512.132,506.756,504.256,494.506,488.882,497.942,510.789,498.963
5188,520.075,526.464,520.018,503.247,500.461,501.494,492.533,489.242,521.917,513.357,507.077,505.025,494.574,489.838,497.761,510.128,498.871
5189,522.023,526.385,522.018,502.803,500.472,501.582,492.346,489.233,522.942,514.832,507.563,505.975,494.489,489.892,498.299,509.636,499.094
5190,523.844,526.358,524.509,502.772,500.494,501.879,492.219,489.061,523.841,516.157,507.482,506.470,494.421,489.123,499.167,509.528,499.719
5191,525.496,526.250,527.032,503.212,500.767,502.542,492.051,488.890,524.576,517.362,507.037,506.287,494.419,488.098,499.859,509.970,500.631
5192,526.777,526.089,528.596,503.977,501.213,503.518,491.807,488.642,525.239,518.640,506.807,506.091,494.361,487.299,500.145,510.642,501.748
5193,527.657,525.889,528.912,504.777,501.601,504.399,491.437,488.183,526.040,519.843,506.913,506.624,494.109,486.828,500.009,511.224,502.506
5194,528.314,525.739,528.137,505.507,501.719,505.061,491.204,487.750,526.815,520.702,507.155,508.082,493.935,486.620,499.904,511.860,502.760
5195,528.991,525.587,526.947,505.882,501.961,505.653,491.174,487.486,527.578,521.219,507.474,509.768,494.007,486.706,499.987,512.427,502.807
5196,529.961,525.414,526.098,505.671,502.533,506.410,491.480,487.536,528.379,521.528,508.002,510.860,494.354,486.929,500.219,512.896,503.010
5197,531.186,525.009,526.270,505.275,503.254,507.278,492.179,487.820,529.303,521.789,508.478,510.875,494.939,487.248,500.538,513.067,503.467
5198,532.225,524.595,527.179,504.885,503.934,507.937,492.974,488.244,530.052,522.028,508.826,510.434,495.707,487.650,500.882,513.110,503.861
5199,532.752,524.348,527.818,504.660,504.524,508.188,493.589,488.503,530.430,522.294,509.104,510.341,496.249,488.039,501.038,512.884,504.037
5200,532.796,524.226,527.821,504.457,504.915,507.884,493.957,488.534,530.341,522.549,509.395,510.465,496.286,488.240,500.717,512.463,504.127
5201,532.532,524.004,527.554,504.158,504.967,507.088,494.252,488.472,529.832,522.564,509.689,510.408,495.857,488.252,500.158,511.770,504.328
5202,532.098,523.723,527.593,503.885,504.619,506.272,494.372,488.395,529.116,522.064,509.774,510.252,495.489,488.181,499.931,511.118,504.680
5203,531.643,523.365,528.077,503.794,504.004,506.050,494.295,488.396,528.630,521.185,509.487,510.243,495.768,488.022,500.179,510.965,504.930
5204,531.209,522.912,528.611,504.047,503.180,506.323,494.211,488.305,528.714,520.404,509.062,510.396,496.429,487.723,500.259,511.136,504.951
5205,530.789,522.427,528.544,504.543,502.261,506.543,494.203,488.088,529.203,520.172,508.673,510.951,496.881,487.100,499.739,511.321,504.895
5206,530.368,522.128,527.674,505.061,501.401,506.424,493.997,488.028,529.645,520.391,508.381,511.644,496.886,486.412,498.884,511.325,504.779
5207,529.945,521.967,526.386,505.140,500.939,506.281,493.509,488.310,529.706,520.564,508.161,512.022,496.763,485.841,498.179,511.266,504.580
5208,529.498,521.697,525.709,504.616,501.057,506.373,493.100,488.486,529.489,520.543,508.168,511.857,496.685,485.576,497.799,511.055,504.182
5209,529.167,521.344,526.046,503.877,501.522,506.564,492.951,488.303,529.269,520.702,508.358,511.428,496.700,485.833,498.109,510.445,503.898
5210,529.122,521.046,526.832,503.178,501.965,506.785,493.059,487.983,529.216,520.972,508.733,511.125,496.780,486.409,499.116,509.344,503.852
5211,529.251,521.094,527.014,502.602,502.386,506.990,493.443,487.978,529.157,520.996,509.068,510.969,496.983,486.684,500.033,508.285,503.873
5212,529.393,521.402,526.621,502.303,502.847,507.090,494.097,488.301,528.789,520.700,508.903,510.958,497.298,486.436,500.312,507.988,503.535
5213,529.562,521.781,526.182,502.399,503.066,507.023,494.729,488.730,527.954,520.313,508.420,511.000,497.562,486.005,500.045,508.626,502.854
5214,529.668,522.262,525.779,502.531,502.921,506.904,495.041,489.116,527.214,519.847,507.956,511.098,497.632,485.664,499.607,509.823,502.244
5215,529.713,522.902,525.305,502.612,502.706,506.826,494.781,489.332,526.791,519.194,507.836,511.156,497.521,485.495,499.036,510.827,502.164
5216,529.523,523.474,524.667,502.649,502.605,506.889,493.939,489.457,526.338,518.647,508.073,511.143,497.157,485.135,498.333,510.894,502.529
5217,528.956,523.950,523.867,502.628,502.210,507.016,492.855,489.609,525.654,518.436,508.445,510.860,496.668,484.681,497.888,510.270,502.666
5218,528.020,524.280,523.119,502.505,501.664,506.841,492.088,489.605,524.898,518.428,508.627,510.523,496.278,484.150,498.067,509.638,502.270
5219,527.273,524.406,522.568,502.184,501.366,506.453,492.010,489.323,524.555,518.500,508.306,510.209,496.169,483.912,498.674,509.567,501.527
5220,527.184,524.263,522.003,501.976,501.667,506.180,492.427,489.187,524.526,518.477,507.565,509.882,496.131,483.951,499.413,509.833,500.840
5221,527.743,524.015,521.095,501.967,502.204,506.252,492.895,489.378,524.540,518.298,506.783,509.608,495.874,484.262,500.045,509.827,500.330
5222,528.357,523.793,519.856,502.068,502.406,506.405,493.097,489.648,524.370,518.085,506.211,509.223,495.508,484.787,500.377,509.437,500.059
5223,528.596,523.826,518.961,502.038,501.967,506.259,493.061,489.829,524.015,517.885,506.041,508.924,495.143,485.282,500.163,509.108,500.039
5224,528.457,524.049,518.856,502.006,501.340,505.847,492.852,489.818,523.674,517.581,506.294,508.813,494.956,485.600,499.270,509.104,500.217
5225,528.172,524.226,519.267,502.220,500.993,505.379,492.724,489.719,523.336,517.266,506.766,508.755,495.046,485.630,498.219,509.205,500.383
5226,527.911,524.266,519.684,502.489,500.756,504.944,492.852,489.829,522.813,517.008,507.002,508.717,495.339,485.395,497.375,508.949,500.508
5227,527.836,524.206,519.347,502.533,500.460,504.519,493.199,490.501,522.115,516.662,506.954,508.808,495.479,484.951,496.835,508.484,500.676
5228,528.098,524.205,518.607,502.480,500.127,504.347,493.528,491.462,521.661,516.121,506.944,508.967,495.383,484.380,496.426,508.323,500.908
5229,528.477,524.316,518.235,502.536,499.873,504.492,493.523,492.209,521.659,515.711,507.091,509.036,495.443,483.578,496.297,508.463,501.088
5230,528.465,524.250,518.309,502.631,499.708,504.666,493.308,492.541,521.853,515.657,507.356,508.964,495.538,482.743,496.670,508.677,501.090
5231,527.858,523.892,518.386,502.454,499.759,504.627,493.185,492.532,521.896,515.681,507.520,509.031,495.419,482.417,497.201,508.860,500.859
5232,526.910,523.520,518.312,502.112,500.011,504.378,493.199,492.494,521.801,515.474,507.356,509.290,494.741,483.010,497.527,509.014,500.492
5233,526.051,523.319,517.842,501.847,500.399,504.037,493.175,492.525,521.544,515.326,506.925,509.514,494.121,484.051,497.750,509.161,500.209
5234,525.498,523.147,516.909,501.792,500.673,503.759,493.048,492.385,521.133,515.385,506.615,509.490,494.186,485.098,498.074,509.305,499.979
5235,525.337,522.805,515.937,501.751,500.699,503.368,492.968,491.976,520.679,515.719,506.466,509.131,494.971,485.801,498.634,509.488,499.586
5236,525.401,522.502,515.010,501.508,500.443,503.050,492.903,491.431,520.471,515.985,506.159,508.759,495.818,486.184,498.982,509.528,499.191
5237,525.573,522.246,514.221,500.988,499.915,502.963,492.871,491.143,520.300,515.772,505.574,508.581,496.051,486.368,498.705,509.215,498.900
5238,525.457,522.025,514.088,500.323,499.447,503.080,492.810,491.334,520.000,515.296,504.868,508.555,495.499,486.385,498.051,508.573,498.795
5239,525.080,521.766,514.642,499.829,499.055,503.323,492.904,491.717,519.560,515.045,504.219,508.339,494.615,486.277,497.538,507.978,498.834
5240,524.716,521.455,515.463,499.762,498.665,503.556,492.952,492.150,519.306,514.923,503.716,507.929,493.964,485.801,497.301,507.457,499.111
5241,524.816,521.178,515.954,500.278,498.404,503.630,492.801,492.653,519.312,514.396,503.660,507.450,493.627,485.147,497.105,506.807,499.723
5242,525.222,521.045,516.154,501.176,498.542,503.588,492.533,492.908,519.356,513.438,504.087,506.958,493.295,484.686,496.922,506.264,500.246
5243,525.671,521.055,516.418,501.865,498.890,503.514,492.418,492.613,519.511,512.600,504.648,506.659,493.036,484.650,496.806,506.144,500.219
5244,526.346,520.968,516.930,502.038,499.064,503.350,492.368,491.811,519.732,512.409,504.892,506.604,493.090,484.826,496.777,506.465,499.520
5245,527.530,520.679,517.698,501.665,499.024,503.101,492.152,491.039,519.945,512.755,504.919,506.666,493.334,484.752,496.978,506.748,498.607
5246,529.111,520.411,518.912,500.947,498.926,503.082,491.821,490.545,519.774,513.147,505.222,506.610,493.441,484.275,497.386,506.567,497.879
5247,530.491,520.191,520.740,500.355,498.824,503.328,491.404,490.347,519.463,513.513,506.170,506.646,493.477,483.453,497.917,506.116,497.590
5248,531.239,519.815,522.919,499.923,499.002,503.646,491.293,490.490,519.758,514.600,507.544,507.129,493.332,482.652,498.299,505.992,497.701
5249,531.374,519.009,524.533,499.583,499.858,504.104,491.522,490.985,521.127,516.547,508.766,508.270,493.063,481.978,498.565,506.309,497.883
5250,531.167,517.798,524.782,499.238,501.171,504.693,491.789,491.552,522.979,518.800,509.464,509.717,492.521,481.900,498.958,506.626,498.057
5251,530.699,516.623,523.870,498.903,502.285,505.236,491.925,491.642,524.596,520.581,509.863,510.982,492.094,482.703,499.522,506.754,498.160
5252,530.385,516.031,523.126,498.693,502.912,505.691,492.167,491.163,525.881,521.711,510.222,511.717,492.058,484.218,500.158,506.811,498.273
5253,530.655,516.115,523.681,498.742,503.074,506.061,492.652,490.361,527.145,522.636,510.547,512.225,492.424,485.507,500.821,507.004,498.518
5254,531.384,516.427,524.818,498.772,503.142,506.391,493.059,489.675,528.341,523.517,510.665,512.615,492.806,486.032,501.451,507.110,498.867
5255,532.106,516.372,525.442,498.580,503.154,506.936,493.201,489.431,529.075,523.960,510.696,512.869,492.765,486.142,501.783,507.055,499.363
5256,532.658,516.004,525.435,498.285,503.017,507.830,493.148,489.721,529.148,523.594,511.048,513.004,492.535,486.328,501.683,506.957,499.900
5257,533.090,515.911,525.228,497.810,503.022,508.849,493.329,490.417,529.141,522.774,511.778,513.341,492.337,486.556,501.415,507.234,500.369
5258,533.516,516.286,524.982,497.256,503.294,509.442,493.657,491.178,529.549,522.166,512.544,513.933,492.027,486.544,501.373,507.791,500.646
5259,533.707,516.783,524.947,496.777,503.941,509.407,493.903,491.646,530.307,522.151,513.112,514.612,491.569,486.493,501.725,508.528,500.939
5260,533.757,516.933,525.060,496.753,504.553,509.145,493.737,491.615,531.029,522.526,513.602,515.283,491.487,486.699,502.085,509.063,501.320
5261,534.012,516.814,525.316,497.300,504.980,509.198,493.238,491.220,531.474,523.051,513.766,515.746,491.828,486.902,502.071,509.081,501.492
5262,534.488,516.607,525.512,497.970,505.494,509.727,492.788,490.787,531.526,523.285,513.574,515.601,492.249,486.917,501.806,508.455,501.455
5263,534.629,516.449,525.323,498.241,506.353,510.378,492.751,490.525,531.404,523.000,513.530,515.056,492.361,486.512,501.525,507.457,501.477
5264,534.047,516.256,525.189,498.187,507.597,510.686,493.278,490.378,531.038,522.483,513.836,514.454,492.077,486.252,501.562,506.640,501.670
5265,532.956,515.828,525.698,498.275,509.061,510.558,494.118,490.409,530.607,522.328,514.219,513.993,491.719,486.610,501.955,506.372,501.770
5266,531.833,515.154,526.375,498.602,510.211,510.277,494.931,490.613,530.411,522.634,514.499,513.748,491.286,487.681,502.540,506.740,501.461
5267,530.975,514.520,526.246,499.062,510.792,510.103,495.611,490.789,530.599,522.947,514.609,513.808,491.053,488.777,502.900,507.317,500.928
5268,530.688,514.333,525.200,499.816,510.925,510.285,496.214,490.692,530.760,523.060,514.441,514.192,491.087,489.382,503.060,507.776,500.561
5269,530.807,514.431,523.807,500.822,510.625,510.756,496.774,490.574,530.661,523.081,514.039,514.793,491.477,489.419,503.232,507.915,500.482
5270,530.973,514.444,522.596,501.524,510.039,511.129,497.220,490.528,530.387,523.068,513.834,515.423,491.845,489.086,503.583,507.813,500.588
5271,530.920,514.304,521.898,501.378,509.597,511.243,497.485,490.396,530.321,522.843,514.023,515.693,492.090,488.843,504.078,507.707,500.510
5272,530.883,514.117,521.600,500.920,509.684,511.188,497.437,490.228,530.425,522.540,514.435,515.621,492.349,488.642,504.469,507.795,500.359
5273,530.916,513.700,521.270,500.945,510.224,511.072,497.258,490.226,530.696,522.411,514.749,515.258,493.073,488.208,504.701,508.167,500.309
5274,530.872,513.131,520.761,501.707,510.792,511.011,497.351,490.325,530.827,522.681,514.675,514.717,493.944,487.439,504.748,508.331,500.447
5275,530.420,512.879,520.326,502.772,510.991,511.074,498.035,490.281,530.240,523.121,514.364,514.056,494.479,486.689,504.623,507.953,500.705
5276,529.585,513.192,520.070,503.716,510.625,511.203,498.856,490.152,528.829,523.260,514.031,513.766,494.542,486.338,504.362,507.380,501.037
5277,528.580,513.475,520.074,504.273,509.768,511.190,499.373,490.345,527.349,522.794,513.878,514.024,494.385,486.373,504.266,507.352,501.479
5278,527.718,513.243,520.232,504.466,508.796,510.810,499.565,490.723,526.420,521.938,513.957,514.372,494.245,486.811,504.435,508.165,501.961
5279,527.298,512.514,520.189,504.364,508.050,510.333,499.490,490.949,525.855,521.194,513.967,514.272,493.782,487.527,504.768,509.205,502.338
5280,527.248,511.665,519.856,503.994,507.895,510.080,499.142,490.892,525.578,520.708,513.896,513.690,492.983,488.140,504.893,509.610,502.541
5281,527.382,511.009,519.526,503.508,508.279,510.014,498.455,490.613,525.716,520.617,514.019,513.016,492.264,488.441,504.482,509.327,502.541
5282,527.406,510.800,519.474,503.134,508.726,509.834,497.772,490.206,526.188,520.668,514.321,512.612,492.080,488.529,503.915,509.012,502.307
5283,527.259,511.226,519.477,503.074,508.792,509.527,497.499,489.734,526.659,520.419,514.656,512.445,492.385,488.412,503.438,508.878,501.828
5284,527.109,511.869,519.649,503.173,508.660,509.206,497.590,489.237,526.676,519.749,514.739,512.354,492.768,487.983,503.067,508.803,501.186
5285,527.016,512.307,519.705,503.178,508.575,508.920,497.923,488.974,526.223,519.047,514.325,512.082,492.695,487.255,502.723,508.789,500.588
5286,526.913,512.400,519.530,503.042,508.456,508.664,498.437,489.220,525.483,518.391,513.652,511.673,492.097,486.689,502.685,509.053,500.365
5287,526.577,512.336,519.161,503.023,508.228,508.477,499.182,489.824,524.784,517.806,513.050,511.383,491.620,486.944,502.888,509.445,500.486
5288,526.002,512.261,518.677,503.232,507.915,508.437,499.872,490.239,524.217,517.400,512.571,511.272,491.554,487.870,503.192,509.789,500.494
5289,525.518,512.031,518.249,503.574,507.539,508.527,500.029,490.261,523.820,517.460,512.075,511.267,491.879,488.681,503.487,509.961,500.275
5290,525.485,511.542,518.088,503.695,507.142,508.638,499.624,490.138,523.566,517.870,511.897,511.401,492.339,488.890,503.625,510.069,500.031
5291,525.777,510.990,517.825,503.807,506.890,508.728,499.000,490.134,523.327,518.026,512.232,511.539,492.801,488.659,503.661,510.358,499.834
5292,525.973,510.730,517.288,504.102,506.858,508.664,498.480,490.330,523.046,517.857,512.718,511.617,493.094,487.912,503.600,510.844,499.348
5293,525.908,510.809,516.835,504.508,507.022,508.396,498.241,490.666,522.827,517.560,512.843,511.722,492.978,486.880,503.411,510.980,498.645
5294,525.830,511.006,516.744,504.587,507.382,508.177,498.494,491.028,522.680,517.211,512.667,511.679,492.707,486.284,503.145,510.472,498.189
5295,525.688,511.167,516.916,504.184,507.618,508.172,499.075,491.358,522.465,516.657,512.540,511.361,492.402,486.319,502.913,509.846,498.227
5296,525.228,511.127,517.161,503.294,507.754,508.278,499.442,491.404,522.190,515.917,512.331,510.895,492.160,486.985,502.603,509.634,498.602
5297,524.702,510.886,517.863,502.425,507.864,508.428,499.297,491.123,521.841,515.428,512.191,510.477,492.259,488.145,501.964,509.785,499.076
5298,524.769,510.742,519.302,502.120,507.987,508.691,498.809,490.839,521.586,515.132,512.197,510.272,492.915,489.466,501.125,509.900,499.607
5299,525.772,510.991,521.028,502.390,507.851,508.937,498.239,490.798,521.511,514.745,512.431,510.274,493.494,490.191,500.408,509.707,500.182
5300,527.137,511.414,522.333,502.545,507.654,509.059,497.817,490.804,521.570,514.213,513.039,510.316,493.450,490.284,499.993,509.364,500.627
5301,528.186,511.708,522.979,502.009,507.621,509.204,497.697,490.550,521.413,513.911,514.058,510.109,492.910,490.429,499.777,509.238,500.740
5302,529.075,511.833,523.442,501.153,507.586,509.505,498.164,490.127,521.003,513.779,514.934,509.768,492.513,490.936,499.562,509.321,500.848
5303,530.172,511.792,524.365,500.596,507.143,509.833,499.024,489.822,520.364,513.755,515.242,509.414,492.787,491.473,499.098,509.301,501.260
5304,531.131,511.506,525.660,500.677,506.449,509.852,499.788,489.857,519.841,513.711,514.952,509.122,493.370,491.762,498.413,509.041,501.920
5305,531.613,511.162,526.789,500.924,505.947,509.695,500.172,490.026,519.651,513.477,514.689,508.751,493.910,492.135,498.065,508.778,502.234
5306,531.827,511.156,527.428,500.719,505.792,509.772,500.177,490.325,519.563,513.111,514.795,508.361,494.031,492.816,498.415,508.530,501.842
5307,532.033,511.504,527.705,500.011,505.621,509.974,499.753,490.747,519.213,512.936,515.265,508.187,493.898,493.667,499.328,508.254,501.303
5308,532.136,512.047,527.825,499.411,505.140,510.051,498.869,491.172,518.713,513.162,515.886,508.535,493.925,494.730,499.978,508.171,501.201
5309,532.131,512.413,528.018,499.446,504.607,510.035,497.671,491.552,518.327,513.672,516.453,509.261,494.213,495.819,499.569,508.575,501.605
